Resume,StatementOfPurpose,Requirements,WritingSample,IsAnalyticalNotRequired,IsAnalyticalOptional,IsStemProgram,IsACTRequired,IsSATRequired,MinimumACTScore,MinimumSATScore,extraction_level,Program name,Program Page url,IsRecommendationSystemOpted,error
Optional,Required,"To apply as a first-year student, you must submit an online application (the Baylor Online Application, Common App, or ApplyTexas), a $50 application fee or fee waiver, an official high school transcript, and a required personal essay. Baylor is Test Optional, so submitting SAT or ACT scores is not required. Applicants may also submit an optional résumé, an optional short-answer response, and two optional letters of recommendation.",Not Required,True,True,False,False,False,,,program,Bachelor of Science in Education in Educational Studies,https://catalog.baylor.edu/undergraduate/school-education/degrees-requirements/minors/educational-studies-minor/,,
Optional,Required,"To apply as a first-year student, you will need to submit the following: a completed Baylor Online Application or the Common App, a $50 application fee, an official high school transcript, one required essay, one required short answer question, and one required recommendation letter. Baylor is test optional for the 2024-2025 application cycle. If you choose to submit scores, you can send your official ACT/SAT scores.",Not Required,True,True,True,False,False,,,program,Bachelor of Science in Electrical and Computer Engineering,https://admissions.web.baylor.edu/about-baylor/majors-minors,,
Optional,,"To be considered for admission to Baylor, applicants must submit: a completed online application (GoBaylor, ApplyTexas, or the Common App), official high school transcript(s), and a required short answer response. There is a nonrefundable $50 application fee. For the 2024-2025 application cycle, Baylor is Test Optional, meaning applicants can choose whether or not to submit SAT or ACT scores. A resume and two letters of recommendation are recommended but not required.",Required,True,False,True,False,False,,,program,Bachelor of Science in Engineering,https://admissions.web.baylor.edu/about-baylor/majors-minors,,
Optional,Optional,"General freshman application requirements include a completed online application (Baylor Application or Common App), an official high school transcript, and an application fee. Recommended items include two letters of recommendation, a résumé, and short answer responses. For Fall 2025 and Spring 2026 applicants, Baylor has a Test Optional policy for SAT/ACT scores.",Not Required,True,True,False,False,False,,,program,Bachelor of Arts in English,https://english.artsandsciences.baylor.edu/undergraduate/literature/degree-plan,,
,,,,,,,,,,,error,Minor in English,https://catalog.baylor.edu/undergraduate/college-arts-sciences/academic-departments/english/english-minor/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Bachelor of Business Administration in Entrepreneurship and Corporate Innovation,https://admissions.web.baylor.edu/about-baylor/majors-minors,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Bachelor of Science in Environmental Health Science,https://admissions.web.baylor.edu/about-baylor/majors-minors,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Minor in Environmental Humanities,https://catalog.baylor.edu/undergraduate/college-arts-sciences/academic-departments/interdisciplinary-programs/environmental-humanities-minor/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Optional,Not Required,"To be considered for admission to Baylor as a first-year student, you must submit the following: A completed online application, Official high school transcript(s), Test Scores (Optional for 2025), a Required Essay, and a Required Short Answer Question.",Not Required,True,False,True,False,False,,,program,Bachelor of Science in Environmental Science,https://environmentalscience.artsandsciences.baylor.edu/undergraduate,,
Optional,Not Required,"Applicants must submit an online application through GoBaylor, ApplyTexas, or the Common Application. Required documents include an official high school transcript and a required short answer response. A nonrefundable application fee is also required. For the Fall 2024 and Spring 2025 application cycles, Baylor is test-optional, meaning applicants can choose whether or not to submit ACT or SAT scores. Optional application items include a resume and up to two letters of recommendation.",Not Required,True,False,False,False,False,,,program,Bachelor of Arts in Environmental Studies,https://catalog.baylor.edu/undergraduate/college-arts-sciences/academic-departments/environmental-science/environmental-studies-ba/environmental-studies-ba.pdf,,
,,,,,,,,,,,error,Minor in Environmental Studies,https://catalog.baylor.edu/undergraduate/college-arts-sciences/academic-departments/environmental-science/environmental-science.pdf,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,True,False,False,False,False,,,program,Minor in Ethnic Studies,https://interdisciplinaryprograms.web.baylor.edu/interdisciplinary-programs/ethnic-studies/requirements-courses,,
Optional,Not Required,"To apply for freshman admission to Baylor, you will need to submit a completed online application (including a required essay and two optional short answer questions), an official high school transcript, and ACT/SAT scores. Baylor University is test optional for the 2025 application cycle.",Not Required,True,False,True,False,False,,,program,Bachelor of Science in Exercise Physiology,https://catalog.baylor.edu/undergraduate/robbins-college-health-human-sciences/health-human-performance-recreation/exercise-physiology-bs/,,
,,,,,,,,,,,error,Bachelor of Science in Family & Consumer Sciences,https://hsd.robbins.baylor.edu/about-us/programs,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Optional,Not Required,"To apply for undergraduate admission to Baylor University, applicants must submit a completed online application (via the Baylor Online Application, ApplyTexas, or the Common Application), a $50 nonrefundable application fee, an official high school transcript, and respond to a required essay and a short answer question. Baylor is Test Optional for the Fall 2024 and Spring 2025 application cycles, meaning applicants can choose whether or not to submit ACT or SAT scores. A resume of accomplishments and involvements is a recommended but not required item.",Not Required,True,False,False,False,False,,,program,Bachelor of Arts in Film and Digital Media,https://fdm.artsandsciences.baylor.edu/academics/undergraduate,,
Not Required,Not Required,The minor in Film Theory and Criticism requires a total of 18 semester hours.,Not Required,True,False,False,False,False,,,program,Minor in Film Theory and Criticism,https://catalog.baylor.edu/undergraduate/college-arts-sciences/academic-departments/film-digital-media/film-digital-media.pdf,,
,,,,,,,,,,,error,Bachelor of Business Administration in Finance,https://admissions.web.baylor.edu/about-baylor/majors-minors,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,"To declare a minor in Forensic Science, please schedule an appointment with your primary academic advisor in your home college/school.",,True,False,True,False,False,,,program,Minor in Forensic Science,https://admissions.web.baylor.edu/about-baylor/majors-minors,,
Optional,Optional,"To be considered for admission to Baylor, applicants must submit an online application (GoBaylor, ApplyTexas, or Common App), a $50 application fee (or receive a fee waiver), and an official high school transcript showing a strong academic record. Optional items that are highly recommended include test scores (ACT/SAT), two letters of recommendation, a resume, and a short answer response.",Not Required,True,False,False,False,False,,,program,Bachelor of Arts in French,https://admissions.web.baylor.edu/about-baylor/majors-minors,,
,,,,,,,,,,,error,Minor in French,https://catalog.baylor.edu/undergraduate/college-arts-sciences/academic-departments/modern-languages-cultures/division-french-italian/french-minor/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Bachelor of Science in Geosciences,https://admissions.web.baylor.edu/about-baylor/majors-minors,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Optional,,"To complete your application for undergraduate admission, you will need to submit: a completed online application (either the GoBaylor Application or the Common Application), your official high school transcript, one recommendation letter, and one required short answer response. Applicants may also choose to submit an optional résumé and optional SAT/ACT test scores.",Not Required,True,False,False,False,False,,,program,Bachelor of Arts in German,https://admissions.web.baylor.edu/about-baylor/majors-minors,,
,,,,,,,,,,,error,Minor in German,https://admissions.web.baylor.edu/about-baylor/majors-minors,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Minor in Gerontology,https://admissions.web.baylor.edu/about-baylor/majors-minors,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Bachelor of Arts in Great Texts of the Western Tradition,https://admissions.web.baylor.edu/about-baylor/majors-minors,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Minor in Great Texts of the Western Tradition,https://catalog.baylor.edu/undergraduate/honors-college/great-texts-program/great-texts-minor/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Minor in Greek,https://classics.artsandsciences.baylor.edu/academics/undergraduate-program/minor-classics-greek-and-roman-studies-greek-or-latin,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Optional,,"Applicants must submit an online application via the Baylor Online Application, Common Application, or ApplyTexas Application. Required documents include an official high school transcript, a required essay, and a required short answer response. For the 2024-2025 application cycle, Baylor is test-optional, allowing applicants to choose whether to submit SAT or ACT scores. Additionally, a resume and two letters of recommendation are highly recommended but not required.",Not Required,True,False,False,False,False,,,program,Bachelor of Arts in Greek and Roman Studies,https://admissions.web.baylor.edu/about-baylor/majors-minors,,
Optional,Not Required,"To apply, students must submit a completed online application (via ApplyTexas or the Common App) and an official high school transcript. Optional items include SAT/ACT test scores, Baylor's short answer responses, a résumé, and letters of recommendation.",Not Required,True,True,True,False,False,,,program,Bachelor of Science in Health Science Studies,https://catalog.baylor.edu/undergraduate/robbins-college-health-human-sciences/health-human-performance-recreation/health-sciences-studies-bs/,,
,,,,,,,,,,,error,"Bachelor of Science in Health, Kinesiology, and Leisure Studies",https://hhpr.robbins.baylor.edu/undergraduate/health-kinesiology-and-leisure-studies,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Bachelor of Arts in History,https://catalog.baylor.edu/undergraduate/college-arts-sciences/academic-departments/history/history-ba/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,,Not Required,True,False,False,False,False,,,program,Minor in History,https://catalog.baylor.edu/undergraduate/college-arts-sciences/academic-departments/history/history-minor/,,
,,,,,,,,,,,error,Minor in Human Resource Management,https://catalog.baylor.edu/undergraduate/school-education/degrees-requirements/minors/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,"The Minor in Informal Education provides foundational knowledge in theories of learning and human development appropriate for students seeking careers in education-related fields outside of the traditional K-12 public school system (e.g. museums, zoos, non-profits, faith-based organizations, etc.). The minor is open to all students and does not require admission to the Teacher Education Program.",Not Required,True,False,False,False,False,,,program,Minor in Informal Education,https://catalog.baylor.edu/undergraduate/school-education/degrees-requirements/minors/minors.pdf,,
,,,,,,,,,,,error,Bachelor of Music Education in Instrumental Music,https://admissions.web.baylor.edu/degrees/instrumental-music,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Optional,Not Required,"To apply as a first-year student, you will need to submit the following required items: a completed online application (via Common App or ApplyTexas), an official high school transcript, an essay, a list of your extracurricular activities, and a short answer response. Baylor also recommends submitting SAT/ACT scores and one or two letters of recommendation, though these are optional.",Required,True,False,False,False,False,,,program,Bachelor of Science in Interior Design,https://robbins.baylor.edu/news/story/2025/baylor-interior-design-program-awarded-six-year-reaccreditation-following,,
,,,,,,,,,,,error,Bachelor of Business Administration in International Business,https://www.ie.edu/university/studies/academic-programs/global-bachelor-business-administration/the-program/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Bachelor of Arts in International Studies,https://catalog.baylor.edu/undergraduate/college-arts-sciences/academic-departments/political-science/international-studies-ba/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Minor in Italian,https://admissions.web.baylor.edu/about-baylor/majors-minors,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Minor in Japanese,https://catalog.baylor.edu/undergraduate/college-arts-sciences/academic-departments/modern-languages-cultures/division-asian-african-languages/japanese-minor/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Bachelor of Arts in Journalism,https://admissions.web.baylor.edu/about-baylor/majors-minors,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
