Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGreRequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore
,Master of Science in Occupational Safety Management,,,,,Master's,"Fall, Spring, Summer",,,,,,Not Required,"Applicants whose primary language is not English must demonstrate English proficiency by providing an official score report of the Test of English as a Foreign Language (TOEFL), International English Language Testing System (IELTS), or Duolingo English Test. A minimum score of 79 on the internet based TOEFL (iBT), or 6.0 on the IELTS is required. On the Duolingo English Test, a minimum score of 105 is required for admission. Students who have earned a degree from an institution where English is the primary language of instruction are not required to submit a proof of English proficiency test score.",,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Aviation,"$33,048/Year",,,,,,,"The Master of Science in Occupational Safety Management is for students with an undergraduate background in occupational safety or a related field. The 30-credit program is designed to provide students with the knowledge to establish and manage occupational safety programs within various professional environments, such as aviation, military and manufacturing. The degree program offers a unique experience to students by allowing them to work with the latest technologies while learning from faculty members who are industry experts and have firsthand knowledge of working in the field. Students will get hands-on experience and learn to apply their knowledge to solve critical industry challenges. Upon completing this program, graduates will have the necessary skills to effectively manage safety programs within the industry of their choice. This degree also provides a competitive edge for working professionals who are seeking advancement in their careers.",,https://erau.edu/degrees,The Master of Science in Occupational Safety Management degree is accredited by the Aviation Accreditation Board International (AABI).,,"$1,836 per credit hour",,,,4.0,3.0,,,,,,,,,,,"$1,626/Year",,,,,,,,,,,105.0,,,,6.0,,,,,79,,,,,,,,,,,,,"Assistantships, Fellowships",,,,,,,
,Master of Science in Space Operations,,,,,Master's,"Fall, Spring, Summer",,,,,,Not Required,"Applicants for whom English is not their primary language must either: Attest to being a native English speaker OR Submit scores from the Test of English as a Foreign Language (TOEFL), the International English Language Testing System (IELTS), or Duolingo. A minimum score of 79 on the internet-based TOEFL (iBT), or 550 on the paper-based TOEFL (PBT). A minimum total score of 6.0 on the IELTS. A minimum score of 105 on Duolingo. Successful completion of ELS Language Centers' Level 112.",,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Aviation,,,,,,,,"The Master of Science in Space Operations (M.S.S.O.) is an exciting and unique program that provides students with a broad and deep understanding of the space environment, space systems and space operations. The program is designed for students who want to work in the military, government or commercial space sectors as space systems operators, managers, analysts, or policymakers. The M.S.S.O. program is a 30-credit-hour program that can be completed in as little as 18 months. The program is offered completely online, allowing for maximum flexibility for students who are working professionals or who are geographically dispersed.

The M.S.S.O. is tailored to both the military and civilian professional looking to master all aspects of space systems, from the policies and laws that govern their use to the technical understanding of how space systems are designed and operated. Students in the Space Operations degree program will learn about orbital mechanics, space environment, spacecraft systems, space operations, space policy and law, space systems management and space systems applications.

The program culminates in a capstone project that allows students to apply their knowledge and skills to a real-world space operations problem.",,https://erau.edu/degrees,,,$810 per credit hour,,,3.0,4.0,2.5,,,,,,,,,,,,,,,,,,,,,,105.0,112.0,,,6.0,,,,,79,,,,,,,,,,,"Up to $1,500",10%,"Merit-based, Need-based, Location-based",,,,,,,
,Master of Science in Systems Engineering,,,,,Master's,"Fall, Spring (Residential); January, March, May, June, August, October (Worldwide)",,,,,,Not Required,"Applicants for whom English is not the primary language must demonstrate proficiency by one of the following methods: Test of English as a Foreign Language (TOEFL) iBT (minimum score 79), International English Language Testing System (IELTS) academic test (minimum score 6.0), Duolingo English test (minimum score 105), Pearson Vue English test (minimum score 53), or successful completion of an English language course (ELS Language Centers Level 112) with a certificate.",,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,"College of Engineering (Daytona Beach/Prescott), College of Aeronautics (Worldwide)","$54,360 (Residential) or $24,750 (Worldwide)",,,,,,,"The Master of Science in Systems Engineering (MSSE) degree program at Embry-Riddle is focused on preparing students for an exciting career designing and managing complex engineering projects. The curriculum provides a strong foundation in systems engineering and management with a focus on meeting the needs of the industry.

The 30-credit-hour program provides a strong foundation and bridges multiple disciplines. Students will explore all aspects of systems, including requirements definition, system design and development, and systems verification and validation. Students will learn the tools and techniques to manage complex systems both from a technical and management perspective.

Embry-Riddle's Systems Engineering graduates are prepared to create and execute complex projects that require broad technical and management backgrounds. They have been hired by a wide range of companies, including Rockwell Collins, The Boeing Company, and The Federal Aviation Administration.",,https://erau.edu/degrees,,,"$1,812 per credit hour (Residential) / $825 per credit hour (Worldwide)",,,,4.0,2.5,,,,,,,,,,,,,,,,,,,,,,105.0,112.0,,,6.0,,,53.0,,79,,,,,,,,,,,"Varies (e.g., $1,500)",,Merit-based,,,,,,,
,Master of Science in Uncrewed Systems,,,,,Master's,"Fall, Spring, Summer",,,,,,Not Required,"Applicants for whom English is not the primary language must submit official results from one of the following internationally recognized English language proficiency tests: Test of English as a Foreign Language (TOEFL), International English Language Testing System (IELTS), or Duolingo English Test.",,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Aviation,"$33,012/Year",,,,,,,"The Embry-Riddle Master of Science in Uncrewed Systems (MSUS) is a non-engineering degree that focuses on this emerging industry by addressing topics including policy, ethics, design, and management. This degree program prepares students for leadership and management positions that require industry expertise. Graduates of this program will be equipped with the knowledge and skills necessary to manage uncrewed systems programs over their life cycle, including their design and development, operation and management, and policy issues. The MSUS degree program is housed in the Department of Graduate Studies within the College of Aeronautics.",,https://erau.edu/degrees,,,1834,,,,4.0,3.0,,,,,,,,,,,"$33,012/Year",,,,,,,,,,,105.0,112.0,,,6.0,,,53.0,,79,,,,,,,,,,,,,"Merit-based, Need-based, and specialty scholarships",,,,,,,
,PhD in Aerospace Engineering,,,,,PhD,"Fall, Spring",,,,Required,Required,GRE,"If the applicant's master's degree is from an institution where the primary language of instruction is not English, then the applicant must either earn a minimum score on the Test of English as a Foreign Language (TOEFL) of 550 (paper-based) or 79 (Internet-based), or a minimum score on the International English Language Testing System (IELTS) of 6.0. This English proficiency requirement can be waived if the applicant successfully completes the English for Academic Purposes Program (EAPP) offered by the Embry-Riddle Language Institute (ERLI).",The Ph.D. in Aerospace Engineering program seeks to attract students who have already earned a Master of Science in Aerospace Engineering or a closely related engineering field. A Bachelor of Science degree may be considered for exceptional applicants. The ideal applicant should possess a graduate GPA of 3.5 or higher on a 4.0 scale. GRE scores will be considered for all applicants.,Not Required,,False,False,False,False,True,False,True,True,False,False,False,False,True,True,False,False,,,,College of Engineering,"$32,544/Year",,,,,,"['Aerodynamics and Propulsion', 'Dynamics and Control', 'Structures and Materials']","The Doctor of Philosophy in Aerospace Engineering degree program at Embry-Riddle focuses on theoretical and practical training for those interested in performing and managing original and leading-edge research. The degree prepares graduates for careers in research and development in industry, academia and government. The curriculum is broad and flexible, emphasizing both theoretical studies and hands-on, practical applications. The program allows for a choice of three areas of specialization: Aerodynamics and Propulsion, Dynamics and Control, and Structures and Materials. These areas represent the major disciplines in aerospace engineering. The Ph.D. in Aerospace Engineering program at ERAU is housed in the Department of Aerospace Engineering in the College of Engineering. The Ph.D. degree has a strong research focus and is a key initiative to help elevate the university to a national level of prominence in engineering and research. The program also supports the university’s goal to build a strong graduate studies and research enterprise.",,https://erau.edu/degrees,,,"$1,808 per credit hour",False,True,,4.0,3.5,,,,,,,,,,,"$32,544/Year",,,,,,,False,False,,,,,,,6.0,,,,,79,,,,,,,,,,,"$26,000 stipend for a 12-month appointment",Full tuition waiver,Graduate Research and Teaching Assistantships,,,,,,,
,PhD in Aviation,,,,,PhD,"Fall, Spring",,"Applications are typically available online one year prior to the desired start term. For Fall 2026, this would be approximately August 2025.","The priority application deadline for fall admission is January 15. For Fall 2026 admission, the deadline would be January 15, 2026.",,,Optional,"All applicants whose primary language is not English must submit a satisfactory score on an approved English language proficiency exam. Embry-Riddle Aeronautical University accepts several exams including TOEFL, IELTS, Duolingo, ELS Level 112, and PTE. Applicants can submit any one of these to satisfy the requirement.",,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Aviation,"$16,218 per semester",,,,,,"['Aviation Safety and Human Factors', 'Aviation Operations', 'Interdisciplinary']","The Ph.D. in Aviation program helps students with an established background in aviation prepare to become leading researchers and scholars who can make significant contributions to the field of aviation. This degree gives candidates the skills to solve current problems facing the aviation industry and the ability to define future needs. The program is designed to develop highly skilled researchers who have a broad knowledge of aviation and a deep theoretical understanding of a specific area of interest. Students may focus their studies on one of three specializations: Aviation Safety and Human Factors, Operations, or an Interdisciplinary specialization. In addition to rigorous, research-based coursework, students must complete a comprehensive examination and a dissertation showing mastery of a specific subject area. Upon graduation, Ph.D. in Aviation students are prepared for careers as university faculty, industry and government leaders, and senior researchers.",,https://erau.edu/degrees,,,1802,,,0.0,4.0,3.0,,,,,,,,,,,"$16,218 per semester",,,,,,,,,,,105.0,112.0,,,6.0,,,53.0,,79,,,,,,,,,,,"Select students may be offered a Graduate Research Assistantship which includes a stipend of $22,000 for the academic year plus a tuition waiver.",,Graduate Research Assistantship,,,,,,,
,PhD in Aviation with Specialization in Aviation Safety,,,,,PhD,Fall,,,,Required,Required,Either,"International applicants must meet all admission requirements noted above. In addition, they must meet one of the following requirements for English language proficiency: Provide official scores from the Test of English as a Foreign Language (TOEFL) or International English Language Testing System (IELTS) that meet the minimum requirements: TOEFL: a minimum score of 80 for the Internet-based test (iBT); IELTS: a minimum overall score of 6.0.","Admission to the Ph.D. in Aviation program is competitive. Applicants will be evaluated by the Ph.D. in Aviation Admission Committee. An applicant who satisfies the minimum requirements is not guaranteed admission.
To be considered for admission, applicants must satisfy the following:
1. Hold a master’s degree from an accredited institution with a cumulative grade point average (CGPA) of 3.25 or higher on a 4.0 scale.
    * Applicants without a master’s degree must have completed a bachelor’s degree from an accredited institution with a CGPA of 3.5 or higher and have an acceptable GRE score (155 verbal and 155 quantitative). They must complete a master’s degree before beginning the Ph.D. program. Contact the program chair for more details.
2. Submit official transcripts from all previously attended colleges and universities.
3. Complete a graduate application.
4. Submit a comprehensive resume of professional experience.
5. Provide a statement of purpose that includes the applicant's research interests. This statement should be uploaded to the student portal after submitting the application.
6. Submit three letters of recommendation that speak to the applicant’s ability to conduct doctoral-level research.
7. Submit a writing sample of high quality. Examples include a published article or a master’s thesis.",Required,,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,,,,College of Aviation,"$1,836 per credit hour",,,,,,Aviation Safety and Security,"The Ph.D. in Aviation degree program at Embry-Riddle's Daytona Beach Campus provides students with a research-based curriculum within a diverse, intellectually versatile, and multi-disciplinary environment. Students will be a part of a program that moves them beyond a dissertation as they position themselves to make a significant contribution to their field.

The university fosters a highly research-oriented, inquiry-based approach to education in which faculty mentor students who share a passion for aviation and a desire to conduct original research. The program prepares its graduates for careers as university faculty and researchers, or as leaders in government and industry.

Through a commitment to research and teaching, Ph.D. students will have an opportunity to make a lasting impact on the future of the aviation industry. Specializing in Aviation Safety and Security, Aviation Operations, or in an intradisciplinary combination of the two, the program gives students the chance to pursue their topics of interest.",,https://erau.edu/degrees,,,"$1,836 per credit hour",False,True,2.0,4.0,3.0,,,,,,,,,,,"$33,048/Year",,,,,,,False,False,,,,,,,6.0,,,,,80,,,,,,,,,,,,,Merit-based (Graduate Assistantships),,,,,,,
,PhD in Aviation with Specialization in Aviation Human Factors,,,,,,Fall,,,,Required,Required,GRE,"International applicants whose primary language is not English must demonstrate English language proficiency. Embry-Riddle accepts several exams, including TOEFL iBT (minimum score 80), IELTS (minimum score 6.5), and Duolingo (minimum score 105).","Admission to the Ph.D. in Aviation program is selective and competitive. Applicants are required to have:
- Completed application for admission to the Ph.D. in Aviation program.
- A master's degree from an accredited institution with a minimum cumulative grade point average (CGPA) of 3.0 on a 4.0 scale. Applicants who do not possess a master's degree can apply to one of the college's MS programs and indicate on the application their interest in the Ph.D. program.
- Official transcripts from all post-secondary institutions attended.
- A current resume or curriculum vitae (CV).
- A statement of purpose (essay) that carefully and specifically addresses the applicant's background and interest in pursuing a doctoral degree in aviation at Embry-Riddle Aeronautical University. The essay should include the applicant's goals and objectives, and which of the Embry-Riddle faculty members they have an interest in working with and why.
- Three letters of recommendation are required to be submitted with the application.
- Official Graduate Record Examination (GRE) scores taken within five years. The verbal reasoning score must be 153 or higher, the quantitative reasoning score must be 152 or higher, and the analytical writing score must be a 4.0 or higher. A waiver of the GRE requirement may be granted for applicants who have a previously earned doctoral degree.
- For international applicants, a Test of English as a Foreign Language (TOEFL) score of 80 on the internet-based (iBT) test, 6.5 on the International English Language Testing System (IELTS), or a 105 on the Duolingo English test may be required.",Not Required,,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,,,,College of Aviation,,,,,,,Aviation Human Factors,"The Ph.D. in Aviation program at Embry-Riddle’s Daytona Beach Campus provides students with a cognitive and culturally diverse research-driven curriculum that is focused on addressing the problems facing the aviation field. The Ph.D. in Aviation program prepares students to become scholar-practitioners, leading and serving the aviation industry as researchers, consultants, leaders and educators. Through this program, students have the chance to make a lasting impact on the aviation field.",,https://www.prnewswire.com/news-releases/embry-riddle-aeronautical-university-introduces-phd-in-human-factors-gains-highest-accreditation-from-sacs-commission-on-colleges-271427091.html,,,1836,False,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,105.0,,,,6.5,,,,,80,,,,,,,,,,,"$20,000-$28,000 stipend plus full tuition for the academic year",,"Graduate Assistantships, Ph.D. Fellowships",,,,,,,
,PhD in Aviation with Specialization in Aviation Operations,,,,,Doctoral,Fall,,,,,,GRE,"Non-native English speakers must demonstrate proficiency. Accepted tests and minimum scores include: TOEFL iBT (79) or PBT (550), IELTS (6.0), Duolingo English Test (105), or Pearson PTE Academic (53).",,,,,,False,False,True,False,True,False,False,False,False,False,False,False,False,False,,,,College of Aviation,"$1,985 per credit hour",,,,,,Aviation Operations,"The Ph.D. in Aviation program at Embry-Riddle Aeronautical University is designed to prepare students with cognitive research skills to solve acute problems facing the field of aviation and advance the discipline. Through the Ph.D. program, students have the chance to pursue the discipline in a diverse, intellectually versatile and multi-disciplinary environment. Embry-Riddle Aeronautical University offers this program online and at our Daytona Beach campus. This flexibility brings the quality of an Embry-Riddle education to you, no matter where you are in the world. The Ph.D. in Aviation program is geared toward aviation professionals, including flight crew members, air traffic controllers, airline technical representatives, aviation maintenance managers, government employees and aviation educators who are looking to take their careers to the next level. Students will gain the knowledge and research skills that are required for leadership roles in academia, government agencies and the aviation/aerospace industry.",,https://erau.edu/degrees/doctoral/aviation,"Embry-Riddle Aeronautical University is accredited by the Southern Association of Colleges and Schools Commission on Colleges (SACSCOC) to award degrees at the associate, baccalaureate, masters, and doctorate levels.",,1985,,,,4.0,3.0,,,,,,,,,,,"$1,985 per credit hour",,,,,,,,,,,105.0,112.0,,,6.0,,,53.0,,79,,,,,,,,,,,"$4,000 to $25,000 annually",,Graduate assistantships and doctoral fellowships,,,,,,,
,PhD in Aviation with Specialization in Intradisciplinary,,,,,,Fall,,,January 15,Required,Required,Not Required,"Applicants must meet one of the following requirements:
Have earned a degree (bachelor’s, master’s or doctoral) from a U.S. regionally accredited institution.
Have earned a degree (bachelor’s, master’s or doctoral) from an institution of higher education outside the U.S. in which English is the official language of the country and the language of instruction in which the degree was earned.
Submit an official test score report from one of our approved English language proficiency exams showing that the minimum score requirement has been met. The minimum score requirements for the Ph.D. in Aviation are listed below:
TOEFL (Test of English as a Foreign Language) iBT format: 80
IELTS (International English Language Testing System): 6.5
PTE (Pearson Test of English) Academic: 55
Duolingo: 110","Admission to the Ph.D. in Aviation program is competitive. Applicants must hold a master's degree from an accredited institution. Applicants who already hold a doctorate degree may apply. A minimum graduate level GPA of 3.0 is recommended. Since this is an online program, applicants who are not native English speakers must demonstrate English proficiency through one of the approved methods listed on the international admissions page. Due to the research-intensive nature of the Ph.D. program, applicants are expected to have some prior research experience as shown through completion of a thesis or other significant research project. Applicants without thesis/significant research project experience will be considered, but may be required to complete GRAD 700 prior to full admission to the Ph.D. program. The Graduate Record Examination (GRE) is not required for admission. However, submission of scores from the GRE or the Graduate Management Admissions Test (GMAT) will enhance a candidate's application package.",Not Required,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Aviation,"$32,724 per year (based on 18 credits)",,,,,,Intradisciplinary,"The Ph.D. in Aviation degree program at Embry-Riddle is designed to prepare students with cognitive research skills to solve acute problems facing the field of aviation and to advance the discipline. The Ph.D. in Aviation program produces outstanding scholars to lead in the field of aviation. Through this program, students have the chance to pursue a passion for aviation in a diverse, intellectually versatile, and multidisciplinary environment. The program, which is STEM-based, is geared to both full-time and working-professional students and is available on campus in Daytona Beach, Florida, or online through our Worldwide Campus. Students in the Ph.D. in Aviation program can pursue one of three specializations: Aviation Safety and Human Factors, Aviation Operations, or Intradisciplinary. The program requires 60 credit hours beyond a master's degree.",,https://erau.edu/degrees,,,"$1,818 per credit hour",False,False,,4.0,3.0,,,,,,,,,,,32724,,,,,,,False,False,,,110.0,,,,6.5,,,55.0,,80,,,,,,,,,,,"Up to $2,500 per year for grants; Assistantships provide a full tuition waiver plus a stipend.",,"Graduate Assistantships, Graduate Grants",,,,,,,
,Doctor of Aviation Business Administration,,,,,Doctoral,Fall,,,,Required,Required,Not Required,"For international applicants, a TOEFL score of 80 (iBT) or 6.5 IELTS is required.","The following are the minimum requirements for admission to the Doctor of Aviation Business Administration (D.A.B.A.) program.

Possess a Master’s degree in a business or aviation-related discipline from an accredited institution with a minimum cumulative grade point average (CGPA) of 3.5 on a 4.0 scale.
Have a minimum of three years full-time, professional experience in the aviation/aerospace industry or a business-related field.
Submit a two-page statement of purpose (double-spaced) that addresses the applicant’s background, career goals, and reason for pursuing the D.A.B.A. degree.
Submit a detailed résumé or curriculum vitae that outlines the applicant’s academic and professional experience.
Submit three letters of recommendation from individuals who are well-acquainted with the applicant’s academic and/or professional performance.
Submit official transcripts from all previously attended colleges and universities.
Submit an original writing sample (e.g., published article, research paper) authored by the applicant that demonstrates the applicant’s analytical and writing skills.",Required,,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,,,,College of Business,,,,,,,,"The Embry-Riddle Doctor of Aviation Business Administration (D.A.B.A) is the first of its kind in the nation. It is designed for experienced professionals looking to further their knowledge and skills in the field of aviation business. This terminal degree program provides students with a rigorous, research-based curriculum that prepares them for leadership roles in the aviation industry.

The D.A.B.A. program has three primary objectives. First, it will provide students with a strong foundation in aviation business theory and practice. Second, it will develop students’ research and analytical skills so they can identify and solve complex problems in the aviation industry. Third, it will prepare students for leadership roles in the aviation industry by teaching them how to effectively manage people, resources and projects.

Students in the D.A.B.A. program will learn about a wide range of topics, including aviation finance, marketing, operations, and strategy. They will also learn how to conduct research and write scholarly papers. Upon graduation, students will be prepared to pursue careers as executives, consultants, and researchers in the aviation industry.",,https://erau.edu/degrees,The Doctor of Aviation Business Administration program is accredited by the Accreditation Council for Business Schools and Programs (ACBSP).,,"$1,940",False,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,6.5,,,,,80,,,,,,,,,,,,,Need-based,,,,,,,
,PhD in Electrical Engineering & Computer Science,,,,,,"Fall, Spring, Summer",,,,Required,Required,GRE,"Students for whom English is not their primary language must demonstrate English proficiency by one of the following methods: a minimum score of 79 on the TOEFL iBT (Test of English as a Foreign Language, Internet-based test) or 550 on the TOEFL PBT (paper-based test); a minimum score of 6.0 on the IELTS (International English Language Testing System); a minimum score of 105 on the Duolingo English Test; a minimum score of 170 on the Cambridge English Language Assessment; or successful completion of an ELS (English Language Services) Language Center program, with a certificate of completion of level 112.","To be considered for admission to the Ph.D. in Electrical Engineering & Computer Science program, applicants must meet the general admissions requirements for the university. In addition, the EECS Department requires the following:

*   A master’s degree in Electrical Engineering, Computer Engineering, Computer Science, or a closely related field from an accredited institution with a minimum cumulative GPA of 3.5.
*   Official transcripts are required from all previously attended colleges and universities.
*   Three letters of recommendation are required.
*   Statement of Objectives.
*   GRE required. Applicants may petition for a waiver of the GRE requirement if they possess a graduate degree from a reputable U.S. university in the field of Electrical Engineering, Computer Engineering, Computer Science, or a closely related discipline, with a GPA of 3.5 or higher. In such a case, the applicant must contact the graduate program coordinator and attach a resume and transcripts for review and approval before submitting the application. International applicants who require a student visa must submit official GRE scores.
*   Resume.
*   A writing sample may be requested by the graduate admissions committee. This sample should demonstrate the applicant’s technical writing ability. Papers from previous coursework, a thesis, or work-related documents that the applicant has authored are acceptable.
*   International applicants whose primary language is not English must score a minimum of 550 (paper based) or 79 (internet based) on the Test of English as a Foreign Language (TOEFL), or a minimum of 6.5 on the International English Language Testing System (IELTS).
*   All students are considered for financial aid at the time of admission. However, to guarantee consideration for a graduate assistantship, applications must be submitted by January 15.",Optional,,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,,,,College of Engineering,"$34,200/Year",,,,,,"Computer Science, Cybersecurity Engineering, Data Science, Electrical Engineering, Robotics and Autonomous Systems, Systems Engineering","The Ph.D. in Electrical Engineering & Computer Science program provides students with the skills and experience to become the next generation of leaders in academia and industry. Students will become experts in an area of their choice while broadening their knowledge of electrical engineering and computer science through a flexible, customizable curriculum. The program provides the necessary research skills to develop independent research and contribute to the body of knowledge in their specific areas of expertise. A combination of faculty mentors from both the Electrical, Computer, Software and Systems Engineering Department (ECSSE) and the College of Arts and Sciences (COAS) ensures a supportive and diverse learning environment for Ph.D. students.",,https://erau.edu/degrees,,,1900,True,True,,4.0,3.5,,,,,,,,,,,"$34,200/Year",,,,,,,False,False,,,105.0,112.0,,,6.0,,,,,79,,,,,,,,,,,"The Dean's Doctoral Assistantship provides a $26,000 stipend per academic year plus a tuition waiver for up to 9 credit hours per semester.",,Assistantships,,,,,,,
,PhD in Engineering Physics,,,,,PhD,"Fall, Spring, Summer",,,,Required,Required,Optional,"Applicants from countries where English is not the official language must demonstrate English proficiency by providing the results from any of the following: TOEFL (Test of English as a Foreign Language), IELTS (International English Language Testing System), Cambridge English Language Assessment, Duolingo, ELS Language Centers (ELS), or Pearson PTE Academic.","Admission to the Ph.D. in Engineering Physics program is selective and competitive. Applicants are evaluated on the basis of their demonstrated scholarly aptitude and potential for success in a demanding doctoral program. Required application materials include: Completed Application, Transcripts, GRE Scores (optional for applicants with a graduate degree), Letters of Recommendation, Statement of Objectives, Resume. For International Applicants: TOEFL, IELTS, or Duolingo Scores.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Arts & Sciences,"$34,398/Year",,,,,,"['Space Physics', 'Atmospheric Physics', 'Remote Sensing', 'Optical & Photonic Engineering', 'Materials Physics']","Embry-Riddle’s Ph.D. in Engineering Physics program is designed for students with a passion for physics and a desire to pursue their interests through research at the highest level. Students have the opportunity to work alongside leading experts in the field, utilizing sophisticated equipment and facilities to help push the boundaries of science.

The program’s mission is to produce professionals who can conduct, lead, and manage original research in government or industry, or join the academia.

Research specializations are available in Space Physics, Atmospheric Physics, Remote Sensing, Optical & Photonic Engineering, and Materials Physics.

Our doctoral candidates are immersed in an interdisciplinary environment with close ties to the departments of aerospace, mechanical, and electrical engineering, as well as being part of ERAU's rapidly expanding research programs.",,https://erau.edu/degrees,,,"$1,836 per credit hour",True,True,2.0,4.0,3.0,,,,,,,,,,,"$34,398/Year",,,,,,,False,False,,,105.0,112.0,,,6.0,,,53.0,,79,,,,,,,,,,,,,Graduate Assistantships (Teaching and Research),,,,,,,
,PhD in Human Factors,,,,,,Fall,,,,Required,Required,GRE,"For those whose primary language is not English, a minimum score on the Test of English as a Foreign Language (TOEFL) of 213 (computer-based) or 79 (Internet-based) is required. The International English Language Testing System (IELTS) exam with a minimum score of 6.0 is also accepted. A score of 550 on the paper-based TOEFL is acceptable as long as it is accompanied by the Test of Written English with a score of at least 4.0.","Applicants for the Ph.D. in Human Factors must provide the following:

A completed application.
Transcripts from all institutions attended.
A three- to five-page typed statement of purpose that details the applicant's professional goals and how this degree will help achieve them; relevant experience, including research; and the Embry-Riddle faculty members whose work is of particular interest to the student and why.
A curriculum vitae (CV) or resume outlining the applicant's academic and work history.
Three letters of recommendation.
Scores on the general Graduate Record Exam (GRE) are required. We look for a combined Verbal and Quantitative score of 300 or greater, and an Analytical Writing score of 4.0 or greater. International students may need to submit TOEFL, IELTS or Cambridge English Exam scores.
A research paper or other writing sample (optional, but highly recommended).",Optional,,False,False,False,False,True,False,True,True,False,False,False,False,True,True,False,False,,,,College of Arts and Sciences,,,,,,,"['Flight Deck/Cockpit Design', 'Training and Simulation', 'Unmanned Systems']","The Embry-Riddle Ph.D. in Human Factors is designed for students who wish to further their knowledge of human capabilities and limitations, and to apply this knowledge to the design, operation, and maintenance of the systems and technologies that we use every day. The interdisciplinary doctoral program emphasizes both research and practice in the application of human factors principles.

The degree is housed in the Department of Human Factors and Behavioral Neurobiology in the College of Arts and Sciences on the Daytona Beach Campus.

Students who earn a Ph.D. in Human Factors will possess the knowledge and skills to make significant research contributions or to be a practitioner in high-technology settings like aviation, aerospace, healthcare, and surface transportation.

The program offers a diverse yet structured curriculum, allowing students from a variety of backgrounds to pursue their academic goals. Ph.D. students will learn about human factors and ergonomics, cognitive psychology, perception, research design, and statistics. They will have the opportunity to take specialized courses in areas such as human-computer interaction, automation, organizational behavior, accident investigation, and simulation.

Doctoral students are required to conduct original, empirical research as part of their dissertation. Throughout their studies at Embry-Riddle, students in the Human Factors Ph.D. program will work closely with a faculty mentor to develop and refine their research ideas.",,https://erau.edu/degrees/doctoral/human-factors,,,1848,,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,6.0,,,,,79,,,,,,,,,,,,,"Doctoral fellowships, Graduate assistantships",,,,,,,
