Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGreRequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore
,Master of Science in Mechanical Engineering,,,,,Masters,"Fall, Spring, Summer",,,,Required,Required,Not Required,"All international applicants, regardless of country of citizenship, must provide proof of English language proficiency. A minimum score on the TOEFL of 80 (Internet-based) or 550 (paper-based) is required. A minimum score of 6.5 on the IELTS is required. The Duolingo English Test is also accepted with a minimum score of 115. Pearson Test of English (PTE) is also accepted with a minimum score of 56. Successful completion of Level 112 of the ELS Language Centers (ELS) program is also accepted. Citizens of the following countries are exempt from the English language proficiency requirement: Australia, Canada, United Kingdom, Ghana, Ireland, Kenya, New Zealand, Nigeria, and the Commonwealth Caribbean.","Students are admitted who hold a bachelor of science in mechanical engineering or a closely related field from an accredited college or university. General admission requirements for the Graduate School include a completed online application, a one- to two-page statement of purpose, a current resume or CV, two letters of recommendation, and transcripts from all postsecondary institutions attended. The Graduate Record Examination (GRE) is not required for admission to master's programs.",Not Required,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,Wallace H. Coulter School of Engineering,32112,,,,,,"['Solid Mechanics, Vibrations, and Design', 'Fluid Dynamics, Thermal Science and Energy', 'Advanced Manufacturing']","The Master of Science (MS) in Mechanical Engineering is a research-focused degree that culminates with a master's thesis based on independent research. The thesis research is conducted under the guidance of a faculty advisor. The MS degree typically takes two years to complete.

The Master of Engineering (ME) in Mechanical Engineering is a project-based degree that requires a report based on a design or research project. The project is often conducted as part of a team and is supervised by a faculty advisor. The ME is a professional degree and typically takes one year to complete.

Both the MS and ME degrees consist of 30 credit hours of coursework and research/project work. Graduates of both programs are prepared to enter industry at an advanced level or to pursue further graduate study.",,https://www.clarkson.edu/academics/graduate/programs,,,1784,,True,,4.0,3.0,,,,,,,,,,,1440,,,,,,,False,False,,,115.0,112.0,,,6.5,,,56.0,,80.0,,,,,,,,,,,,15 to 45 percent,"Merit-based scholarships, research assistantships, teaching assistantships, fellowships",,,,,,,
,Master of Science in Mechanical Engineering for Working Professionals,,,,,,"Fall, Spring",,,,,,Not Required,"All international applicants whose native language is not English are required to provide proof of English language proficiency. Clarkson accepts the following: TOEFL (Test of English as a Foreign Language) with a minimum score of 80 (Internet-based), IELTS (International English Language Testing System) with a minimum score of 6.5, Duolingo English Test with a minimum score of 115, Pearson Test of English (PTE Academic) with a minimum score of 56, or successful completion of Level 112 of the ELS Language Centers program.",,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,Wallace H. Coulter School of Engineering,,,,,,,,"Our Master of Science in Mechanical Engineering program is ideal for working professionals. A thesis is not required, and all courses are available online. Classes are recorded so that they can be viewed at any time. There is no residency requirement. You will also have the option of pursuing a thesis, with approval from the department.

The Master of Science in Mechanical Engineering is a 30-credit-hour program that does not require a thesis. For those who elect the non-thesis option, there are no required courses, so they may select any 10 graduate-level courses that are of interest to them.

For students who wish to pursue the thesis option, six to 10 of their 30 credit hours will be dedicated to research. This requires approval from the department. 

There are two options within the Master of Science in Mechanical Engineering degree program: a thesis option and a non-thesis option. Most students take two courses per semester and finish the program in under two years. With the non-thesis option, you simply must complete the required 30 credit hours. Those who elect to write a thesis will work with an advisor to identify a research topic. You will then write a formal thesis and give a final defense. Our graduate students are also encouraged to participate in research opportunities.",,https://www.clarkson.edu/academics/majors-minors/mechanical-engineering-ms,,,1801,,,,4.0,3.0,,741-750,,,,,,,,,,,,,,,,,,,,115.0,112.0,,,6.5,,,56.0,,80.0,,,,,,,,,,,,,"Merit-based, Teaching and research assistantships",,,,,,,
,Master of Science in Occupational Therapy,,,,,,Summer,,Mid-July,January 15,,Required,Not Required,"Applicants whose native language is not English must submit scores for the Test of English as a Foreign Language (TOEFL), the International English Language Testing System (IELTS), or the Duolingo English Test. The minimum acceptable scores are: TOEFL: 80, IELTS: 6.5, Duolingo: 115. Applicants holding a bachelor's or master's degree from an accredited institution in the U.S., U.K., or Canada are exempt from the English proficiency requirement.","The Clarkson University Department of Occupational Therapy participates in the Occupational Therapy Centralized Application Service, known as OTCAS. Applicants will apply online using the OTCAS application.

Prerequisite Courses
The following prerequisite courses must have been completed within the last ten years with a grade of C or better:
* Biology with lab (4 credits)
* Human Anatomy & Physiology I & II with labs (8 credits)
* General Psychology (3 credits)
* Abnormal Psychology (3 credits)
* Lifespan Development (or developmental psychology) (3 credits)
* Sociology or Anthropology (3 credits)
* Statistics (3 credits)
* Medical Terminology (1 credit or certificate of completion)

Admission Requirements
* Baccalaureate degree from an accredited institution.
* A minimum overall GPA of 3.2 is required. For applicants with multiple degrees, GPAs will be averaged to calculate the overall GPA. The GPA for prerequisite courses must also be 3.2 or above.
* Three letters of reference.
* The GRE is not required for admission to the OT program.
* A personal statement is required.
* TOEFL or IELTS scores for international applicants whose native language is not English.
* Observation/experience in at least two different OT settings is required. A total of 40 hours of observation/experience are required.
* Successful completion of a personal interview with OT faculty.",,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,Lewis School of Health Sciences,61548/Year,,,,,,,"Clarkson's Master of Science in Occupational Therapy (MSOT) is a comprehensive, full-time, graduate-level program that prepares you for entry-level practice as an occupational therapist. Our program has a strong focus on interprofessional collaboration and evidence-based practice and a mission to address the unique occupational needs of rural populations. Through a mixture of classroom learning, hands-on labs, research and fieldwork, you will learn to provide quality, evidence-based care to people of all ages and abilities. Our dynamic curriculum is infused with threads of interprofessional collaboration and rural healthcare. You will learn to:
- Articulate and apply occupational therapy theory, models of practice and frames of reference.
- Demonstrate an understanding of the occupational therapy process.
- Demonstrate clinical reasoning to develop and implement occupation-centered intervention plans.
- Articulate the role of the occupational therapist in a variety of settings.
- Locate, critique and apply evidence to inform practice.
- Articulate and apply the AOTA Code of Ethics and Standards of Practice.",,https://www.clarkson.edu/academics/graduate/programs,"The entry-level occupational therapy master’s degree program has applied for accreditation and has been granted the status of Candidacy Status by the Accreditation Council for Occupational Therapy Education (ACOTE) of the American Occupational Therapy Association (AOTA), located at 6116 Executive Boulevard, Suite 200, North Bethesda, MD 20852-4929. ACOTE’s telephone number c/o AOTA is (301) 652-AOTA and its Web address is www.acoteonline.org.",,,False,False,,4.0,3.0,,,,,,,,,,,61548/Year,,,,,,,False,False,,,115.0,,,,6.5,,,,,80.0,,,,,,,,,,,,,Merit-based scholarships,,,,,,,
,Master of Science in Physician Assistant Studies,,,,,,January,,,,,,GRE,"All international applicants must demonstrate proficiency in the English language. Applicants must submit one of the following: TOEFL (minimum 80 iBT), IELTS (minimum 6.5), PTE (minimum 56) or Duolingo (minimum 115).",,,,,,False,False,True,False,True,False,False,False,False,False,False,False,False,False,,,,Lewis School of Health Sciences,"$50,700/Year",,,,,,,"The Clarkson University Master of Science in Physician Assistant (PA) Studies program is a 28-month course of study that prepares students for careers as healthcare providers. Graduates of our PA program will be compassionate, culturally competent PAs with strong interpersonal and communication skills who can provide excellent care to patients as part of a healthcare team. Students begin the program in Potsdam with 16 months of classroom study, during which they will learn the fundamentals of medical science and clinical reasoning. Didactic coursework includes anatomy, physiology, pharmacology, physical diagnosis, clinical medicine, evidence-based medicine and medical ethics, among others. While in Potsdam, our students hone their skills in a state-of-the-art clinical skills lab that includes exam rooms, high-fidelity human simulators, a hospital suite and a procedural skills training area. Students then move on to the clinical phase of their education, completing 12 months of supervised clinical practice experiences (SCPEs) with a focus on serving rural and underserved populations in upstate New York. Students are required to complete nine rotations during their clinical year, including family medicine, internal medicine, pediatrics, prenatal and gynecologic care, behavioral and mental health care, general surgery and emergency medicine. Our graduates are highly sought after by employers and are eligible for licensure in all 50 states after passing the Physician Assistant National Certifying Exam (PANCE).",,https://www.clarkson.edu/academics/graduate/programs,The ARC-PA has granted Accreditation-Continued status to the Clarkson University Physician Assistant Program sponsored by Clarkson University. Accreditation-Continued is an accreditation status granted when a currently accredited program is in compliance with the ARC-PA Standards. Accreditation remains in effect until the program closes or withdraws from the accreditation process or until accreditation is withdrawn for failure to comply with the Standards. The approximate date for the next validation review of the program by the ARC-PA will be March 2029. The review date is contingent upon continued compliance with the Accreditation Standards and ARC-PA policy.,,,,,,4.0,3.0,,,,,,,,,,,"$50,700/Year",,,,,,,,,,,115.0,,,,6.5,,,56.0,,80.0,,,,,,,,,,,,,"Merit-based, HRSA Scholarships for Disadvantaged Students, National Health Service Corps Scholarship, Veterans Affairs Scholarships",,,,,,,
,Master of Science in Physics,,,,,Master's,"Fall, Spring",,,,,,Not Required,"All international applicants must demonstrate proficiency in the English language. This requirement can be fulfilled by submitting an official TOEFL, IELTS, PTE, or Duolingo score, or through successful completion of ELS Language Centers Level 112. This requirement may be waived for applicants who are citizens of certain English-speaking countries or who hold a degree from an institution where English is the language of instruction.",,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,School of Arts & Sciences,"$1,756 per credit hour",,,,,,,"The Master of Science in Physics at Clarkson is a flexible degree program that combines coursework with either a research project and thesis or a comprehensive exam. It is designed to be completed in one or two years. The program prepares students for Ph.D. programs or for research and technical jobs in industry. Students also get to experience Clarkson's strong research program in fundamental and applied physics. The Master of Science in Physics at Clarkson will give you a comprehensive understanding of core subjects. You will be exposed to specialized areas of physics research, such as complex systems, biophysics, condensed matter physics and relativity. As a student in the program, you will develop a deep and practical understanding of physics principles, as well as an ability to conduct independent research.",,https://www.clarkson.edu/academics/majors-minors/physics-ms,,,1756,,,2.0,4.0,3.0,,,,,,,,,,,"$1,756 per credit hour",,,,,,,,,,,115.0,112.0,,,6.5,,,56.0,,80.0,,,,,,,,,,,,,"Graduate assistantships, Merit scholarships, Fellowships",,,,,,,
,Master of Science in Business Teacher Education,,,,,,"Summer, Fall",,,,,,Optional,"All international applicants, regardless of country of citizenship, must provide proof of English language proficiency. This requirement can be satisfied by ONE of the following: Submitting official scores from an accepted English language proficiency exam (TOEFL, IELTS, PTE, or Duolingo). Submitting official transcripts from a college or university in a country where the official language is English, demonstrating that you have completed a minimum of three years of study and earned the equivalent of a U.S. bachelor’s degree.",,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,School of Arts & Sciences,"$19,536/Semester",,,,,,,,,https://theorg.com/org/amphenol-corp/org-chart/john-d-craig,,,1628,,,,4.0,3.0,,,,,,,,,,,"$19,536/Semester",,,,,,,,,,,115.0,,,,6.5,,,56.0,,80.0,,,,,,,,,,,,Typically 45% (range from 20% to 100%),Merit-based,,,,,,,
,"PhD in Bioscience and Biotechnology, Interdisciplinary",,,,,,"Fall, Spring",,,,Required,Required,Optional,"Applicants whose native language is not English must submit scores from the Test of English as a Foreign Language (TOEFL), the International English Language Testing System (IELTS), Pearson Test of English (PTE) or the Duolingo English Test. The minimum acceptable score for the TOEFL is 80 (Internet-based). The minimum acceptable score for the IELTS is 6.5. The minimum acceptable score for the PTE is 56. The minimum acceptable score for the Duolingo is 115.","To be considered for admission, all applicants must submit:

Completed online application
Statement of purpose
Résumé or C.V.
Letters of recommendation
Transcripts
Standardized test scores (if applicable)
English proficiency test scores (if applicable)
Application fee",Not Required,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,School of Arts & Sciences and Wallace H. Coulter School of Engineering,"$27,126/Year",,,,,,,,,https://inform.ng/tulane-university-application-fee-waiver-2024/,,,1507,False,True,,4.0,3.0,,,,,,,,,,,27126,,,,,,,False,False,,,115.0,,,,6.5,,,56.0,,80.0,,,,,,,,,,,Full tuition coverage plus a competitive stipend,100% of tuition,"Teaching assistantships (TA), Research assistantships (RA), Graduate assistantships (GA)",,,,,,,
,PhD in Chemical Engineering,,,,,PhD,"Fall, Spring and Summer",,,,,,Optional,"Applicants whose native language is not English must submit proof of English proficiency. This can be done by submitting scores from the Test of English as a Foreign Language (TOEFL), the International English Language Testing System (IELTS), Pearson Test of English (PTE) or the Duolingo English Test. Students who have completed the ELS Language Centers English for Academic Purposes Level 112 are not required to take the TOEFL or IELTS examination.",,,,,,True,True,False,False,False,True,False,False,False,True,True,False,False,False,,,,Wallace H. Coulter School of Engineering,,,,,,,"['Advanced Materials Processing', 'Biomolecular Engineering', 'Complex Fluids/Rheology', 'Electrochemical Engineering', 'Process Engineering, Modeling and Control', 'Reaction Engineering & Catalysis']","The graduate program in chemical engineering at Clarkson is an internationally recognized program offering master's and PhD degrees. The program provides a broad fundamental background in chemical engineering, along with advanced study in specialized areas. We prepare chemical engineers to successfully pursue careers in a wide range of fields, including industrial research and development, manufacturing, and academic teaching and research.

Our faculty are known for being approachable and supportive of our students' intellectual curiosity and desire to learn. Graduate students work closely with their advisors, and many projects are interdisciplinary, providing opportunities to work with faculty and graduate students from other departments and research centers on campus.

Our program is big enough to support a robust and thriving intellectual atmosphere yet small enough for students to receive a high degree of personal attention. Students participate in a weekly departmental seminar series, featuring speakers from leading academic and industrial research groups around the world. These seminars give you valuable opportunities to enhance your understanding of the latest developments in research and foster professional networking.",,https://www.clarkson.edu/academics/graduate/programs,,,"$1,798 per credit hour",,,,4.0,3.0,,951-1000,,,,,,,,,,,,,,,,,,,,115.0,112.0,,,6.5,,,56.0,,80.0,,,,,,,,,,,"Full-tuition scholarship and a stipend of approximately $30,000 for 12 months",100%,Research Assistantship (RA) / Teaching Assistantship (TA),,,,,,,
,PhD in Chemistry,,,,,,"Fall, Spring",,,January 15 for Fall admission; October 1 for Spring admission,,,Optional,"International applicants must also submit an English proficiency exam score (TOEFL, IELTS, Duolingo, or PTE).",,,,,,True,False,False,False,False,True,False,False,False,True,True,False,False,False,,,,School of Arts & Sciences,,,,,,,"['Analytical', 'Biochemistry', 'Inorganic', 'Organic', 'Physical']","The doctoral program in chemistry at Clarkson is an excellent option for students looking to pursue a professional career in chemistry. The PhD program offers in-depth coursework as part of a research-based course of study and prepares you for a career in academia, industry or government. Our graduates are prepared to address today’s scientific challenges. You will conduct original, cutting-edge research under the supervision of a faculty member with the goal of producing research of publishable quality and defending your dissertation.",,https://www.clarkson.edu/academics/graduate/programs,,,1757,,,0.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,115.0,,,,6.5,,,56.0,,80.0,,,,,,,,,,,,100% tuition waiver,"Teaching Assistantship, Research Assistantship",,,,,,,
,PhD in Civil & Environmental Engineering,,,,,,"Fall, Spring",,,,,,Optional,"TOEFL/IELTS scores are required for international applicants. Applicants whose native language is not English must submit official proof of English proficiency. Accepted tests and minimum scores include TOEFL iBT 80, IELTS 6.5, Pearson Test of English (PTE) 56, or Duolingo English Test 115. Completion of ELS Language Centers Level 112 is also accepted.",,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,Wallace H. Coulter School of Engineering,,,,,,,"['Environmental Engineering', 'Geotechnical Engineering', 'Structural Engineering', 'Water Resources Engineering']","Our Ph.D. program in civil and environmental engineering prepares students for leadership positions in research, teaching and advanced professional practice in a variety of settings. Students conduct in-depth research to learn how to produce, manage and disseminate new knowledge. As a Ph.D. student, you will work closely with one of our acclaimed faculty members in the Department of Civil & Environmental Engineering (CEE). Most of our Ph.D. students receive some form of financial support, including tuition waivers and stipends for living expenses. In return, you will be expected to conduct publishable research with your advisor and serve as a teaching or research assistant. For most students, a Ph.D. in civil and environmental engineering takes four years to complete after a bachelor of science degree and two to three years of study after a master of science degree.",,https://www.clarkson.edu/academics/majors-minors/civil-environmental-engineering-phd,,,1748,,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,115.0,112.0,,,6.5,,,56.0,,80.0,,,,,,,,,,,,,Teaching assistantships (TAs) and research assistantships (RAs),,,,,,,
,PhD in Computer Science,,,,,,Fall,,,,Required,Required,Optional,"All international applicants whose native language is not English are required to take an English proficiency test, unless they meet the waiver requirements. Clarkson accepts the following tests and scores: TOEFL: 80 iBT, IELTS: 6.5, Duolingo: 115, PTE Academic: 56.","Online Application Form
Statement of purpose.
Résumé or curriculum vitae.
Three letters of recommendation.
Official transcripts from all institutions attended.
Official GRE scores (optional). Note that the GRE requirement may be waived for exceptional students with a proven research record.
Official TOEFL or IELTS scores, if applicable.",,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,School of Arts & Sciences,"$32,526/Year",,,,,,,"The PhD in computer science is a research-oriented degree that emphasizes the creation of new knowledge in the field of computer science.

Students in the program:

Engage in a focused course of study in an advanced area of specialization.
Conduct independent research.
Advance the state of the art in the field by publishing their results.
Work closely with faculty who are active researchers, who also bring their classroom teaching to a high level of excellence.

The Department of Computer Science has established strengths in the areas of algorithms, artificial intelligence, computer vision, cybersecurity, data mining and machine learning, distributed systems, graphics, parallel computing and programming languages.

All admitted PhD students receive four years of financial support in the form of a teaching or research assistantship, which includes a stipend and tuition waiver. This support is based on a student's satisfactory progress toward their degree. Admission to the PhD program is highly competitive.",,https://www.clarkson.edu/academics/graduate/programs,,,1807,False,True,,4.0,3.0,,751-800,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,56.0,,80.0,,,,,,,,,,,,Full tuition waiver,"Teaching Assistantship, Research Assistantship",,,,,,,
,PhD in Electrical and Computer Engineering,,,,,PhD,"Fall, Spring",,,,Required,Required,Not Required,"International applicants must demonstrate English language proficiency. This can be done by submitting test scores from TOEFL (minimum 80 iBT or 550 PBT), IELTS (minimum 6.5), PTE (minimum 56), Duolingo (minimum 115), or by successfully completing Level 112 in the ELS Language Centers program. The English proficiency requirement may be waived if the applicant has a degree from a university where the language of instruction is English and is in a country where English is the primary language.","In addition to the online application form and application fee, you will need to submit: A statement of purpose (approximately 500 words); A current résumé or curriculum vitae (CV); Letters of recommendation; Official transcripts from all post-secondary institutions (colleges and universities) attended. International applicants may have to provide additional materials.",,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,Wallace H. Coulter School of Engineering,"$1,758/Credit Hour",,,,,,"['Biometrics and information processing', 'Cyber-physical and autonomous systems', 'Cybersecurity and data fusion', 'Energy and power systems', 'Sensing, communications, and networking']","The PhD program in electrical and computer engineering at Clarkson is an interdisciplinary, research-based program. You will receive close personal attention from our highly respected faculty. They are leaders in their fields. You can also work directly with prominent research centers, such as the Center for Advanced Materials Processing (CAMP), the Center for Identification Technology Research (CITeR) and the Institute for a Sustainable Environment (ISE). Students in the program must pass a PhD candidacy examination and defend a dissertation containing an original and significant contribution to knowledge. In addition, six graduate-level courses beyond the MS degree are required. Students can receive financial support through research and teaching assistantships, as well as fellowships and tuition scholarships.",,https://www.clarkson.edu/academics/graduate/programs,,,1758,,True,,4.0,3.0,,,,,,,,,,,"$1,758/Credit Hour",,,,,,,False,False,,,115.0,112.0,,,6.5,,,56.0,,80.0,,,,,,,,,,,"Minimum academic year stipend is $30,160",100%,"Teaching Assistantship, Research Assistantship",,,,,,,
,PhD in Engineering Science,,,,,,"Fall, Spring",,,,Required,Required,Not Required,"If your native language is not English, you must take the Test of English as a Foreign Language (TOEFL) or the International English Language Testing System (IELTS) exam. We require a minimum TOEFL score of 80 (Internet-based) or 550 (paper-based), a minimum IELTS score of 6.5, a minimum PTE score of 56 or a minimum Duolingo score of 115. Applicants who have obtained a degree from an institution where the language of instruction is English are not required to submit English proficiency exam scores.","A completed online application form. A $50 application fee is required for all applicants. We offer fee waivers for participants in certain programs. Statement of Purpose: One- to two-page essay describing your reasons for pursuing graduate study, your academic and professional interests and your career goals. Resume or Curriculum Vitae (CV). Letters of Recommendation: Two or three letters of recommendation are required for most programs. Transcripts: An official transcript from every college or university you have attended is required. Standardized Test Scores (GRE/GMAT): For most programs, standardized test scores are optional for master's degree applicants and recommended for PhD applicants. Some programs require them. For Engineering Science (PhD), the GRE is recommended, but not required. English Proficiency: All applicants who are not citizens of a native English-speaking country must submit proof of English proficiency.",Not Required,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,Wallace H. Coulter School of Engineering,,,,,,,"Advanced Manufacturing, Aerospace Engineering, Chemical and Biomolecular Engineering, Civil and Environmental Engineering, Electrical and Computer Engineering, Materials Science and Engineering, Mechanical Engineering","The Engineering Science (ES) PhD program is a cross-disciplinary program designed to give you maximum flexibility to pursue research that crosses traditional departmental boundaries. The program allows for a plan of study that complements your specific research interests and provides depth in one particular subject while offering a broad understanding of related subjects.

As a student, you will work closely with a faculty advisor to select courses and define a research topic that aligns with your personal interests and future career goals. The goal of the program is to produce PhD graduates who are independent researchers capable of performing high-level research in academic or industrial settings.",,https://www.clarkson.edu/academics/graduate/programs,,,1856,,True,1.0,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,56.0,,80.0,,,,,,,,,,,Full tuition waiver,100,"Teaching assistantships, Research assistantships",,,,,,,
,PhD in Environmental Science and Engineering,,,,,,Fall,,September,January 15,Required,Required,Optional,"Applicants whose native language is not English must submit evidence of their English proficiency. Accepted tests include TOEFL iBT with a minimum score of 80, IELTS with a minimum score of 6.5, PTE Academic with a minimum score of 56, Duolingo English Test with a minimum score of 115, or successful completion of ELS Language Centers Level 112.","The following items are required for application to this program: Online Application Form. Résumé. Statement of Purpose. Three Letters of Recommendation. Official Transcripts. Official GRE Scores: Optional for PhD applicants. For international applicants, an English proficiency test is required (TOEFL, IELTS, or Duolingo English Test).",,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,Wallace H. Coulter School of Engineering,,,,,,,"['Environmental Chemistry', 'Environmental Health', 'Environmental Management and Policy', 'Water Resources']","The PhD in Environmental Science and Engineering program at Clarkson University is a unique, interdisciplinary degree that provides students the chance to work alongside world-class faculty on high-impact research projects. Our students are deeply committed to making the world a better place by creating solutions to environmental problems like water and air pollution, contaminated lands and climate change. As a student in this program, you will expand your breadth of knowledge across disciplines and acquire in-depth skills in a specific area of interest. You will conduct innovative, original research and publish your findings in peer-reviewed journals. You will also participate in conferences, submit grant proposals and develop your professional network. You will graduate ready to take on a leadership role in environmental science and engineering.",,https://www.clarkson.edu/academics/graduate/programs,,,1754,,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,112.0,,,6.5,,,56.0,,80.0,,,,,,,,,,,"Annual stipend of around $31,000",100% tuition waiver,Teaching or research assistantships,,,,,,,
,PhD in Materials Science and Engineering,,,,,,"Fall, Spring",,,,,,GRE,"For international applicants whose native language is not English, a valid TOEFL, IELTS, PTE or Duolingo score is required. The minimum acceptable scores are: TOEFL iBT: 80, IELTS: 6.5, PTE: 56, or Duolingo: 115.",,,,,,False,False,True,False,True,False,False,False,False,False,False,False,False,False,,,,Wallace H. Coulter School of Engineering,"$33,156/Year",,,,,,,"The Doctor of Philosophy (PhD) in Materials Science and Engineering is an interdisciplinary program providing students a doctoral-level education in the science and engineering of materials. As a student, you will investigate how the structure of a material on an atomic and microscopic level relates to its macroscopic properties, including its mechanical, electrical, thermal and optical behaviors. At Clarkson, you will gain an understanding of structure-property relationships in different classes of materials, including ceramics, composites, electronic materials, glasses, metals, polymers and semiconductors. You will also develop expertise in applying this understanding to engineer better and more useful materials.",,https://www.clarkson.edu/academics/graduate/programs,,,1732,,,1.0,4.0,3.0,,741-750,,,,,,,,,"$33,156/Year",,,,,,,,,,,115.0,,,,6.5,,,56.0,,80.0,,,,,,,,,,,"The current stipend for qualified doctoral candidates is $30,000 for 12 months. Doctoral students who are awarded a research or teaching assistantship are also awarded a tuition scholarship that covers up to 30 credits hours of tuition per academic year.",,"Teaching assistantships, research assistantships, fellowships",,,,,,,
,PhD in Mathematics,,,,,PhD,Fall,,,January 15,,,Not Required,All students whose native language is not English are required to take an English proficiency exam. Acceptable exams and minimum scores are below: Test of English as a Foreign Language (TOEFL iBT): Minimum score of 80; International English Language Testing System (IELTS): Minimum score of 6.5; Pearson Test of English (PTE): Minimum score of 56; Duolingo English Test: Minimum score of 115. The English proficiency requirement may be waived if the applicant has studied for at least three years in a country where English is the native language and has completed a bachelor's degree from that country prior to enrolling at Clarkson.,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,School of Arts & Sciences,"$20,784/Semester",,,,,,,"The doctor of philosophy (PhD) in mathematics is a research-oriented degree that emphasizes independent research, original contributions to the field of mathematics, and the development of expertise in a chosen area of specialization. Our curriculum is designed to provide you with a broad foundation in pure and applied mathematics, as well as the specialized knowledge and research skills necessary to conduct independent research.

As a graduate student, you will have the opportunity to work closely with our faculty members, who are experts in a wide range of mathematical fields, including algebra, analysis, combinatorics, differential equations, numerical analysis, and statistics. You will also have access to state-of-the-art research facilities, including high-performance computing clusters and a dedicated mathematics library.",,https://www.clarkson.edu/academics/graduate/programs,,,1732,,,,4.0,,,,,,,,,,,,"$20,784/Semester",,,,,,,,,,,115.0,,,,6.5,,,56.0,,80.0,,,,,,,,,,,,,"Teaching Assistantship, Research Assistantship",,,,,,,
,PhD in Mechanical Engineering,,,,,PhD,"Fall, Spring",,,January 15 (priority deadline),Required,Required,Optional,"All applicants whose native language is not English must submit proof of English proficiency. We accept the Test of English as a Foreign Language (TOEFL) iBT - minimum overall score of 80, International English Language Testing System (IELTS) - minimum overall score of 6.5, Duolingo English Test - minimum overall score of 115, Pearson Test of English (PTE) - minimum score of 56, or successful completion of ELS Educational Services - completion of Level 112. The English proficiency requirement can be waived if the applicant has completed a degree from an institution where the language of instruction is English.","All applicants must apply online. Required documents include a resume or curriculum vitae, a statement of purpose, official transcripts from all institutions attended, and three letters of recommendation. English proficiency test scores are required for international applicants. The GRE is not required for this program.",Not Required,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,Wallace H. Coulter School of Engineering,30552,,,,,,"['Solid Mechanics, Materials and Manufacturing', 'Thermal and Fluid Science and Engineering', 'Robotics, Dynamical Systems and Control']","The Doctor of Philosophy (PhD) in Mechanical Engineering at Clarkson is a research-based degree. Students in the PhD program will be provided with an opportunity for an in-depth study of a specialized area within mechanical engineering. The goal of the program is to produce graduates who can define and conduct independent, cutting-edge research and will become the next generation of leaders in academia and industry.",,https://www.clarkson.edu/academics/graduate/programs,,,1280,True,True,,4.0,3.0,,,,,,,,,,,30552,,,,,,,False,False,,,115.0,112.0,,,6.5,,,56.0,,80.0,,,,,,,,,,,,,"Teaching assistantships, Research assistantships, Fellowships",,,,,,,
