Resume,StatementOfPurpose,Requirements,WritingSample,IsAnalyticalNotRequired,IsAnalyticalOptional,IsStemProgram,IsACTRequired,IsSATRequired,MinimumACTScore,MinimumSATScore,extraction_level,Program name,Program Page url,IsRecommendationSystemOpted,error
Not Required,Not Required,"The minor in humanities consists of six 3-credit courses (18 credits total) in at least three different disciplines in the humanities. The six courses must include the following:

One introductory course (100- or 200-level)
One course on theory or methods
Four additional courses in the humanities, at least two of which must be at the 300- or 400-level.

At least two courses must form a concentration in a single discipline, historical period, or thematic area, chosen in consultation with the minor coordinator.

Humanities disciplines at Clarkson include communication, history, literature, philosophy and modern languages.",Not Required,True,False,False,False,False,,,program,Minor in Humanities,The official university website for Clarkson University is https://www.clarkson.edu.,,
,,,,,,,,,,,error,Minor in Law and Society,The official university website for Clarkson University is https://www.clarkson.edu.,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,"To declare a minor, a student must complete a 'Declaration or Change of Minor' form, available from Clarkson Central.",Not Required,True,False,False,False,False,,,program,Minor in Literature,The official university website for Clarkson University is https://www.clarkson.edu.,,
Not Required,Not Required,This minor is not available to mechanical engineering majors.,Not Required,True,False,True,False,False,,,program,Minor in Manufacturing Engineering,The official university website for Clarkson University is https://www.clarkson.edu.,,
,,A minimum GPA of 2.0 is required in courses taken for the minor. The minor in materials engineering is administered by the Department of Chemical & Biomolecular Engineering.,,True,False,True,False,False,,,program,Minor in Materials Engineering,The official university website for Clarkson University is https://www.clarkson.edu.,,
,,"This minor requires 18 credit hours. You must complete the following courses:

EC350 Intermediate Microeconomics (3 credits)
EC351 Intermediate Macroeconomics (3 credits)
MA231 Calculus III (3 credits)
MA232 Elementary Differential Equations (3 credits)
MA339 Applied Linear Algebra (3 credits)
Choose one:
MA331 Fourier Series & Boundary Value Problems (3 credits)
MA332 Intermediate Differential Equations (3 credits)
MA363 Mathematical Modeling (3 credits)
MA/STAT383 Probability & Statistics (3 credits)",,True,False,True,False,False,,,program,Minor in Mathematical Economics,The official university website for Clarkson University is https://www.clarkson.edu.,,
,,,,,,,,,,,error,Minor in Mathematics,The official university website for Clarkson University is https://www.clarkson.edu.,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Minor in Mechanical Engineering,https://www.clarkson.edu/academics/schools-colleges/engineering/mechanical-aerospace,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,"To complete the minor, students must take at least five philosophy courses (15 credits). At least three of these courses (9 credits) must be at the 300- or 400-level. To declare a philosophy minor, students must fill out a Declaration of Minor Form with the Department of Humanities and Social Sciences.",Not Required,True,False,False,False,False,,,program,Minor in Philosophy,The official university website for Clarkson University is https://www.clarkson.edu.,,
,,,,,,,,,,,error,Minor in Physics,The official university website for Clarkson University is https://www.clarkson.edu.,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,"A minor in political science requires completion of 18 credit-hours (with a minimum grade of 2.0/4.0 in each course) in political science courses. At least 9 of these 18 credit-hours must be at the 300 or 400 level. To declare a minor, students should meet with a political science faculty member.",Not Required,True,False,False,False,False,,,program,Minor in Political Science,The official university website for Clarkson University is https://www.clarkson.edu.,,
Not Required,Not Required,"To declare a minor in Project Management, you must be a current undergraduate student at Clarkson. The process is to contact your student success advisor in the Student Success Center to get started.",Not Required,True,False,False,False,False,,,program,Minor in Project Management,The official university website for Clarkson University is https://www.clarkson.edu.,,
,,,,,,,,,,,error,Minor in Psychology,The official university website for Clarkson University is https://www.clarkson.edu.,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,The quality management minor is open to all students and requires 15 credits (five courses) in specified operations and project management topics.,,True,False,False,False,False,,,program,Minor in Quality Management,The official university website for Clarkson University is https://www.clarkson.edu.,,
,,,,,,,,,,,error,Minor in Robotics,The official university website for Clarkson University is https://www.clarkson.edu.,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,"The minor consists of 18 credit hours (6 courses) of which nine credit hours (3 courses) must be at the 300 level or higher. All students must take SS241 Introductory Sociology. To declare a minor, students must complete the Curriculum Add/Drop Form available from Clarkson Central.",Not Required,True,False,False,False,False,,,program,Minor in Sociology,The official university website for Clarkson University is https://www.clarkson.edu.,,
,,,,,,,,,,,error,Minor in Software Engineering,The official university website for Clarkson University is https://www.clarkson.edu.,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,"Students must take at least 18 credits for the minor. Required Courses (9 credits): STAT 383: Applied Statistics, STAT 384: Advanced Applied Statistics, MA339: Applied Linear Algebra. Elective Courses (9 credits): Choose 3 from the following list: STAT/MA 284: Probability and Statistics, STAT 381: Probability, STAT 382: Mathematical Statistics, STAT 386: Time Series Analysis, STAT 487: Design of Experiments, ES 380: Biostatistics & Experimental Design, ES 402: Intro to Geospatial Data Analysis, ES 420: Intro to Python for Data Analysis.",Not Required,True,False,True,False,False,,,program,Minor in Statistics,The official university website for Clarkson University is https://www.clarkson.edu.,,
,,,,,,,,,,,error,Minor in Sustainable Energy Systems Engineering,The official university website for Clarkson University is https://www.clarkson.edu.,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,"Students in the minor in sustainable solutions for small island communities must complete a minimum of 18 credit hours, including 12 credits of core courses and 6 credits of electives. The core courses will give you a fundamental introduction to both the complex challenges facing these communities and the interdisciplinary approaches to problem-solving. Through your electives, you will tailor your knowledge to a particular area of interest, like environmental health or policy. You may not use courses that are required for your major to satisfy the requirements for this minor.

Required Courses (12 credits):
EV102 - Introduction to Sustainability for Small Island Communities
EV202 - Culture and Environment of Small Island Communities
EV302 - Case Studies in Sustainable Development for Small Island Communities
EV402 - Senior Design in Sustainable Development for Small Island Communities

Technical Electives (6 credits), select two from the following:
ANTH365 - Global/Local Issues in Food
BY314 - Tropical Biology and Ecology
CE340 - Water & Wastewater Treatment
CE479 - Water Resources Engineering
EHS309 - Global and Public Health
ES330 - Introduction to Ecology
ES340 - Environmental Chemistry
ES432 - GIS
ES436 - Ecological Economics & Policy
EV311 - Sustainable Agriculture
POL360 - Environmental Policy & Politics
SS232 - Environment & Society",,True,False,True,False,False,,,program,Minor in Sustainable Solutions for Small Island Communities,The official university website for Clarkson University is https://www.clarkson.edu.,,
,,,,True,False,False,False,False,,,program,Minor in War and Peace Studies,The official university website for Clarkson University is https://www.clarkson.edu.,,
