Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGreRequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,Fees.1,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore,IsGRERequired
,PhD in Medicine,,,,,Doctoral,Fall 2026,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,School of Medicine / The Graduate School,"For the 2024-2025 academic year, the stated tuition is $64,350 and the student fees are $3,546. However, all students admitted to biomedical PhD programs are provided full funding that covers their tuition and fees. [7]","For the 2024-2025 academic year, the stated tuition is $64,350. This is fully covered for all admitted PhD students in the biomedical sciences. [7]",,,,,,,,,https://gradschool.duke.edu/academics/programs-and-degrees/,,,,FALSE,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,"For the 2024-2025 academic year, all admitted students receive a 12-month stipend of at least $40,140. [7] Additionally, highly meritorious incoming students may be named Dean's Scholars and receive a one-time supplemental award of $2,000. [2]",100%,Merit-based fellowship and assistantship,FALSE,,,FALSE,FALSE,,,
,PhD in Molecular Cancer Biology,,,,,Doctoral,Fall 2026,,,,Required,Required,Optional,REQUIRED,"Transcripts: Unofficial transcripts required with application submission; official transcripts required upon admission. [2]
Letters of Recommendation: 3 Required. [2]
GRE Scores – GRE General: Optional This program does not require applicants to provide GRE (Graduate Record Examination) or other graduate entrance exam scores, but does allow you to upload scores if you feel they enhance your application. [2]
Application Deadline: December 1. [2]
Students accepted into the Program will usually have earned a bachelor's degree in biological sciences, chemistry or engineering. [3]",Not Required,,True,True,True,False,False,False,,True,False,False,False,False,True,True,False,False,,,,The Graduate School,"The estimated tuition for the 2026-2027 academic year for Ph.D. students in years 1-3 is $34,940 per fall/spring semester, which is generally covered by The Graduate School's financial support package. [7]","The estimated tuition for the 2026-2027 academic year is $72,404 for years 1-3. [7] This is generally covered by the university's financial support package for Ph.D. students. [7]",,,,,,,"The molecular cancer biologists at Duke University seek to understand the complex regulatory mechanisms that govern mammalian cell growth and differentiation, discern how these mechanisms are perturbed in malignant cells, and how our knowledge of these regulatory mechanisms might lead to improved anti-cancer therapy. [3] This research covers the boundaries of disciplines such as pharmacology, biochemistry, molecular biology, genetics, genomics, and cell biology, which together are leading to a greater understanding of the basic mechanisms underlying growth regulation and their alterations during tumor progression and metastasis. [8] The Program in Molecular Cancer Biology (MCB) includes faculty from multiple participating departments and centers across Duke University and Duke School of Medicine. [8] Program scientists are actively engaged in dissecting the regulatory networks that control the processes of growth and development at the cellular and molecular levels, and identifying the defects that lead to oncogenic transformation. [8] The approaches used by the investigators include genomics, genetics, cell biology, molecular biology, and protein biochemistry. [8] The ultimate goal is to identify novel candidates for therapeutic intervention in the treatment of cancer. [8]",,https://gradschool.duke.edu/academics/programs-and-degrees/,,,,FALSE,True,,4.0,,,,,,,,,,,,,,,,,,,False,False,,,125.0,,,,7.0,,,,,"90 for an Internet-based TOEFL, 577 for paper-based TOEFL",,,,,,,,,,,"A $5,000 stipend supplement is available through the Paul and Lauren Ghaffari Graduate Fellowship for eligible students. [7]",,"The program provides full financial support for the first five years, which includes a stipend, tuition remission, and coverage of mandatory fees and health insurance. [7] Additionally, merit-based fellowships like the Paul and Lauren Ghaffari Graduate Fellowship are available. [7]",FALSE,,,FALSE,FALSE,,,
,PhD in Molecular Genetics and Microbiology,,,,,Doctoral,Fall 2026,,,,Required,Required,Optional,REQUIRED,See the Application Instructions page for important details about each Graduate School requirement. Transcripts: Unofficial transcripts required with application submission; official transcripts required upon admission. Letters of Recommendation: 3 Required. Statement of Purpose: Required. Résumé: Required.,Not Required,,False,True,True,False,False,False,,True,False,False,False,False,True,False,False,False,,,,"The Graduate School, School of Medicine",,Full tuition waiver,,,,,,,"The Department of Molecular Genetics and Microbiology graduate program trains young researchers to solve fundamental problems in microbiology and genetics. Research in the program spans both model and pathogenic organisms and the full spectrum of genetics from unicellular to multicellular eukaryotic organisms, including bacteria, fungi, C. elegans, zebrafish, stickleback fish, mice, and humans. Interdisciplinary-associated centers include with the program the Center for Host-Microbial Interactions, the Center for Virology, the Division of Human Genetics, the Center for RNA Biology, and the Duke Microbiome Center. There is also focus on chromosome biology; DNA repair and surveillance; neuronal development, function and dysfunction in diverse models; as well as next-generation genomic and computational approaches to these questions. In addition to course work, training and interactions are supported by student-centered activities in a diverse, supportive community that includes students, post-doctoral fellows, staff, and faculty.",,https://gradschool.duke.edu/academics/programs-and-degrees/,,,,FALSE,True,,4.0,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,Full stipend,100%,"Stipend, tuition, and health and dental insurance",FALSE,,,FALSE,FALSE,,,
,PhD in Music,,,,,Doctoral,Fall 2026,,,,,Required,Optional,REQUIRED,Applicants in Musicology and Ethnomusicology are required to submit a substantial paper on a musical topic. Applicants in Composition are required to submit three to five samples of compositions with workable URL/links to scores and recordings. Musicology applicants with special interest in performance practice should include a recording (URL/link) in addition to a substantial musicological paper. These additional materials should be uploaded with your online application in the Departmental Requirements section.,Required,,False,True,True,False,False,False,,True,False,False,False,False,True,True,False,False,,,,Trinity College of Arts & Sciences,,,,,,,,"['Composition', 'Ethnomusicology', 'Musicology']","This is a small, collegial department with individualized curricula. The approach is interdisciplinary, emphasizing the study of music history, theory, ethnomusicology, and performance within the framework of cultural and intellectual history, as well as original composition. [6] Students are encouraged to include work outside their main area of concentration in their degree programs. [6] Beyond the general areas of Composition and Musicology, specialization is defined by the expertise of individual faculty members, including performance practice and ethnomusicology. [6]",,https://gradschool.duke.edu/academics/programs-and-degrees/,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,125.0,,,,7.0,,,,,90,,,,,,,,,,,,,"Fellowship, Assistantship",FALSE,,,FALSE,FALSE,,,
,PhD in Neurobiology,,,,,Doctoral,Fall 2026,,,,Required,Required,Not Required,REQUIRED,"See the Application Instructions page for important details about each Graduate School requirement. Transcripts: Unofficial transcripts required with application submission; official transcripts required upon admission; Letters of Recommendation: 3 Required; Statement of Purpose: Required (see department guidance below); Résumé: Required; GRE Scores: GRE General (Optional); English Language Exam: TOEFL, IELTS, or Duolingo English Test required* for applicants whose first language is not English *test waiver may apply for some applicants; GPA: Undergraduate GPA calculated on 4.0 scale required. [8]",Not Required,,False,True,True,False,False,False,,True,False,False,False,False,True,False,False,False,,,,,,,,,,,,,"A-1st year core curriculum provides a solid background in cellular, molecular, systems, cognitive, and developmental neurobiology. Extracurricular events offer opportunities for informal training: an annual two-day retreat; several weekly seminar series; student lunches with visiting speakers; clubs -- drawing participants from several area universities and addressing specific research interests; and the SFN annual meeting. Technical facilities include the Centers for Cognitive Neuroscience, Brain Imaging & Analysis, Neuroengineering, Translational Neuroscience, and the Neuroproteomics Laboratory. Our scientists investigate a myriad of complex processes, including learning, memory, movement, behavior, sensation, and perception, and how to restore normal function of the nervous system in the face of trauma and disease. The goal of the Department of Neurobiology's Ph.D. program is to train the next generation of leading scientists who will work in academia or industry to discover how the nervous system functions. Major strengths include an interdisciplinary faculty, broad collaboration with other departments and programs, and a flexible curriculum.",,https://gradschool.duke.edu/academics/programs-and-degrees/,,,,FALSE,True,,,,,,,,,,,,,,,,,,,,,False,False,,,120.0,,,,7.0,,,,,90,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Doctor of Nursing Practice,,,,,Doctoral,Fall 2026,,,,Required,Required,,,"The Duke University DNP program has multiple entry pathways, including a BSN to DNP option and post-master's tracks. Common requirements include a resume/CV and a statement of purpose. [5] GRE scores are not required for applicants with a master's degree.",Not Required,,True,True,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,School of Nursing,,,,,,,,"['Nurse Anesthesia DNP', 'Executive Leadership DNP', ""Post-Master's DNP""]","The Duke University School of Nursing was the first in North Carolina to offer a Doctor of Nursing Practice (DNP) degree, with its inaugural class in Fall 2008. [13] The DNP program is designed for nurses in advanced practice with a master's degree in nursing or a related health field, as well as for nurses with a BSN who wish to pursue the DNP and an advanced practice major. [13] The practice doctorate equips students with the skills to assess nursing research, evaluate its impact on their practice, and implement changes to improve care quality. [13] The program focuses on three main principles: Translation, which involves evaluating research and using findings to create positive change; Transformation, which focuses on creating strategies for organizational and individual progress through innovation; and Leadership, which develops skills for leadership roles in specialty care and interdisciplinary collaboration. [4] Graduates are prepared to be nursing leaders on interdisciplinary healthcare teams, dedicated to improving health outcomes and advancing health equity. [13] The curriculum is based on the guidelines from the American Association of Colleges of Nursing (AACN) and emphasizes translating evidence into practice, transforming healthcare, leadership, and advanced specialty practice. [13] The program offers a BSN to DNP pathway, where students first complete MSN requirements, become eligible for NP certification, and then transition into the DNP program. [15]",,https://gradschool.duke.edu/academics/programs-and-degrees/,"The Doctor of Nursing Practice programs at Duke University School of Nursing are fully accredited by the Commission on Collegiate Nursing Education. [8] The Nurse Anesthesia DNP program is also accredited by the Council on Accreditation of Nurse Anesthesia Educational Programs (COA). [8, 12]",,,FALSE,False,,4.0,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,Merit-based,FALSE,,,FALSE,FALSE,,,
,PhD in Nursing,,,,,Doctoral,Fall 2026,,,,Required,Required,Optional,REQUIRED,"A baccalaureate or master's degree in nursing from a U.S. program accredited by the Accreditation Commission for Education in Nursing (ACEN) or the Commission on Collegiate Nursing Education (CCNE) or an international program with commensurate standards is required for admission to the PhD Program in Nursing. [14] Students must hold a valid, current nursing license in a U.S. state, preferably North Carolina. [14] A graduate-level statistics course completed within the past five years is highly recommended. [14]",Not Required,,False,True,False,False,False,False,,True,False,False,False,False,True,False,False,False,,,,School of Nursing,"PhD student tuition is fully funded for up to five years. [10, 24]",PhD student tuition and 12-month stipends are fully funded for up to five years. [24],,,,,,,"The PhD Program in Nursing offers a comprehensive understanding of the philosophy of science, focusing on addressing complex health issues, especially those concerning health equity, social determinants and justice. The program requires a minimum of 52 credit hours of graduate coursework. Students will work on research projects; it is expected most will graduate with several publications. Coursework is structured with a substantive core of nursing science and research methods to be taken in the School of Nursing. This core is expanded with elective courses that typically support the student's dissertation and future research career.",,https://gradschool.duke.edu/academics/programs-and-degrees/,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,100%,"Fellowships, tuition remission, stipends, and health insurance coverage. [10]",FALSE,,,FALSE,FALSE,,,
,PhD in Pathology,,,,,Doctoral,Fall 2026,,,,Required,Required,Optional,REQUIRED,"Graduate students are admitted to the Pathology program through on-line applications to the Graduate School. The graduate students are evaluated by a Departmental Admissions Committee... The selection of graduate students to be interviewed is done through a holistic process using a rubric created by the Office of Biomedical Graduate Education and is based on several criteria: Research Experience ( 20%), Academic Rating ( 20%), Personal Statement ( 20%), Letters of Reference,( 20%), Contribution to Community ( 20%). [13]",Not Required,,False,False,True,False,False,False,,True,,,,False,True,,False,False,,,,,,,,,,,,Pathobiology and Translational Biosciences," The mission of the Graduate Program in Pathobiology and Translational Biosciences is to develop our students into independent scientists prepared to pursue a wide range of careers. The end goal is for our graduates to be capable of elucidating the mechanisms and origins of human disease at the molecular and/or organismal level. [13] The PhD program in the Department of Pathology is designed to train students for research and teaching careers in molecular medicine, experimental pathology and translational sciences. [10] Coursework aims to provide a clear understanding of disease processes, while focusing on modern molecular approaches to understanding and treating human disease. Research in the department covers the broad areas of inflammation, infectious diseases and vaccine design, tumor biology, and vascular biology in a multidisciplinary fashion, involving both basic scientists and clinician researchers. [10]",,https://gradschool.duke.edu/academics/programs-and-degrees/,,,,FALSE,True,,,,,,,,,,,,,,,,,,,,,False,False,,,120.0,,,,7.0,,,,,90,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,PhD in Pharmacology,,,,,Doctoral,Fall 2026,,,,Required,Required,Not Required,REQUIRED,"Students with a bachelor's degree in biology, chemistry, molecular biology, biochemistry, neuroscience, pharmacy, or related sciences are encouraged to apply. [3] Applicants must hold either a US bachelor's degree or its equivalent from a regionally accredited institution. [2]",Not Required,,True,True,True,False,False,False,,True,False,False,False,False,True,True,False,False,,,,The Graduate School,"For the 2025-2026 academic year, PhD students in their first three years are listed with a tuition of $33,862 per semester. However, all students admitted to the PhD program receive full funding that covers tuition and fees. [15]","The tuition for PhD students in their first three years is listed as $33,862 per semester for the 2025-2026 academic year. This cost is covered by the program's full funding package for all admitted students. [15]",,,,,,,"Pharmacology is the science of drug action on biological systems. It encompasses the study of targets of drug action, the mechanisms by which drugs act, a diverse and flexible. The focus of the graduate Program in Pharmacology is to prepare qualified individuals for a career in independent research.",,https://gradschool.duke.edu/academics/programs-and-degrees/,,"The Graduate School recommends a full-year stipend of $42,500 for the 2025-2026 academic year for PhD students. [15]",,FALSE,True,,,,,,,,,,,,,,,,,,,,,False,False,,,125.0,,,,7.0,,,,,90,,,,,,,,,,,"All students admitted to the PhD in Pharmacology program are provided with full financial support. This includes a tuition waiver, payment of all fees, and a stipend for living expenses. [7]",100%,Fellowships and Assistantships,FALSE,,,FALSE,FALSE,,,
,PhD in Philosophy,,,,,Doctoral,Fall 2026,,,,Required,Required,Not Required,REQUIRED,"See the Application Instructions page for important details about each Graduate School requirement.

Transcripts: Unofficial transcripts required with application submission; official transcripts required upon admission
Letters of Recommendation: 3 Required
Statement of Purpose: Required
CV/Résumé: Required
GRE Scores: GRE General (Optional)
English Language Exam: TOEFL, IELTS, or Duolingo English Test required* for applicants whose first language is not English
*test waiver may apply for some applicants
GPA: Undergraduate GPA calculated on 4.0 scale required.",Required,,True,True,True,False,False,False,,True,False,False,False,False,True,True,False,False,,,,"The Graduate School, Trinity College of Arts & Sciences","$65,246 per year",,,,,,,"['history of philosophy (from ancient to twentieth century analytic)', 'epistemology', 'metaphysics', 'philosophy of language', 'philosophy of mind', 'the philosophical foundations of cognitive science', 'moral psychology', 'normative ethics', 'metaethics', 'political philosophy', 'Chinese philosophy', 'philosophy of science', 'philosophy of biology', 'philosophy of social science', 'philosophy of law', 'philosophy of mathematics', 'philosophical logic']","The department offers a varied distribution of research in the areas of the history of philosophy; epistemology; metaphysics; philosophy of mind; cognitive science; moral psychology; ethics; political philosophy; Chinese philosophy; philosophy of science; philosophy of biology; philosophy of social science; philosophy of law; philosophy of mathematics; and philosophical logic. [2] Individual programs of study are developed for each student, and a cooperative program is available to the student who wishes to combine work in the Duke Philosophy Department with work in the Philosophy Department at the University of North Carolina at Chapel Hill. [2]",,https://gradschool.duke.edu/academics/programs-and-degrees/,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,125.0,,,,7.0,,,,,90,,,,,,,,,,,,100%,"Fellowships, Assistantships, Stipends",FALSE,,,FALSE,FALSE,,,
,Doctor of Physical Therapy,,,,,Doctoral,Fall 2026,,,,,,Not Required,REQUIRED,,,,False,False,True,False,False,False,,True,False,False,False,False,True,True,False,False,,,,Duke University School of Medicine,"$42,000/Year","$42,000 per year",,,,,,,"Housed in the Duke School of Medicine's Department of Orthopaedic Surgery, the Doctor of Physical Therapy (DPT) program is consistently ranked among the best training programs in the nation–this year, DPT is ranked 4th in the U.S. News & World Report rankings. Each year, nearly 200 students work with faculty who are actively engaged in exploring clinically relevant research. Students learn from faculty working in basic science research and clinical studies within the major movement sciences. Duke's DPT program emphasizes a team-based approach to teaching and learning in the classroom and various clinical settings. DPT's integrated curriculum requires a three-year, full-time commitment, resulting in a comprehensive foundation in the science and art of physical therapy. Aligned with the medical school's goals, the DPT program focuses on personalized treatments that enable clinicians to understand and promote the health of individual patients, rather than relying on a generalized, formula-driven diagnoses and treatments. The program's faculty teach classes at the medical school and through U.S.-based and global clinical internships.",,https://gradschool.duke.edu/academics/programs-and-degrees/,"The Doctor of Physical Therapy program at Duke University is accredited by the Commission on Accreditation in Physical Therapy Education (CAPTE), 3030 Potomac Avenue, Suite 100, Alexandria, Virginia 22305-3085 | 703-706-3245 | accreditation@apta.org | http://www.capteonline.org. [2]",,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,125.0,,,,7.0,,,,,90,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,PhD in Physical Therapy,,,,,Doctoral,Fall 2026,,,,Required,Required,Not Required,REQUIRED,"A baccalaureate degree from an accredited college or university at the time of matriculation, completion of all prerequisites before matriculation, three letters of recommendation, 50 verified physical therapy observation hours with a licensed PT at the time of application, and an interview by invitation. [3] Applications must be submitted through the Physical Therapy Centralized Application Service (PTCAS). [3]",Not Required,,True,False,True,False,False,False,,True,False,False,False,False,True,True,False,False,,,,,,,,,,,,,,,https://gradschool.duke.edu/academics/programs-and-degrees/,,,,FALSE,True,,,,,,,,,,,,,,,,,,,,,False,False,,,125.0,,,,7.0,,,,,90,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,PhD in Physics,,,,,Doctoral,Fall 2026,,,,Required,Required,Not Required,REQUIRED,"A completed online application, including:
- A statement of purpose.
- A resume or CV.
- Three letters of recommendation.
- Transcripts from all prior institutions.",Not Required,,True,False,True,False,False,False,,True,False,False,False,False,True,True,False,False,,,,The Graduate School,"Most Ph.D. students at Duke are supported by fellowships, traineeships, and assistantships that provide a stipend, as well as pay for tuition and fees. [8]","$63,000",,,,,,"['nonlinear dynamics and complex systems', 'quantum nanoscience', 'quantum optics/ultra-cold atoms', 'free electron lasers', 'biological physics', 'experimental high energy physics', 'experimental nuclear physics', 'nuclear and particle theory', 'condensed matter theory', 'string theory', 'gravitation', 'astrophysics', 'atomic/molecular/optical physics', 'accelerator physics', 'biophysics', 'condensed matter', 'high energy', 'nonlinear', 'nuclear', 'quantum information physics', 'cosmology', 'imaging & medical physics', 'mathematical physics', 'quantum information science']","The Department of Physics supports a variety of programs that are at the frontier of basic research. [2] Areas of specialization include nonlinear dynamics and complex systems, quantum nanoscience, quantum optics/ultra-cold atoms, free electron lasers, biological physics, experimental high energy physics, experimental nuclear physics, nuclear and particle theory, condensed matter theory, string theory, and gravitation. [2] The research groups are not large but are all very active and enjoy a high reputation; this provides the opportunity for students to participate in frontier research, while fostering a strong interaction between students and faculty. [2] The department is the site of the Triangle Universities Nuclear Laboratory and the Duke Free Electron Laser Laboratory. [2] The high energy physics group conducts research at major international laboratories (e.g., Fermilab, CERN and Super-Kamiokande). [2] The Center for Nonlinear Studies is a cooperative program involving faculty members of the departments of Physics, Mathematics, Computer Science, Chemistry, and the Pratt School of Engineering. [2] The Center for Theoretical and Mathematical Sciences fosters trans-disciplinary research employing mathematical techniques. [2] The Center for Geometry and Theoretical Physics involves both Physics and Mathematics departments. [2]",,https://gradschool.duke.edu/academics/programs-and-degrees/,,,,FALSE,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,125.0,,,,7.0,,,,,90,,,,,,,,,,,"For August 2024 through August 31, 2025 the normal graduate stipend for a first year student is $3076.92 per month or $40,000.00 annually. [11]",,"Fellowships, Traineeships, Assistantships",FALSE,,,FALSE,FALSE,,,
,PhD in Political Science,,,,,Doctoral,Fall 2026,,,,Required,Required,Optional,REQUIRED,"Applications for the PhD program require the following application materials:

*   Transcripts from each institution previously attended.
*   GRE scores, including verbal, quantitative and writing aptitude scores.
*   Three letters of recommendation.
*   A writing sample of up to 12,000 words.
*   A résumé or curriculum vitae (CV).
*   English language proficiency test scores (if English is not your first language).
*   Payment of the Duke University Graduate School application fee.",Required,,False,False,True,False,False,False,,True,False,False,False,False,True,True,False,False,,,,"Trinity College of Arts & Sciences, The Graduate School","For the 2024-2025 academic year, the estimated tuition and fees for Ph.D. students in their first three years is $94,117. However, Ph.D. students in Political Science typically receive funding that covers tuition and fees.","For the 2024-2025 academic year, the estimated tuition and fees for Ph.D. students in their first three years is $94,117. However, Ph.D. students in Political Science typically receive funding that covers tuition and fees.",,,,,,"['Normative Political Theory & Philosophy', 'Political Behavior & Identities', 'Political Institutions', 'Political Economy', 'Political Methodology', 'Security, Peace & Conflict', 'Law and Politics', 'Race, Ethnicity and Politics (REP)', 'Religion and Politics']","The Political Science Department at Duke places graduate research and training at the core of its mission. Three features define our approach to graduate education: ambition, innovation, and rigor. Our students explore questions ranging from the micro political economy of development, to the origins of state capacity, the relationship between ethnicity and conflict, the interplay between religion, money, and politics, or the ability of voters to articulate preferences in complex issue spaces. [9] Our graduate program is organized around subfields that address major theoretical questions about political life, encourage collaboration across intellectual boundaries, and place us at the frontiers of the discipline. [8] As a graduate student here, you will become certified in two major fields and gain exposure to other fields through our graduate workshop series. [8]",,https://gradschool.duke.edu/academics/programs-and-degrees/,,"PhD students receive a stipend, but a specific average amount for the Political Science department is not listed. The Graduate School's standard stipend is mentioned, but the exact up-to-date figure for the current year is not specified on the pages found.",,FALSE,False,,4.0,,,,,,,,,,,,,,,,,,,False,False,,,125.0,,,,7.0,,,,,90,,,,,,,,,,,PhD students in Political Science receive full tuition remission and a competitive stipend. [7],100% of tuition and fees are typically covered for PhD students on fellowship.,"Departmental fellowships and assistantships, summer research fellowships, and dissertation support awards. [7]",FALSE,,,FALSE,FALSE,,,
,PhD in Psychology and Neuroscience,,,,,Doctoral,Fall 2026,,,,Required,Required,Optional,REQUIRED,"See the Application Instructions page for important details about each Graduate School requirement.

Transcripts: Unofficial transcripts required with application submission; official transcripts required upon admission
Letters of Recommendation: 3 Required
Statement of Purpose: Required
Résumé: Required
GRE Scores: GRE General (Optional)
English Language Exam: TOEFL, IELTS, or Duolingo English Test required* for applicants whose first language is not English
*test waiver may apply for some applicants
GPA: Undergraduate GPA calculated on 4.0 scale required",Not Required,,True,True,True,False,False,False,,True,False,False,False,False,True,True,False,False,,,,The Graduate School,"For PhD students in Psychology and Neuroscience, all tuition and fees are covered by the financial support package for the first five years of the program. [8]",Tuition is fully remitted as part of the financial support package for PhD students in Psychology and Neuroscience for the first five years. [8],,,,,,"['Clinical Psychology', 'Cognition & the Brain', 'Developmental (DEV)', 'Social Psychology', 'Systems and Integrative Neuroscience (SINS)']","Graduate training leading to a Ph.D. in the Department of Psychology and Neuroscience is offered through a unique program that merges social sciences and natural sciences in the study of brain, behavior, and cognition in humans and animals. [1] Program tracts are offered in Clinical Psychology, Cognition & the Brain, Developmental (DEV), Social Psychology, and Systems and Integrative Neuroscience (SINS). [1]",,https://gradschool.duke.edu/academics/programs-and-degrees/,,"The minimum stipend for graduate assistants at Duke for the 2025-2026 academic year is $2,310 per month. [9] Admitted PhD students are guaranteed a stipend for five academic years. [8]",,FALSE,True,,4.0,,,,,,,,,,,,,,,,,,,False,False,,,125.0,,,,7.0,,,,,90 (internet-based) or 577 (paper-based),,,,,,,,,,,,,"Students admitted to the PhD program receive a financial support package that includes a stipend, full tuition remission, and payment of fees. [8] Competitive fellowships are also available. [8]",FALSE,,,FALSE,FALSE,,,
,Master of Arts in Public Policy,,,,,Graduate,Fall 2026,,,,Required,Required,Optional,REQUIRED,"Applicants must have at least the equivalent of a four-year U.S. bachelor's degree to be considered for admission. You must upload transcript(s) from all colleges and universities previously attended. Three letters of recommendation are required, including at least one from a current or former professional supervisor or colleague. For non-native English speakers, a copy of your TOEFL, IELTS, or Duolingo English test score is required. [6]",Not Required,,False,True,True,False,False,False,,True,False,False,False,False,True,True,False,False,,,,Sanford School of Public Policy,"$28,014 per term","$28,014 per term",,,,,,,,,https://gradschool.duke.edu/academics/programs-and-degrees/,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,125.0,,,,7.0,,,,,"90 for iBT, 577 for paper-based",,,,,,,,,,,,,merit-based,FALSE,,,FALSE,FALSE,,,
,PhD in Public Policy,,,,,Doctoral,Fall 2026,,,,Required,Required,GRE,REQUIRED,"All applicants to the PhD Program in Public Policy apply through the Duke Graduate School. Applicants must indicate 'Public Policy Studies – Ph.D.' as the proposed program and designate a disciplinary concentration in either economics, political science, psychology, or sociology. A statement of purpose, resume, and educational objectives are required.",Optional,,False,False,True,False,True,False,,True,False,False,False,False,True,True,False,False,,,,Sanford School of Public Policy,4875.0,33862,,,,,,"['Economics', 'Political Science', 'Psychology', 'Sociology']"," The PhD a research based, interdisciplinary social science degree. Graduates of the program are prepared for academic careers and professional positions in research, consulting firms, or public agencies. Students designate a disciplinary concentration in economics, political science, psychology, or sociology and a policy focus, such as social policy, globalization and development, or health policy. The program requires a two-course sequence in theories of political economy and a theory and methods course working in the student's social science disciplinary concentration.",,https://gradschool.duke.edu/academics/programs-and-degrees/,,42500,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,7.0,,,,,90,,,,,,,,,,,"Full tuition and fees, plus a 12-month stipend",100,"scholarships, fellowships, research or teaching assistantships",FALSE,,,FALSE,FALSE,,,
