Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGreRequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,Fees.1,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore,IsGRERequired
,Minor in Integrated Health and Wellness,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Optional,Required,"Students choosing the minor in Integrative Health and Wellness will register with the CALS Academic Programs Office, 1060 Litton Reaves Hall. A minimum GPA of 2.0 in all courses taken to fulfill the minor is required. [9]",Not Required,,True,False,False,,False,False,,True,False,False,False,False,True,True,False,False,,,,,,,,,,,,,"The Minor in Integrative Health and Wellness requires the completion of 18 credit hours. A minimum GPA of 2.0 in all courses taken to fulfill the minor is required. [4, 7, 10] Students choosing the minor will register with the College of Agriculture and Life Sciences (CALS) Academic Programs Office. [4, 10] A faculty advisor in the CALS Academic Programs Office will serve as a counterpart to the student's major advisor. [4, 10] The required courses include Personal Health, Introduction to Integrative Health, and Integrative Health Practices, totaling 9 credits. [7, 9] Students must also select a minimum of 9 credits from a list of restricted elective courses, with at least 6 of these credits being at the 3000 or 4000 level. [7, 9]",,"The official university website for Virginia Polytechnic Institute and State University, commonly known as Virginia Tech, is vt.edu.

Virginia Tech is a public, land-grant research university with its main campus located in Blacksburg, Virginia. The university offers a wide range of undergraduate and graduate degree programs.",,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,6.5,,,,,90 (iBT) or 550 (PBT),,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,Minor in Integrated Security,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,"The minor is open to all undergraduate students at Virginia Tech, regardless of their major. [1] To declare the Minor in Integrated Security, students must email abrantly@vt.edu. [1] Students are also encouraged to see an advisor in the Political Science department for assistance. [1] A minimum overall and in-minor GPA of 2.0 is required for graduation with the minor. [8]",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,College of Liberal Arts and Human Sciences,,,,,,,,,,,"The official university website for Virginia Polytechnic Institute and State University, commonly known as Virginia Tech, is vt.edu.

Virginia Tech is a public, land-grant research university with its main campus located in Blacksburg, Virginia. The university offers a wide range of undergraduate and graduate degree programs.",,,"For the 2025-2026 academic year, undergraduate tuition for Virginia residents is $564.25 per credit hour. For non-Virginia residents, it is $1,481.50 per credit hour.",FALSE,True,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,59.0,,80,,,,,,,,,,,,,Merit-based and need-based,FALSE,,,FALSE,FALSE,,,False
,Minor in International Business,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,"Freshman, sophomores, juniors, and seniors who have at least a 2.0 overall GPA are eligible for the International Business minor. [4, 12] The minor consists of 18 credit hours of course work, four years of a foreign language (which may be satisfied by high school coursework), and an approved international experience. [4, 12] For students not in the Pamplin College of Business, the international experience must be a Pamplin-specific study abroad or international internship. [4, 12] Applications for the minor are available in 1046 Pamplin Hall. [11]",Not Required,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,Pamplin College of Business,,,,,,,,Korea Track. [11],"The International Business minor is open to all Virginia Tech students with a GPA of at least 2.0 and is designed for those who wish to learn how to conduct business in an international setting. [4, 5] It provides students with a rigorous foundation for success in today's global business environment by exposing them to a wide variety of business, cultural, and global perspectives. [4] The program requires 18 credit hours of coursework, a foreign language requirement, and an international experience. [3] Non-Pamplin College of Business students are required to participate in a Pamplin-specific international experience to earn the minor. [3, 5] To complete the minor, students must pass all required and elective courses with an average GPA of 2.0 and no course grade lower than a C-. [5]",,"The official university website for Virginia Polytechnic Institute and State University, commonly known as Virginia Tech, is vt.edu.

Virginia Tech is a public, land-grant research university with its main campus located in Blacksburg, Virginia. The university offers a wide range of undergraduate and graduate degree programs.",,,,FALSE,False,,4.0,2,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,59.0,,80,,,,,,,,,,,,,Need-based and merit-based,FALSE,,,FALSE,FALSE,,,False
,Minor in International Public Policy,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Not Required,"A minimum of 18 hours is required to graduate with an International Public Policy minor. [2] A GPA of 2.0 is required for the minor. [2] All courses listed on the checksheet are included in the International Public Policy minor GPA calculation. [2] The minor emphasizes the role of international organizations in global economy and development. [3] Students will take 18 credit hours for the minor. [3] Available courses include Global Governance and Public Policy, Global Environmental Issues, Human Security, Global Economic Governance and Policy, and Global Development. [3]",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,True,False,,,,"College of Liberal Arts & Human Sciences, Department of Political Science",,,,,,,,,"Our program emphasizes the role of international organizations in global economy and development. You will think critically about governance and political economy, environment and development, and international public health. [3]",,"The official university website for Virginia Polytechnic Institute and State University, commonly known as Virginia Tech, is vt.edu.

Virginia Tech is a public, land-grant research university with its main campus located in Blacksburg, Virginia. The university offers a wide range of undergraduate and graduate degree programs.",,,,FALSE,False,,4.0,2,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,"Merit-based, Need-based",FALSE,,,FALSE,FALSE,,,False
,Minor in International Studies,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Not Required,"To declare the Minor in International Studies at Virginia Tech, there are no application documents such as a resume or statement of purpose mentioned on the official website. The process involves adding the minor, and students are directed to contact specific advisors for guidance. The curriculum for the minor requires a total of 18 credit hours, including courses such as ""Introduction to United States Government and Politics"" and ""The Global Economy to World Politics."" While not a requirement, the department strongly encourages students pursuing this minor to also study a foreign language.",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,True,False,,,,College of Liberal Arts and Human Sciences,,,,,,,,,"The minor in International Studies (IS) offers students an interdisciplinary approach to the study of global affairs. [2] This minor offers a multidisciplinary approach to the analysis and management of global problems. [6] It provides a broad political and global perspective. [3] Adopting an experiential learning approach, this minor seeks to encourage and reward Virginia Tech students who wish to explore and study the ""international"" through a variety of educational tools, such as study abroad, in-class simulations, participation in various international organizations models (e.g., Model UN, Model NATO, Model OAS), field studies, undergraduate research, internships and externships, and educational programs and engagement opportunities offered by U.S. national federal agencies and other organizations. [2]",,"The official university website for Virginia Polytechnic Institute and State University, commonly known as Virginia Tech, is vt.edu.

Virginia Tech is a public, land-grant research university with its main campus located in Blacksburg, Virginia. The university offers a wide range of undergraduate and graduate degree programs.",,,"$529/Credit (In-state) and $1,388/Credit (Out-of-state).",FALSE,False,,4.0,2,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,Merit-based and need-based,FALSE,,,FALSE,FALSE,,,False
,Minor in Italian,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,"Required: 18 credit hours in Italian at the 2000-level and above. A student must complete all courses with at least a minimum 2.0 Minor GPA for all hours attempted. In addition, a minimum grade of 'C' (2.0) must be earned in each course completed for the Italian minor. Courses used to fulfill minor requirements may not be taken as Pass/Fail.",Not Required,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Liberal Arts and Human Sciences,,,,,,,,,"Italy is one of the top five economies in the world, and many employers are seeking people who speak both Italian and English. Having a working knowledge of Italian makes you more marketable in fields including interior design, fashion, graphic design, the culinary arts, robotics, engineering, religious studies, political science, and philosophy. At Virginia Tech, you will study the Italian language, composition, literature, and culture. Courses include Italian Languages and Cultures and Italian Literature in Context. Italian visualizations have made global contributions in cuisine, design, fashion, art, philosophy, religion, politics, and history. Some of the world's most famous writers and artists, including Michelangelo and Dante, were Italian. Understanding the Italian language and culture can deepen your understanding of such important works of art. [3]",,"The official university website for Virginia Polytechnic Institute and State University, commonly known as Virginia Tech, is vt.edu.

Virginia Tech is a public, land-grant research university with its main campus located in Blacksburg, Virginia. The university offers a wide range of undergraduate and graduate degree programs.",,,,FALSE,False,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,59.0,,80,,,,,,,,,,,,,"Merit-based, Need-based",FALSE,,,FALSE,FALSE,,,False
,Minor in Japanese Studies,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Not Required,"To declare the Minor in Japanese Studies, students must be currently enrolled at Virginia Tech. The minor requires the completion of 18 credit hours. This includes 12 hours of required intermediate and advanced Japanese language courses (JPN 2105, JPN 2106, JPN 3105, JPN 3106) and 6 hours of elective courses. A minimum grade of “C” must be earned in each course, and a minimum in-minor GPA of 2.0 is required. Courses for the minor cannot be taken on a Pass/Fail basis. [6, 22]",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,College of Liberal Arts and Human Sciences,"Tuition and mandatory fees for an in-state undergraduate student for the 2025-26 academic year are $16,526 and $38,977 for an out-of-state undergraduate student. [9]",,,,,,,,"Learning Japanese provides students with many scholastic and professional opportunities due to its designation as a critical language. Japan is well known for its love of precision, design, and mastery. Japanese language and culture have been developing for thousands of years, offering a full and rich history, including books, stories, poetry, and arts including cuisine, calligraphy, painting, and performance. Japanese culture is so prevalent in it affects a globally, especially in popular culture, technology, and fashion. Proficiency in the Japanese language connects you with this rich and diverse culture. Studying Japanese can also introduce you to the variety of Asian languages that are commonly used and become a gateway to the wider cultures there. Having a knowledge of Japanese makes you more marketable in fields including journalism, translation, engineering, technology, international law, foreign service, teaching and research, international business and banking, and international development. At Virginia Tech, you will study the Japanese language, composition, literature, and culture. Courses include Arts of China and Japan and Government and Politics of Japan.",,"The official university website for Virginia Polytechnic Institute and State University, commonly known as Virginia Tech, is vt.edu.

Virginia Tech is a public, land-grant research university with its main campus located in Blacksburg, Virginia. The university offers a wide range of undergraduate and graduate degree programs.",,,,FALSE,False,,4.0,2,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,"The Galen Richard Kline Study Abroad Scholarship provides awards that have ranged between $500 and $3000. Additionally, students enrolling in a language immersion course can apply to receive up to $5,000.",,"The university offers program-specific scholarships, including need-based and study abroad scholarships for language studies. [16, 26]",FALSE,,,FALSE,FALSE,,,False
,Minor in Jewish Studies,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,"The Minor, which is available starting with the 2020-2022 catalog, consists of 15 semester hours (9 hours upper division) of the following coursework: 3 hours chosen from one of these two introductory courses: JS 304M “Jewish Civilization:Beginning to 1492” (usually offered in the fall term); JS 304N “Jewish Civilization: 1492 to Present” (usually offered in the spring term). Twelve additional hours of Jewish studies courses, of which nine (9) must be upper-division. Of these nine hours, three hours must be a topic from JS 363 and three hours must be a topic from JS 364 or JS 365. The twelve additional hours can include L A 320J, Jewish Studies Internship. [1]",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,"College of Liberal Arts and Human Sciences, Department of Religion and Culture",,,,,,,,,"The Judaic Studies program at Virginia Tech offers a minor that allows students to explore, examine, and critically engage with the rich and multifaceted history, religion, and culture of the Jewish people. [8] The program is multidisciplinary and complements various existing courses and programs dedicated to major religions and cultures at the university. [8] Students in the minor will examine the origins of Judaism, with a particular focus on the Hebrew Bible and Jewish traditions. [4] They will also study the evolution of Jewish history and politics. [4] The curriculum covers topics such as the Hebrew language, the history of the Middle East, the Hebrew Bible/Old Testament, the Holocaust, and Torah and Tradition. [4, 8] The minor is designed to help students understand how the Jewish people have crossed geographic and cultural borders, influencing modern Western civilization. [4, 12] It requires 18 credit hours, consisting of two required courses and four elective courses chosen from different units. [8] The program is open to students in all majors and aims to provide a tailored academic experience through close work with a faculty advisor. [8]",,"The official university website for Virginia Polytechnic Institute and State University, commonly known as Virginia Tech, is vt.edu.

Virginia Tech is a public, land-grant research university with its main campus located in Blacksburg, Virginia. The university offers a wide range of undergraduate and graduate degree programs.",,,"Summer 2025: $466.75/credit for in-state undergraduates, $1,325.00/credit for out-of-state undergraduates. [5]",FALSE,False,,,2.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,59.0,,80,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,Minor in Landscape Architecture,,,,,Undergraduate,Fall 2026,,,,,,,,,,,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,"School of Design, College of Architecture, Arts, and Design",,,,,,,,,"The Minor in Landscape Architecture is for students from any department and requires the completion of a minimum of 18 semester hours. [8] Completing the minor trains students to understand how the decisions of designers, planners, and land managers influence the form and function of everyday landscapes. [2] The program exposes students to the histories, theories, and processes by which landscapes are shaped and modified. [2] The curriculum includes required courses such as LAR 1254 Environment and Natural Systems, LAR 1264 Seeing, Understanding, & Representing Landscape and the Built Environment, and LAR 2254 Social and Cultural Landscapes, along with at least nine credit hours of elective courses. [8] All courses for the minor must be taken for an A-F grade and completed with a minimum in-minor GPA of 2.0. [8]",,"The official university website for Virginia Polytechnic Institute and State University, commonly known as Virginia Tech, is vt.edu.

Virginia Tech is a public, land-grant research university with its main campus located in Blacksburg, Virginia. The university offers a wide range of undergraduate and graduate degree programs.",,,,FALSE,False,,4.0,2,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,Varies,,Merit-based,FALSE,,,FALSE,FALSE,,,False
,Minor in Leadership and Social Change,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Not Required,"The Leadership and Social Change minor is open to all Virginia Tech undergraduate students with a cumulative GPA of at least 2.50. [1, 2] An application is no longer required. [2]",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,True,False,,,,College of Agriculture and Life Sciences,,,,,,,,,"The Leadership and Social Change minor introduces students to the academic study of leadership and provides them with interdisciplinary skills to solve complex societal issues at the local, national, and international levels. [4] The program offers students a theoretical foundation combined with the practical knowledge and skills necessary to lead in a complex global work environment. [3] While engaging in the study of leadership, students will also learn about the Social Change Model of Leadership Development created specifically for college students. [4] This model helps students understand themselves (individual values), how to work with others (group values), and how to better serve their communities (society values). [4, 6] The minor is open to students from all majors, particularly those seeking to lead or serve others as an agent of change in their future academic, professional, and/or civic life. [4]",,"The official university website for Virginia Polytechnic Institute and State University, commonly known as Virginia Tech, is vt.edu.

Virginia Tech is a public, land-grant research university with its main campus located in Blacksburg, Virginia. The university offers a wide range of undergraduate and graduate degree programs.",,,,FALSE,False,,4.0,2.5,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,1000-4000,,"Merit-based, Need-based, Leadership",FALSE,,,FALSE,FALSE,,,False
,Minor in Leading Global Sustainability,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,"To declare the Pathways to Sustainability Minor, students must be currently enrolled at Virginia Tech. The process involves submitting a 'Major/Option/Minor Form' which can be found at the CNRE (College of Natural Resources and Environment) Advising Center in 138 Cheatham Hall. [4] There are no specific application documents like a resume or statement of purpose required for declaration. For graduation, a minimum overall GPA of 2.0 in the minor courses is required, and all courses for the minor must be taken for an A-F grade unless they are only offered Pass/Fail. [4]",Not Required,,True,False,True,False,False,False,,True,False,False,False,True,True,True,False,False,,,,"College of Natural Resources and Environment, Department of Geography","In-state: $16,526/Year, Out-of-state: $38,977/Year",,,,,,,,,,"The official university website for Virginia Polytechnic Institute and State University, commonly known as Virginia Tech, is vt.edu.

Virginia Tech is a public, land-grant research university with its main campus located in Blacksburg, Virginia. The university offers a wide range of undergraduate and graduate degree programs.",,,,FALSE,False,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,110.0,,,,6.0,,,54.0,,79,,,,,,,,,,,,,"Merit-based, Need-based",FALSE,,,FALSE,FALSE,,,False
,Minor in Legal Studies,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Not Required,"The 18-credit minor in Science, Technology & Law requires three STL core courses and three elective courses (3 credits each). Students must complete at least 6 hours at the 3000-level or higher in the core courses. [19]",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,"A primary objective of the minor is for students to be able to identify and discuss broad scientific problems, in addition to social and ethical issues. Courses connect “intellectual creations” (i.e. ideas, inventions, new technologies, etc.) to all facets of intellectual property (IP) law, including patents, copyrights, trademarks, and trade secrets. Related challenges in areas ranging from bioethics to the internet are considered in context. [1]",,https://www.pathways.prov.vt.edu/minors/showcase/stl.html,,,,FALSE,True,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,Minor in Linguistics,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,"The Pathways Minor in Language Sciences requires 18 hours. In order to graduate with a Minor in Language Sciences, students must complete all courses comprising the minor with a GPA of 2.0 or better. [3]",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,"The official university website for Virginia Polytechnic Institute and State University, commonly known as Virginia Tech, is vt.edu.

Virginia Tech is a public, land-grant research university with its main campus located in Blacksburg, Virginia. The university offers a wide range of undergraduate and graduate degree programs.",,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,59.0,,80,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,Minor in Logic and Analytic Philosophy,,,,,Undergraduate,Fall 2026,,,,Not Required,Optional,,,"To obtain a Philosophy Minor, students must complete a total of 18 credit hours in Philosophy. [12] This includes either PHIL 1504 (Language and Logic) or PHIL 3505 (Modern Logic & Its Development), six hours of Philosophy courses at the 3000 or 4000 level, an additional Philosophy course at the 3000 or 4000 level or a course from the History of Philosophy Sequence, and six hours of electives in Philosophy. [12] A minimum GPA of 2.0 is required for the minor. [10, 12] General admission to Virginia Tech as a first-year student requires the completion of 18 units of high school coursework. [5]",Not Required,,False,True,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,College of Liberal Arts and Human Sciences,"For the 2025-26 academic year, annual tuition and mandatory fees for a Virginia undergraduate student are $16,526 and for an out-of-state undergraduate student are $38,977. [5]",,,,,,,,"Courses in philosophy aim at critical understanding and rigorous evaluation of the concepts underlying our views concerning the nature of reality, what sorts of things there are, what can be known, what is of value, and what people ought to do and to aim at. [4] Philosophy minors must complete at least 18 hours of philosophy, including one of PHIL 1504 Critical Thinking or PHIL 3505 Modern Logic and Its Development, two courses at the 3000-4000 level, an additional course from either the 3000-4000 level or in the history sequence (PHIL 2115 Ancient Through Medieval Philosophy, PHIL 2116 Ancient Through Medieval Philosophy, PHIL 2125 History of Modern Philosophy, or PHIL 2126 History of Modern Philosophy), and an additional 6 hours of electives in Philosophy at any level. [4, 3]",,"The official university website for Virginia Polytechnic Institute and State University, commonly known as Virginia Tech, is vt.edu.

Virginia Tech is a public, land-grant research university with its main campus located in Blacksburg, Virginia. The university offers a wide range of undergraduate and graduate degree programs.",,,The tuition surcharge for the 2025-26 academic year is $319.75 per credit hour for in-state undergraduate students who exceed 125% of their degree requirements.,FALSE,False,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,Merit-based and need-based scholarships are available.,FALSE,,,FALSE,FALSE,,,False
,Minor in Materials Science and Engineering,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Not Required,"The minor requires 18 credit hours, with a minimum GPA of 2.0 in the minor. This includes 9 hours of required courses and 9 hours of electives from an approved list.",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,https://catalog.vt.edu/undergraduate/minors/materials-society-minor/,,,,FALSE,True,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,Minor in Mathematics,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,"At least 26 credits comprised of: MATH 1225 Calculus of a Single Variable, MATH 1226 Calculus of a Single Variable, MATH 2204 Introduction to Multivariable Calculus, MATH 2114 Introduction to Linear Algebra, MATH 2214 Introduction to Differential Equations and 9 hours of approved mathematics courses numbered 3000 or higher. [3] Students are required to have a 2.0 in-minor GPA, and all courses for the minor must be taken in A-F grade mode. [3] A minimum of 7 credits for the math minor must be taken at Virginia Tech. [3, 4, 5]",Not Required,,True,False,True,False,False,False,,True,False,False,False,True,True,True,False,False,,,,College of Science,,,,,,,,,"Students can obtain a Minor in Mathematics with seventeen (17) credits of required courses in calculus, linear algebra, and differential equations, plus an additional nine (9) elective credits. [3] The elective courses must all be MATH courses. [3] Some restrictions apply. [3]",,"The official university website for Virginia Polytechnic Institute and State University, commonly known as Virginia Tech, is vt.edu.

Virginia Tech is a public, land-grant research university with its main campus located in Blacksburg, Virginia. The university offers a wide range of undergraduate and graduate degree programs.",,,"For the 2024-2025 academic year, the per-credit-hour tuition for part-time undergraduate students is $664.58 for Virginia residents and $1,544.54 for non-residents. [9]",FALSE,True,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,59.0,,80,,,,,,,,,,,,,Virginia Tech offers both need-based and merit-based scholarships. [12],FALSE,,,FALSE,FALSE,,,False
,Minor in Meteorology,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,,,"To declare the minor, students must use a 'Minor Declaration Form' found on the College of Natural Resources and Environment (CNRE) Advising Center website. [9, 11] Completion of the minor requires a minimum of 21 credit hours with a minimum overall GPA of 2.0 in the courses taken for the minor. [9, 11, 15] All courses must be taken for an A-F grade unless they are only offered P/F, and the minor must include 6 or more credits at the 3000 level or above. [9, 15]",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,College of Natural Resources and Environment,"For the 2025-26 academic year, annual tuition and mandatory fees are $16,526 for in-state undergraduates and $38,977 for out-of-state undergraduates. [3, 6]",,,,,,,,,,"The official university website for Virginia Polytechnic Institute and State University, commonly known as Virginia Tech, is vt.edu.

Virginia Tech is a public, land-grant research university with its main campus located in Blacksburg, Virginia. The university offers a wide range of undergraduate and graduate degree programs.",,,The cost per credit hour for the 2025-2026 academic year is detailed on the university's Bursar website and varies based on residency and the number of credits taken. [13],FALSE,True,,4.0,2,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,"Virginia Tech offers a variety of scholarships, including merit-based and need-based, through the Office of University Scholarships and Financial Aid, as well as individual colleges and departments. [15, 25]",FALSE,,,FALSE,FALSE,,,False
,Minor in Micro/Nanosystems,,,,,Undergraduate,Fall 2026,,,,,,Optional,Required,"For undergraduate (first-year) admission, applicants must have completed 18 units of high school coursework. The application is reviewed holistically, considering academic achievement and extracurriculars. For graduate admission, applicants must hold the equivalent of a four-year bachelor's degree from a regionally accredited institution with a minimum 3.0 cumulative GPA and provide transcripts. Individual graduate programs may have more rigorous requirements. [1]",,,False,True,False,,False,False,,True,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,"The official university website for Virginia Polytechnic Institute and State University, commonly known as Virginia Tech, is vt.edu.

Virginia Tech is a public, land-grant research university with its main campus located in Blacksburg, Virginia. The university offers a wide range of undergraduate and graduate degree programs.",,,,FALSE,False,,,2.0,,,,,,,,,,,,,,,,,,True,True,,,,,,,6.5,,,,,90,,,,,,,,,,,,,"Merit-based, Need-based",FALSE,,,FALSE,FALSE,,,False
,Minor in Music,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,"For current Virginia Tech students, the process to add the 'Minor in Music' involves filling out the 'Request to Change Minor' form. [4] A GPA of 2.0 or higher is required in the 18 credit hours of courses for the Music minor. [5] While the general music minor does not require an audition, an audition is necessary for students who wish to take individual applied lessons as part of their coursework. [5, 6]",Not Required,,True,False,False,False,False,False,,True,False,False,False,True,True,False,False,False,,,,"School of Performing Arts, College of Architecture, Arts, and Design",,,,,,,,,"Virginia Tech's music program offers four distinct music minors geared towards students from all disciplines. [3] The general Music minor offers students the opportunity to explore a broad spectrum of music courses without the requirement of applied study or ensemble participation. [3] By engaging in a curriculum focused on music theory, history, and culture, music minors gain a greater understanding of how music shapes the world around us. [3] The minor requires students to engage with musical theories, materials, and techniques, the study of music in history and culture, and performance, while also providing the flexibility for students to emphasize areas that interest them most. [4]",,"The official university website for Virginia Polytechnic Institute and State University, commonly known as Virginia Tech, is vt.edu.

Virginia Tech is a public, land-grant research university with its main campus located in Blacksburg, Virginia. The university offers a wide range of undergraduate and graduate degree programs.",,,"The cost per credit hour for the 2024-25 academic year is $548 for in-state students and $1,432.25 for out-of-state students. [4] For the 2025-26 academic year, a surcharge of $319.75 per credit hour will be assessed for in-state undergraduate students who have completed over 125% of their degree requirements. [9]",FALSE,False,,4.0,2,,,,,,,,,,,,,,,,,,False,False,,,,,,,6.5,,,59.0,,80,,,,,,,,,,,,,"The School of Performing Arts offers performing arts scholarships to its students. [27] Virginia Tech also offers both need-based and merit-based scholarships. [34, 40]",FALSE,,,FALSE,FALSE,,,False
,Minor in Music Theatre,,,,,Undergraduate,Fall 2026,,,,,,Not Required,Not Required,,,,False,False,False,False,False,False,,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,https://sopa.vt.edu/future-students.html,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
