Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGreRequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore
,Master of Music in Woodwinds Performance,,,,,,Fall,,,,Required,Required,Not Required,"Applicants who are not native speakers of English must demonstrate English proficiency before they can be admitted. UMKC accepts official results from any of the following examinations: Test of English as a Foreign Language (TOEFL), International English Language Testing System (IELTS), Pearson Test of English (PTE), Duolingo English Test (DET), or Cambridge C1 Advanced. Graduate applicants must meet the following minimum scores: TOEFL iBT: 79; TOEFL PBT: 550; IELTS: 6.0; PTE: 53; Duolingo: 110.","Admission to the Master of Music program is based on an earned baccalaureate degree (or its equivalent) from an accredited institution, a cumulative grade-point average of 3.0 (on a 4.0 scale) in all college-level work, a successful audition in the principal performing area, and approval of the appropriate faculty and the Conservatory Graduate Committee. All applicants to graduate degree programs must also meet the general admission requirements of the UMKC School of Graduate Studies.",Not Required,,True,False,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,,,,Conservatory,,,,,,,Performance: Woodwind Emphasis,"The Master of Music in Performance is an intensive two-year course of study which prepares students for careers as professional performers and for doctoral study. Primary instruction is offered in small group settings (typically 2-4 students) or, in the case of piano and orchestral instruments, through individual lessons. Students have a wide variety of large and small ensemble opportunities available to them and are required to present two degree recitals.",,https://catalog.umkc.edu/colleges-schools/conservatory/music/graduate/master-of-music/performance-woodwind/,"The UMKC Conservatory is a founding member of the National Association of Schools of Music (NASM), and the programs in music are accredited by that body.",,"$526.90 (Missouri Resident), $753.80 (Midwest Student Exchange), $1,280.90 (Non-Resident)",,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,110.0,,,,6.0,,,53.0,,79.0,,,,,,,,,,,,,"Talent-based, Merit-based, Graduate assistantships",,,,,,,
,Interdisciplinary Ph.D.,,,,,PhD,"Fall, Spring",,,May 1,Required,Required,,"All applicants to the School of Graduate Studies whose native language is not English must demonstrate English proficiency through one of the following: a TOEFL score of 79 (iBT) or 550 (PBT), IELTS score of 6.0, PTE score of 53, Duolingo score of 110, or ELS Level 112 completion.","A master's degree or equivalent from a college or university accredited by a regional accrediting association. Applicants without a master's degree but who have completed a bachelor's degree will be considered for provisional admission. These applicants must complete 30 hours of graduate-level course work with a GPA of 3.5 or higher before they can be fully admitted to the I-Ph.D. program.
A minimum graduate GPA of 3.0 on a 4.0 scale.
Official transcripts from all post-secondary institutions attended.
Three letters of recommendation addressing the applicant's academic qualifications and potential for success in doctoral study.
A personal statement (statement of purpose) of approximately 500 words describing your educational and professional background, and your goals for the Interdisciplinary Ph.D. Program.
A current resume or curriculum vitae.
A Plan of Study Form (DOC) signed by your proposed primary and co-discipline doctoral faculty advisors. It is the responsibility of the applicant to obtain these signatures.
A research plan summary of approximately 500 words describing the interdisciplinary nature of your dissertation topic.
A writing sample of at least five pages (e.g., a term paper or publication).
An official report of the Graduate Record Examination (GRE) general test scores, taken within the last five years, sent directly to UMKC from the Educational Testing Service. The UMKC institution code is 6872.",Required,,False,False,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,,,,School of Graduate Studies,,,,,,,,The Interdisciplinary Ph.D. program provides a path for students with unique research interests that cross traditional disciplinary boundaries. Students work with faculty from two or more different disciplines to create a doctoral program of study tailored to their specific academic and career goals. Students choose one discipline to be their coordinating discipline and at least one other to be their co-discipline.,,https://sgs.umkc.edu/academics/master-programs.html,,,"$489.10/credit (Resident), $1,173.00/credit (Non-Resident)",False,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,110.0,112.0,,,6.0,,,53.0,,79.0,,,,,,,,,,,"$5,000 - $25,000+",,"Fellowships, Scholarships, Assistantships",,,,,,,
,Natural Sciences Ph.D.,,,,,,Fall,,,December 15,,,Not Required,"International applicants who are not native English speakers must provide proof of English proficiency. Acceptable tests and minimum scores are: TOEFL iBT 79, TOEFL PBT 550, IELTS 6.0, PTE 53, or Duolingo 105.",,,,,,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,,,,School of Graduate Studies,"$9,885.60/Year (resident); $22,163.40/Year (non-resident)",,,,,,"['Chemistry', 'Geosciences', 'Mathematics and Statistics', 'Physics and Astronomy']","The Interdisciplinary Ph.D. program with a primary discipline in Natural Sciences provides an academic avenue for students interested in combining traditional doctoral study in one of the Natural Sciences with the opportunity to pursue an individual interest in a secondary field of study. Natural Sciences is a discipline in the College of Arts and Sciences. The primary disciplines are: Chemistry, Geosciences, Mathematics and Statistics, and Physics and Astronomy. The co-disciplines can be from a wide range of academic areas, as well as several pre-approved co-disciplines. The Interdisciplinary Ph.D. program is governed by the Interdisciplinary Ph.D. Council.",,https://sgs.umkc.edu/academics/master-programs.html,,,"$549.20/credit hour (resident); $1,231.30/credit hour (non-resident)",,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,105.0,,,,6.0,,,53.0,,79.0,,,,,,,,,,,"Stipends up to $25,000 per year, plus tuition support.",,Fellowships and Assistantships,,,,,,,
,"Natural Sciences Ph.D., Area of Emphasis in Biomedical and Health Informatics",,,,,,Fall,,,,Not Required,Required,Not Required,"UMKC requires a minimum score on one of the following exams for graduate admission: a score of 79 on the TOEFL iBT (or 550 on the paper-based test), a 6.0 on the IELTS, a 53 on the PTE, a 110 on Duolingo, or successful completion of the ELS Level 112.","In addition to meeting the minimum admission requirements for the I-Ph.D. program, applicants to the bioinformatics discipline should meet the following requirements:
- Hold a master's or bachelor's degree in a discipline related to the area of study.
- An undergraduate GPA of 3.0 or higher.
- TOEFL score of 80 or higher (for international students).
- Three letters of recommendation.
- GRE not required.
- Official transcripts.
- Statement of purpose describing research interests and educational objectives.",Not Required,,True,False,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,,,,School of Science and Engineering,,,,,,,Biomedical and Health Informatics,"The School of Graduate Studies offers an interdisciplinary Doctor of Philosophy degree in natural sciences. The Ph.D. program in natural sciences is for those who wish to work at the cutting edge of scientific disciplines. You will experience an individualized, research-based program that can lead to careers in biomedical research, health care technology, pharmaceutical development and research, academic research and teaching, and more. This program is a collaboration among the School of Science and Engineering, the School of Medicine, the School of Pharmacy and the School of Nursing and Health Studies. It gives you direct access to research opportunities with nationally and internationally recognized researchers. The Ph.D. in natural sciences is designed to provide you with a flexible, interdisciplinary learning and research experience. An important program element is a student-faculty advisory committee that works with you to design a plan of study and research that is centered on your needs and interests. This will ensure the greatest success for you while fulfilling the Ph.D. requirements.",,https://sgs.umkc.edu/academics/master-programs.html,,,"Resident: $588.60/credit hour; Non-Resident: $1,407.90/credit hour",,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,110.0,112.0,,,6.0,,,53.0,,79.0,,,,,,,,,,,"Up to $25,000 stipend plus tuition and fees (Chancellor's Doctoral Fellowship); $5,000 award (UMKC Trustees' Doctoral Fellowship)",,"Graduate Assistantships, Fellowships, Scholarships",,,,,,,
,"Natural Sciences Ph.D., Area of Emphasis in Cell Biology and Biophysics",,,,,,Fall,,,,,,Optional,"For international applicants: Official TOEFL, IELTS, PTE, or Duolingo scores.",,,,,,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,,,,School of Medicine,,,,,,,Cell Biology and Biophysics,"The graduate program in Cell Biology and Biophysics is an interdisciplinary program designed to train students for a career in academic research or in the biotechnology and pharmaceutical industries. Students gain an in-depth understanding of the biological and biophysical sciences through a core curriculum of didactic course work combined with a selection of elective courses tailored to their specific interests. The main emphasis of the program is hands-on laboratory research, culminating in a Ph.D. dissertation. The research environment at UMKC is particularly strong in the areas of structural biology and molecular biophysics; cell, molecular and developmental biology; and the molecular basis of human disease. Many of our faculty also participate in graduate programs in the School of Biological and Chemical Sciences and the School of Pharmacy and their research laboratories are housed within the new Health Sciences Building.",,https://sgs.umkc.edu/academics/master-programs.html,,"$28,000 stipend per year","$492.20/credit hour (Resident), $1,180.30/credit hour (Non-Resident)",,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,110.0,112.0,,,6.0,,,53.0,,80.0,,,,,,,,,,,"$28,000 stipend per year",100% (tuition and fee support),"Stipend, Assistantship, Fellowship",,,,,,,
,"Natural Sciences Ph.D., Area of Emphasis in Chemistry",,,,,PhD,"Fall, Spring",,,January 15,,,GRE,International students must satisfy the English language requirement of the university (TOEFL score of 550 PBT or 79 IBT; or IELTS score of 6.0).,,,,,,False,False,True,False,1.0,False,False,False,False,False,False,False,False,False,,,,School of Science and Engineering,,,,,,,Area of Emphasis in Chemistry,"The Ph.D. degree in natural sciences with an emphasis in chemistry is for students interested in a research-intensive program. This program of study is offered through the School of Science and Engineering. Students who are accepted into the chemistry Ph.D. program are funded by research or teaching assistantships. The program includes both coursework and independent research leading to a dissertation. Students will take courses in the four major areas of chemistry — analytical, inorganic, organic and physical. Research areas are varied and include bioanalytical chemistry, drug design and discovery, green chemistry, main group chemistry, materials chemistry, medicinal chemistry, natural product chemistry, organometallic chemistry, photochemistry, physical inorganic chemistry, physical organic chemistry, polymer chemistry and supramolecular chemistry.",,https://sgs.umkc.edu/academics/chemistry-phd.html,,,,,,0.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,79.0,,,,,,,,,,,"competitive stipend of $26,000 per year",100%,Graduate teaching assistantship,,,,,,,
,"Natural Sciences Ph.D., Area of Emphasis in Geosciences",,,,,,"Fall, Spring",,,,Required,Required,Optional,"All applicants to UMKC whose native language is not English and who do not have a bachelor's or higher degree from a U.S. accredited institution must demonstrate English proficiency. Accepted scores are: TOEFL iBT 79, TOEFL PBT 550, IELTS 6.0, PTE 53, or Duolingo English Test 110. Successful completion of Level 112 at an ELS Language Center also meets the requirement.","Students with M.S. degrees in geology, environmental science or related fields are invited to apply to the Geosciences Ph.D. discipline. Students holding B.S. degrees in these fields are normally expected to complete the M.S. in Geosciences before being considered for admission into the Ph.D. program, but outstanding students may be directly admitted into the Ph.D. program. Applications for admission should be directed to the UMKC Office of Admissions. It is strongly advised that you contact potential faculty advisors before and during the application process. The application requires a statement of purpose, curriculum vitae (CV), and three letters of recommendation.",Not Required,,True,False,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,,,,School of Graduate Studies,,,,,,,Geosciences,"The Interdisciplinary Ph.D. provides for areas of study that are not available in existing UMKC doctoral programs. The Interdisciplinary Ph.D. is intended to serve the needs of a select group of students whose research interests may best be pursued by drawing on the academic resources of two or more disciplines. The primary discipline of Geosciences allows for students to focus their studies in areas of geology, physical geography, environmental science or urban environmental geosciences, with the specific course of study designed in conjunction with the faculty supervisory committee. A student in the Interdisciplinary Ph.D. program must meet the requirements of the School of Graduate Studies and to the university Interdisciplinary Ph.D. Program.",,https://sgs.umkc.edu/academics/master-programs.html,,,"Resident: $558.10/credit hour; Non-resident: $1,348.40/credit hour",,True,,4.0,3.5,,,,,,,,,,,,,,,,,,False,False,,,110.0,112.0,,,6.0,,,53.0,,79.0,,,,,,,,,,,"$25,000 stipend (Chancellor's Doctoral Fellowship); $5,000 (UMKC Trustees' Doctoral Fellowship)",,"Fellowships, Assistantships",,,,,,,
,"Natural Sciences Ph.D., Area of Emphasis in Mathematics",,,,,,"Fall, Spring, Summer",,,July 1 (Final deadline for Fall admission),Not Required,Required,Not Required,Official proof of English proficiency (for non-native speakers),"Applicants to the Interdisciplinary Ph.D. program with a primary discipline in mathematics must have a Master's degree in Mathematics, Statistics, or a closely related field. Exceptional students with a Bachelor's degree and a strong mathematics background may also be considered for admission. A minimum undergraduate GPA of 3.0 is required.",Not Required,,False,False,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,,,,School of Graduate Studies,,,,,,,Mathematics,"The Interdisciplinary Ph.D. program provides for the study in an area that crosses two or more disciplines. Areas of emphasis under the Natural Sciences are: Chemistry, Geosciences, Mathematics, Physics, and Statistics. The School of Graduate Studies provides general administration and oversight for all Interdisciplinary Ph.D. programs. Day-to-day administration is conducted within the academic units.

The mathematics discipline offers study in several areas of mathematics. Research interests of the faculty are in the areas of analysis, complex analysis, commutative algebra, differential equations, geometry, numerical analysis, and topology.",,https://sgs.umkc.edu/academics/master-programs.html,,,"Resident: $495.20/credit hour; Non-Resident: $1,211.20/credit hour",False,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,110.0,112.0,,,6.0,,,53.0,,79.0,,,,,,,,,,,"The Chancellor's Doctoral Fellowship provides a $25,000 annual stipend plus tuition and fees coverage.",,"Assistantships, Fellowships, Scholarships",,,,,,,
,"Natural Sciences Ph.D., Area of Emphasis in Molecular Biology and Biochemistry",,,,,Ph.D.,Fall,,,,Not Required,Required,Not Required,International applicants must meet the English proficiency requirements of the UMKC School of Graduate Studies. The minimum TOEFL score is 80 (internet-based) or 550 (paper-based). The minimum IELTS score is an overall band of 6.0. The minimum PTE Academic score is 53. The minimum Duolingo English Test score is 105.,"An applicant must meet the general admission requirements of the School of Graduate Studies. Additional requirements for admission to the I.Ph.D. program with a primary discipline in Molecular Biology and Biochemistry are: 1. A bachelors degree in a physical or biological science from an accredited institution. 2. An undergraduate grade-point average of 3.0 or higher on a 4.0 scale. 3. A combined verbal and quantitative score of 300 on the Graduate Record Examination (GRE) is recommended, but not required for admission. 4. Three letters of recommendation from individuals familiar with the applicant’s academic qualifications and potential for advanced study and research. 5. For applicants whose native language is not English, a minimum score of 80 on the internet-based TOEFL or 6.5 on the IELTS. 6. A one-page statement describing the applicant’s interests and goals. 7. A list of all institutions of higher education attended. An application will not be considered complete until the application fee and all required materials have been received.",Not Required,,True,False,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,,,,"School of Graduate Studies, School of Science and Engineering",,,,,,,Molecular Biology and Biochemistry,"This program offers Ph.D. training in a diverse range of areas within molecular biology and biochemistry. Faculty research is centered in three general areas: gene expression, protein structure and function, and cell signaling. This core training is designed to foster analytical and creative skills so that graduates will be able to pursue independent research in an academic, industrial or government setting. Areas of specific research strengths include molecular genetics and cell biology of plants and microbes, chromatin and epigenetics, RNA biology, neurobiology, innate immunity and inflammation, biomolecular NMR, X-ray crystallography and protein biochemistry.",,https://programs.umkc.edu/graduate/school-of-graduate-studies/molecular-biology-and-biochemistry,,,,True,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,105.0,,,,6.0,,,53.0,,80.0,,,,,,,,,,,,Full tuition waiver,Graduate Research Assistantships,,,,,,,
,"Natural Sciences Ph.D., Area of Emphasis in Oral and Craniofacial Sciences",,,,,,Fall,,September 2025,"January 15, 2026",,,Optional,"All applicants whose native language is not English must demonstrate English proficiency. UMKC requires a minimum TOEFL score of 80 (Internet-based), an IELTS score of 6.0, a PTE score of 53 or a Duolingo score of 105.",,,,,,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,,,,School of Dentistry,,,,,,,Oral and Craniofacial Sciences,The Oral and Craniofacial Sciences area of emphasis is a research and training program leading to a Doctor of Philosophy (Ph.D.) degree in the life sciences. The primary objective of the program is to train individuals to become leading academic researchers in the broad area of oral and craniofacial sciences. The specific areas of research emphasis within the graduate program reflect the research interests of the graduate faculty and include: Biomaterials and Tissue Engineering; Mineralized Tissue Biology; and Clinical and Translational Research. Our program offers students a unique and multidisciplinary educational experience.,,https://sgs.umkc.edu/academics/master-programs.html,,,,,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,105.0,,,,6.0,,,53.0,,80.0,,,,,,,,,,,"$20,000 - $25,000 per year",,Fellowships,,,,,,,
,"Natural Sciences Ph.D., Area of Emphasis in Pharmaceutical Science",,,,,,Fall,,,,,,Optional,"Applicants who are not native speakers of English must demonstrate English proficiency. UMKC requires a minimum TOEFL score of 79 (internet-based), IELTS score of 6.0, PTE score of 53 or Duolingo score of 110.",,,,,,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,,,,School of Pharmacy,,,,,,,Pharmaceutical Science,The Interdisciplinary Ph.D. degree at UMKC is structured to allow students to create an individualized academic plan with a primary discipline and a co-discipline. Students can earn a Natural Sciences Ph.D. degree with an Area of Emphasis in Pharmaceutical Science through the UMKC School of Pharmacy. This is one of a few Interdisciplinary Ph.D. disciplines that does not require a co-discipline.,,https://sgs.umkc.edu/academics/master-programs.html,,"$28,000 per year","Missouri Resident: $520.40 per credit hour; Non-Resident: $1,223.10 per credit hour",,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,110.0,,,,6.0,,,53.0,,79.0,,,,,,,,,,,"$28,000 per year",100% of tuition and fees,Stipend and tuition waiver,,,,,,,
,"Natural Sciences Ph.D., Area of Emphasis in Pharmacology",,,,,PhD,Fall,,,"January 15, 2026",Required,Required,Optional,"For international students, a TOEFL score of at least 80 (iBT) or IELTS score of at least 6.0 is required.","Applicants must have a bachelor's degree from a college or university accredited by a U.S. Department of Education-recognized institutional accrediting agency, or a foreign equivalent. A minimum grade-point average (GPA) of 3.0 on a 4.0 scale for both the cumulative GPA and in the major for the bachelor's degree is required for admission. Applicants with master's degrees must have a minimum GPA of 3.0 on a 4.0 scale.

Application Materials:
- Completed online application
- Official transcripts from all post-secondary schools attended
- A non-refundable application fee
- Official test scores (GRE, GMAT and others)
- Three letters of recommendation submitted by the recommender through the online application system
- A resume or curriculum vitae (CV)
- A personal statement

Discipline-specific Admission Requirements:
Applicants for the Pharmacology and Toxicology track are required to have taken the Graduate Record Examination (GRE). No specific minimum score is required, but the applicant’s entire record will be considered upon formal application.",,,False,False,False,False,False,False,0.0,True,False,False,False,False,True,False,False,False,,,,School of Graduate Studies,,,,,,,Pharmacology,"The Pharmacology Ph.D. track emphasizes broad training in pharmacology and related sciences. It seeks to train scientists for academic careers in teaching and research, and for research positions in industry and government. Research opportunities encompass a variety of areas of molecular and classical pharmacology and toxicology.",,https://catalog.umkc.edu/colleges-schools/graduate-studies/phd-programs/phd-programs.pdf,,,"Missouri Resident: $522.90/credit hour; Non-Resident: $1,268.50/credit hour (2024-2025 rates)",True,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,6.0,,,,,80.0,,,,,,,,,,,,100% tuition support,"Assistantship, Stipend, Tuition support",,,,,,,
,"Natural Sciences Ph.D., Area of Emphasis in Physics",,,,,,"Fall, Spring",,,,Required,Required,Optional,"All applicants whose native language is not English must demonstrate English proficiency through one of the following exams: Test of English as a Foreign Language (TOEFL), International English Language Testing System (IELTS), Pearson Test of English (PTE) or Duolingo English Test.","Applicants must meet the general admission requirements of the School of Graduate Studies, as well as the discipline-specific admission requirements for both the primary and co-discipline selected. For the Physics discipline, this includes a Bachelor’s degree in physics or related field with physics background equivalent to a minor in physics, and a GPA of 3.0 or higher. For the Interdisciplinary Ph.D. program, a master's degree or its equivalent from an accredited college or university is required. The following documents must be submitted as part of your online application: two letters of recommendation, a statement of purpose, and a resume or curriculum vitae. The GRE general test is no longer required for admission to the physics discipline.",Not Required,,True,False,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,,,,School of Science and Engineering,,,,,,,Area of Emphasis in Physics,"The Natural Sciences Ph.D. program is designed for students seeking to contribute to research in biology, chemistry, geosciences, and physics. This program, a joint venture between the College of Arts and Sciences and the School of Science and Engineering, allows students to engage with renowned faculty and state-of-the-art facilities. Graduates are equipped for advanced careers in academia, industry, and government, where they can apply their expertise to solve complex scientific problems. The curriculum emphasizes rigorous research, interdisciplinary collaboration, and the development of critical thinking and analytical skills, preparing students to become leaders and innovators in their chosen fields.",,https://sgs.umkc.edu/academics/master-programs.html,,"about $20,000 stipend for the nine-month academic year","Missouri Resident: $577.80/credit hour; Midwest Student Exchange: $866.70/credit hour; Non-Resident: $1,262.20/credit hour",,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,110.0,,,,6.0,,,53.0,,79.0,,,,,,,,,,,"about $20,000 stipend for the nine-month academic year",Full waiver of tuition and fees,Graduate Teaching Assistantship,,,,,,,
,Bachelor of Business Administration in Accounting,,,,,,Fall 2026,,,,Not Required,Optional,Not Required,True,All undergraduate students entering the Bloch School B.B.A. program must meet the general University of Missouri-Kansas City admission requirements for freshmen or for transfer students.,Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,Henry W. Bloch School of Management,"$14,679/Year (Resident); $30,063/Year (Non-Resident)",,,,,,Accounting,"The Bloch School's Bachelor of Business Administration (B.B.A.) is designed to provide students with a broad knowledge of business administration and opportunities for specialization in a major field of study. The curriculum ensures that students acquire the core knowledge and skills in areas such as accounting, finance, marketing, management, and information technology crucial for success in today's dynamic business environment. The program emphasizes critical thinking, problem-solving, communication, and ethical decision-making, preparing graduates for diverse career paths in both the private and public sectors, or for further graduate studies.",,https://catalog.umkc.edu/colleges-schools/henry-w-bloch-management/undergraduate-programs/bachelor-of-business-administration/,The Bloch School is among the 2% of business schools worldwide to be dually accredited by AACSB International in both business and accounting.,,$489.30 (Resident); $1002.10 (Non-Resident),,False,,4.0,2.25,,,,,,,,,,,"$14,679/Year (Resident); $30,063/Year (Non-Resident)",,,,,,,False,False,,,90.0,112.0,,,5.5,,,44.0,,61.0,,,,,,,,,,,"Up to $5,000 per year",,"Merit-based, Departmental",,,,,,,
,Minor in Actuarial Science,,,,,,Fall 2026,,,,,,Not Required,False,,,,,,False,False,False,False,,False,False,False,False,False,False,False,True,False,,,,School of Science and Engineering,,,,,,,,"This minor is designed for students interested in a career as an actuary in the insurance, consulting or financial services industry. The actuarial science program provides students with skills in mathematics, statistics, computer science, and business with an emphasis on the application of these skills to financial risk management. Students are prepared to take the actuarial examinations administered by the Society of Actuaries (SOA) and the Casualty Actuarial Society (CAS).",,https://catalog.umkc.edu/colleges-schools/science-engineering/mathematics-statistics/minor-actuarial-science/,,,,,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Merit-based, Need-based",,,,,,,
,Minor in Anthropology,,,,,,,,,,,,Not Required,,The minor in Anthropology requires a total of 18 credit hours of Anthropology courses with a grade of C- or better. All 18 hours must be UMKC courses. At least nine of the 18 credit hours must be at the 300- or 400-level.,,,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,College of Arts and Sciences,,,,,,,,"Anthropology is the study of humans in all their biological and cultural diversity, throughout their history and around the world. As a discipline, it combines a humanistic perspective with scientific methodologies and aims to produce knowledge that is both cross-cultural and comparative. The Minor in Anthropology is a stand-alone, flexible program for students interested in learning more about the discipline and its various subfields. It is designed to expose students to the full breadth of the discipline through courses in cultural anthropology, archaeology, biological anthropology, and linguistic anthropology. It offers students the opportunity to learn about these subfields through elective courses of their own choosing, and to develop the cross-cultural understanding and critical thinking skills that are so highly valued by employers and graduate programs today. The minor consists of 18 credit hours, nine of which must be at the 300-level or above. Students must maintain a minimum 2.0 GPA in their anthropology minor courses, and a grade of C- or better is required for all courses counting toward the minor.",,https://programs.umkc.edu/,,,"$380.10/credit hour (Resident, Arts & Sciences)",,False,,4.0,2.0,,,,,,,,,,,"$13,492/Year (Resident Undergraduate Estimate)",,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,"Up to $8,000 per year",,"Merit-based, Departmental, Private",,,,,,,
,Bachelor of Applied Science,,,,,,Fall 2026,,,,Not Required,Not Required,Not Required,True,Admission to the Bachelor of Applied Science (B.A.S.) degree program requires students to have earned an Associate of Applied Science (A.A.S.) degree from a regionally-accredited institution with a cumulative GPA of 2.0 or higher.,Not Required,,True,True,True,True,False,False,,True,False,False,False,True,True,True,False,False,,,,School of Humanities and Social Sciences,"Estimated annual tuition for 30 credit hours: $12,594 (Missouri Resident) / $31,794 (Non-Missouri Resident)",,,,,,,"The Bachelor of Applied Science (B.A.S.) is an undergraduate degree designed for individuals who have completed an Associate of Applied Science (A.A.S.) degree and wish to pursue a bachelor’s degree. The B.A.S. takes advantage of students’ prior technical training and occupational experience while adding professional courses, general education courses and elective courses to complete the bachelor’s degree. Students are able to apply up to 50 technical credit hours toward the 120 required for graduation. The B.A.S. curriculum prepares graduates for upward mobility in high-demand technical fields such as advanced manufacturing, construction management, hospitality management, information technology, criminal justice, public safety, health care and more. The B.A.S. program is fully online, making it accessible for working adults who need flexibility.",,https://programs.umkc.edu/undergraduate/school-of-humanities-and-social-sciences/applied-science,,,"Missouri Resident: $419.80/credit hour; Non-Missouri Resident: $1,059.80/credit hour",,False,,4.0,2.0,,,,,,,,,,,"Estimated annual tuition for 30 credit hours: $12,594 (Missouri Resident) / $31,794 (Non-Missouri Resident)",,,,,,,False,False,,,95.0,112.0,,,5.5,,,44.0,,61.0,,,,,,,,,,,"Up to $6,000 per year",,Merit-based,,,,,,,
,Bachelor of Architecture,,,,,,Fall 2026,,,,Not Required,Required,Not Required,True,"Students must first be admitted to UMKC before being considered for admission to the B.S.A.S. program. The B.S.A.S. program has the same general admission requirements as the university. General university requirements for freshmen include an official high school transcript, official college transcript (if applicable), and an application fee. ACT or SAT test scores are optional. In addition to the university's holistic review, all applicants to the B.S.A.S. program are evaluated by a team of AUP+D faculty members. To assist the faculty review team, all B.S.A.S. applicants are required to submit an essay of 250-500 words describing their interest in the program and any relevant background experiences.",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,School of Science and Engineering,"$14,352/Year (Resident), $32,364/Year (Non-Resident)",,,,,,,,,https://programs.umkc.edu/,,,"$478.40/credit (Resident), $1078.80/credit (Non-Resident)",,True,,4.0,2.75,,,,,,,,,,,"$14,352/Year (Resident), $32,364/Year (Non-Resident)",,,,,,,False,False,,,110.0,112.0,,,6.0,,,53.0,,79.0,,,,,,,,,,,"Up to $6,000/year",,Merit-based,,,,,,,
