Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGreRequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,Fees.1,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore,IsGRERequired
,Pain Management (Graduate Certificate),,,,,Graduate-Certificate,Fall 2026,,,,,,Not Required,REQUIRED,,,,True,True,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,,,,,,,,,,,,https://grad.uconn.edu/programs/,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Plant-Based Food and Nutrition (Graduate Certificate),,,,,Graduate-Certificate,Fall 2026,,,,,,Optional,REQUIRED,,,,True,True,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,Department of Nutritional Sciences,,,,,,,,,,,https://grad.uconn.edu/programs/,,,925,FALSE,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,"Employee Tuition Waivers, Graduate Assistant Tuition Waivers, Veterans Affairs Tuition Waivers and National Guard Waivers",FALSE,,,FALSE,FALSE,,,
,Post-Graduate APRN Certificate Program (Post Master's Certificate),,,,,Graduate-Certificate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,School of Nursing,,,,,,,,,,,https://grad.uconn.edu/programs/,,,,FALSE,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Postsecondary Disability Services (Certificate),,,,,Graduate-Certificate,Fall 2026,,,,,,Not Required,REQUIRED,,,,True,True,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,Neag School of Education,,,,,,,,,,,https://grad.uconn.edu/programs/,,,,FALSE,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,110.0,,,,6.5,,,60.0,,79,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Precision Nutrition (Graduate Certificate),,,,,Graduate-Certificate,Fall 2026,,,,,,Not Required,REQUIRED,,,,True,True,True,False,False,False,,True,False,False,False,True,True,True,False,False,,,,Department of Nutritional Sciences,"$11,100","The program has a comprehensive fee of $925 per credit, which totals $11,100 for the entire 12-credit certificate. [57, 67]",,,,,,,,,https://grad.uconn.edu/programs/,,,$925/credit,FALSE,False,"Receiving a grade of “D+,” “D,” “D-,” “F,” or “U” in any course is grounds for dismissal by the Graduate School. [52]",4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,6.5,,,53.0,,80,,,,,,,,,,,,,"The UConn Graduate School offers various forms of financial aid including fellowships, graduate assistantships for teaching or research, and other academic merit awards. [38, 41]",FALSE,,,FALSE,FALSE,,,
,Pre-Medical and Health Professions (Post-Baccalaureate Certificate),,,,,Graduate-Certificate,Fall 2026,,,,,,Optional,REQUIRED,,,,True,True,True,False,False,False,,True,False,False,False,True,True,True,False,False,,,,,,,,,,,,,,,https://grad.uconn.edu/programs/,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,100.0,,,,6.5,,,53.0,,79,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Program Evaluation (Certificate),,,,,Graduate-Certificate,Fall 2026,,,,,,Not Required,REQUIRED,,,,True,True,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,,,,,,,,,,,,https://grad.uconn.edu/programs/,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Puppet Arts (Graduate Certificate),,,,,Graduate-Certificate,Fall 2026,,,,,,Not Required,REQUIRED,,,,True,True,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,,,,,,,,,,,,https://grad.uconn.edu/programs/,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,110.0,,,,6.5,,,60.0,,79,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Quantitative Economics (Master of Science),,,,,Graduate,Fall 2026,,,,,,Not Required,REQUIRED,,,,True,True,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,,,,,,,,,,,,https://grad.uconn.edu/programs/,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,100.0,,,,6.5,,,53.0,,79,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Remote Sensing & Geospatial Data Analytics (Graduate Certificate),,,,,Graduate-Certificate,Fall 2026,,,,,,Not Required,REQUIRED,,,,True,True,True,True,False,False,,True,False,False,False,True,True,True,False,False,,,,,,,,,,,,,,,https://grad.uconn.edu/programs/,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,6.5,,,53.0,,79,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,"Research Methods, Measurement, and Evaluation (Ph.D.)",,,,,Graduate,Fall 2026,,,,,,Optional,REQUIRED,,,,True,True,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,,,,,,,,,,,,https://grad.uconn.edu/programs/,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,100.0,,,,6.5,,,53.0,,79,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,School Psychology (Ph.D.),,,,,Graduate,Fall 2026,,,,,,Optional,REQUIRED,,,,True,True,False,False,False,False,,,False,False,False,,,,False,False,,,,,,,,,,,,,,,https://grad.uconn.edu/programs/,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Special Education (Ph.D.),,,,,Graduate,Fall 2026,,,,,,,REQUIRED,,,,True,True,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,,,,,,,,,,,,https://grad.uconn.edu/programs/,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,100.0,,,,6.5,,,53.0,,79,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Sustainable Environmental Planning & Management (Graduate Certificate),,,,,Graduate-Certificate,Fall 2026,,,,,,Not Required,REQUIRED,,,,True,True,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,,,,,,,,,,,,https://grad.uconn.edu/programs/,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Teacher Certification Program for College Graduates (TCPCG) (Master of Arts),,,,,Graduate-Certificate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://grad.uconn.edu/programs/,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Web / Interactive Media Design (B.F.A.),,,,,Graduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://grad.uconn.edu/programs/,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Arts in Africana Studies,,,,,Undergraduate,Fall 2026,,,,,,Optional,Required,,,,False,False,False,,True,False,,True,False,False,False,True,True,,False,False,,,,,,,,,,,,,,,"The official university website for the University of Connecticut is https://uconn.edu/.

The University of Connecticut is a top-ranked public research institution with its main campus located in Storrs, Connecticut. It has additional campuses across the state, including at Avery Point, Hartford, Stamford, and Waterbury. The university offers a wide range of undergraduate and graduate programs.",,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,105.0,,,,6.5,,,53.0,,79.0,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,"Bachelor of Science in Agriculture, Health and Natural Resources",,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The official university website for the University of Connecticut is https://uconn.edu/.

The University of Connecticut is a top-ranked public research institution with its main campus located in Storrs, Connecticut. It has additional campuses across the state, including at Avery Point, Hartford, Stamford, and Waterbury. The university offers a wide range of undergraduate and graduate programs.",,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Science in Allied Health Sciences,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The official university website for the University of Connecticut is https://uconn.edu/.

The University of Connecticut is a top-ranked public research institution with its main campus located in Storrs, Connecticut. It has additional campuses across the state, including at Avery Point, Hartford, Stamford, and Waterbury. The university offers a wide range of undergraduate and graduate programs.",,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Associate of Applied Science in Animal Science,,,,,Associate,Fall 2026,,,,,,Not Required,,,,,True,True,False,False,False,False,,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,"The official university website for the University of Connecticut is https://uconn.edu/.

The University of Connecticut is a top-ranked public research institution with its main campus located in Storrs, Connecticut. It has additional campuses across the state, including at Avery Point, Hartford, Stamford, and Waterbury. The university offers a wide range of undergraduate and graduate programs.",,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,Bachelor of Science in Animal Science,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The official university website for the University of Connecticut is https://uconn.edu/.

The University of Connecticut is a top-ranked public research institution with its main campus located in Storrs, Connecticut. It has additional campuses across the state, including at Avery Point, Hartford, Stamford, and Waterbury. The university offers a wide range of undergraduate and graduate programs.",,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Arts in American Sign Language Studies,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The official university website for the University of Connecticut is https://uconn.edu/.

The University of Connecticut is a top-ranked public research institution with its main campus located in Storrs, Connecticut. It has additional campuses across the state, including at Avery Point, Hartford, Stamford, and Waterbury. The university offers a wide range of undergraduate and graduate programs.",,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Arts in American Studies,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The official university website for the University of Connecticut is https://uconn.edu/.

The University of Connecticut is a top-ranked public research institution with its main campus located in Storrs, Connecticut. It has additional campuses across the state, including at Avery Point, Hartford, Stamford, and Waterbury. The university offers a wide range of undergraduate and graduate programs.",,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Science in Analytics and Information Management,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The official university website for the University of Connecticut is https://uconn.edu/.

The University of Connecticut is a top-ranked public research institution with its main campus located in Storrs, Connecticut. It has additional campuses across the state, including at Avery Point, Hartford, Stamford, and Waterbury. The university offers a wide range of undergraduate and graduate programs.",,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Arts in Anthropology,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The official university website for the University of Connecticut is https://uconn.edu/.

The University of Connecticut is a top-ranked public research institution with its main campus located in Storrs, Connecticut. It has additional campuses across the state, including at Avery Point, Hartford, Stamford, and Waterbury. The university offers a wide range of undergraduate and graduate programs.",,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Arts in Applied Data Analysis,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The official university website for the University of Connecticut is https://uconn.edu/.

The University of Connecticut is a top-ranked public research institution with its main campus located in Storrs, Connecticut. It has additional campuses across the state, including at Avery Point, Hartford, Stamford, and Waterbury. The university offers a wide range of undergraduate and graduate programs.",,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Arts in Applied Mathematical Sciences,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The official university website for the University of Connecticut is https://uconn.edu/.

The University of Connecticut is a top-ranked public research institution with its main campus located in Storrs, Connecticut. It has additional campuses across the state, including at Avery Point, Hartford, Stamford, and Waterbury. The university offers a wide range of undergraduate and graduate programs.",,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Science in Applied Mathematical Sciences,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The official university website for the University of Connecticut is https://uconn.edu/.

The University of Connecticut is a top-ranked public research institution with its main campus located in Storrs, Connecticut. It has additional campuses across the state, including at Avery Point, Hartford, Stamford, and Waterbury. The university offers a wide range of undergraduate and graduate programs.",,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Arts in Arabic and Islamic Civilizations,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The official university website for the University of Connecticut is https://uconn.edu/.

The University of Connecticut is a top-ranked public research institution with its main campus located in Storrs, Connecticut. It has additional campuses across the state, including at Avery Point, Hartford, Stamford, and Waterbury. The university offers a wide range of undergraduate and graduate programs.",,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Fine Arts in Art,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The official university website for the University of Connecticut is https://uconn.edu/.

The University of Connecticut is a top-ranked public research institution with its main campus located in Storrs, Connecticut. It has additional campuses across the state, including at Avery Point, Hartford, Stamford, and Waterbury. The university offers a wide range of undergraduate and graduate programs.",,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Science in Biological Sciences,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The official university website for the University of Connecticut is https://uconn.edu/.

The University of Connecticut is a top-ranked public research institution with its main campus located in Storrs, Connecticut. It has additional campuses across the state, including at Avery Point, Hartford, Stamford, and Waterbury. The university offers a wide range of undergraduate and graduate programs.",,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Arts in Biological Sciences,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The official university website for the University of Connecticut is https://uconn.edu/.

The University of Connecticut is a top-ranked public research institution with its main campus located in Storrs, Connecticut. It has additional campuses across the state, including at Avery Point, Hartford, Stamford, and Waterbury. The university offers a wide range of undergraduate and graduate programs.",,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Science in Biomedical Engineering,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The official university website for the University of Connecticut is https://uconn.edu/.

The University of Connecticut is a top-ranked public research institution with its main campus located in Storrs, Connecticut. It has additional campuses across the state, including at Avery Point, Hartford, Stamford, and Waterbury. The university offers a wide range of undergraduate and graduate programs.",,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Science in Business Administration,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,School of Business,,,,,,,,,,,"The official university website for the University of Connecticut is https://uconn.edu/.

The University of Connecticut is a top-ranked public research institution with its main campus located in Storrs, Connecticut. It has additional campuses across the state, including at Avery Point, Hartford, Stamford, and Waterbury. The university offers a wide range of undergraduate and graduate programs.",,,,FALSE,False,,4.0,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,"Merit-based, Need-based",FALSE,,,FALSE,FALSE,,,
,Bachelor of Science in Business Data Analytics,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The official university website for the University of Connecticut is https://uconn.edu/.

The University of Connecticut is a top-ranked public research institution with its main campus located in Storrs, Connecticut. It has additional campuses across the state, including at Avery Point, Hartford, Stamford, and Waterbury. The university offers a wide range of undergraduate and graduate programs.",,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Science in Chemical Engineering,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The official university website for the University of Connecticut is https://uconn.edu/.

The University of Connecticut is a top-ranked public research institution with its main campus located in Storrs, Connecticut. It has additional campuses across the state, including at Avery Point, Hartford, Stamford, and Waterbury. The university offers a wide range of undergraduate and graduate programs.",,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Arts in Chemistry,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,College of Liberal Arts and Sciences,,,,,,,,,,,"The official university website for the University of Connecticut is https://uconn.edu/.

The University of Connecticut is a top-ranked public research institution with its main campus located in Storrs, Connecticut. It has additional campuses across the state, including at Avery Point, Hartford, Stamford, and Waterbury. The university offers a wide range of undergraduate and graduate programs.",,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,Merit-based,FALSE,,,FALSE,FALSE,,,
,Bachelor of Science in Chemistry,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The official university website for the University of Connecticut is https://uconn.edu/.

The University of Connecticut is a top-ranked public research institution with its main campus located in Storrs, Connecticut. It has additional campuses across the state, including at Avery Point, Hartford, Stamford, and Waterbury. The university offers a wide range of undergraduate and graduate programs.",,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Arts in Chinese,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The official university website for the University of Connecticut is https://uconn.edu/.

The University of Connecticut is a top-ranked public research institution with its main campus located in Storrs, Connecticut. It has additional campuses across the state, including at Avery Point, Hartford, Stamford, and Waterbury. The university offers a wide range of undergraduate and graduate programs.",,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Arts in Classics and Ancient Mediterranean Studies,,,,,Associate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The official university website for the University of Connecticut is https://uconn.edu/.

The University of Connecticut is a top-ranked public research institution with its main campus located in Storrs, Connecticut. It has additional campuses across the state, including at Avery Point, Hartford, Stamford, and Waterbury. The university offers a wide range of undergraduate and graduate programs.",,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Arts in Cognitive Science,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The official university website for the University of Connecticut is https://uconn.edu/.

The University of Connecticut is a top-ranked public research institution with its main campus located in Storrs, Connecticut. It has additional campuses across the state, including at Avery Point, Hartford, Stamford, and Waterbury. The university offers a wide range of undergraduate and graduate programs.",,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Science in Cognitive Science,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The official university website for the University of Connecticut is https://uconn.edu/.

The University of Connecticut is a top-ranked public research institution with its main campus located in Storrs, Connecticut. It has additional campuses across the state, including at Avery Point, Hartford, Stamford, and Waterbury. The university offers a wide range of undergraduate and graduate programs.",,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Arts in Communication,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The official university website for the University of Connecticut is https://uconn.edu/.

The University of Connecticut is a top-ranked public research institution with its main campus located in Storrs, Connecticut. It has additional campuses across the state, including at Avery Point, Hartford, Stamford, and Waterbury. The university offers a wide range of undergraduate and graduate programs.",,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Science in Computer Engineering,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The official university website for the University of Connecticut is https://uconn.edu/.

The University of Connecticut is a top-ranked public research institution with its main campus located in Storrs, Connecticut. It has additional campuses across the state, including at Avery Point, Hartford, Stamford, and Waterbury. The university offers a wide range of undergraduate and graduate programs.",,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Science in Computer Science,,,,,Undergraduate,Fall 2026,,,,,,Optional,Required,,,,True,True,True,,False,False,,True,,,,True,True,True,False,False,,,,,,,,,,,,,,,"The official university website for the University of Connecticut is https://uconn.edu/.

The University of Connecticut is a top-ranked public research institution with its main campus located in Storrs, Connecticut. It has additional campuses across the state, including at Avery Point, Hartford, Stamford, and Waterbury. The university offers a wide range of undergraduate and graduate programs.",,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,100.0,,,,6.5,,,53.0,,79.0,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,Bachelor of Science in Computer Science and Engineering,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The official university website for the University of Connecticut is https://uconn.edu/.

The University of Connecticut is a top-ranked public research institution with its main campus located in Storrs, Connecticut. It has additional campuses across the state, including at Avery Point, Hartford, Stamford, and Waterbury. The university offers a wide range of undergraduate and graduate programs.",,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Science in Data Science and Engineering,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The official university website for the University of Connecticut is https://uconn.edu/.

The University of Connecticut is a top-ranked public research institution with its main campus located in Storrs, Connecticut. It has additional campuses across the state, including at Avery Point, Hartford, Stamford, and Waterbury. The university offers a wide range of undergraduate and graduate programs.",,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Science in Diagnostic Genetic Sciences,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The official university website for the University of Connecticut is https://uconn.edu/.

The University of Connecticut is a top-ranked public research institution with its main campus located in Storrs, Connecticut. It has additional campuses across the state, including at Avery Point, Hartford, Stamford, and Waterbury. The university offers a wide range of undergraduate and graduate programs.",,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Science in Dietetics,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The official university website for the University of Connecticut is https://uconn.edu/.

The University of Connecticut is a top-ranked public research institution with its main campus located in Storrs, Connecticut. It has additional campuses across the state, including at Avery Point, Hartford, Stamford, and Waterbury. The university offers a wide range of undergraduate and graduate programs.",,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
