Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGreRequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,Fees.1,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore,IsGRERequired
,Basic Community Public Health Practice Certificate,,,,,Graduate-Certificate,Fall 2026,,,,,,,,,,,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,School of Public Health,,,,,,,,,"This certificate program builds skills and competency in identifying and addressing community health needs and priorities. The Basic Community Public Health Practice Certificate is designed to serve specific learner needs, targeting current public health workers. The credits associated with this certificate can be used toward the MPH degree after admission into that degree program. Successful completion of the certificate program does not, however, guarantee admission into the MPH degree program.",,https://catalog.uic.edu/gcat/degree-programs/grad-prof-degree-programs/,,,,FALSE,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,up to $1000,,Need-based for travel expenses,FALSE,,,FALSE,FALSE,,,
,Bioinformatics Certificate,,,,,Graduate-Certificate,Fall 2026,,,,,,Not Required,REQUIRED,"Admission to graduate study at the University of Illinois at Chicago is a process involving both the graduate program and the Office of Admissions. The Office of Admissions assesses an applicant's eligibility for admission to the university, while the specific academic program determines admissibility to the degree. Applicants should contact their desired program directly for a list of all required credentials.",,,True,False,False,False,False,False,,True,False,False,False,True,True,False,False,False,,,,,,,,,,,,,"UIC offers a range of graduate certificate programs for individuals interested in furthering their education after their bachelor's degree. [11] These programs are offered in a variety of instructional modalities to meet the needs of students for professional advancement, career change, continuing education requirements, or new information acquisition. [11] UIC's certificate programs are campus-approved and meet the same rigorous standards of quality as all degree programs at UIC. [11] Students who successfully complete a UIC IBHE-Approved or Campus Certificate Program receive appropriate documentation testifying to their achievement, and all student transcripts will reflect credit hours/certificates earned. [11] The Bioinformatics certificate is a Campus Certificate offered by the College of Engineering. [11]",,https://catalog.uic.edu/gcat/colleges-schools/addl-opps/,,,,FALSE,False,,,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,6.5,,,54,,80,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Business Analytics Certificate,,,,,Graduate-Certificate,Fall 2026,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,College of Business Administration,,,,,,,,,"Unlock the power of data and elevate your career with UIC Business's flexible, fully online Business Analytics Certificate. Designed for working professionals and based on our highly respected online MBA curriculum, this certificate equips you with the in-demand analytical skills employers are seeking. You'll learn how to transform complex data into meaningful insights—and turn those insights into smart, strategic action that drives real business results. At UIC Business, we believe that data is more than numbers—it's a powerful tool for change. Our Online Business Analytics Certificate equips you with the skills to thrive in today's data-driven world, whether you're looking to advance in your current role or pivot to a new one. As a top research university with a deep commitment to diversity, urban impact, and public service, UIC offers more than just a credential—it offers a transformative learning experience. You'll gain real-world analytical skills, learn from expert faculty, and be part of a community that's shaping the future of business. Plus, all courses are stackable toward an MBA degree, giving you even more flexibility to grow your education and your career.",,https://catalog.uic.edu/gcat/degree-programs/grad-prof-degree-programs/,"The College of Business Administration at the University of Illinois at Chicago, which houses the Liautaud Graduate School of Business, is accredited by AACSB International. This accreditation is held by less than 5 percent of business programs worldwide.",,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Clinical Rehabilitation and Technology Research Certificate,,,,,Graduate-Certificate,Fall 2026,,,,Not Required,Not Required,Optional,REQUIRED,A bachelor's degree in health-related sciences. Good academic standing if you're a current degree-seeking student. Minimum GPA of 3.0 (on a 4.0 scale). [1],Not Required,,True,False,True,False,False,False,,True,,,,True,True,False,False,False,,,,College of Applied Health Sciences,,,,,,,,,"UIC's new certificate in clinical rehabilitation and technology research prepares you to take on a leadership role in outcomes research in rehabilitation. [1] Our program will prepare you to design new clinically applied research and enhance your communication and scientific writing skills. [1] You'll work one-on-one with a research mentor and engage in scientifically-based practice and team research. [1] Start honing your research and statistical skills, and learn state of the art research technologies for your clinical practice. [1] This certificate prepares you for graduate curriculum in rehabilitation and application to post-graduate residency programs. [1] This graduate level, 20 credit hour certificate is typically completed in 12 months. [1] It entails a specialized learning experience in the classroom and applied research settings. [1] You'll complete six core required courses, and have the flexibility to choose elective courses that meet your individual educational goals. [1]",,https://catalog.uic.edu/gcat/degree-programs/grad-prof-degree-programs/,,,520,FALSE,False,,4.0,3,,,,,,,,,,,,,,,,,,False,False,,,120.0,,,,6.5,,,54,,80,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Clinical Research Methods Certificate,,,,,Graduate-Certificate,Fall 2026,,,,,,,,,,,True,True,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,School of Public Health,,,,,,,,,,,https://catalog.uic.edu/gcat/degree-programs/grad-prof-degree-programs/,,,,FALSE,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Disability Ethics Certificate,,,,,Graduate-Certificate,Fall 2026,,,,,,,,"To learn more about the certificate program or to apply, please reach the department by phone at (312) 413-1647 (voice) or (312) 413-0453 (TTY). [8]",,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,College of Applied Health Sciences,,,,,,,,,"The Department of Disability and Human Development's Disability Ethics Certificate Program provides an interdisciplinary approach to examining, analyzing, and reaching decisions about ethical dilemmas about life with disability. [1] It addresses many of the same issues that bioethics addresses: Prenatal testing; Medical treatment decisions; Hastened dying; Body enhancement; Healthcare resource distribution; Quality of life. [1] Disability ethics also expands the focus beyond medical issues. It includes legal, policy and social justice issues that affect daily living for people with disabilities. [1]",,https://catalog.uic.edu/gcat/degree-programs/grad-prof-degree-programs/,,,$520 per semester credit hour,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Disability Legal Studies Certificate,,,,,Graduate-Certificate,Fall 2026,,,,,,,REQUIRED,,,,False,False,False,False,False,False,,True,False,False,False,True,True,True,False,False,,,,Department of Disability and Human Development and UIC School of Law,,,,,,,,"['human rights law', 'employment law', 'health law']","A new certificate in disability legal studies—the first in the Midwest and one of only two in the nation—will be offered beginning fall 2022. The certificate program, developed by the Department of Disability and Human Development and the UIC School of Law, will provide critical analysis of laws involving people with disabilities, with a focus on study, research and legal practice. [1] Courses include a range of topics in disability studies and law. The certificate requires a minimum of 12 credit hours, including required and elective courses. [1] The hybrid curriculum includes online and in-person classes. [1]",,https://catalog.uic.edu/gcat/degree-programs/grad-prof-degree-programs/,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Disaster Management Certificate,,,,,Graduate-Certificate,Fall 2026,,,,,,,,,,,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,https://catalog.uic.edu/gcat/degree-programs/grad-prof-degree-programs/,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Electromagnetics Technology Certificate,,,,,Graduate-Certificate,Fall 2026,,,,,,Not Required,REQUIRED,,,,False,False,False,False,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Engineering,,,,,,,,,,,https://www.collinsdictionary.com/us/dictionary/english/certificate,,,,FALSE,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,6.5,,,54,,80,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Emergency Management and Resilience Planning (EMRP) Certificate,,,,,Graduate-Certificate,Fall 2026,,,,Required,Not Required,Not Required,REQUIRED,"You are required to submit the following items to be considered for admission to the Emergency Management and Resilience Planning online certificate program:
1. Online UIC Graduate Application
2. Upload Unofficial Transcripts or Proof of Degree
3. CV or Resume [2]",Not Required,,True,False,False,False,False,False,,True,False,False,False,False,True,False,False,False,,,,,,,,,,,,,"The Emergency Management and Resilience Planning (EMRP) certificate program offers interdisciplinary training that emphasizes real-world experience. [1] It is designed to help individuals develop and refine their skills in emergency management and resilience planning. [1] The curriculum focuses on decision support, management, and planning skills, which are vital for professionals in emergency management and public health administration. [2] Upon completion, students will be equipped to analyze risks and vulnerabilities from natural or human-generated disasters, apply federal guidelines like the National Incident Management System (NIMS), create strategies for disaster response and recovery, and develop operational plans for public health emergencies, natural disasters, and terrorist events. [1]",,https://catalog.uic.edu/gcat/degree-programs/grad-prof-degree-programs/,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,6.5,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Energy Efficient Building Design Certificate,,,,,Graduate-Certificate,Fall 2026,,,,Not Required,Not Required,Optional,REQUIRED,"You will need a BS degree in an engineering discipline, mathematics, computer science, or physics. You don't have to be an engineer, but you do need to have a strong background in math or science. [1]",Not Required,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Engineering,,,,,,,,,"The Certificate in Energy Efficient Building Design focuses on energy usage and efficiency technologies for commercial buildings. [1] Students will take three courses covering Heating, Ventilating and Air-Conditioning, Industrial Energy Management, Energy Markets and Contracting, and a mandatory course in Design of Energy Efficient Buildings. [1] The program is taught by the faculty of the Master of Energy Engineering who have professional experience in their fields. [1] Upon completion, the certificate courses can be applied toward a Master of Energy Engineering degree. [1] A BS degree in an engineering discipline, mathematics, computer science, or physics is required for eligibility. [1]",,https://catalog.uic.edu/gcat/degree-programs/grad-prof-degree-programs/,,,,FALSE,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,125.0,,,,7,,,65,,95,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Engineering Law and Management Certificate,,,,,Graduate-Certificate,Fall 2026,,,,Not Required,Not Required,Not Required,REQUIRED,"Entering students must have received a baccalaureate or equivalent degree in an appropriate field of engineering or in a closely related field (such as biology, chemistry, computer science, mathematics, or physics) from a recognized institution of higher learning. A cumulative grade point average of at least 3.00/4.00 for the final 60 semester hours (90 quarter hours) of undergraduate study is required. [1, 5]",Not Required,,True,False,False,False,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Engineering,,,,,,,,,"The UIC College of Engineering offers a Master of Engineering degree program, which is completed entirely on the Internet. The MEng is a professional degree based exclusively on course work, without a research component (no project or thesis) and without departmental affiliation. This program is fully approved by the Illinois Board of Higher Education. The main objectives of the MEng online program may be summarized as follows: To provide graduate training that is controlled by the employer's needs, and may respond to these changing needs in real time by creating new specializations with no delay; To provide graduate engineering education to students in remote areas of the state, the country, and the world, and/or to students who can access instruction only asynchronously; To provide interdisciplinary technical upgrading to engineers in small and medium-sized industries; To provide specialized technical training to a (possibly geographically dispersed) group of students. The Engineering Law and Management Certificate is one of the certificates offered within the Master of Engineering degree program and consists of 3 courses. [1]",,https://catalog.uic.edu/gcat/colleges-schools/addl-opps/,,,,FALSE,True,,4.0,3,,,,,,,,,,,,,,,,,,False,False,,,,,,,6.5,,,54,,80,,,,,,,,,,,,,"University Fellowship, Teaching Assistantships, Research Assistantships, and Tuition and Fee Waivers",FALSE,,,FALSE,FALSE,,,
,Certificate in the Foundations of College Instruction,,,,,Graduate-Certificate,Fall 2026,,,,,,Not Required,REQUIRED,,,,True,True,False,False,False,False,,True,False,False,False,True,True,False,False,False,,,,Graduate College,,,,,,,,,"The Graduate College at the University of Illinois Chicago (UIC) offers a three-course post-baccalaureate campus certificate titled Foundations of College Instruction (FOCI). [2] This program is designed for graduate students to gain foundational knowledge in education research that supports effective, equity-minded college teaching, and to practice applying this theory to their disciplinary teaching contexts. [3] Students who complete the certificate will develop materials that can be leveraged on the job market, including a teaching statement, a scholarly teaching project to assess the effectiveness of their teaching practice, an inclusive syllabus for a course in their discipline, and a teaching portfolio to document their teaching experience, artifacts, and achievements. [2] The certificate consists of three, 3-credit hour courses: GC 592: Foundations of College Instruction, GC 593: Developing Scholarly Approaches to College Teaching, and GC 594: Principles and Practices in College Course Design. [2, 3] Learning objectives for students include applying current research on learning and cognition to their teaching, designing evidence-based courses, applying equitable and inclusive teaching approaches, and employing inquiry-based skills and reflective practice. [2]",,https://catalog.uic.edu/gcat/degree-programs/grad-prof-degree-programs/,,,,FALSE,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,6.5,,,54,,80,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Financial Management Graduate Certificate,,,,,Graduate-Certificate,Fall 2026,,,,Required,Required,Not Required,REQUIRED,"To apply for a graduate certificate program, you'll need to start an online an online through University Illinois Graduate. [2] The following items are required for your application: a bachelor's degree (unofficial transcripts are acceptable), a professional resume of no more than two pages that includes personal information (name, address, telephone number, and email address), educational background, work experience (start and end dates for each position and a brief description of responsibilities), educational training, professional associations, and leadership experiences, and a brief personal statement of 500 words or less describing your interest in the certificate program. [6] English proficiency scores (TOEFL or IELTS) are also required for non-native English speakers. [2]",Not Required,,True,False,False,False,False,False,,True,False,False,False,True,True,True,False,False,,,,Gies College of Business,,,,,,,,,"The Financial Management Certificate covers the fundamentals of strategic financial management, including financial accounting, investments, and corporate finance. Students will learn to evaluate major strategic corporate and investment decisions, understand capital markets and institutions from a financial perspective, and develop an integrated framework for value-based financial management and individual financial decision-making. [1]",,https://catalog.uic.edu/gcat/degree-programs/grad-prof-degree-programs/,,,,FALSE,False,,4.0,3,,,,,,,,,,,,,,,,,,False,False,,,,,,,6.5,,,54,,80,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Value Chain Management Graduate Certificate,,,,,Graduate-Certificate,Fall 2026,,,,Required,Required,Optional,REQUIRED,"To apply for a graduate certificate program, you'll need to start an online application through the University of Illinois Graduate College. The following items are required for your application: Bachelor's degree: Unofficial transcripts are acceptable. Professional resume: This should include personal information (name, address, telephone number, and email address), educational background, work experience (start and end dates for each position and a brief description of responsibilities), educational training, professional associations, and leadership experiences. Please limit your resume to two pages. Brief personal statement: A 500-word or less statement describing your interest in the certificate program. English proficiency scores (international students only): If you are a non-native English speaker, you will need to upload your TOEFL or IELTS scores directly to your application.",Not Required,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,Gies College of Business,4548,,,,,,,,,,https://business.uic.edu/online/certificates/,,,,FALSE,False,,4.0,2.75,,,,,,,,,,,,,,,,,,False,False,,,120.0,,,,6.5,,,54,,80,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Interdepartmental Graduate Concentration in Black Studies,,,,,Graduate,Fall 2026,,,,,,Not Required,REQUIRED,"Students earning graduate degrees in the participating programs may complement their courses by enrolling in a concentration in Black Studies after consulting with the graduate advisor in their home department. [1, 2] Students pursuing this concentration must apply to the director of graduate studies in the Department of Black Studies (BLST) and will need to obtain approval from an BLST graduate faculty member who will serve as the student's concentration advisor. [1, 2]",,,True,False,False,False,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Liberal Arts and Sciences,,,,,,,,Interdepartmental Graduate Concentration in Black Studies,"This concentration offers Masters and Ph. D. students a unique opportunity to complement the graduate coursework in their home department with interdisciplinary training. It is designed to provide graduate students a deeper understanding of scholarship and research methods in Black Studies and to foster participation in an interdisciplinary community of young scholars engaging with faculty experts. [3] The concentration will enable researchers and practitioners with a wide range of intellectual and professional interests to develop expertise in race, culture and politics before they embark on their careers. [3] Black Studies is a robust interdisciplinary area of study that is informed by traditional disciplines including history, literature, sociology, philosophy, political science, and psychology, as well as newer and emerging fields including gender studies, postcolonial studies, disability studies, and Asian American, Latinx, and indigenous studies. [3]",,https://catalog.uic.edu/gcat/degree-programs/grad-prof-degree-programs/,,,,FALSE,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,"Fellowships, Grants, and Awards",FALSE,,,FALSE,FALSE,,,
,Interdepartmental Graduate Concentration in Central and Eastern European Studies,,,,,Graduate,Fall 2026,,,,,,Not Required,NOT REQUIRED,"Students earning a graduate degree in sponsoring departments may complement their coursework by enrolling in a concentration in Central and Eastern European Studies (CEES) after consulting with their graduate advisor. [1, 2, 3] Students pursuing this concentration must obtain approval from a CEES graduate faculty member, preferably within the department of the degree. [1, 2, 3] This faculty member will then serve as the student's advisor and must approve the student's CEES course of study. [1, 2, 3] Students fulfill the concentration by completing a total of 16 hours of graduate CEES cross-listed or other related coursework approved by their advisor. [1, 2] Among these courses must be CEES 400 and at least one other course (4 hours) from outside of their home department. [1, 2] Up to 4 of these hours may be taken in directed study or thesis research on an appropriate topic approved by the CEES advisor. [1, 2, 3] The concentration will be awarded only upon completion of the degree. [1, 2]",,,False,False,False,False,False,False,,False,False,False,False,False,False,False,True,False,,,,College of Liberal Arts and Sciences,,,,,,,,Interdepartmental Graduate Concentration in Central and Eastern European Studies,"The interdepartmental graduate concentration in Central and Eastern European Studies is an option for graduate students in the sponsoring departments to take in addition to their regular course of departmental study. [1] Given the recent changes in Europe and Russia, the concentration allows students to explore the historical and cultural background to many contemporary issues whether political, aesthetic, linguistic, or social within “the new Europe.” Courses are taught in English. [1] A student earning a graduate degree in one of the above programs may complement their course work by enrolling in a concentration in Central and Eastern European Studies (CEES) after consulting with their graduate advisor. [1] Students pursuing this concentration must obtain approval from a CEES graduate faculty member, preferably within the department of the degree. [2] This faculty member will then serve as the student's advisor and must approve the student's CEES course of study. [2] The CEES Concentration requires four courses (16 hours): CEES 400; 3 additional courses (12 hours), one of which must be taken outside the student's home department, chosen with the approval of the student's respective advisor of graduate studies. [1]",,https://catalog.uic.edu/gcat/degree-programs/grad-prof-degree-programs/,,,,FALSE,False,,4.0,3,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Interdepartmental Graduate Concentration in Gender and Women's Studies,,,,,Graduate,Fall 2026,,,,,,Not Required,NOT REQUIRED,Applicants for graduate programs must have a bachelor's degree from a regionally accredited college in the United States or a comparable degree from a recognized international institution. A minimum Grade Point Average (GPA) of 3.0 on a 4.0 scale for the final two years of undergraduate study is required. [1] Please note that specific programs may have higher GPA requirements. [1] International applicants must also submit proof of English proficiency. [1],,,False,False,False,False,False,False,,False,False,False,False,False,False,False,True,False,,,,College of Liberal Arts and Sciences,,,,,,,,,,,https://catalog.uic.edu/gcat/degree-programs/grad-prof-degree-programs/,,,,FALSE,False,,4.0,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,"Fellowships, Assistantships, Scholarships, Grants, Work-Study",FALSE,,,FALSE,FALSE,,,
,Interdepartmental Graduate Concentration in Latin American and Latino Studies,,,,,Graduate,Fall 2026,,,,,,Not Required,REQUIRED,"Students must be in good standing in a participating UIC graduate program. To be admitted, students must have the approval of their home department and the Director of Graduate Studies in Latin American and Latino Studies.",,,True,False,False,False,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Liberal Arts and Sciences,,,,,,,,Interdepartmental Graduate Concentration in Latin American and Latino Studies,"The Graduate Concentration in LALS offers students a systematic, integrated, interdisciplinary approach to research on Latin America and U.S. Latinos, as well as transnational processes configuring the Western Hemisphere even as the students pursue a traditional academic discipline. [3] The concentration is currently available to graduate students enrolled in Anthropology, Criminal Justice, English, History, Political Science, Spanish, and Sociology. [3] Students will explore transnational and globalization processes as related to Latin America and Latinos, especially with regard to economic, demographic, cultural, gender, citizenship and other issues. [3] Concentration courses include a core seminar (LALS 501), plus 3 electives for a total of 16 units beyond or combined with graduate program degree requirements. [3] No more than 8 hours can be taken in the student's home graduate unit. [3]",,https://catalog.uic.edu/gcat/degree-programs/grad-prof-degree-programs/,,,,FALSE,False,,4.0,3,,,,,,,,,,,,,,,,,,False,False,,,,,,,6.5,,,54,,80,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Science in Accounting,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,"To earn a Bachelor of Science in Accounting degree from UIC, students need to complete university, college, and department degree requirements. [5]",Not Required,,True,False,False,False,False,False,,True,False,False,False,True,True,True,False,False,,,,UIC Business,,,,,,,,,"The Bachelor of Science in Accounting from the University of Illinois Chicago is designed to build a strong foundation in business and accounting that can lead to opportunities across various industries. [7] The program provides the necessary knowledge and practical experience for students to excel in financial, managerial, governmental, nonprofit, and international accounting roles. [7] Core courses focus on developing fluency in accounting, which is often referred to as the language of business. [7] These include financial and cost accounting, auditing, tax, ethics, accounting systems, and research. [7] The curriculum is designed to prepare students for diverse careers such as auditing and taxation by blending theoretical knowledge with hands-on learning and real-world applications. [7] Students are prepared to become strategic thinkers and trusted advisors, capable of interpreting financial data and applying it to real-world challenges in corporate, nonprofit, or government settings. [7]",,https://catalog.uic.edu/ucat/degree-programs/degree-minors/,AACSB accredited,,,FALSE,False,,4.0,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,Bachelor of Arts in Acting,,,,,Undergraduate,Fall 2026,,,,,,Not Required,Required,,,,False,False,True,True,False,False,,True,False,False,False,True,True,False,False,False,,,,School of Theatre & Music,,,,,,,,,,,https://catalog.uic.edu/ucat/degree-programs/degree-minors/,,,,FALSE,False,,4.0,,,,,,,,,,,,,,,,,,,False,False,,,120.0,,,,6.5,,,54.0,,80.0,,,,,,,,,,,,,Merit-based,FALSE,,,FALSE,FALSE,,,False
,Bachelor of Arts in African American Studies,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,"First-year applicants must complete the Common Application, including the specific questions and essays for UIC. Official high school transcripts are required. All applicants must be graduates of an accredited high school or provide passing scores on a high school equivalency exam. [2, 21] While not required, taking honors, AP, or IB courses, submitting letters of recommendation, and submitting the Common Application mid-year report are additional steps that can be taken.",Not Required,,True,False,False,False,False,False,,True,False,False,False,True,True,True,False,False,,,,,,,,,,,,,"To earn a Bachelor of Arts in Liberal Arts and Sciences degree from UIC, students must complete university, college, and department degree requirements. The Department of Black Studies degree requirements are outlined below. Students should consult the College of Liberal Arts and Sciences section for additional degree requirements and college academic policies. [5]",,https://catalog.uic.edu/ucat/degree-programs/degree-minors/,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,6.5,,,,,80.0,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,Minor in African American Studies,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Not Required,,Not Required,,False,False,False,False,False,False,,False,False,False,False,False,False,False,True,False,,,,College of Liberal Arts and Sciences,,,,,,,,,,,https://catalog.uic.edu/ucat/degree-programs/degree-minors/,,,,FALSE,False,,4.0,2,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,Bachelor of Arts in Anthropology,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,,Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,"Anthropology is the study of human cultural and biological diversity across时间和空间. [12] The traditional subfields are Archaeology, Biological Anthropology, Cultural Anthropology, and Linguistic Anthropology. As the economy and workforce in the 21st century is becoming increasingly international, anthropology becomes especially important. It is the only discipline that approaches human questions holistically, using a combination of archaeological, historical, biological, linguistic, and cultural perspectives. [12] To earn a Bachelor of Arts in Liberal Arts and Sciences degree from UIC, students must complete university, college, and department degree requirements. [10] A major interested in a subdiscipline of anthropology (sociocultural, biological, or archaeological) must arrange a suitable program of electives with an advisor. [10]",,https://catalog.uic.edu/ucat/degree-programs/degree-minors/,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,Minor in Anthropology,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,,Not Required,Students from other disciplines who want to minor in Anthropology must complete 20 semester hours. Courses for the minor are chosen in consultation with the department's program advisor. [8],Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,True,False,,,,College of Liberal Arts and Sciences,,,,,,,,,Students from other disciplines who want to minor in Anthropology must complete 20 semester hours as outlined below. Courses for the minor are chosen in consultation with the department's program advisor.,,https://catalog.uic.edu/ucat/degree-programs/degree-minors/,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,Bachelor of Science in Applied Health Sciences Undeclared,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,"To be eligible for consideration for admission, an applicant must meet certain requirements in terms of high school graduation, high school credits, and competence in English. [3] An enrolled undergraduate student must be a graduate of an accredited high school, a school in Illinois recognized by the state superintendent of education, or a school elsewhere with a rating equivalent to full recognition. [3] Graduates of other secondary schools and nongraduates of secondary schools may be admitted under the provisions for a high school equivalency exam. [3] For students who apply as Applied Health Sciences Undeclared, it is expected that they apply as an intercollege transfer to their major of interest by the end of their first year of enrollment. [10]",Not Required,,True,True,False,False,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Applied Health Sciences,,,,,,,,,,,https://catalog.uic.edu/ucat/degree-programs/degree-minors/,,,,FALSE,False,,4.0,A cumulative GPA of 2.00 is required to maintain good academic standing. [28] Declaration of a major within the college may require a higher GPA.,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,The College of Applied Health Sciences offers scholarships based on financial need and academic merit. [22],FALSE,,,FALSE,FALSE,,,False
,Bachelor of Arts in Applied Psychology,,,,,Undergraduate,Fall 2026,,,,Not Required,Required,Not Required,Required,"To apply, first-year applicants must complete the Common Application online, which includes specific questions and essays for UIC. A $70 nonrefundable application fee or a fee waiver is required. Applicants must also send official high school transcripts. [2]",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,https://catalog.uic.edu/ucat/degree-programs/degree-minors/,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
