Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGreRequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore
,Bachelor of Science in Biomedical Engineering,,,,,,Fall 2026,,,,Not Required,Required,Not Required,True,A complete application for admission includes: The completed application form (either the Common Application or the Clarkson Application). Your official high school transcript. One letter of recommendation from a school counselor or teacher. Test scores are optional.,Not Required,,True,True,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,Wallace H. Coulter School of Engineering,"$60,290/Year",,,,,,,"Biomedical engineers combine a wide range of analytical skills with an understanding of human biology to solve problems at the interface of engineering and medicine. The Bachelor of Science in biomedical engineering (BSBME) program at Clarkson University provides a comprehensive curriculum that integrates biological sciences with classical engineering principles. You will learn to design medical devices and systems, develop new diagnostic and therapeutic techniques, and conduct research that improves human health.",,https://www.clarkson.edu/academics/majors-minors,"Clarkson University’s Bachelor of Science in Biomedical Engineering program is accredited by the Engineering Accreditation Commission of ABET, www.abet.org.",,"$2,010",,True,,4.0,2.0,69.9%,751-800,,,,,,,,,"$60,290/Year",,,,,,,False,False,,,115.0,,,,6.5,,,,,80.0,,,,,,,,,,,"$20,000 - $37,000 per year",Over 99% of students receive financial aid,Merit-based,,,,,,,
,Bachelor of Science in Biomedical Science and Technology,,,,,,Fall 2026,,,,,,Not Required,True,"The Common Application or Clarkson Application, which includes a personal essay and activities/honors section. An official high school transcript. A letter of recommendation from a teacher or school counselor.",,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,School of Arts & Sciences,"$59,334/Year",,,,,,,"As a Biomedical Science and Technology major at Clarkson, you'll delve into the fascinating world where engineering principles meet biological systems and medical applications. You'll gain a comprehensive understanding of human health and disease, while also developing the problem-solving and critical thinking skills essential for innovation in the medical field. This truly interdisciplinary field applies the principles of engineering and physical sciences to biology, medicine, and healthcare. Our program is designed to provide a strong foundation in both the life sciences and engineering, preparing you for a wide range of careers in healthcare, biotechnology, research, and medicine. You'll engage in hands-on learning experiences, collaborate with faculty on cutting-edge research, and develop the entrepreneurial mindset needed to translate scientific discoveries into real-world solutions. Our graduates go on to careers in research and development, biotechnology, pharmaceutical, medical device industries, or medical school and other health professions.",,https://www.clarkson.edu/academics/majors-minors/biomedical-science-technology,,,"$1,978/Credit Hour",,True,,4.0,2.0,,,,,,,,,,,59334,,,,,,,False,False,,,115.0,,,,6.5,,,56.0,,80.0,,,,,,,,,,,"$20,000 to full tuition",,Merit-based,,,,,,,
,Bachelor of Science in Biomolecular Engineering,,,,,BS,Fall 2026,,,,,,Not Required,True,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,Wallace H. Coulter School of Engineering,59290,,,,,,,"Biomolecular engineering is an interdisciplinary field that applies engineering principles to biological systems. Students will learn how to design, analyze and manipulate biological materials and systems for applications in medicine, biotechnology, energy, and environmental sustainability. Biomolecular engineers work at the intersection of biology, chemistry, physics, mathematics, and engineering, developing innovative solutions to complex problems related to human health, agriculture, and industry. In the biomolecular engineering program, you will develop a strong foundation in chemical engineering principles, molecular biology, biochemistry, and biophysics. You will learn to apply these principles to solve problems related to drug delivery, tissue engineering, biomanufacturing, and biofuels. The program emphasizes hands-on laboratory experience, computational modeling, and design projects, preparing students for careers in research, development, and production in various industries.",,https://www.clarkson.edu/academics/majors-minors/biomolecular-engineering,,52382,1976,,,,4.0,2.0,76%,,,,,,,,,,59290,,,,,,,,,,,115.0,,,,6.5,,,,,80.0,,,,,,,,,,,"$20,000 to $35,000",,Merit-based,,,,,,,
,"Bachelor of Science in Bioscience and Technology, Interdisciplinary",,,,,,Fall 2026,,,,,Optional,Not Required,True,"A completed application (Clarkson accepts the Common Application or the Clarkson Application), an official high school transcript, and one letter of recommendation from a school counselor or teacher. A personal essay is strongly recommended.",,,True,True,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,School of Arts & Sciences and Wallace H. Coulter School of Engineering,"$58,390/Year",,,,,,"Biotechnology, Environmental Science & Policy, Pre-Health","Clarkson's interdisciplinary bioscience and technology program is designed to provide you with the fundamental knowledge and skills needed to tackle the challenges of modern bioscience, including environmental sciences, biotechnology, and health-related fields. This program is for students who want to apply a cross-disciplinary approach to solving problems in biology, chemistry, and engineering. It is a comprehensive and unique program that provides the flexibility to tailor your education to your specific interests and career goals. You can choose from concentrations in Biotechnology, Environmental Science & Policy, or Pre-Health. The program provides the necessary background for entry into graduate school (MS, PhD) or professional schools (medical, dental, veterinary, pharmacy, physical therapy, optometry, public health) and for direct entry into the job market. This program is offered by the Institute for a Sustainable Environment and the Department of Biology.",,https://www.clarkson.edu/academics/majors-minors,,"Over $49,000","$1,946/credit hour",,True,,4.0,2.0,61.6%,,,,,,,,,,"$58,390/Year",,,,,,,False,False,,,115.0,112.0,,,6.5,,,56.0,,80.0,,,,,,,,,,,"$20,000 to $43,000 annually",,Merit-based,,,,,,,
,Bachelor of Science in Business,,,,,,Fall 2026,,,,Optional,Required,Not Required,True,"To apply as a first-year student, you will need to submit the following: a completed Common Application or Clarkson Application (no fee for either), an official high school transcript, an essay or personal statement, and one letter of recommendation. Standardized test scores (SAT or ACT) are not required for admission.",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,David D. Reh School of Business,"$58,390/Year",,,,,,"Digital Business, Financial Information & Analysis, Global Supply Chain Management, Innovation & Entrepreneurship, Marketing","Clarkson's Bachelor of Science in Business program helps students develop the critical skills and knowledge needed to succeed in today’s dynamic business world. The program emphasizes innovative thinking, data-driven decision-making, and strong leadership, preparing graduates for diverse roles across industries. Our curriculum provides a solid foundation in core business principles while offering flexibility for students to specialize in areas of interest. You’ll gain hands-on experience through internships, projects, and case studies, connecting classroom learning to real-world challenges. With a strong focus on career readiness, Clarkson Business graduates are highly sought after by top companies and organizations.",,https://www.clarkson.edu/academics/majors-minors,Accredited by AACSB International (The Association to Advance Collegiate Schools of Business). AACSB accreditation is the hallmark of excellence in business education.,,"$1,946/Credit Hour",,True,,4.0,2.0,,,,,,,,,,,"$58,390/Year",,,,,,,False,False,,,115.0,,,,6.5,,,,,80.0,,,,,,,,,,,"Merit scholarships range from $6,000 per year to full tuition",,Merit-based,,,,,,,
,Minor in Materials Engineering,,,,,,,,,,Not Required,Not Required,,False,,Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,Wallace H. Coulter School of Engineering,"$61,288/Year",,,,,,,"Materials Engineering is a new and rapidly growing field concerned with the discovery and design of new materials. Materials engineers focus on the discovery, characterization, development, and processing of materials for use in a wide variety of applications. This minor is open to students in all engineering disciplines, but it may also be pursued by students in other STEM fields (e.g., Physics, Chemistry). In all cases, the student must have sufficient preparation in mathematics and science to be able to complete the coursework. The Materials Engineering Minor requires the completion of 18 credits in specific courses.",,https://www.clarkson.edu/academics/majors-minors,,"$39,250","$1,891 per credit hour",,True,,4.0,2.0,70%,751-800,,,,,,,,,"$61,288/Year",,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,"$15,000 annually to full tuition",,Merit-based,,,,,,,
,Bachelor in Business Intelligence and Data Analytics,,,,,,Fall 2026,,,,,,Not Required,True,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,David D. Reh School of Business,"$61,260/Year",,,,,,,"The Bachelor of Science in Business Intelligence and Data Analytics (BScBIA) programme aims to equip students with strong business knowledge, analytical skills, and hands-on experience in business intelligence and data analytics tools and techniques. The programme curriculum integrates interdisciplinary knowledge from business, computer science, and statistics to cultivate students’ ability to analyze business problems, extract insights from data, and provide data-driven solutions to business challenges. Upon completion of the programme, students should be able to: 1. Apply knowledge of business, computer science, and statistics to analyze complex business problems involving data. 2. Formulate and solve real-world business problems by utilizing appropriate business intelligence and data analytics tools and techniques. 3. Critically evaluate and interpret data-driven insights to make informed business decisions. 4. Communicate effectively with diverse stakeholders on data analytics findings and implications. 5. Demonstrate ethical awareness and social responsibility in the collection, analysis, and use of data.",,https://fba.um.edu.mo/programmes/bachelor/bscbia/,,40553,2042,,,,4.0,2.0,76%,,,,,,,,,,61260,,,,,,,,,,,115.0,112.0,,,6.5,,,56.0,,80.0,,,,,,,,,,,"15,000 - 34,000",,Merit-based,,,,,,,
,Bachelor of Science in Engineering and Management,,,,,,,,,,,,Not Required,True,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,School of Business and School of Engineering,"$59,794/Year",,,,,,,"At Clarkson, our bachelor of science in engineering & management (E&M) program produces exceptional leaders and innovators. This interdisciplinary program is designed for students who want to combine a strong background in engineering with business and management principles. You will learn how to design, implement and improve complex systems, processes and products, while also developing the leadership, communication and problem-solving skills needed to succeed in today's dynamic global marketplace. The E&M program is designed to develop critical thinkers who can bridge the gap between technical and business functions within an organization. Students in the program gain a solid understanding of engineering principles, business strategy, operations, finance and marketing. They learn to analyze data, make informed decisions and lead teams effectively. This makes them highly sought-after by employers in a wide range of industries, from manufacturing and technology to consulting and entrepreneurship.",,https://www.clarkson.edu/academics/majors-minors/engineering-management,,"$50,891","$1,993",,,,4.0,2.0,75.16%,741-750,,,,,,,,,"$59,794/Year",,,,,,,,,,,115.0,112.0,,,6.5,,,56.0,,80.0,,,,,,,,,,,"$15,000 - $36,000 per year",,"Merit-based, Specialty",,,,,,,
,Bachelor of Science in Finance,,,,,,Fall 2026,,,,Not Required,Required,Not Required,True,"To apply, applicants must submit either the Common Application or the Clarkson Application. Required materials include an official high school transcript, one letter of recommendation from a school counselor or teacher, and an essay. Standardized test scores (SAT/ACT) are optional. For students who choose to submit scores, Clarkson does not require the writing section for the SAT or the ACT.",Not Required,,True,True,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,David D. Reh School of Business,"$59,184/Year",,,,,,Finance option,"If you are someone who is analytical, goal-oriented and enjoys solving problems, then a major in financial information and analysis (FIA) at Clarkson University is the right fit for you. FIA students learn to evaluate the financial performance of corporations, manage portfolios of stocks, bonds and other financial assets, and analyze financial and economic data to make sound business decisions. Our FIA program prepares students for successful careers in investment management, corporate finance, financial planning, commercial banking, risk management and insurance, and FinTech. Some of the careers our graduates pursue include financial analysts, investment bankers, portfolio managers, financial planners, risk analysts and consultants. Through hands-on learning experiences, FIA students use real data, software and tools to develop strong analytical and financial skills. Additionally, students have the opportunity to earn professional certifications such as the CFA (Chartered Financial Analyst) and the CFP (Certified Financial Planner) after graduation. Clarkson FIA graduates are highly sought after by employers due to their strong analytical and problem-solving skills, and their ability to apply classroom knowledge to real-world financial issues.",,https://www.clarkson.edu/academics/majors-minors/financial-information-analysis,The Reh School of Business is accredited by AACSB International (The Association to Advance Collegiate Schools of Business).,"$45,528","$1,973 per credit hour",,True,,4.0,2.0,68%,801-1000,,,,,,,,,"$59,184/Year",,,,,,,False,False,,,115.0,112.0,,,6.5,,,56.0,,80.0,,,,,,,,,,,"$15,000 - $45,000",,"Merit-based, Need-based, Specialty",,,,,,,
,Bachelor of Science in Financial Information and Analysis,,,,,,Fall 2026,,"August 1, 2025",,,,Not Required,True,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,Reh School of Business,"$61,014/Year",,,,,,,"Our Bachelor of Science (BS) in Financial Information and Analysis blends fundamental business, economic, and finance principles with data analysis and information technology. Our curriculum prepares students for careers in financial services by combining strong analytical and technical skills with an understanding of financial markets, products, and institutions. This interdisciplinary program gives students an in-depth understanding of the financial services industry, financial instruments, and financial markets, along with the ability to use data analysis tools and techniques to evaluate investment opportunities and manage risk. This combination of skills prepares graduates for a wide range of careers in financial analysis, portfolio management, risk management, and financial technology. Students in the financial information and analysis program learn to: interpret financial information and apply it to decision-making; apply analytical tools to financial data; work with databases and financial software; understand the regulatory and ethical environment of financial markets; and develop communication and teamwork skills necessary for success in the financial industry.",,https://www.clarkson.edu/academics/majors-minors/financial-information-analysis,,,"$1,972/Credit Hour",,,,4.0,2.0,,,,,,,,,,,"$61,014/Year",,,,,,,,,,,115.0,,,,6.5,,,56.0,,80.0,,,,,,,,,,,"$20,000 - $42,000 per year",30-70%,"Merit-based, Need-based",,,,,,,
,Bachelor of Science in Global Supply Chain Management,,,,,,Fall 2026,,,,,,Not Required,True,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,Reh School of Business,"$61,238/Year",,,,,,,"Global supply chains are at the heart of how businesses get products and services to customers. Supply chain professionals manage the flow of goods and services, from sourcing raw materials to delivering the final product. Today’s global supply chains are complex and dynamic, requiring professionals who can analyze data, optimize processes, and make strategic decisions. The Global Supply Chain Management (BS) program at Clarkson University prepares you to become a leader in this critical field. You’ll gain a deep understanding of supply chain principles, logistics, operations management, and strategic sourcing. Our curriculum emphasizes data analytics, technology, and sustainability, ensuring you're ready to tackle the challenges of modern supply chains. You’ll also develop strong problem-solving, communication, and leadership skills, essential for success in any organization.",,https://www.clarkson.edu/academics/majors-minors,AACSB International,"$48,658","$2,041/Credit Hour",,,,4.0,2.0,,,,,,,,,,,61238,,,,,,,,,,,115.0,112.0,,,6.5,,,56.0,,80.0,,,,,,,,,,,"Up to $35,000",,Merit-based,,,,,,,
,Bachelor of Science in Innovation and Entrepreneurship,,,,,,Fall 2026,,,,,,Not Required,True,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,Reh School of Business,"$59,184/Year",,,,,,,"What does it take to launch a business? Creativity, drive and the ability to find and solve problems through innovative solutions. At Clarkson, we foster your entrepreneurial spirit to tackle real-world challenges through our hands-on, project-based Innovation and Entrepreneurship program. Learn to develop, launch and lead new ventures in the private, public or nonprofit sectors. With a bachelor's degree in innovation and entrepreneurship, you will graduate with the skills to discover and evaluate market opportunities, lead and manage innovative projects, develop business models and strategies, secure funding and resources, and effectively communicate your vision. Our bachelor's degree in innovation and entrepreneurship focuses on helping you develop the skills to be a successful leader who can drive change and create value. Through courses like Creativity, Innovation and Design Thinking, Engineering, Entrepreneurship and Society, Social Entrepreneurship, and Supply Chain Management, you’ll gain real-world knowledge on how to develop, launch, and lead a new venture. Through this interdisciplinary program, you will develop the critical thinking skills to analyze problems, identify opportunities, and create innovative solutions. Our program emphasizes hands-on learning, where you’ll work on projects that challenge you to apply your knowledge and skills to real-world problems. You’ll also have opportunities to collaborate with other students, faculty, and industry professionals, giving you valuable networking experience and exposure to different perspectives.",,https://www.clarkson.edu/academics/majors-minors,Accredited by AACSB International.,,"$1,973",,,,4.0,2.0,69.7%,,,,,,,,,,2052,,,,,,,,,,,115.0,112.0,,,6.5,,,56.0,,80.0,,,,,,,,,,,"$20,000 to $45,000 per year",,Merit-based,,,,,,,
,Bachelor of Science in Computer Engineering,,,,,,,,,,Not Required,Not Required,Not Required,True,"To be considered for admission, applicants must submit the Common Application or the Clarkson Application, an official high school transcript, and one letter of recommendation from a school counselor or teacher. International students may have additional requirements, such as proof of English language proficiency.",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,Wallace H. Coulter School of Engineering,"$61,096/Year",,,,,,Intelligent Systems and Robotics,"Computer engineers blend electrical engineering and computer science to design and build complex computer systems, ranging from tiny embedded controllers to large-scale supercomputers and global networks. You will learn to design hardware, write software, and integrate these components to create innovative technology. At Clarkson, our computer engineering students enjoy hands-on learning, collaborating with faculty on research and design projects. The department's comprehensive curriculum emphasizes both theoretical foundations and practical applications, preparing graduates for diverse roles in industry and academia. We offer a strong foundation in digital system design, computer architecture, embedded systems, networks, and software engineering. You can further specialize through electives in areas like artificial intelligence, machine learning, robotics, and cybersecurity.",,https://www.clarkson.edu/academics/majors-minors/computer-engineering,Accredited by the Engineering Accreditation Commission of ABET,42652,2037,,True,,4.0,2.0,70.2%,,,,,,,,,,"$61,096/Year",,,,,,,False,False,,,115.0,,,,6.5,,,56.0,,80.0,,,,,,,,,,,"$20,000 to full tuition",,Merit-based,,,,,,,
,Bachelor of Science in Electrical Engineering,,,,,,Fall 2026,,August 1,January 15,Not Required,Required,Not Required,True,"A complete application to Clarkson includes the following: Application (Common App or Clarkson App), High School Transcript, Letter of Recommendation (from a school counselor, teacher or someone who can speak to your academic ability and character), Essay or Personal Statement, and Standardized Test Scores (Optional for Most Applicants).",Not Required,,True,True,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,Wallace H. Coulter School of Engineering,58390,,,,,,,,,https://www.mccormick.northwestern.edu/electrical-computer/academics/undergraduate/electrical-engineering/curriculum-requirements.html,,36890,1946,,True,,4.0,2.0,73.5%,,,,,,,,,,"$58,390/Year",,,,,,,False,False,,,115.0,,,,6.5,,,56.0,,80.0,,,,,,,,,,,"$15,000 to $35,000 annually",,"Merit-based, Need-based",,,,,,,
,Bachelor in Engineering Studies,,,,,,Fall 2026,,,,Optional,Required,Not Required,True,"To apply for first-year admission, we require the following: Completed Common Application or Clarkson Application, Official high school transcript(s), Letter of recommendation from a teacher or your school counselor, Personal essay. We also welcome you to submit any additional information, such as a résumé of work experience, that you believe will help us in the evaluation process. Clarkson University is test-optional for all undergraduate applicants.",Not Required,,True,True,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,Wallace H. Coulter School of Engineering,"$61,232/Year",,,,,,"biomolecular engineering, chemical engineering, civil engineering, computer engineering, electrical engineering, environmental engineering, mechanical engineering, software engineering","The Engineering Studies BS is a customizable, multidisciplinary, design-oriented program that allows students to tailor their engineering education to their unique interests and career goals. Students will take fundamental engineering courses, learn hands-on design principles, and then specialize in an area of their choosing. The program offers maximum flexibility, allowing students to design their curriculum with the help of a faculty advisor. It provides a broad foundation in engineering, along with specific expertise, preparing graduates for diverse roles in industry, entrepreneurship, or further graduate studies.",,https://www.clarkson.edu/academics/majors-minors,Clarkson's Bachelor of Science in Engineering Studies is NOT accredited by the Engineering Accreditation Commission of ABET.,"$47,000","$2,041 per credit hour",,True,,,,74%,851-900,,,,,,,,,"$61,232/Year",,,,,,,False,False,,,115.0,112.0,,,6.5,,,56.0,,80.0,,,,,,,,,,,"Up to $30,000 per year",,Merit-based,,,,,,,
,Bachelor of Science in Environmental Engineering,,,,,,,,,,Not Required,Required,Not Required,True,"A completed Common Application or Clarkson Application, including your essay. An official high school transcript. One letter of recommendation from a school counselor or teacher. SAT and/or ACT scores (optional for most applicants).",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,Wallace H. Coulter School of Engineering,"$59,342/Year",,,,,,,"Environmental engineers solve problems at the intersection of human activity and the environment. They play a vital role in protecting human health and the environment for future generations. Environmental engineering graduates are in high demand across many sectors of society. They work in consulting, industry, government agencies and non-profits on challenges such as: providing safe drinking water; treating wastewater; mitigating air pollution; managing solid waste; cleaning up hazardous waste sites; designing sustainable energy systems; and addressing climate change. The Environmental Engineering program at Clarkson prepares students with the fundamental engineering and scientific knowledge to address these complex challenges. The curriculum includes a strong foundation in chemistry, physics, mathematics, engineering sciences, and environmental science. Students learn to apply engineering principles to design and implement sustainable solutions. The program emphasizes hands-on learning, problem-solving, and teamwork through laboratory experiences, design projects, and fieldwork. Graduates are prepared for professional practice, graduate studies, and leadership roles in addressing global environmental challenges.",,https://www.clarkson.edu/academics/majors-minors,"The Environmental Engineering program is accredited by the Engineering Accreditation Commission of ABET, https://www.abet.org.","$48,266","$1,978",,True,,4.0,2.0,75%,,,,,,,,,,"$59,342/Year",,,,,,,False,False,,,115.0,,,,6.5,,,56.0,,80.0,,,,,,,,,,,"$15,000 to $45,000 annually",,"Merit-based, Need-based",,,,,,,
,Bachelor of Science in Mechanical Engineering,,,,,,Fall 2026,,,,Optional,Required,Not Required,True,"A completed Common Application or Clarkson Application, including your personal essay or statement. An official high school transcript. One letter of recommendation from a school counselor or teacher. Standardized Test Scores (Optional). Clarkson is test-optional for most applicants. This means you may choose whether or not to submit SAT or ACT scores as part of your application for admission.",Optional,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,Wallace H. Coulter School of Engineering,"$60,290/Year",,,,,,,"Mechanical engineers play a critical role in almost every industry, impacting the world in ways that include sustainable energy, health and medicine, manufacturing, national defense, and transportation. You will learn the fundamentals of engineering science, including statics, dynamics, solid mechanics, fluid mechanics, thermodynamics, heat transfer, and mechanical design. With a BS in Mechanical Engineering from Clarkson, you'll be well-prepared to solve problems and create innovative designs for the 21st century across a wide range of industries and technologies.",,https://www.clarkson.edu/academics/majors-minors,"The Bachelor of Science in Mechanical Engineering program is accredited by the Engineering Accreditation Commission of ABET, https://www.abet.org.","$47,698","$2,010/Credit Hour",,True,,4.0,2.0,76%,,,,,,,,,,"$60,290/Year",,,,,,,False,False,,,115.0,112.0,,,6.5,,,56.0,,80.0,,,,,,,,,,,"Up to $38,000 annually",100%,"Merit-based, Need-based",,,,,,,
,Bachelor of Science in Mathematics,,,,,,Fall 2026,,"August 1, 2025","January 15, 2026",Not Required,Required,Not Required,True,First-year applicants should submit the following: A completed Common Application or Clarkson Application (we do not have a preference); Official high school transcript; One letter of recommendation from a school counselor or teacher; A personal essay; Standardized test scores (optional).,Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,School of Arts & Sciences,"$59,796/Year",,,,,,,"Mathematics at Clarkson will challenge your intellect and empower you to solve complex problems by connecting theory and application. You'll gain a deep understanding of mathematical concepts and how to apply them to real-world challenges in various fields, including science, engineering, business and technology. Clarkson’s Bachelor of Science in mathematics allows you to tailor your education to your interests and career goals. Whether you’re interested in theoretical mathematics, applied mathematics, statistics, data science or other areas, our flexible curriculum and dedicated faculty will help you achieve your goals.",,https://www.clarkson.edu/academics/majors-minors,,,"$1,993 per credit hour",,True,,4.0,2.0,70%,,,,,,,,,,59796,,,,,,,False,False,,,115.0,,,,6.5,,,56.0,,80.0,,,,,,,,,,,"$15,000 to $40,000 annually",,Merit-based and Need-based,,,,,,,
,Bachelor of Science in Physics,,,,,BS,Fall 2026,,,,Not Required,Required,Not Required,True,"To be considered for admission, you must submit the following: A completed Common Application or Clarkson Application; Official high school transcript(s); One letter of recommendation from a teacher or school counselor; Personal essay.",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,School of Arts & Sciences,"$61,288/Year",,,,,,,"The Bachelor of Science (BS) in physics program at Clarkson University will give you a strong foundation in physics and an understanding of how physics relates to other fields of science and engineering. Physics is an incredibly versatile major that opens doors to a wide array of career options. As a physics major, you'll gain expertise in critical thinking, problem-solving and quantitative analysis, and you'll develop communication skills to clearly convey complex ideas. As a student in Clarkson's physics BS program, you'll develop a strong foundation in classical and quantum mechanics, electromagnetism, statistical mechanics, thermodynamics and experimental physics. You'll gain valuable experience using modern laboratory equipment and computational tools to analyze data and solve complex problems. You will also develop expertise in critical thinking, problem solving, and quantitative analysis, and develop communication skills to convey complex ideas.",,https://www.clarkson.edu/academics/majors-minors,,"more than $47,000","$2,043",,True,,4.0,2.0,76%,,,,,,,,,,61288,,,,,,,False,False,,,115.0,112.0,,,6.5,,,56.0,,80.0,,,,,,,,,,,"$20,000 to $45,000 annually",up to 75%,Merit-based,,,,,,,
,Bachelor of Science in Computer Science,,,,,,,,,,Not Required,Required,Not Required,True,"To apply for first-year admission, you will need to submit the following: The Common Application or Clarkson Application (there is no application fee for either); Official high school transcript(s); One letter of recommendation from your school counselor or a teacher; Personal Essay/Statement. Standardized test scores (SAT/ACT) are optional.",Required,,True,True,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,School of Arts & Sciences,"$61,570/Year",,,,,,"Game Design and Development, Data Science","From designing a new app to creating a cutting-edge video game, computer science at Clarkson offers a dynamic, creative and challenging field. As a computer science major, you will learn the fundamentals of computer hardware and software design and programming while gaining a strong background in mathematics and science. Our hands-on, project-based curriculum includes opportunities to apply classroom concepts and gain practical experience. You will collaborate with faculty on research, develop innovative solutions in capstone projects, and gain invaluable industry experience through co-ops or internships. You’ll be prepared for an exciting career in software development, cybersecurity, data science, artificial intelligence, game development and more.",,https://www.clarkson.edu/academics/majors-minors,"Clarkson's Bachelor of Science in Computer Science is accredited by the Computing Accreditation Commission of ABET, www.abet.org.","over $40,000","$2,053",,True,,4.0,2.0,77%,,,,,,,,,,"$61,570/Year",,,,,,,False,False,,,115.0,,,,6.5,,,56.0,,80.0,,,,,,,,,,,"$20,000 to $40,000 per year",,"Merit-based, Need-based",,,,,,,
,Bachelor of Science in Data Science,,,,,,Fall 2026,,,,Not Required,Optional,Not Required,True,"A completed application using either the Common Application or the Clarkson Application. Official high school transcript. One letter of recommendation from a school counselor or a teacher in a core academic subject (math, science, English, social studies or a world language).",Not Required,,True,True,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,"School of Arts & Sciences, Reh School of Business, Coulter School of Engineering","$59,184/Year",,,,,,,"In today’s data-driven world, there’s a growing demand for skilled professionals who can extract meaningful insights from vast amounts of information. Clarkson’s Bachelor of Science in Data Science program prepares you to meet this challenge head-on, equipping you with the interdisciplinary knowledge and practical skills to thrive in this rapidly evolving field. Our curriculum gives you a strong foundation in core areas such as programming, data mining, machine learning, and statistical analysis. You’ll also have the opportunity to delve into specialized topics through electives and research projects. Through hands-on learning experiences and real-world applications, you’ll develop the critical thinking, problem-solving, and communication skills essential for success in data science careers. The Data Science program at Clarkson University is designed to equip you with a comprehensive skill set across various domains. You will develop expertise in: Data Acquisition and Management; Data Analysis and Modeling; Machine Learning and Artificial Intelligence; Data Visualization and Communication; Ethical and Societal Implications of Data Science.",,https://www.clarkson.edu/academics/majors-minors,,"$39,200","$1,973/Credit Hour",,True,,4.0,2.0,76%,751-800,,,,,,,,,"$59,184/Year",,,,,,,False,False,,,115.0,,,,6.5,,,56.0,,80.0,,,,,,,,,,,"up to $42,000 annually",,Merit-based,,,,,,,
