Resume,StatementOfPurpose,Requirements,WritingSample,IsAnalyticalNotRequired,IsAnalyticalOptional,IsRecommendationSystemOpted,IsStemProgram,IsACTRequired,IsSATRequired,MinimumACTScore,MinimumSATScore,extraction_level,Program name,Program Page url
Required,Required,"Admission to the Master of Science degree in Computer Science is granted to students who hold a baccalaureate degree from an accredited college or university and satisfy the following requirements:
Undergraduate major in computer science or a related discipline. Applicants with an undergraduate major in an unrelated discipline must complete prerequisite undergraduate coursework.
Minimum 3.000 undergraduate GPA on a 4.000 point scale (for unconditional admission).
Submission of official GRE scores is highly recommended. Students with GRE General Test scores of at least 300 (verbal + quantitative) and a 3.0 analytical writing score are eligible for admission consideration without additional evaluation of academic preparedness.
Three letters of recommendation are required.
A statement of purpose is required.
A resume or curriculum vitae is required.",,True,True,True,True,False,False,,,program,Master of Science in Computer Science,https://catalog.kent.edu/programs/
Required,Required,"Admission to the Master of Arts in Computer Science program requires a bachelor’s degree from an accredited institution. Applicants must meet the requirements of the Graduate College and submit additional program materials.
*   Official Transcripts: Transcripts of all undergraduate and graduate coursework must be submitted.
*   GPA: Minimum 2.750 undergraduate GPA overall and 3.000 in computer science courses.
*   GRE: Applicants are not required to submit GRE scores for admission.
*   Letters of Recommendation: Two letters of recommendation from individuals knowledgeable of the applicant’s academic and/or professional abilities.
*   Statement of Purpose: A statement of purpose outlining the applicant’s academic and career goals and how the M.A. program will help achieve them.
*   Resume/Curriculum Vitae: A current resume or curriculum vitae.
*   International Applicants: Additional requirements for international applicants.
Conditional Admission: Applicants who do not meet all criteria may be considered for conditional admission on a case-by-case basis.",,True,True,,True,False,False,,,program,Master of Arts in Computer Science,https://catalog.kent.edu/programs/
Required,Required,"All applicants must meet the university admission requirements as well as the following program admission requirements:
*   Bachelor's degree from an accredited institution
*   Minimum 2.750 undergraduate GPA overall
*   Official transcript(s)
*   Goal statement: Submit a goal statement (2-3 pages, double-spaced) outlining the applicant’s interest in the MA program in Criminology and Criminal Justice, career aspirations and research interests.
*   Three letters of recommendation from individuals familiar with the applicant’s academic and/or professional work
*   Resume/curriculum vitae (CV)
*   Official GRE scores",Not Required,False,False,,False,False,False,,,program,Master of Arts in Criminology and Criminal Justice,https://catalog.kent.edu/programs/
Optional,Required,"Applicants must have a minimum 2.750 undergraduate GPA. Students are not required to submit GRE scores. All applicants must submit a writing sample (10–20 pages in length) of their critical prose, ideally on a literary topic. The writing sample should be suitable for use as a diagnostic tool by faculty evaluating the application. All applicants must submit a personal statement (1–2 pages) indicating their interest in graduate study in English at Kent State University and describing their qualifications for success in the program. Applicants for the M.A. in English (Concentration for Teachers) are also encouraged to submit a current curriculum vitae or resume.",Required,True,False,False,False,False,False,,,program,Master of Arts in English (Concentration for Teachers),https://catalog.kent.edu/programs/
Not Required,Required,"Applicants to the M.A. in English program (both literature and writing tracks) must hold a bachelor's degree from an accredited institution. Applicants are typically expected to have an undergraduate major in English or in a closely related field. Successful applicants normally have a minimum 3.0 GPA in undergraduate work. While the GRE is not required, applications from students with strong GRE scores are welcome.
Applicants must submit the following materials to the Department of English in addition to the online application:
A Statement of Purpose: Please include a 1-2 page essay describing your academic and professional goals and how the M.A. program in English (Literature and Writing) at Kent State University will help you meet those goals.
A Writing Sample: Please submit a critical essay or an analytical paper of approximately 10-20 pages that demonstrates your ability to analyze literary texts or produce academic prose in a similar field. If you are applying to the Writing Track and have substantial creative writing experience, you may submit a sample of your creative work in lieu of a critical essay (20-25 pages of prose or 8-10 poems).
Three Letters of Recommendation: Letters should be from faculty members or others who can attest to your academic and intellectual abilities.
Transcripts: Upload unofficial transcripts with your online application. Official transcripts are required upon admission.",Required,True,True,,False,False,False,,,program,Master of Arts in English (Literature and Writing),https://www.kent.edu/english/literature-and-writing-ma
,Required,"Applicants for the M.A. in Teaching English as a Second Language program are admitted conditionally or fully, depending on their qualifications and the availability of space in the program. Requirements for admission include: A bachelor's degree from an accredited college or university. A minimum 3.000 undergraduate GPA overall and in the major for full admission. An undergraduate major in English, linguistics, modern and classical language studies, communication, education or a related area (e.g., journalism, philosophy, speech pathology, anthropology, sociology). Minimum 6 semester hours in English grammar. Minimum 6 semester hours in a foreign language (preferably 12 semester hours). Two letters of recommendation from persons familiar with the applicant's academic work and potential for graduate study. A sample of academic writing in English, approximately 5-10 pages long. A brief statement of purpose (1-2 pages) indicating the applicant's academic interests and professional goals related to TESL. Official transcript(s). International applicants must demonstrate English language proficiency through one of the following methods: TOEFL score (minimum 79 iBT, 550 PBT), IELTS score (minimum 6.5), PTE Academic score (minimum 58), Duolingo English Test score (minimum 105), or successful completion of Kent State University's ESL program.",Required,True,False,,False,False,False,,,program,Master of Arts in Teaching English as a Second Language,https://catalog.kent.edu/programs/
,,,,True,False,False,False,False,False,,,program,Master of Science in Geography,https://www.philnat.unibe.ch/studies/study_programs/master_s_in_geography/index_eng.html
Required,Required,"Admission to the Master of Arts in History program requires an undergraduate major in history or at least 24 semester hours of credit in history. Students whose undergraduate major is not history, but who meet the 24-hour credit requirement may be admitted only with the permission of the graduate coordinator. In addition, students must meet the following minimum requirements:
*   Minimum 3.000 undergraduate GPA overall or in the last two years of undergraduate study.
*   Official transcript(s)
*   A statement of purpose: explaining the applicant’s academic interests and preparation for graduate study in history.
*   A writing sample: a historical paper of 5-10 pages (no longer than 20 pages) that demonstrates the applicant’s research and analytical abilities.
*   Three letters of recommendation.
*   A curriculum vitae or résumé.
*   International students must meet Kent State University’s English language proficiency requirement.",Required,True,False,False,False,False,False,,,program,Master of Arts in History,https://catalog.kent.edu/colleges/as/hist/history-ma/
Required,Required,"To apply to the Master of Liberal Studies program, please submit the following materials through the university's online application system: Official transcripts from all previously attended colleges and universities. A statement of purpose outlining academic goals and interests. A current resume or curriculum vitae (CV). A writing sample (e.g., a term paper, essay, or research project from a previous course) that demonstrates the applicant's ability to engage in graduate-level scholarly writing. Three letters of recommendation from individuals familiar with your academic abilities and potential for graduate study. Applicants must have an undergraduate degree from an accredited institution and a minimum cumulative GPA of 2.75 on a 4.0 scale for undergraduate coursework. International applicants must also meet Kent State University's English language proficiency requirements.",Required,True,False,,False,False,False,,,program,Master of Liberal Studies (L.S.M.),https://www.kent.edu/cas/master-liberal-studies
,,"Applicants for admission to the Master of Arts in Mathematics for Secondary Teachers program must have an undergraduate degree in mathematics, mathematics education or a related field; a minimum 2.750 overall undergraduate GPA; a minimum 3.000 GPA in mathematics courses; and two letters of recommendation. Applicants whose undergraduate major is not mathematics or mathematics education may be required to complete undergraduate mathematics courses before being accepted into the program.",,True,False,,True,False,False,,,program,Master of Arts in Mathematics for Secondary Teachers,https://catalog.kent.edu/colleges/as/math/mathematics-secondary-school-teachers-ma/
Not Required,Required,"Application deadlines for admission to the Master of Arts (M.A.) or Doctor of Philosophy (Ph.D.) degree in Mathematics are July 1 for fall, November 1 for spring and March 1 for summer. In addition to the general university admission requirements, applicants for admission to the M.A. or Ph.D. program in Mathematics must meet the following requirements: A bachelor’s degree from an accredited college or university. A minimum 2.750 undergraduate GPA overall and 3.000 in Mathematics courses. A minimum of 24 credit hours of undergraduate mathematics courses at the 30000 level or higher, including a year of advanced calculus/real analysis (MATH 40011/40012) and a semester of abstract algebra (MATH 41001). The GRE General Test is required. Three letters of recommendation are required. A statement of purpose is required. International students must provide evidence of English language proficiency (unless from a country where English is the official language or from an institution where the language of instruction is English).",Not Required,False,False,,True,False,False,,,program,Master of Arts in Pure Mathematics,https://catalog.kent.edu/programs/
Required,Required,"Applicants must have a bachelor's degree in mathematics or a closely related field, a minimum 3.000 undergraduate GPA, an undergraduate record demonstrating sufficient preparation for graduate work in mathematics (e.g., strong performance in advanced undergraduate mathematics courses such as real analysis, complex analysis and abstract algebra). Applicants are required to submit the following: Official transcripts, Three letters of recommendation, A statement of purpose, A curriculum vitae. TOEFL, IELTS, or Duolingo English Test Scores are required for international applicants whose native language is not English. For details, please refer to the Kent State University Office of Global Education.",,True,True,True,True,False,False,,,program,Master of Science in Pure Mathematics,https://www.kent.edu/math/grad
,,"Applicants for admission to the Master of Arts in French must have an undergraduate major in French or its equivalent, as determined by the graduate coordinator. Applicants are expected to have a minimum 2.750 undergraduate GPA overall and a 3.000 GPA in French. International applicants must meet university admission requirements and hold a bachelor's degree comparable to a U.S. bachelor's degree.",,True,False,False,False,False,False,,,program,Master of Arts in French,https://catalog.kent.edu/programs/
Not Required,Required,"Applicants must meet the requirements of the Graduate College as well as the following program-specific requirements:
*   Minimum 2.750 undergraduate GPA.
*   Baccalaureate degree from an accredited institution.
*   Two letters of recommendation.
*   One official transcript from each college or university attended.
*   A statement of purpose of 300-500 words, indicating academic background in Classics/Latin and outlining intellectual interests and goals.
*   One writing sample of 10-15 pages (approximately 3,000-4,000 words), preferably a revised term paper on a classical topic or related subject. The sample should demonstrate the applicant’s ability to conduct research and write an argumentative essay.
*   The GRE (Graduate Record Examination) General Test is optional.
*   International applicants must meet English language proficiency requirements as published in the Graduate Catalog.",Required,True,True,,False,False,False,,,program,Master of Arts in Latin,https://catalog.kent.edu/programs/
,Required,"Applicants must meet the general admission requirements of the Kent State University Graduate School, as well as the following specific requirements: Baccalaureate degree from an accredited college or university in Spanish or a related field (e.g., world languages, comparative literature) with a minimum 2.750 undergraduate GPA overall and 3.000 GPA in Spanish or related coursework. Statement of purpose. Writing sample of 5-10 pages (in Spanish or English). Three letters of recommendation. Official transcript(s). For applicants whose native language is not English, a minimum TOEFL score of 79 (internet-based), 213 (computer-based) or 550 (paper-based), or an equivalent score on an appropriate English language proficiency test (e.g., IELTS, PTE). This requirement is waived for applicants who have earned an undergraduate or graduate degree from an accredited college or university in the United States or other English-speaking country.",Required,True,False,,False,False,False,,,program,Master of Arts in Spanish,https://catalog.kent.edu/programs/
Required,Required,"Admission to the M.A. in Translation program is competitive. Successful applicants generally have an undergraduate GPA of 3.0 or higher. For full admission consideration, applicants should submit the following documents: Minimum 3.000 undergraduate GPA; Official transcript(s); Curriculum Vitae or Resume; Statement of purpose; Two letters of recommendation; Writing sample; English language proficiency (for international applicants).",Required,True,False,False,False,False,False,,,program,Master of Arts in Translation,https://catalog.kent.edu/programs/
Required,Required,"Admission to the Master of Science in Physics program is competitive. Applicants are expected to have a bachelor's degree in physics or a related field from an accredited college or university. All applicants must meet the general requirements for admission to the College of Arts and Sciences Graduate Studies and the following minimum requirements for admission to the Master of Science in Physics program:
*   Minimum 3.000 undergraduate GPA
*   Official transcript(s)
*   Three letters of recommendation
Additional admission materials include the following:
*   Curriculum Vitae (CV) or Resume
*   Statement of Purpose
*   Official GRE general test scores
For applicants whose native language is not English, a minimum score of 79 on the TOEFL iBT (with a minimum of 20 in each section), or a minimum of 6.5 on the IELTS (with a minimum of 6.0 in each section) is required. The TOEFL/IELTS requirement is waived for students who have earned a degree from a college or university in the United States or another English-speaking country.",,False,False,,True,False,False,,,program,Master of Science in Physics,https://catalog.kent.edu/programs/
Not Required,Required,"The general university admission requirements are discussed in the Admissions section of this Catalog. In addition, the Master of Arts degree in Physics requires: Official transcript(s), Undergraduate GPA of 2.750 for all undergraduate work (3.000 for all undergraduate work in the major), Three letters of recommendation, Personal statement, GRE general test scores (analytical writing section is not required), For international students, a minimum TOEFL score of 79 (internet-based), MELAB score of 74, IELTS score of 6.5 or PTE score of 53.",Not Required,True,False,,True,False,False,,,program,Master of Arts in Physics,https://catalog.kent.edu/programs/
Required,Required,"All applicants must meet the university admission requirements as well as the following program requirements:
*   A minimum 2.750 undergraduate GPA overall.
*   Submit official transcripts from all colleges and universities attended.
*   Submit a curriculum vitae or resume.
*   Submit a goal statement (statement of purpose) outlining the applicant’s academic and professional goals, including their reasons for seeking graduate study in political science at Kent State University and their particular areas of interest.
*   Submit three letters of recommendation from individuals knowledgeable about the applicant’s academic record and qualifications for graduate study.
*   Official GRE scores are not required for admission to the M.A. program.
*   International applicants must meet university requirements for admission. Minimum English language proficiency test score requirements for admission for the M.A. program: minimum 79 TOEFL iBT (with no section below 17), 6.5 IELTS (with no section below 5.5), 58 PTE Academic or 110 Duolingo.",Not Required,True,False,False,False,False,False,,,program,Master of Arts in Political Science,https://catalog.kent.edu/programs/
Required,Required,"Applicants to the Master of Public Administration (M.P.A.) program must have a bachelor's degree from an accredited college or university and a minimum 2.750 undergraduate GPA. Applicants must apply for admission through the Kent State University online application. In addition, applicants must submit the following materials: Official transcripts from all universities and colleges attended. Statement of purpose (describing professional goals and interest in the M.P.A. degree). Professional resume or curriculum vitae. Three letters of recommendation from individuals familiar with the applicant’s academic and/or professional abilities. For applicants whose first language is not English, an official TOEFL or IELTS score. Applicants may apply for a waiver of the GRE general test by documenting one of the following: An undergraduate GPA of 3.000 or higher. A master's or doctoral degree from an accredited institution. Evidence of significant professional experience or professional certification. (To be evaluated by the MPA director).",,False,True,Required,False,False,False,,,program,Master of Public Administration (M.P.A.),https://catalog.kent.edu/programs/
Required,Required,"Students apply through the Kent State University School of Graduate Studies. The requirements are a strong undergraduate record (including some courses in philosophy), three letters of recommendation, a writing sample, a statement of purpose, and a CV. We do not require the GRE. International students must also submit TOEFL/IELTS scores.",Required,True,False,,False,False,False,,,program,Master of Arts in Philosophy,https://gradguide.apaonline.org/programs/kent-state-university
,,,,False,False,,False,False,False,,,program,Master of Arts in Clinical Psychology,https://catalog.kent.edu/colleges/as/psys/psychological-science-ma/
Not Required,Required,"Applicants must meet the general requirements of the Kent State University Graduate School, as well as the following specific program requirements: Minimum 2.750 undergraduate GPA overall and in psychology coursework. Official transcripts Three letters of recommendation from individuals familiar with the applicant’s academic performance. Goal statement outlining academic and professional goals, research interests, and why the applicant is interested in our MA program. Official GRE general test scores. International applicants must also meet the English language proficiency requirements as defined in the Kent State University Graduate Catalog.",Not Required,False,False,,False,False,False,,,program,Master of Arts in Psychological Sciences,https://catalog.kent.edu/programs/
Required,Required,"Admission to the Master of Arts in Sociology program requires an undergraduate degree from an accredited college or university. A 3.00 GPA on a 4.00 scale in undergraduate work is usually expected. Students whose undergraduate GPA is less than 3.00 may be admitted conditionally based on other evidence of academic potential, such as a strong statement of purpose, academic letters of recommendation or a professional resume. Students from disciplines other than sociology are welcome to apply. Applicants whose undergraduate major is not in sociology, or a related social science, may be required to take additional undergraduate coursework prior to or concurrently with graduate courses. All applicants are required to submit the following: Official transcripts, A statement of purpose, Three academic letters of recommendation, A professional resume or curriculum vitae.",Not Required,True,False,True,False,False,False,,,program,Master of Arts in Sociology,https://catalog.kent.edu/programs/
Required,Required,"Minimum 3.000 GPA in undergraduate major coursework (or related fields) and/or graduate coursework. Admission to the Educational Technology program is competitive. Applicants must meet the requirements of the College of Education, Health and Human Services (EHHS) and the Educational Technology program. Applicants must submit: Official transcripts of all undergraduate and graduate coursework completed to date. Three (3) letters of recommendation from individuals who can speak to the applicant's academic and/or professional abilities. A personal statement that describes the applicant's academic and professional background, reasons for pursuing a master's degree in educational technology, and career goals. Applicants should highlight their experiences with and interest in technology, teaching and learning, and educational environments. A current professional resume or curriculum vitae (CV) that outlines the applicant's work experience, educational background, professional development activities, publications, presentations, and any other relevant accomplishments. Graduate Record Examination (GRE) scores are not required for admission to the Master of Education in Educational Technology program.",Not Required,True,False,,False,False,False,,,program,Master of Education in Educational Technology,https://www.kent.edu/ehhs/tlcs/etec/educational-technology-med
Required,Required,"Applicants for the Master of Science in Exercise Physiology program must meet the following requirements: Baccalaureate degree from an accredited college or university; Minimum 2.750 cumulative GPA; Official transcripts; Three letters of recommendation; Goal statement; CV/resume; GRE general test results (optional for applicants with an undergraduate GPA of 3.000 or higher); Minimum TOEFL score of 79 (internet-based), 213 (computer-based) or 550 (paper-based) for international applicants; Minimum IELTS score of 6.0 for international applicants; Minimum PTE Academic score of 58 for international applicants.",Not Required,True,True,,True,False,False,,,program,Master of Science in Exercise Physiology,https://catalog.kent.edu/colleges/eh/hs/exercise-physiology-ms/exercise-physiology-ms.pdf
Required,Required,All applicants must meet the university admission requirements as well as the following program requirements: Minimum 3.000 undergraduate GPA; Minimum 3.000 graduate GPA; Master’s degree in Exercise Physiology or related field from an accredited institution; Official transcripts; Three letters of recommendation; Goal statement; Curriculum Vitae (CV); Official GRE scores. Applicants must also complete an interview with exercise physiology faculty members.,Not Required,False,False,,True,False,False,,,program,Doctor of Philosophy in Exercise Physiology,https://catalog.kent.edu/programs/
Required,Required,"To be considered for admission into the Ph.D. in Higher Education Administration program, applicants must hold a master’s degree in Higher Education Administration or a related field (e.g., student personnel, educational administration, business, counseling) from an accredited institution. A minimum 3.000 cumulative master's degree GPA is required for admission. All applicants must complete the online application, which requires submission of the following materials: Application for Graduate Admission, Official Transcripts, Three Letters of Recommendation, Resume/Curriculum Vitae, Statement of Purpose, Official GRE Scores, Writing Sample, Interview.",Required,False,False,,False,False,False,,,program,Doctor of Philosophy in Higher Education Administration,https://www.kent.edu/ehhs/fla/hied/higher-education-administration-phd
Required,Required,"To apply for the Ed.S. degree in Higher Education Administration and Student Affairs, you must meet the following requirements and complete the online application process. A completed application to the College of Graduate Studies, which includes a personal goal statement, a current resume/curriculum vitae (CV), three letters of recommendation and official transcripts. Master's degree from an accredited institution. Official transcripts must be sent to the College of Graduate Studies. An undergraduate GPA of 3.00 on a 4.00 scale and a graduate GPA of 3.50 on a 4.00 scale for unconditional admission.",,True,False,,False,False,False,,,program,Education Specialist in Higher Education Administration and Student Affairs,https://catalog.kent.edu/programs/
Required,Required,"To be considered for admission into the Master of Education in Higher Education Administration and Student Affairs (HEASA) program, applicants must have: A bachelor's degree from an accredited institution. A minimum 2.750 undergraduate GPA on a 4.000 point scale. Official transcripts. Goals statement addressing why the applicant is interested in the program, the applicant's career goals, and an explanation of any experience the applicant has had working in higher education or with college students. Resume or vita. Two letters of recommendation from individuals who can speak to the applicant's academic and/or professional potential. Diversity statement or response to diversity prompt. A brief (1-3 page) writing sample is required, but it does not need to be a formal research paper (e.g., a paper from an undergraduate class or a professional memorandum).",Required,True,False,,False,False,False,,,program,Master of Education in Higher Education Administration and Student Affairs,https://www.youtube.com/watch?v=nkK5jUivxTU
Required,Required,"To be considered for admission into the online Doctor of Education in Interprofessional Leadership (Ed.D.) program, you must meet the following requirements:
*   A master’s degree from an accredited institution.
*   A minimum 3.00 GPA on a 4.00 scale for graduate coursework.
*   Official transcripts from all colleges and universities attended.
*   A professional resume or curriculum vitae (CV).
*   A statement of purpose outlining your professional experience, reasons for pursuing this degree, and career aspirations.
*   Three letters of recommendation addressing your academic and professional leadership skills.
*   An interview with program faculty.
*   The GRE is NOT required for admission to this program.",,True,False,,False,False,False,,,program,Doctor of Education in Interprofessional Leadership,https://onlinedegrees.kent.edu/degrees/doctor-of-education-interprofessional-leadership
Required,Required,"Admission to the Master of Arts in Learning Science program is competitive. Applicants must demonstrate academic preparedness and a strong commitment to learning sciences. In addition to the university's general graduate admission requirements, applicants must meet the following program-specific requirements: Baccalaureate Degree: A bachelor's degree from an accredited institution. GPA: A minimum 3.000 cumulative GPA on a 4.000 point scale for undergraduate coursework. Applicants with a GPA below 3.000 but above 2.750 may be considered for conditional admission. Statement of Purpose: A well-written statement of purpose (approximately 500-750 words) outlining the applicant's academic and professional background, research interests, career goals, and reasons for pursuing the M.A. in Learning Science. The statement should also describe how the program aligns with their aspirations. Letters of Recommendation: Two letters of recommendation from individuals who can speak to the applicant's academic abilities, research potential, and suitability for graduate study. At least one letter should be from a faculty member. Resume/Curriculum Vitae (CV): A current resume or CV detailing educational background, work experience, research activities, publications, presentations, awards, and any other relevant accomplishments. Transcripts: Official transcripts from all previously attended institutions. English Language Proficiency: International applicants must demonstrate English language proficiency through one of the following: TOEFL, IELTS, PTE Academic, or Duolingo English Test scores.",Not Required,True,False,,False,False,False,,,program,Master of Arts in Learning Science,https://catalog.kent.edu/programs/
Required,Required,"Master’s degree in a related field from an accredited institution. Consideration will be given to those with a bachelor’s degree from an accredited institution, who demonstrate extraordinary promise. Minimum 3.0 GPA on a 4.0 scale (for both master's and bachelor's degrees if applicable). Evidence of a commitment to research: For example, master’s thesis, research course projects, scholarly presentations, or publications. If no prior research experience, applicants may substitute a research proposal to demonstrate understanding of research processes (e.g., a statement of a problem, review of literature, methodology, expected outcomes, and discussion of implications relevant to learning science). A personal statement that outlines academic and professional experiences and clearly defines research interests. An up-to-date Curriculum Vitae (CV) or resume that details professional experiences, academic background, skills, and accomplishments. Three letters of recommendation from individuals who can speak to the applicant’s academic and/or professional capabilities and potential for success in a doctoral program. Official transcripts from all previously attended colleges and universities. For applicants with an international degree, a TOEFL score (or equivalent, e.g., IELTS) with a minimum score of 79 (internet-based) or 550 (paper-based), unless they have completed a previous degree from an accredited institution in the U.S. GRE scores are NOT required. Successful completion of an interview (by invitation only) with the Learning Science Program Faculty.",Required,True,False,True,False,False,False,,,program,Doctor of Philosophy in Learning Science,https://www.kent.edu/ehhs/ldes/lsep/learning-science-phd
Required,Required,"Admission to the Master of Science in Nutrition requires a minimum cumulative 2.75 undergraduate GPA and a bachelor's degree in nutrition, dietetics or a related area (e.g., biology, biochemistry, food science, public health, exercise science) from an accredited institution. Students with degrees in unrelated areas are still eligible for admission consideration, but may be required to complete specific undergraduate coursework with a grade of ""B"" or better prior to or concurrent with graduate study. These courses typically include: CHEM 10050 Fundamentals of Chemistry or higher, CHEM 10051 Fundamentals of Chemistry Lab or higher, BIOL 10101 Introduction to Biological Sciences or higher, BIOL 10102 Introduction to Biological Sciences Lab or higher, NUTR 20810 Science of Food or equivalent, NUTR 30820 Macronutrients and Metabolism or equivalent, NUTR 30821 Micronutrients and Metabolism or equivalent, NUTR 30830 Nutrition Throughout the Life Cycle or equivalent, NUTR 40830 Medical Nutrition Therapy or equivalent, NUTR 40831 Medical Nutrition Therapy Lab or equivalent, NUTR 40840 Community Nutrition or equivalent. Meeting minimum requirements does not guarantee admission. All application materials are reviewed and evaluated holistically. The applicant must apply through the Kent State University Admissions portal.",Not Required,True,False,False,False,False,False,,,program,Master of Science in Nutrition,https://www.kent.edu/ehhs/nutr/graduate-program
Required,Required,"A bachelor’s degree from an accredited institution. A minimum 2.750 undergraduate GPA (on a 4.000 point scale) for unconditional admission. A copy of your official license/certificate from the Ohio Department of Education. If you do not have an Ohio teaching license, you must provide a copy of your teaching license from your state of residence. If you do not have a valid teaching license, you may be conditionally admitted to the program. Official transcripts for all colleges and universities attended. A goal statement (250-500 words) describing your academic and career goals and how the M.Ed. in Reading Specialization program aligns with these goals. A current vita/resume. Two letters of recommendation. International students must meet the university’s English language proficiency requirement.",,True,False,,False,False,False,,,program,Master of Education in Reading Specialization,https://www.tamuk.edu/education/_files_COED/2024_ReadingSpecialization.Handbook1.pdf
,,,,True,False,False,False,False,False,,,program,"Master of Education in Research, Measurement, and Statistics",https://www.youtube.com/watch?v=t3jzY1BVKmM
Required,Required,"Master's degree from an accredited institution. A master's degree in a quantitative social science, such as educational psychology, psychology, sociology, public health, statistics, applied statistics, biostatistics, psychometrics, measurement or related field is preferred.
Minimum 3.000 undergraduate GPA on a 4.000-point scale.
Minimum 3.500 graduate GPA on a 4.000-point scale.
Official transcripts from all universities and colleges attended.
Goal statement (500-1,000 words) that describes:
Your educational and professional experiences and future career goals.
Your reasons for pursuing the Ph.D. in Research, Measurement and Statistics.
Your research interests and how they align with the program's faculty expertise.
Curriculum vitae or resume.
Three letters of recommendation addressing the applicant’s academic and professional experiences and capabilities.
GRE General Test scores (verbal, quantitative and analytical writing). Applicants may be granted a waiver from the GRE requirement based on a strong academic record (GPA of 3.500 or higher in a relevant master's degree program) or significant relevant professional experience. Applicants seeking a waiver should indicate their request and justification in their goal statement. The program coordinator will review waiver requests.
Interview with faculty via phone or video conference.
International students must meet the university's English language proficiency requirement.",,True,True,,True,False,False,,,program,"Doctor of Philosophy in Research, Measurement, and Statistics",https://catalog.kent.edu/programs/
Required,Required,"Requirements for admission include:
1. Minimum 2.750 undergraduate GPA on a 4.000-point scale for baccalaureate degree.
2. A complete online application (including official transcripts from all colleges and universities attended, non-refundable application fee and other application materials specified).
3. Statement of purpose: Submit a 500-750 word essay addressing: (a) relevant experience, (b) career goals, (c) self-awareness regarding academic strengths, areas for growth, and diversity awareness, and (d) reasons for applying to this program at Kent State University.
4. Official scores from the Graduate Record Examination (GRE) general test. There are no minimum GRE scores required for admission.
5. Three letters of recommendation from individuals who are able to speak to the applicant’s academic and professional potential for success in a graduate program.
6. A current professional resume or curriculum vitae (CV) that includes educational background, professional work experience, volunteer work and relevant skills.
7. Complete a video interview conducted online following submission of the online application.
8. Completion of an undergraduate course in statistics. Students who have not completed an undergraduate statistics course will be required to take EPSY 22294 Statistical Reasoning in Psychology or an approved equivalent course during their first year of the program.",Not Required,False,False,True,False,False,False,,,program,Master of Education in School Counseling,https://catalog.kent.edu/colleges/eh/ldes/school-counseling-med/
Required,Required,"Applicants to the Master of Education degree program in School Psychology must meet the following requirements: Minimum 2.750 undergraduate GPA. Submission of the online application. Official transcripts from all universities and colleges attended. A current resume or curriculum vitae. Three letters of recommendation submitted through the online application system. An essay describing your professional goals, previous experience, and interest in school psychology at Kent State University. Official GRE General Test scores (verbal, quantitative and analytical writing) may be submitted and will be considered, but are not required for admission.",Not Required,True,True,True,False,False,False,,,program,Master of Education in School Psychology,https://catalog.kent.edu/colleges/eh/ldes/school-psychology-med/
Required,Required,"Online Application for Graduate Admission: Students must complete the online application for graduate admission for the School Psychology Ed.S. program and submit the $45 non-refundable application fee. Transcripts: An official transcript of all college-level work (undergraduate and graduate) must be submitted directly to the Office of Graduate Admissions. GPA: Minimum 3.000 cumulative undergraduate GPA. International Applicants: Additional requirements for international applicants include TOEFL/IELTS scores, a Declaration of Finances statement and evaluation of international transcripts.",,False,False,True,False,False,False,,,program,Education Specialist in School Psychology,https://catalog.kent.edu/programs/
Required,Required,"Completed online graduate application. Official transcripts from all colleges and universities attended. Minimum 3.000 undergraduate GPA. Minimum 3.500 graduate GPA (if applicable). Three letters of recommendation from individuals knowledgeable of the applicant’s academic and professional abilities. At least one recommendation should be from a professor who taught the applicant in a psychology course. Resume or curriculum vitae. Personal statement addressing the applicant’s professional goals, academic and research interests, and experiences relevant to school psychology. The personal statement should also indicate how the Kent State School Psychology program can help the applicant achieve their goals. Official GRE scores (verbal, quantitative and analytical writing) taken within five years of the application date. The GRE requirement is waived for applicants who have earned a master's degree in School Psychology. Interview with program faculty. Interviews are by invitation only after review of application materials. TOEFL, IELTS, PTE, Duolingo English Test or MELAB scores for international applicants whose native language is not English. A master's degree in school psychology (preferred, but not required). Completion of undergraduate course work in the following areas: developmental psychology, abnormal psychology, statistics, research methods, and introduction to psychology.",Not Required,True,False,,False,False,False,,,program,Doctor of Philosophy in School Psychology,https://catalog.kent.edu/programs/
,Required,"Applicants to the M.A.T. Secondary Education program must meet the general admission requirements of the College of Education, Health and Human Services and the following program requirements: Minimum 2.750 undergraduate cumulative GPA. Completion of undergraduate major or equivalent coursework from an accredited institution in an area that leads to a teaching license in Ohio. Verification of a clear background check. Satisfactory performance on the entrance essay. Two letters of recommendation. Submit an application with all required materials. Official transcripts from all universities and colleges attended. Interview with a faculty member may be required. Statement of purpose outlining why the applicant wishes to teach, the grade levels and subjects they wish to teach and their related experiences.",Required,True,False,,False,False,False,,,program,Master of Arts in Teaching Secondary Education,https://catalog.kent.edu/programs/
Required,Required,"Admission requirements are in addition to the university graduate admission requirements. Applicants must have a bachelor’s degree from an accredited institution, a minimum 2.750 undergraduate GPA, and submit official transcripts, one letter of recommendation (from an academic or professional reference who can speak to the applicant's potential for success in graduate studies), a goal statement (500-750 words) that addresses the applicant's reason for pursuing the M.Ed. in Special Education, professional and/or research interests and professional goals, and a current resume or curriculum vitae.",Not Required,True,False,,False,False,False,,,program,Master of Education in Special Education,https://catalog.kent.edu/colleges/eh/ldes/special-education-med/
