Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGreRequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,Fees,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore
,Advanced Certificate in Construction Engineering Management,,,,,Graduate-Certificate,"Fall, Spring, Summer",,,,Required,Required,Not Required,REQUIRED,"To be considered for admission to the advanced certificate in construction engineering management program, you must hold a bachelor's degree in engineering or a related technical discipline from an accredited college or university. All applicants are expected to have a minimum undergraduate grade point average of 3.0 out of 4.0. Completed online application form. Transcripts of all previous college study. Résumé. Two letters of recommendation. Statement of purpose.",,,True,False,True,True,False,False,,True,False,False,False,True,True,False,False,False,,,,Wallace H. Coulter School of Engineering,,21612,,,,,,,"The Advanced Certificate in Construction Engineering Management is a 12-credit, four-course sequence designed to be an attractive option for working professionals and graduate students who want specialized knowledge in construction engineering management. The Advanced Certificate in Construction Engineering Management complements our successful Master of Science in Construction Engineering Management. The courses are offered on a rotating basis via distance learning to allow a student to complete the program from any location on a part-time basis. Graduate students matriculated in other programs at Clarkson may also apply for the certificate.",,https://www.clarkson.edu/academics/graduate/programs,,,1801,True,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115,112.0,,,6.5,,,56.0,,80,,,,,,,,,,,,,"Merit-based, Assistantships",,,,,,,
,Doctor of Philosophy in Electrical and Computer Engineering,,,,,Doctoral,"Fall, Spring",,,,,,Not Required,REQUIRED,,,,,,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,Wallace H. Coulter School of Engineering,15282,"$15,282/Semester",,,,,,,"The Doctor of Philosophy in electrical and computer engineering program at Clarkson University emphasizes a close working relationship between students and faculty. As a result, our graduate students are highly sought after for positions in industry, research and academia.

The graduate program provides a strong foundation in the fundamentals while encouraging students to pursue cutting-edge research. You can conduct research in one of four primary areas. This includes areas with a large number of faculty, including power and energy systems and communications and signal processing. Read more about research below.

You can also work with faculty outside the department, such as through one of our world-renowned research centers. This includes the Center for Air and Aquatic Resources Engineering and Sciences (CAARES), the Center for Advanced Materials Processing (CAMP) and the Institute for a Sustainable Environment (ISE).

All full-time students in the PhD program are supported with a stipend and tuition waiver, most often through a teaching or research assistantship.",,https://www.clarkson.edu/academics/graduate/programs,,,1698,,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,115,,,,6.5,,,56.0,,80,,,,,,,,,,,"Stipends range from $22,000 to $33,000 for the academic year",up to 100%,Graduate assistantships,,,,,,,
,Master of Science in Electrical and Computer Engineering,,,,,Graduate,"Fall, Spring, Summer",,,,,,Optional,REQUIRED,,,,,,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,Wallace H. Coulter School of Engineering,,,,,,,,,"The Master of Science in Electrical and Computer Engineering is a research-based master’s degree program designed to deepen your fundamental knowledge of electrical and computer engineering and support your independent research experience. Our program prepares you for a research-and-development-oriented career or for more advanced studies at the doctoral level. In particular, this degree is intended for students who have a strong aptitude for research and are looking to push beyond the limits of current technologies. You will develop an in-depth understanding of advanced topics in electrical and computer engineering. You will acquire the skills necessary to perform independent research. You will learn how to organize and present your results professionally in both written and oral forms. You will be better prepared to make a long-term impact on society in your field of choice. The program requires 30 credit hours, including six to 12 credit hours of thesis research. The program typically takes four semesters to complete. Students are assigned an advisor in their general area of interest for the first semester. By the end of the first semester, students select their research advisor and thesis topic.",,https://www.clarkson.edu/academics/graduate/programs,,,"$1,760 per credit hour",,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,115,,,,6.5,,,56.0,,80,,,,,,,,,,,,20-40 percent of tuition,Merit-based,,,,,,,
,"Master of Science in Electrical and Computer Engineering, Power Engineering Concentration",,,,,Graduate,"Fall, Spring, Summer",,,,Required,Required,Not Required,REQUIRED,"The following materials are required for a complete application package: Online Application and Fee, Statement of Purpose, Resume, Transcripts, Letters of Recommendation, Standardized Test Scores (GRE/GMAT) The Graduate Record Examination (GRE) and the Graduate Management Admission Test (GMAT) are waived for all graduate programs for the 2024-2025 academic year. You may still submit your scores if you feel they will strengthen your application. Some programs may recommend that you submit scores.",,,False,True,True,True,False,False,,True,False,False,False,True,True,False,False,False,,,,Wallace H. Coulter School of Engineering,32184,32184,,,,,,Power Engineering,"The Master of Science in Electrical and Computer Engineering is a research-based master's degree program. Our graduate program is flexible and may be tailored to a student's individual interests. Clarkson is a national leader in power engineering education and research. We have seven full-time faculty dedicated to power engineering who are active in research programs with funding from both government and industry. Our graduate power program includes a broad set of courses, including power systems analysis, protection, dynamics and control; power electronics; renewable energy systems and electric machines.",,https://www.clarkson.edu/academics/graduate/programs,,,1788,False,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115,112.0,,,6.5,,,56.0,,80,,,,,,,,,,,"$1,000 to over $10,000",15-50%,"Merit-based scholarships, Assistantships (teaching, research and graduate)",,,,,,,
,Advanced Certificate in Power Systems Engineering,,,,,Graduate-Certificate,"Fall, Spring, Summer",,,,,,Not Required,REQUIRED,,,,,,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,Wallace H. Coulter School of Engineering,21948,21948,,,,,,,"The electric power system is arguably the largest and most complex machine ever built. The engineering challenges are vast, with opportunities ranging from designing the next generation of smart grid technology to developing systems for integrating renewable energy sources. To meet these demands, the Advanced Certificate in Power Systems Engineering program at Clarkson will prepare you for a rewarding career in the power industry. You'll gain a fundamental understanding of power systems and be prepared to perform advanced engineering tasks in your specialty. Through a combination of on-campus and online coursework, this nine-credit-hour program can be completed in as little as nine months, and the curriculum overlaps significantly with our Master of Science in Electrical Engineering program. This allows you to apply what you've learned toward a master's degree, should you choose to continue your education.",,https://www.clarkson.edu/academics/graduate/programs,,,1829,,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,115,,,,6.5,,,56.0,,80,,,,,,,,,,,,20% to 60%,"Merit-based, Assistantships, Fellowships",,,,,,,
,Master of Science in Engineering Management,,,,,Graduate,"Fall, Spring, Summer",,,,Required,Required,Optional,REQUIRED,"A complete application consists of the following:

Online Application Form.
Statement of purpose.
Resume or C.V.
Two letters of recommendation.
Official transcripts.
Official GRE scores (optional). The GRE may be waived. Learn more about our test-optional policy and waiver eligibility.
Official TOEFL or IELTS scores, if applicable. Learn more about English proficiency requirements.",,,False,True,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,Wallace H. Coulter School of Engineering,,"$43,790/Year",,,,,,,"The Master of Science in Engineering Management (MSEM) is an interdisciplinary master's degree program that integrates engineering and business courses. The program is specifically designed to meet the needs of today's engineering professionals who want to lead a team, a project or an organization with excellence. The Clarkson MSEM will prepare you to make important business decisions by understanding and speaking the language of business from the engineering perspective. You will gain a solid foundation in the functional areas of business and will develop analytical and problem solving skills to make strategic decisions. The MSEM is a 30-credit-hour program that provides the knowledge and skills necessary for you to excel in the current global and competitive business environment.",,https://www.clarkson.edu/academics/graduate/programs,,,1748,False,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115,,,,6.5,,,56.0,,80,,,,,,,,,,,,Up to 50%,"Merit-based, Graduate Assistantships",,,,,,,
,Master of Science in Engineering Science,,,,,Graduate,"Fall, Spring",,,,Required,Required,Optional,REQUIRED,"The following are the minimum requirements for admission to graduate study at Clarkson. Please note that specific degree programs may have additional requirements.

Online application and fee
Statement of purpose
Resume or C.V.
Letters of recommendation (minimum of two)
Transcripts
Test scores",Not Required,,False,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,Wallace H. Coulter School of Engineering,,"$1,732 per credit hour",,,,,,"['Advanced Materials Science', 'Aeronautical and Mechanical Engineering', 'Biomolecular and Biomedical Engineering', 'Civil and Environmental Engineering', 'Electrical and Computer Engineering', 'Software Engineering']","The Master of Science in Engineering Science (MSES) is a highly flexible, interdisciplinary graduate engineering program. You will build an individualized plan of study from graduate-level courses across multiple engineering disciplines and can even incorporate relevant courses in math and science. The degree is ideal for students whose interests and career goals span traditional engineering fields. It is a research-based, thesis-optional program that requires 30 credit hours of coursework and is best suited for on-campus students at our main campus in Potsdam, New York. Our state-of-the-art facilities offer everything you need to conduct cutting-edge research, while our small class sizes ensure you receive individualized mentorship from faculty who are recognized experts in their fields.",,https://www.clarkson.edu/academics/graduate/programs,,,1732,True,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115,,,,6.5,,,56.0,,80,,,,,,,,,,,,33%,"Tuition Scholarship, Graduate Assistantships",,,,,,,
,Doctor of Philosophy in Environmental Science and Engineering,,,,,Doctoral,Fall,,,January 15,,,Optional,REQUIRED,,,,,,True,False,False,False,,True,False,False,False,True,True,True,False,False,,,,Institute for a Sustainable Environment,,,,,,,,,"The Doctor of Philosophy (PhD) in Environmental Science and Engineering is a research-based degree that prepares students to be leaders in environmental science and engineering. Graduates will go on to pursue careers as faculty members at colleges and universities or as scientists and engineers at national laboratories, consulting firms and nongovernmental agencies. The program is inherently interdisciplinary. This allows students to select courses across the University, including from the Institute for a Sustainable Environment, the Wallace H. Coulter School of Engineering and the School of Arts & Sciences. You will have a broad background in fundamental environmental science and engineering and in-depth expertise in at least one area of specialization.",,https://www.clarkson.edu/academics/graduate/programs,,,1749,,,,,,,,,,,,,,,,,,,,,,,,,,,115,,,,6.5,,,56.0,,80,,,,,,,,,,,"Full tuition waiver and a minimum living stipend of $30,000 per nine-month academic year",100% (tuition waiver),"Teaching or Research Assistantships, Fellowships",,,,,,,
,Master of Science in Environmental Science and Engineering,,,,,Graduate,"Fall, Spring, Summer",,,,,,Not Required,REQUIRED,,,,,,True,True,False,False,,True,False,False,False,True,True,False,False,False,,,,The Wallace H. Coulter School of Engineering,,,,,,,,"['Engineering', 'Science']","As a student in the Master of Science in Environmental Science and Engineering program at Clarkson, you will gain the advanced knowledge and skills necessary to solve complex environmental problems. You will study in our state-of-the-art facilities, including the world-renowned Institute for a Sustainable Environment (ISE). Through the program, you will learn how to address issues such as air and water pollution, contaminated sites, industrial and hazardous waste management, water resources management, sustainability and renewable energy systems. You can specialize your studies in either science or engineering through our tailored curriculum. And you can get a jumpstart on your professional career via our established relationships with private and government employers.",,https://www.clarkson.edu/academics/graduate/programs,,,"$1,772",,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,115,112.0,,,6.5,,,56.0,,80,,,,,,,,,,,,up to 50%,"Merit-based scholarships, Research Assistantships, Teaching Assistantships",,,,,,,
,Doctor of Philosophy in Materials Science and Engineering,,,,,Doctoral,"Fall, Spring",,,,Required,Required,Not Required,REQUIRED,"To be considered for admission, you should submit a completed online application with all of the following:
- Statement of purpose.
- Resume/CV.
- Three letters of recommendation.
- Transcripts from all postsecondary institutions attended.
- Standardized test scores (GRE General Test recommended, but not required).",,,True,True,True,True,False,False,,True,False,False,False,True,True,False,False,False,,,,Wallace H. Coulter School of Engineering,,,,,,,,,"Materials are all around us, from the concrete in our sidewalks to the glass on our phones. Research at Clarkson in materials science and engineering focuses on advancing the performance of existing materials and developing new ones to help solve some of the world's most pressing issues. Our PhD in Materials Science & Engineering is an interdisciplinary program administered by the Departments of Chemical and Biomolecular Engineering, Chemistry and Biomolecular Science, Civil and Environmental Engineering, Electrical and Computer Engineering, and Mechanical and Aeronautical Engineering. As a student in our program, you will have access to our world-class research facilities and the opportunity to work alongside faculty who are experts in their fields. You will also have the opportunity to participate in our research centers, including the Center for Advanced Materials Processing (CAMP), a New York State Center for Advanced Technology.",,https://www.clarkson.edu/academics/graduate/programs,,,1739,False,True,,4.0,3.25,,,,,,,,,,,,,,,,,,False,False,,,105,112.0,,,6.5,,,53.0,,80,,,,,,,,,,,"Stipends from $30,000 to $31,500",full or partial tuition waiver,"Research assistantships (RAs), Teaching assistantships (TAs)",,,,,,,
,Master of Science in Materials Science and Engineering,,,,,Graduate,"Fall, Spring",,,,,,Optional,REQUIRED,,,,,,True,False,False,False,,True,False,False,False,True,True,True,False,False,,,,Coulter School of Engineering,,,,,,,,,The Master of Science in Materials Science and Engineering is a multidisciplinary program aimed at providing a graduate-level education in materials engineering for students with undergraduate degrees in engineering or the physical sciences. The program provides an education in the fundamental science and engineering of materials. It also allows students to specialize in a materials sub-discipline to prepare them for a job in the industry or to continue their education toward a PhD.,,https://www.clarkson.edu/academics/graduate/programs,,,"$1,811",,,0.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,115,,,,6.5,,,56.0,,80,,,,,,,,,,,,,"Merit-based, Teaching Assistantships, Research Assistantships",,,,,,,
,Doctor of Philosophy in Mechanical Engineering,,,,,Doctoral,"Fall, Spring, Summer",,,,,,Optional,REQUIRED,,,,,,True,False,False,False,,True,False,False,False,True,True,True,False,False,,,,Wallace H. Coulter School of Engineering,,"$33,480 per year",,,,,,"['Advanced Manufacturing', 'Aerospace Engineering', 'Materials Processing', 'Solid Mechanics/Design', 'Thermal and Fluid Sciences']","The Mechanical Engineering PhD program provides you with the skills and training needed to be a leader in the mechanical engineering industry or in in academia. You will receive an advanced education in the fundamentals of mechanical engineering while also specializing in an area of your choice.
A PhD in mechanical engineering will enable you to make high-level contributions to the field. You can conduct high-level research at a university or a national lab. Or you can pursue a career in industry, including roles in R&D, manufacturing and consulting. Many of our students are also interested in becoming educators.",,https://www.clarkson.edu/academics/graduate/programs,,,1724,,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,115,,,,6.5,,,56.0,,80,,,,,,,,,,,"Stipend of $30,000 for 12 months",,"Teaching Assistantship, Research Assistantship",,,,,,,
,Master of Science in Mechanical Engineering,,,,,Graduate,"Fall, Spring, Summer",,,,,,GRE,REQUIRED,,,,,,True,True,True,False,,True,False,False,False,True,True,False,False,False,,,,Wallace H. Coulter School of Engineering,"$30,924/Year","$30,924/Year",,,,,,"['Solid Mechanics, Materials and Manufacturing', 'Fluid Mechanics, Thermal and Energy Sciences', 'Robotics, Controls and Dynamical Systems']","Our Master of Science in Mechanical Engineering is a flexible program that allows you to tailor your curriculum to your specific interests and goals. Core areas of study include solid mechanics, fluid mechanics and robotics. You can choose to write a master's thesis or opt for a non-thesis, project-based track. You can earn the degree in just one year of full-time study. You can also pursue a master's degree part-time. Most classes are held in the late afternoon or evening for the convenience of working professionals.",,https://www.clarkson.edu/academics/graduate/programs,,,1718,,,2.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,115,112.0,,,6.5,,,56.0,,80,,,,,,,,,,,,15 percent of tuition to 40 percent of tuition,Merit-based,,,,,,,
,Master of Arts in Teaching,,,,,Graduate,"Fall, Spring, Summer",,,,Required,Required,Optional,REQUIRED,"In addition to the general graduate application requirements, the following are required for admission to the MAT: A major or equivalent in a subject taught in secondary schools, and a minimum GPA of 3.0. General application requirements include a completed online application form and fee, a statement of purpose, two or three letters of recommendation, official transcripts from all post-secondary institutions attended, and a Resume/CV.",Not Required,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,School of Arts & Sciences,36432,"$36,432 for the full program",,,,,,"['Biology (grades 7-12)', 'Chemistry (grades 7-12)', 'Chinese (grades K-12)', 'Earth Science (grades 7-12)', 'English (grades 7-12)', 'French (grades K-12)', 'German (grades K-12)', 'Mathematics (grades 7-12)', 'Physics (grades 7-12)', 'Social Studies (grades 7-12)', 'Spanish (grades K-12)', 'Technology (grades K-12)']","Clarkson's one-year Master of Arts in Teaching (MAT) program is designed for individuals who have a bachelor's degree in a specific subject area and want to become a teacher in that subject. The MAT program is field-based and requires two semesters of clinical practice in our partner schools. Our graduates are highly sought-after by school districts throughout New York and other states. We have a nearly 100 percent placement rate, and our alumni have been recognized with state and national teaching awards.",,https://www.clarkson.edu/academics/graduate/programs,All teacher education programs are accredited by the Association for Advancing Quality in Educator Preparation (AAQEP).,,,False,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115,,,,6.5,,,56.0,,80,,,,,,,,,,,Full-tuition scholarships available,Up to 100%,"Merit-based, TEACH Grants",,,,,,,
,Master of Arts in Teaching English to Speakers of Other Languages,,,,,Graduate,,,,,,,Not Required,REQUIRED,,,,True,False,True,True,False,False,,True,False,False,False,True,True,True,False,False,,,,,,,,,,,,,,,https://www.clarkson.edu/news-events/clarkson-university-transfer-16-teaching-programs-siena-college,,,,False,False,,,,,,,,,,,,,,,,,,,,,False,False,,,115,112.0,,,6.5,,,56.0,,80,,,,,,,,,,,,,,,,,,,,
,Master of Science in Occupational Therapy,,,,,Graduate,Summer,,mid-July,March 1st,Not Required,Required,Not Required,REQUIRED,A baccalaureate degree from an accredited college or university. A minimum overall GPA of 3.0 on a 4.0 scale. Successful completion of all prerequisite coursework with a C or better. Submission of the Occupational Therapist Centralized Application Service (OTCAS) application. A minimum of 20 hours of observation/volunteer experience in one or more occupational therapy settings is required. Three letters of reference. Personal essay. Successful completion of an interview with a member of the Clarkson University OT faculty.,Not Required,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,Lewis School of Health Sciences,"$15,904/Semester","$15,904/Semester",,,,,,,"The Master of Science in Occupational Therapy program at Clarkson University provides a strong foundation in the sciences, professional skills, and research and prepares students to become highly skilled, ethical, and compassionate occupational therapists. Students will be prepared to enter a variety of practice settings with a comprehensive understanding of the profession's history, theory, and evidence-based practice. Our curriculum emphasizes hands-on learning, clinical reasoning, and interprofessional collaboration, ensuring that our graduates are well-equipped to meet the diverse needs of their clients and communities. This program culminates in a capstone experience, allowing students to integrate their knowledge and skills in a focused area of practice.",,https://www.clarkson.edu/academics/graduate/programs,"The entry-level occupational therapy master’s degree program is accredited by the Accreditation Council for Occupational Therapy Education (ACOTE) of the American Occupational Therapy Association (AOTA), located at 6116 Executive Boulevard, Suite 200, North Bethesda, MD 20852-4929. ACOTE’s telephone number c/o AOTA is (301) 652-AOTA and its Web address is www.acoteonline.org. Graduates of the program will be eligible to sit for the national certification examination for the occupational therapist administered by the National Board for Certification in Occupational Therapy (NBCOT). After successful completion of this exam, the individual will be an Occupational Therapist, Registered (OTR). In addition, most states require licensure in order to practice; however, state licenses are usually based on the results of the NBCOT Certification Examination. Note that a felony conviction may affect a graduate’s ability to sit for the NBCOT certification examination or attain state licensure.",,,False,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115,,,,6.5,,,56.0,,80,,,,,,,,,,,,,Merit-based,,,,,,,
,Doctor of Physical Therapy,,,,,Doctoral,Summer,,,,,,GRE,REQUIRED,,,,,,True,True,True,False,,True,False,False,False,True,True,False,False,False,,,,Lewis School of Health Sciences,"$54,300/Year","$54,300/Year",,,,,,,"The Doctor of Physical Therapy (DPT) program at Clarkson University is a three-year graduate program that prepares students for a career as a physical therapist. Our program combines a strong foundation in the basic and clinical sciences with extensive hands-on experience in our state-of-the-art laboratories and diverse clinical settings. Students in our DPT program learn from expert faculty who are dedicated teachers, clinicians and researchers. Clarkson's DPT program prides itself on a low student-to-faculty ratio, which allows for personalized attention and mentorship. Our curriculum emphasizes evidence-based practice, critical thinking and professional development, ensuring our graduates are well-prepared to meet the challenges of the evolving healthcare landscape. Graduates of our program are highly sought after by employers and have a strong record of success on the national licensure examination. The Doctor of Physical Therapy program begins in the summer and is based at Clarkson's Capital Region Campus in Schenectady, New York.",,https://www.clarkson.edu/academics/graduate/programs,"The Doctor of Physical Therapy Program at Clarkson University is accredited by the Commission on Accreditation in Physical Therapy Education (CAPTE), 3030 Potomac Ave., Ste 100, Alexandria, VA 22305-3085; phone: 703-706-3245; email: accreditation@apta.org; website: http://www.capteonline.org. If needing to contact the program/institution directly, please call 518-631-9870 or email dpt@clarkson.edu.",,,,,0.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,115,112.0,,,6.5,,,56.0,,80,,,,,,,,,,,"$5,000 to $10,000 annually",,Merit-based,,,,,,,
,Master of Science in Physician Assistant Studies,,,,,Graduate,Summer,,Late April 2025,"August 1, 2025",,,Not Required,REQUIRED,,,,,,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,Lewis School of Health Sciences,"$109,044 for the 28-month program","$109,044 for the 28-month program",,,,,,,"The Clarkson University Master of Science in Physician Assistant Studies program has a 28-month curriculum that prepares you for a rewarding career as a physician assistant (PA). PAs are licensed medical providers who work in all medical and surgical specialties on healthcare teams with physicians and other providers. Our mission is to educate and develop compassionate, skilled and knowledgeable physician assistants who will provide high-quality healthcare to the people of the North Country and other communities.

The program philosophy is one of commitment to our students and to the communities we serve. Our faculty and staff are dedicated to supporting our students as they learn and grow through our program. Our primary goal is to educate PAs to provide superior medical care and to become leaders in their communities. We expect a high level of professionalism from our students. We are committed to teaching and modeling the importance of teamwork, integrity, intellectual curiosity and caring. We offer our students a variety of educational opportunities in diverse communities in upstate New York. We believe that an awareness of the many challenges of providing medical care in a rural setting is a key component to a comprehensive medical education. We support the communities we serve by teaching our students to be mindful of and to address the social determinants of health that impact the wellness of individuals and communities.",,https://www.clarkson.edu/academics/graduate/programs,"The Accreditation Review Commission on Education for the Physician Assistant, Inc. (ARC-PA) has granted Accreditation-Continued status to the Clarkson University Physician Assistant Program sponsored by Clarkson University. Accreditation-Continued is an accreditation status granted when a currently accredited program is in compliance with the ARC-PA Standards.",,,,,0.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,115,,,,6.5,,,56.0,,80,,,,,,,,,,,,,,,,,,,,
,Master of Science in Bioethics,,,,,Graduate,"Fall, Spring, Summer",,,,Required,Required,Not Required,REQUIRED,"Online application form, Transcripts from all post-secondary institutions, Statement of purpose, Two letters of recommendation, Resume or curriculum vitae",Not Required,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,The Graduate School,41646,"$41,646 for the 33-credit-hour program",,,,,,,"The Master of Science in Bioethics is a 31-credit-hour program that introduces students to the major areas of bioethics. Students develop the necessary background and skills to analyze and resolve complex moral problems and dilemmas in medicine, research and health policy. This program provides an excellent foundation for a number of professions including medicine, law, nursing and other allied health professions as well as for those seeking doctoral level work in bioethics or a related field. Students can complete all degree requirements completely online. Students may also begin study in either the fall or spring semester. All graduates of the program complete a major research paper that may be submitted for publication to an academic journal. Students typically complete the program in two years, although it can be completed in as little as 12 months. Each student is also provided with a faculty mentor who assists him or her with all aspects of the program, from course selection to the completion of the major research paper. The Master of Science degree in bioethics is granted jointly by Clarkson University and the Icahn School of Medicine at Mount Sinai in New York City.",,https://www.clarkson.edu/academics/graduate/programs,,,"$1,262 per credit hour",True,False,1.0,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115,,,,6.5,,,56.0,,80,,,,,,,,,,,,A 30 percent tuition scholarship is automatically awarded to all accepted students. Clarkson alumni and professionals in partner programs receive a 50 percent tuition scholarship.,Automatic and Merit-based,,,,,,,
,Doctor of Philosophy in Bioscience and Biotechnology,,,,,Doctoral,Fall,,,,,,Not Required,REQUIRED,,,,,,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,School of Arts & Sciences,,"$26,310/Semester",,,,,,,"The Ph.D. in bioscience and biotechnology is an interdisciplinary program that combines strengths in biology and chemistry with engineering to offer a unique doctoral program. The program is a part of the core research focus at Clarkson's Center for Advanced Materials Processing (CAMP) and the Center for Air Resources Engineering and Science (CARES). Doctoral students may also be affiliated with Clarkson's Beacon Institute for Rivers and Estuaries. The program is jointly administered by the Departments of Biology and Chemistry & Biomolecular Science. Research opportunities are provided by Clarkson faculty who are well-recognized and funded in their individual fields. Research focus areas include but are not limited to: Biomaterials, Bioinformatics & Biocomputational Modeling, Environmental Science & Biotechnology, and Molecular & Cell Biology.",,https://www.clarkson.edu/academics/graduate/programs,,,1754,,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,115,,,,6.5,,,56.0,,80,,,,,,,,,,,Full tuition waiver,100%,"Graduate assistantship, tuition scholarship",,,,,,,
,Master of Science in Bioscience and Biotechnology,,,,,Graduate,"Fall, Spring",,,,Required,Required,Optional,REQUIRED,"For admission to the MS in Bioscience and Biotechnology program, applicants must have a bachelor’s degree in biology, chemistry, or a related field. Undergraduate coursework should include general biology and chemistry, organic chemistry, and calculus. Prospective students can apply online. The required application materials are a completed online application form, a statement of purpose, a current resume, official college transcripts, and three letters of recommendation.",,,False,True,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,School of Arts & Sciences,15336,"$15,336/Semester",,,,,,,"The M.S. in Bioscience & Biotechnology is offered through the Department of Biology in Clarkson's School of Arts & Sciences. The program has a strong research emphasis. It is intended for students with bachelor's degrees who wish to further their training for careers in the rapidly growing fields of bioscience and biotechnology.

Our state-of-the-art facilities offer a rich environment for research. This includes our facilities in the Center for Applied Science & Engineering (CASE), which opened in 2021. The program also draws from our strong connections with biotech companies, including those in the Trudeau Institute business incubator. Our proximity to the Adirondack Mountains provides unique opportunities to study environmental biology and biotechnology.

Our bioscience and biotechnology graduate program is small. This allows for personalized interaction between students and faculty. We offer a thesis-based degree with opportunities for cutting-edge research in a wide range of modern biological disciplines. These include molecular and cell biology, genomics, immunology and biotechnology. Faculty in the Department of Biology are actively engaged in research that crosses disciplines. They also work with faculty in chemistry, engineering and physics. Students are engaged in projects ranging from the development of novel anti-cancer drugs to the study of social behavior. They also explore the genetic basis of diseases and use DNA-based methods to understand ecosystem functioning.",,https://www.clarkson.edu/academics/graduate/programs,,,"$1,704 per credit hour",False,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115,,,,6.5,,,56.0,,80,,,,,,,,,,,,15% to 50% of tuition,"Merit-based scholarships, Teaching Assistantships, Research Assistantships",,,,,,,
