Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGreRequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,Fees,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore
,Master of Arts in Linguistics,,,,,Graduate,Fall,,"September 1, 2025",January 1,Required,Required,Not Required,REQUIRED,"Applicants must submit a Graduate School Application, an Academic Statement of Purpose, a Personal History Statement, a Writing Sample, and three letters of recommendation. Additionally, official transcripts and a CV/Resume are required. International applicants must provide proof of English proficiency (TOEFL or IELTS). The GRE is not required for admission to the Master of Arts in Linguistics.",Required,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Liberal Arts,"$28,804/Year (Non-Resident); $10,030/Year (Resident)","$28,804/Year (Non-Resident); $10,030/Year (Resident)",,,,,,"Applied Linguistics, Computational Linguistics, Phonetics and Phonology, Semantics, Sociolinguistics, Syntax","The Purdue Linguistics Program (PLP) is an interdisciplinary program that offers courses and research opportunities in several areas of linguistics. Students have the opportunity to interact with faculty and students in several departments, including Anthropology; English; Languages and Cultures; Philosophy; Psychological Sciences; and Speech, Language, and Hearing Sciences. The program leads to both the Master of Arts and the Doctor of Philosophy degrees.",,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",,,$948.30 (Non-Resident); $329.05 (Resident),True,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,58.0,,80,,,,,,,,,,,,,"Fellowships, Teaching Assistantships, Research Assistantships",,,,,,,
,Master of Arts in Philosophy,,,,,Graduate,Fall,,,January 1,Required,Required,Not Required,REQUIRED,"Applicants should have a sound background in philosophy. While an undergraduate major in philosophy is not required, at least eighteen credit hours in philosophy, including coursework in the history of philosophy and logic, are desirable. Applicants for the M.A. should have a minimum undergraduate grade point average of 3.0. Three letters of recommendation are required from persons familiar with the applicant's academic work. For international students, a TOEFL score of at least 100 on the Internet-based test is required, with minimum section scores of 22 in Writing, 22 in Speaking, 22 in Listening, and 22 in Reading.",Required,,True,False,True,False,False,False,,True,False,False,False,False,True,False,False,False,,,,College of Liberal Arts,"$28,794/Year (Non-resident)","$28,794/Year (Non-resident)",,,,,,,"The Department of Philosophy at Purdue is a ‘pluralistic’ department, with strengths in both the 'analytic' and 'continental' traditions as well as in the history of philosophy. Our faculty works in almost every major area of philosophy and is dedicated to teaching and research excellence. Students in our program have the opportunity to work closely with faculty members in a variety of areas of specialization. The department offers a wide range of graduate courses each year, as well as a variety of colloquia and workshops.",,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",,,,True,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,120.0,,,,7.5,,,,,100,,,,,,,,,,,Full tuition waiver and stipend,,Fellowships and Teaching Assistantships,,,,,,,
,Master of Arts in Political Science,,,,,Graduate,Fall,,,January 1,,Required,Optional,REQUIRED,"Admission is based on an evaluation of the student’s potential for graduate study as reflected by the undergraduate record, scores on the Graduate Record Examination (GRE), three letters of recommendation, and a personal statement of goals. All international students from non-English speaking countries are required to submit scores from the Test of English as a Foreign Language (TOEFL) or the International English Language Testing System (IELTS). Students admitted to the M.A. degree program normally have an undergraduate major in political science, although students with other majors are invited to apply.",,,False,False,True,False,False,False,,True,False,False,False,True,True,True,False,False,,,,College of Liberal Arts,"$28,794/Year","$28,794/Year",,,,,,"American politics, comparative politics, international relations, methodology, public policy and public administration, environmental politics and policy","The Department of Political Science offers graduate programs leading to the Master of Arts (M.A.) and Doctor of Philosophy (Ph.D.) degrees. The department offers a wide range of study in the following fields: American politics, comparative politics, international relations, methodology, and public policy and public administration. In addition, the department offers a specialized program in environmental politics and policy. A dual degree program is offered in conjunction with the Department of Philosophy. The department is a member of the Inter-University Consortium for Political and Social Research (ICPSR). Graduate students are encouraged to participate in the summer program at the University of Michigan.",,https://catalog.purdue.edu/preview_entity.php?catoid=9&ent_oid=2754,,,$948.30,True,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,77,,,,,,,,,,,,,Assistantships (Teaching and Research),,,,,,,
,Master of Arts in Teaching in Economics,,,,,Graduate,"Fall, Spring, Summer",,September 2025,"June 15, 2026",,,Not Required,REQUIRED,,,,False,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Education,9992,"$9,992/Year (Resident), $28,794/Year (Non-resident)",,,,,,,,,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",,,329.05,False,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,58.0,,80,,,,,,,,,,,,,Merit-based,,,,,,,
,Master of Business Administration in Business Administration,,,,,Graduate,Fall,,,,Required,Required,Not Required,REQUIRED,"To apply for the Master of Business Administration program, applicants must submit an online application including a professional resume, a statement of purpose, and two letters of recommendation. Official transcripts from all colleges or universities attended are required. GMAT or GRE scores are optional for MBA applicants. International students must also submit English proficiency scores (TOEFL or IELTS) unless they meet specific waiver criteria. A video essay is also part of the application process.",Not Required,,True,True,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,"Mitchell E. Daniels, Jr. School of Business","$44,402/Year","$44,402/Year",,,,,,"Business Analytics, Finance, Global Supply Chain Management, Marketing, Technology Innovation and Entrepreneurship, Accounting","Purdue University’s MBA program combines a world-class classroom experience with an award-winning career development center. Our program is designed to develop the leadership and analytical skills needed to guide technology-driven organizations. Students learn from world-renowned faculty who are pioneers in their fields, and collaborate with a diverse group of peers. The curriculum focuses on business fundamentals while offering flexibility through specializations. Our MBA students have access to a variety of experiential learning opportunities, including consulting projects and case competitions, to apply their knowledge in real-world scenarios.",,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.","The Mitchell E. Daniels, Jr. School of Business is accredited by AACSB International (The Association to Advance Collegiate Schools of Business).",,,True,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,7.5,,,70.0,,93,,,,,,,,,,,,,Merit-based,,,,,,,
,Master of Business Administration in Management,,,,,Graduate,Fall,,,,Required,Required,Either,REQUIRED,"To apply for the MBA at the Mitchell E. Daniels, Jr. School of Business, applicants must provide transcripts from all post-secondary institutions, a current resume, two short essays, and a video essay. Two letters of recommendation are required. GMAT or GRE scores are optional for the application. A bachelor's degree from an accredited institution is required for admission.",Not Required,,True,True,True,False,True,False,,True,False,False,False,False,True,False,False,False,,,,"Mitchell E. Daniels, Jr. School of Business","$24,472/Year (Resident) or $46,472/Year (Non-Resident)","$24,472/Year (Resident) or $46,472/Year (Non-Resident)",,,,,,"Business Analytics, Finance, Global Supply Chain Management, Marketing, Technology Innovation and Entrepreneurship, Accounting, and Human Resource Management","The Mitchell E. Daniels, Jr. School of Business full-time MBA program combines a world-class classroom experience with a hands-on learning component that provides students with a chance to apply their lessons to real-world problems. With a focus on leadership, innovation, and technology, the Daniels School MBA prepares students to lead in a global economy. The STEM-designated program offers a rigorous, quantitative-based curriculum that emphasizes leadership, analytical thinking, and global business practices.",,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",Accredited by the Association to Advance Collegiate Schools of Business (AACSB),,,True,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,7.0,,,,,93,,,,,,,,,,,"$5,000 to full tuition",,Merit-based,,,,,,,
,Master of Business and Technology,,,,,Graduate,Summer,,,,Required,Required,Not Required,REQUIRED,"To be eligible for the Master of Business and Technology (MBT) program, applicants must have a bachelor’s degree from an accredited institution. Required application materials include transcripts, a resume, a statement of purpose, and two letters of recommendation. GMAT/GRE scores are not required for admission to this program. International students must also provide proof of English proficiency.",,,True,False,True,False,False,False,,True,False,False,False,False,True,False,False,False,,,,"Mitchell E. Daniels, Jr. School of Business","$54,342 total program","$54,342 (Non-Resident/International total program)",,,,,,"artificial intelligence, advanced manufacturing, computer science, and microelectronics","The Master of Business and Technology (MBT) is a first-of-its-kind graduate program designed to bridge the divide between technology and business. A joint venture between the Mitchell E. Daniels, Jr. School of Business and Purdue’s Polytechnic Institute, the MBT will equip students with the technical skills needed to master digital tools and the business acumen to lead in an AI-driven world. The MBT is a 30-credit-hour, residential, STEM-designated program that can be completed in two semesters (10 months). The curriculum is built for students with undergraduate degrees in STEM disciplines who are looking to move into management or leadership positions. It features a cross-disciplinary curriculum where students take classes in both the Daniels School and the Polytechnic Institute. The program consists of a 15-credit core and a 15-credit specialization. Students can focus their studies in areas such as artificial intelligence, advanced manufacturing, computer science, and microelectronics.",,https://business.purdue.edu/journal/24/s/stories/mbt.php,,,,,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,7.5,,,,,93,,,,,,,,,,,,,Merit-based,,,,,,,
,Master of Fine Arts in Art with a Concentration in Studio Arts,,,,,Graduate,Fall,,"September 1, 2025","January 15, 2026",Required,Required,Not Required,REQUIRED,"Applicants must have a Bachelor's degree from an accredited institution with a minimum undergraduate GPA of 3.0 on a 4.0 scale. Application materials include the Graduate School application, application fee, a statement of purpose, a resume, three letters of recommendation, official transcripts, and a portfolio consisting of 20 images of recent work representing the applicant's best achievements.",Not Required,,True,False,True,False,False,False,,True,False,False,False,True,True,True,False,False,,,,"Patti and Rusty Rueff School of Design, Art, and Performance","$29,802/Year","$29,802/Year",,,,,,Studio Arts,"The Master of Fine Arts program in Studio Arts at Purdue University provides a rigorous and supportive environment for students to develop their creative practice and critical thinking skills. Concentrations are offered in Ceramics, Painting, Photography, Printmaking, and Sculpture. This 60-credit hour, three-year program encourages students to explore new ideas, refine their techniques, and engage with contemporary art discourse through close work with faculty mentors. The program culminates in a thesis exhibition and written documentation.",,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",The Department of Art and Design is an accredited institutional member of the National Association of Schools of Art and Design (NASAD).,,$948.30 (Non-resident),True,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,58.0,,80,,,,,,,,,,,,,Graduate Teaching Assistantships (includes tuition waiver and stipend),,,,,,,
,Master of Fine Arts in Design,,,,,Graduate,Fall,,September 2025,"January 15, 2026",Required,Required,Not Required,REQUIRED,"The Patti and Rusty Rueff School of Design, Art, and Performance offers a graduate program of study leading to the Master of Fine Arts (MFA) degree in design. Areas of concentration include Industrial Design, Interior Design, and Visual Communication Design. The MFA is a terminal degree that focuses on professional practice and preparation for college-level teaching. Students work with a primary area of concentration and select from a variety of elective courses in Art and Design, as well as in other departments of the University. The MFA program in Art or Design requires a minimum of 60 credit hours, including a thesis exhibition and a written thesis. Applicants are required to submit a portfolio of their work.",,,True,False,True,False,False,False,,True,False,False,False,False,True,False,False,False,,,,"Patti and Rusty Rueff School of Design, Art, and Performance","$28,794/Year (Non-resident); $9,992/Year (Resident)","$28,794/Year (Non-resident); $9,992/Year (Resident)",,,,,,"Industrial Design, Interior Design, and Visual Communications Design","The Patti and Rusty Rueff School of Design, Art, and Performance offers a three-year Master of Fine Arts program in Design. The MFA program is intended for students who have an undergraduate degree in design or a related field and who wish to pursue advanced study and research in a specific area of design. The program provides a rigorous and challenging curriculum that balances theory and practice, and encourages students to explore new ideas and technologies. Students work closely with faculty mentors to develop their own research interests and to complete a thesis project that demonstrates their mastery of design. The MFA degree is the terminal degree for professional designers and design educators.",,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.","The Patti and Rusty Rueff School of Design, Art, and Performance is an accredited institutional member of the National Association of Schools of Art and Design (NASAD).",,$948.30 (Non-resident); $329.05 (Resident),True,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,,,80,,,,,,,,,,,,,"Teaching Assistantships, Graduate Assistantships, Fellowships",,,,,,,
,Master of Fine Arts in English with a Concentration in Creative Writing,,,,,Graduate,Fall,,,December 15,Required,Required,Not Required,REQUIRED,"Applicants to the Master of Fine Arts in English with a concentration in Creative Writing must submit an application through the Purdue University Graduate School. Requirements include a writing sample (10-15 pages of poetry or 20-30 pages of fiction), a statement of purpose, a personal history statement (diversity essay), three letters of recommendation, and a current resume or CV. Applicants must have a minimum cumulative GPA of 3.0 from their previous degree-granting institutions. International applicants must provide proof of English proficiency through TOEFL or IELTS scores.",Required,,True,False,True,False,False,False,,True,False,False,False,False,True,False,False,False,,,,College of Liberal Arts,28794,"$28,794/Year (Non-Resident) or $9,992/Year (Resident)",,,,,,Creative Writing,"The Purdue MFA in Creative Writing is a three-year program that allows students to focus on either fiction or poetry. Our program is small and student-centered, emphasizing the individual writer’s growth and the development of a supportive community. Students work closely with a faculty of distinguished writers and scholars in a series of small workshops and craft courses. The degree requirements include coursework in literature and pedagogy, a creative thesis, and a final oral examination.",,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",,"$26,000/year stipend",,True,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,120.0,,,,7.5,,,,,100,,,,,,,,,,,Full tuition waiver plus stipend,100%,Teaching Assistantships and Fellowships,,,,,,,
,Master of Fine Arts in Theatre with a Concentration in Acting,,,,,Graduate,Fall,,,,Required,Required,Not Required,REQUIRED,"Applicants must hold an undergraduate degree from an accredited college or university. To apply for the MFA in Theatre with a concentration in Acting, students must submit a completed online application, official transcripts from all post-secondary institutions attended, and three letters of recommendation. Additionally, a statement of purpose and a current resume or CV are required. For the Acting concentration, a successful audition is mandatory (completed via URTA or on-campus).",,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Liberal Arts,"$9,992/Year (Resident); $28,794/Year (Non-Resident)","$9,992/Year (Resident); $28,794/Year (Non-Resident)",,,,,,Acting,"The Department of Theatre offers the Master of Fine Arts (MFA) degree with concentrations in Acting, Costume Design, Lighting Design, Scenic Design, Sound Design, and Technical Direction. The MFA program in Theatre is a three-year, 60-credit hour professional training program designed to prepare students for careers in the professional theatre and for teaching at the university level. The program emphasizes the integration of craft and art, theory and practice, and provides students with intensive study in their chosen field alongside extensive hands-on production experience. Small class sizes allow for individual attention and foster a close-knit community of artists, with students being integrated into the production season starting in their first year.",,https://www.hkapa.edu/f/upload/52568/2021-22%20UGP%20Prospectus_20201007.pdf,Purdue University is accredited by the Higher Learning Commission (HLC). The Department of Theatre is an accredited institutional member of the National Association of Schools of Theatre (NAST).,,,True,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,58.0,,80,,,,,,,,,,,Full tuition waiver,100%,Graduate Assistantship / Teaching Assistantship,,,,,,,
,Master of Fine Arts in Theatre with a Concentration in Audio Technology,,,,,Graduate,Fall,,,January 15,Required,Required,Not Required,REQUIRED,"Applicants must meet the general requirements for admission to the Graduate School. Departmental requirements for the MFA in Theatre include: Résumé/CV, Statement of Purpose, three letters of recommendation, official transcripts, and a portfolio/interview. The Graduate Record Examination (GRE) is not required for admission to the MFA programs in the Department of Theatre.",,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,"Patti and Rusty Rueff School of Design, Art, and Performance","$28,794/Year (Non-Resident); $9,992/Year (Resident)","$28,794/Year (Non-Resident); $9,992/Year (Resident)",,,,,,Audio Technology,"The MFA in Theatre with a concentration in Audio Technology focuses on the technology of sound and audio in the theatre and entertainment industries. Audio technology and sound design share many of the same skills and requirements. However, while a designer concentrates on the creation and aesthetic of sound, the audio technologist concentrates on the planning and execution of those sound designs. The technology student must possess the same understanding of basic sound design but focuses more of their advanced study on the technical systems, equipment, and protocols used to create and implement those designs. At Purdue, our audio technology students work in various positions on mainstage and laboratory productions. They work as sound designers, assistant designers, audio engineers (A1), and mic technicians (A2). They also assist with the installation and maintenance of the department’s audio and video systems.",,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",The Department of Theatre is an accredited institutional member of the National Association of Schools of Theatre (NAST).,"Full tuition waiver plus a stipend of approximately $15,000 - $22,000 per year",$948.30 (Non-resident); $329.05 (Resident),True,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,58.0,,80,,,,,,,,,,,Full tuition waiver and stipend,100%,"Graduate Assistantship (Teaching or Technical), Fellowship",,,,,,,
,Master of Fine Arts in Theatre with a Concentration in Costume Design and Technology,,,,,Graduate,Fall,,August 2025,"January 15, 2026",Required,Required,Not Required,REQUIRED,"Admission is based on the applicant’s portfolio and/or audition, personal interview, statement of purpose, three letters of recommendation, and transcripts. Applicants must hold an undergraduate degree from an accredited institution. A GPA of 3.0 or higher is required for admission. The GRE is not required for admission to the Theatre MFA program.",Not Required,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,"Patti and Rusty Rueff School of Design, Art, and Performance","$28,804/Year","$28,804/Year",,,,,,Costume Design and Technology,"The MFA in Costume Design and Technology is a three-year professional training program. Our goal is to provide the student with the necessary tools to enter the professional world of theatre, film, and television, or to teach at the university level. The curriculum is designed to develop the student’s individual artistic voice through a series of design and technology projects, and to provide the student with a broad range of skills and knowledge in the field. Costume Design students are given many opportunities to design for our mainstage and workshop productions. Costume Technology students are given many opportunities to serve as shop managers, cutters/drapers, and first hands for our mainstage and workshop productions.",,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",The Department of Theatre is an accredited institutional member of the National Association of Schools of Theatre (NAST).,Full tuition waiver and monthly stipend,$948.30,True,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,58.0,,80,,,,,,,,,,,Full tuition waiver and monthly stipend,100%,Graduate Assistantship,,,,,,,
,Master of Fine Arts in Theatre with a Concentration in Directing,,,,,Graduate,Fall,,,,Required,Required,Not Required,REQUIRED,"Applicants must hold a bachelor's degree from an accredited institution with a minimum undergraduate GPA of 3.0/4.0. Required application materials include three letters of recommendation, a resume or CV, a statement of purpose, and a diversity essay. For the Directing concentration, applicants must also provide a portfolio and a directing script analysis, and an interview is required. The GRE is not required for admission to this program. International applicants must meet English proficiency requirements (TOEFL or IELTS).",Required,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Liberal Arts,29134,"$10,332/Year (Resident), $29,134/Year (Non-resident)",,,,,,Directing,"The Purdue Department of Theatre’s M.F.A. in Directing provides students with multiple opportunities to collaborate with designers and actors as they explore the craft and process of directing through a range of styles and genres. This program is designed for individuals who have some professional experience and/or extensive undergraduate/graduate coursework in directing and/or professional internships. This is a three-year, full-time, professional training program that culminates in a terminal degree (M.F.A.).",,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",Purdue University is an accredited institutional member of the National Association of Schools of Theatre (NAST).,20000,948.3,True,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,58.0,,80,,,,,,,,,,,"$20,000 stipend plus tuition waiver",100%,Graduate Assistantship,,,,,,,
,Master of Fine Arts in Theatre with a Concentration in Lighting Design and Technology,,,,,Graduate,Fall,,,January 15,Required,Required,Not Required,REQUIRED,"Applicants should have a Bachelor’s degree from an accredited institution with a major in Theatre or a related field. Admission is based on the quality of the student’s undergraduate record, portfolio/interview, letters of recommendation, and statement of purpose. All Design and Technology applicants are required to present a portfolio and have an interview with the faculty.",Not Required,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,"College of Liberal Arts, Patti & Rusty Rueff School of Design, Art, and Performance","$28,804/Year","$28,804/Year",,,,,,Lighting Design and Technology,"The MFA in Lighting Design and Technology is a three-year program designed to prepare the student for a career in the professional theatre or for a career in teaching at the university level. The program is tailored to the individual student’s needs and provides a balanced emphasis between the design process and the technical skills required of today’s professionals. The student will have numerous opportunities to design and to serve as an assistant designer, master electrician, and lighting programmer for the various productions produced by the Department of Theatre.",,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",Purdue University is an accredited institutional member of the National Association of Schools of Theatre (NAST).,,$940.75,True,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,58.0,,80,,,,,,,,,,,Full tuition waiver and stipend,100%,"Graduate Teaching Assistantships (GTA), Graduate Assistantships (GA), and Fellowships",,,,,,,
,Master of Fine Arts in Theatre with a Concentration in Scenic Design,,,,,Graduate,Fall,,,January 15,Required,Required,Not Required,REQUIRED,"Admission is based on the student’s portfolio of work, academic record, and three letters of recommendation. A campus visit and interview are highly recommended. Prospective students must also apply to the Purdue University Graduate School. Review of applications begins January 15.",,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,"Patti and Rusty Rueff School of Design, Art, and Performance",Full tuition waiver provided for Graduate Assistants,Full tuition waiver provided for Graduate Assistants,,,,,,Scenic Design,"The Purdue Department of Theatre is looking for MFA Scenic Design candidates who are collaborative artists, have a passion for creating unique and exciting theatrical environments, and have a curiosity for exploring new ways of working. Students learn from faculty and staff who are active professionally and emphasize a variety of design approaches. The three-year MFA program allows for a deep dive into the areas of research, digital and traditional rendering, model building, technical knowledge, professional practices, and history. Students work in state-of-the-art facilities and have several opportunities to design realizing productions in our 464-seat proscenium theatre and our 130-seat flexible black box theatre. Each MFA Scenic Design student will have a personalized course of study tailored to their specific needs and professional goals. At the end of the three years, students will have the tools and professional portfolio to transition into the industry.",,https://www.cla.purdue.edu/academic/rueffschool/theatre/academics/graduate/scenicdesign.html,The Department of Theatre is an accredited institutional member of the National Association of Schools of Theatre.,"$15,000 per year",,True,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,58.0,,80,,,,,,,,,,,"Approximately $1,500 monthly stipend plus full tuition waiver",100% tuition waiver,"Graduate Assistantship (includes stipend, tuition waiver, and medical insurance)",,,,,,,
,Master of Fine Arts in Theatre with a Concentration in Sound Design,,,,,Graduate,Fall,,"September 1, 2025","January 15, 2026",Required,Required,Not Required,REQUIRED,"Application requirements for the MFA in Theatre include the Purdue University Graduate School online application, application fee, official transcripts from all previous institutions, three letters of recommendation, a statement of purpose, and a resume. For the Sound Design concentration, a portfolio and an interview/audition are also required. The GRE is not required for MFA applicants.",,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Liberal Arts,"$9,992/Year (Resident); $28,794/Year (Non-Resident)","$9,992/Year (Resident); $28,794/Year (Non-Resident)",,,,,,Sound Design,"The MFA Sound Design program provides intensive training in all aspects of sound for the stage, including system design, reinforcement, content creation, and composition. Students work with faculty and guest artists on a wide variety of productions in our state-of-the-art facilities. Our program is intended for students with a strong background in music and/or engineering who wish to pursue a career in professional theatre or higher education.",,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",Purdue University is an accredited institutional member of the National Association of Schools of Theatre (NAST).,Full tuition waiver,$329.05 (Resident); $948.30 (Non-Resident),True,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,58.0,,80,,,,,,,,,,,Full tuition waiver plus stipend,100% tuition coverage,Graduate Assistantship,,,,,,,
