Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGreRequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,Fees,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore
,Master of Science in Molecular and Integrative Physiology,,,,,Graduate,Fall,,,,,,Not Required,REQUIRED,,,,,,True,False,False,False,,True,False,False,False,True,True,True,False,False,,,,University of Michigan Medical School,"$28,092/Year (Resident); $56,940/Year (Non-Resident)","$28,092/Year (Resident); $56,940/Year (Non-Resident)",,,,,,"Thesis track, Non-thesis track","The Department of Molecular & Integrative Physiology at the University of Michigan offers a one-year Master's Program designed for students interested in pursuing careers in biomedical research, medicine, or other health-related fields. The Program provides students with a strong foundation of knowledge in physiology and related disciplines and prepares students for a successful career in the biomedical sciences. Students in our Master's Program will: Gain an in-depth understanding of physiological principles at the molecular, cellular, and organ-system levels. Acquire critical thinking and problem-solving skills through a rigorous didactic and/or research curriculum. Develop essential scientific communication and presentation skills. Be mentored by world-renowned research faculty. Interact with a diverse student body. The curriculum is flexible and can be designed to match each student’s individual interests and career goals. Both thesis- and non-thesis tracks are available.",,"The official university website for the University of Michigan is umich.edu.

The University of Michigan is a public research university with its flagship campus in Ann Arbor, Michigan. It also has regional campuses in Dearborn and Flint. The university offers a wide range of undergraduate and graduate programs across its various schools and colleges. You can find information about admissions, academics, news, and events on their official website.",,,"$1,988/Credit (Resident); $3,546/Credit (Non-Resident)",,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,,,,,84.0,,,,,,,,,,,,,,,,,,,,
,"Master of Science in Molecular, Cellular, and Developmental Biology",,,,,Graduate,Fall,,September 2025,"December 1, 2025",,,Not Required,REQUIRED,,,,,,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,"Rackham Graduate School, College of Literature, Science, and the Arts",,"$54,504/year (Non-Resident); $26,892/year (Resident). Note: The Ph.D. program, which is the sole entry point for this M.S., is fully funded, covering 100% of tuition for all admitted students.",,,,,,,"The Department of Molecular, Cellular, and Developmental Biology (MCDB) offers programs leading to the Master of Science (M.S.) and Doctor of Philosophy (Ph.D.) degrees. The training of M.S. and Ph.D. students in MCDB is very similar during the first one to two years. Master’s students are welcome to participate in all coursework, student seminars, and departmental activities. To foster a close research mentoring relationship between faculty and students, all M.S. students will conduct research under the direct guidance of a faculty member.",,"The official university website for the University of Michigan is umich.edu.

The University of Michigan is a public research university with its flagship campus in Ann Arbor, Michigan. It also has regional campuses in Dearborn and Flint. The university offers a wide range of undergraduate and graduate programs across its various schools and colleges. You can find information about admissions, academics, news, and events on their official website.",,"Full tuition coverage plus a $35,000 stipend (2023-24 rate)","$3,001/credit (Non-Resident); $1,467/credit (Resident)",,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,120.0,,,,6.5,,,68.0,,84.0,,,,,,,,,,,"Full tuition coverage plus a $35,000 stipend (2023-24 rate)",100% of tuition and fees,"Fellowships, Research Assistantships, Training Grants",,,,,,,
,Master of Arts in Music,,,,,Graduate,Fall,,September 2025,"December 1, 2025",,,Not Required,REQUIRED,,,,,,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,"School of Music, Theatre & Dance","$14,723/term (Resident); $29,738/term (Non-Resident)",,,,,,,"['Chamber Music', 'Composition', 'Conducting', 'Ethnomusicology', 'Music Theory', 'Musicology', 'Organ & Church Music', 'Piano Pedagogy & Performance', 'Strings']","The Master of Arts in Music is an interdisciplinary liberal arts degree that prepares students for a wide range of careers in music, including music criticism and journalism, and work in orchestras, arts administration, and the recording industry. The flexible curriculum is tailored to student interests and allows students to choose from a wide range of courses and concentrations available within SMTD and across the U-M campus. Students often choose a concentration in an SMTD department that aligns with their professional and academic goals.",,"The official university website for the University of Michigan is umich.edu.

The University of Michigan is a public research university with its flagship campus in Ann Arbor, Michigan. It also has regional campuses in Dearborn and Flint. The university offers a wide range of undergraduate and graduate programs across its various schools and colleges. You can find information about admissions, academics, news, and events on their official website.",,,"$1,820/credit (Resident); $3,521/credit (Non-Resident)",,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,120.0,,,,6.5,,,68.0,,84.0,,,,,,,,,,,,,"Merit-based, Need-based",,,,,,,
,Master of Music in Music Performance,,,,,Graduate,Fall,,September 2025,"December 1, 2025",,,Not Required,REQUIRED,,,,,,True,False,False,False,,True,False,False,False,True,True,True,False,False,,,,"School of Music, Theatre & Dance","Resident: $27,552/Year, Non-Resident: $55,488/Year","Resident: $27,552/Year, Non-Resident: $55,488/Year",,,,,,"['Bassoon', 'Carillon', 'Cello', 'Clarinet', 'Collaborative Piano', 'Conducting (Band/Wind Ensemble, Choral, Orchestral)', 'Double Bass', 'Early Keyboard Instruments', 'Euphonium', 'Flute', 'French Horn', 'Harp', 'Harpsichord', 'Oboe', 'Organ', 'Percussion', 'Piano', 'Saxophone', 'Tenor Trombone', 'Bass Trombone', 'Trumpet', 'Tuba', 'Viola', 'Violin', 'Voice']","The Master of Music is a two-year course of study for advanced students who have completed a bachelor’s degree in music. It is designed to develop students into outstanding artists, scholars, and/or teachers by concentrating on a major field of study, complemented by music electives. Approximately two-thirds of the coursework for the degree is in the major field and one-third is in music electives, for a total of at least 30 credit hours.",,"The official university website for the University of Michigan is umich.edu.

The University of Michigan is a public research university with its flagship campus in Ann Arbor, Michigan. It also has regional campuses in Dearborn and Flint. The university offers a wide range of undergraduate and graduate programs across its various schools and colleges. You can find information about admissions, academics, news, and events on their official website.","The School of Music, Theatre & Dance is a member of the National Association of Schools of Music, the National Association of Schools of Theatre, and the National Association of Schools of Dance.",,"Resident: $2,189/credit hour, Non-Resident: $4,009/credit hour",,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,115.0,,,,6.5,,,60.0,,88.0,,,,,,,,,,,,,Merit-based,,,,,,,
,Master of Arts in Music Theory,,,,,Graduate,Fall,,Early September 2025,"December 1, 2025",,,Not Required,REQUIRED,,,,,,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,"School of Music, Theatre & Dance",29546,"$14,642/Term (Resident), $29,546/Term (Non-Resident)",,,,,,,"The Master of Arts in music theory is a two-year program intended for students who have completed an undergraduate major in music and who wish to pursue graduate-level work in music theory. The focus of the program is on the development of skills in musical analysis, combined with a thorough grounding in the history of music theory, counterpoint, and Schenkerian analysis. Students entering this program often plan to continue on to doctoral study in music theory, but the degree also serves those who wish to pursue careers in college-level teaching, publishing, or other related fields.",,https://smtd.umich.edu/admissions/graduate/graduate-degrees/,,,"$3,273/Credit (Non-Resident)",,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,120.0,,,,7.0,,,61.0,,88.0,,,,,,,,,,,,,"Merit-based, Need-based, Graduate Student Assistantships",,,,,,,
,Master of Science in Engineering in Naval Architecture and Marine Engineering,,,,,Graduate,Fall,,Early September 2025,"January 15, 2026",,,Not Required,REQUIRED,,,,,,True,False,False,False,,True,False,False,False,True,True,True,False,False,,,,College of Engineering,"$14,585/term (Resident); $28,157/term (Non-Resident)","$14,585/term (Resident); $28,157/term (Non-Resident)",,,,,,"['Marine mechanics', 'Marine robotics', 'Marine design, production, and management', 'Marine environmental engineering']","The Master of Science in Engineering (M.S.E.) in Naval Architecture and Marine Engineering (NAME) program is designed for students who have an undergraduate degree in engineering and wish to pursue a graduate degree in a specific area of naval architecture and marine engineering. Students pursuing this degree can finish in one year (two semesters), but a more typical program is three semesters. The M.S.E. in NAME requires 30 credit hours of graduate-level courses, with at least 15 of these credits earned in NAME courses. Twelve (12) of the 30 credit hours must be at the 500-level and above, and at least two of the NAME courses must be 500-level and above. In addition, M.S.E. students must complete at least 3 credit hours of graduate-level mathematics or the equivalent.",,"The official university website for the University of Michigan is umich.edu.

The University of Michigan is a public research university with its flagship campus in Ann Arbor, Michigan. It also has regional campuses in Dearborn and Flint. The university offers a wide range of undergraduate and graduate programs across its various schools and colleges. You can find information about admissions, academics, news, and events on their official website.",,,"$2,082 (Resident); $3,576 (Non-Resident)",,,,4.0,3.2,39.7% for Fall 2023,,,,,,,,,,,,,,,,,,,,,120.0,,,,6.5,,,59.0,,84.0,,,,,,,,,,,,,"Fellowships, Graduate Student Instructorships (GSI), Graduate Student Research Assistantships (GSRA), scholarships",,,,,,,
,Master of Science in Neuroscience,,,,,Graduate,,,,,,,Not Required,REQUIRED,,,,,,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,Rackham Graduate School; Michigan Medical School,"$14,574/Term or $29,148/Year (Resident); $29,424/Term or $58,848/Year (Non-Resident)",,,,,,,,"The Neuroscience Graduate Program (NGP) at the University of Michigan is an interdepartmental program that offers a Ph.D. in neuroscience. We also offer a terminal M.S. degree. The NGP provides a rigorous and collaborative training environment for students interested in all areas of modern neuroscience. More than 140 faculty trainers in 25 departments across the university lead cutting-edge research programs that span the entire range of neuroscience, from molecular and cellular mechanisms of nervous system function to cognitive and behavioral neuroscience.",,"The official university website for the University of Michigan is umich.edu.

The University of Michigan is a public research university with its flagship campus in Ann Arbor, Michigan. It also has regional campuses in Dearborn and Flint. The university offers a wide range of undergraduate and graduate programs across its various schools and colleges. You can find information about admissions, academics, news, and events on their official website.",,,"$1,573/Credit (Resident); $3,223/Credit (Non-Resident)",,,,4.0,,,,,,,,,,,,,,,,,,,,,,,110.0,,,,6.5,,,61.0,,84.0,,,,,,,,,,,,,,,,,,,,
,Master of Science in Engineering in Nuclear Engineering and Radiological Sciences,,,,,Graduate,Fall,,early September,December 15,,,Not Required,REQUIRED,,,,,,True,False,False,False,,True,False,False,False,False,True,False,False,False,,,,College of Engineering,"Resident: $14,646/term; Non-Resident: $29,542/term (for full-time, 9+ credit hours)","Resident: $14,646/term; Non-Resident: $29,542/term (for full-time, 9+ credit hours)",,,,,,"['Fission Systems and Radiation Transport', 'Materials and Radiation Effects', 'Plasmas and Nuclear Fusion', 'Radiation Measurements and Imaging', 'Radiological Health Engineering']","The Master of Science in Engineering (MSE) in Nuclear Engineering and Radiological Sciences is for students with a bachelor’s degree in engineering or the physical sciences. The program provides an intensive, in-depth education for a professional career in nuclear engineering and radiological sciences. Students take a minimum of 30 credit hours and may choose a thesis or non-thesis option. Students in the non-thesis option must take a minimum of five NERS graduate-level courses and all students must take a graduate-level laboratory course. The degree requirements offer a great deal of flexibility, enabling students to specialize in their area of interest.",,"The official university website for the University of Michigan is umich.edu.

The University of Michigan is a public research university with its flagship campus in Ann Arbor, Michigan. It also has regional campuses in Dearborn and Flint. The university offers a wide range of undergraduate and graduate programs across its various schools and colleges. You can find information about admissions, academics, news, and events on their official website.",,,"Resident: $1,821/credit hour; Non-Resident: $3,495/credit hour",,,,4.0,3.5,,,,,,,,,,,,,,,,,,,,,,120.0,,,,6.5,,,,,84.0,,,,,,,,,,,,,"Fellowships, Graduate Student Research Assistant (GSRA), Graduate Student Instructor (GSI)",,,,,,,
,Doctor of Nursing Practice,,,,,Doctoral,Fall,,,,,,Not Required,REQUIRED,,,,,,False,False,False,False,,True,False,False,False,False,True,False,False,False,,,,School of Nursing,,"$13,446 per term (in-state); $27,084 per term (out-of-state)",,,,,,"['Adult-Gerontology Acute Care Nurse Practitioner', 'Adult-Gerontology Primary Care Nurse Practitioner', 'Family Nurse Practitioner', 'Nurse-Midwifery', 'Pediatric Nurse Practitioner - Acute Care', 'Pediatric Nurse Practitioner - Primary Care', 'Primary Care Family Nurse Practitioner', 'Psychiatric Mental Health Nurse Practitioner']","The University of Michigan School of Nursing Doctor of Nursing Practice (DNP) program prepares advanced practice nurses to lead and to provide evidence-based, patient-centered care at the highest level. Our expert faculty and innovative curriculum will empower you to transform health care from within and improve outcomes for your patients and community. The U-M DNP program prepares advanced practice registered nurses (APRNs) to become leaders in clinical practice and health care organizations. The program focuses on health care innovation, interprofessional collaboration and evidence-based practice to prepare you for the highest level of nursing leadership. Our DNP students are already practicing nurses who are ready to build on their skills and move into a leadership role. The DNP program is available for both post-bachelor's (BSN) and post-master's (MSN) students. It requires a total of 73 credit hours, at least 1,000 practice hours and the completion of a DNP project. Graduates of this program will earn a DNP degree in one of our eight advanced practice nursing concentrations.",,"The official university website for the University of Michigan is umich.edu.

The University of Michigan is a public research university with its flagship campus in Ann Arbor, Michigan. It also has regional campuses in Dearborn and Flint. The university offers a wide range of undergraduate and graduate programs across its various schools and colleges. You can find information about admissions, academics, news, and events on their official website.",The Doctor of Nursing Practice program at the University of Michigan is accredited by the Commission on Collegiate Nursing Education (http://www.ccneaccreditation.org).,,"$1,483/credit (in-state); $2,998/credit (out-of-state)",,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,,,,,84.0,,,,,,,,,,,"Varies; individual awards range from $1,000 to $5,000+",,"Merit-based, Need-based",,,,,,,
,Master of Science in Nursing,,,,,Graduate,Fall,,,,,,Not Required,REQUIRED,,,,,,False,False,False,False,,True,False,False,False,True,True,False,False,False,,,,University of Michigan School of Nursing,"$17,478/Semester (Resident), $34,310/Semester (Non-Resident)","$17,478/Semester (Resident), $34,310/Semester (Non-Resident)",,,,,,"Leadership, Analytics and Innovation","The Master of Science in Nursing (MSN) program at the University of Michigan School of Nursing is designed for bachelor's-prepared nurses who want to pursue a career in nursing leadership. Our MSN program is an innovative, online and hybrid program that prepares nurses for leadership roles in a variety of health care settings. The curriculum is designed to be flexible and accommodating for working professionals, with a focus on evidence-based practice, quality improvement, and systems leadership.",,"The official university website for the University of Michigan is umich.edu.

The University of Michigan is a public research university with its flagship campus in Ann Arbor, Michigan. It also has regional campuses in Dearborn and Flint. The university offers a wide range of undergraduate and graduate programs across its various schools and colleges. You can find information about admissions, academics, news, and events on their official website.","The master's degree program in nursing...at the University of Michigan is accredited by the Commission on Collegiate Nursing Education, 655 K Street NW, Suite 750, Washington, DC 20001, 202-887-6791.",,"$2,185/Credit (Resident, for 1 credit hour); $4,289/Credit (Non-Resident, for 1 credit hour)",,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,,,59.0,,84.0,,,,,,,,,,,,,Merit-based,,,,,,,
,Master of Public Health,,,,,Graduate,Fall,,,,,,Optional,REQUIRED,,,,,,True,False,False,False,,True,False,False,False,False,True,False,False,False,,,,School of Public Health,"$16,408/Term (Resident), $27,476/Term (Non-Resident)",,,,,,,"['Biostatistics', 'Environmental Health Sciences', 'Epidemiology', 'Health Behavior and Health Education', 'Health Management and Policy', 'Nutritional Sciences', 'Population and Health Sciences']","The Master of Public Health (MPH) is the cornerstone of a Michigan Public Health education. The MPH combines the rigorous, faculty-led curriculum of the six academic departments at Michigan Public Health with a practical, hands-on internship experience. As a Michigan Public Health student, you'll work with and learn from public health leaders who are actively working to solve complex public health challenges across the state and around the world. All MPH students choose a specific area of study within public health. This gives them the opportunity to develop a deeper expertise in the area of public health that interests them most while also building a broad foundation of cross-disciplinary public health knowledge. This T-shaped learning model—deep expertise in one area, broad knowledge of many—is one of the key reasons why a Michigan Public Health degree is so valuable. Whether you're working in a research lab on campus, serving as an intern at a health care provider in Detroit, or working with a non-governmental organization overseas, you’ll have the opportunity to make a difference in the health of communities during your time as a student and throughout your career.",,"The official university website for the University of Michigan is umich.edu.

The University of Michigan is a public research university with its flagship campus in Ann Arbor, Michigan. It also has regional campuses in Dearborn and Flint. The university offers a wide range of undergraduate and graduate programs across its various schools and colleges. You can find information about admissions, academics, news, and events on their official website.","The University of Michigan School of Public Health is accredited by the Council on Education for Public Health (CEPH). The school was last site-visited in April 2019 and was reaccredited for a seven-year term, extending to July 1, 2026.",,"$1,805/credit (Resident), $3,035/credit (Non-Resident)",,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,,,,6.5,,,,,84.0,,,,,,,,,,,"up to $30,000+",,"Merit-based, Need-based",,,,,,,
,Master of Science in Nutritional Sciences,,,,,Graduate,Fall,,,,,,Not Required,REQUIRED,,,,,,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,School of Public Health,"$14,997/term (Resident), $25,245/term (Non-Resident)",,,,,,,,"The Master of Science (MS) program in Nutritional Sciences, offered through the Horace H. Rackham School of Graduate Studies, prepares students for leadership roles in the field of nutritional sciences. Graduates go on to pursue careers in research, academia, community organizations, government, health care, and the private sector. The MS program offers two options: a research-focused thesis option, and a coursework-only option for students who wish to pursue a more practice-oriented career path. Students in the Nutritional Sciences MS program may customize their program of study to their own interests through elective courses and research experiences.",,"The official university website for the University of Michigan is umich.edu.

The University of Michigan is a public research university with its flagship campus in Ann Arbor, Michigan. It also has regional campuses in Dearborn and Flint. The university offers a wide range of undergraduate and graduate programs across its various schools and colleges. You can find information about admissions, academics, news, and events on their official website.",,,"Resident: $1,805/credit (lower division), $2,572/credit (upper division); Non-Resident: $3,086/credit (lower division), $3,853/credit (upper division)",,,,4.0,3.2,,,,,,,,,,,,,,,,,,,,,,120.0,,,,6.5,,,68.0,,84.0,,,,,,,,,,,10000,,Merit-based,,,,,,,
,Doctor of Philosophy in Organizational Studies,,,,,Doctoral,Fall,,,,,,Optional,REQUIRED,,,,,,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,"College of Literature, Science, and the Arts and Stephen M. Ross School of Business","Annual Pre-candidacy tuition for 2024-2025: $26,524 (Resident), $53,424 (Non-Resident). This is fully covered by the program's funding package.","Annual Pre-candidacy tuition for 2024-2025: $26,524 (Resident), $53,424 (Non-Resident). This is fully covered by the program's funding package.",,,,,,,"The Ph.D. in Organizational Studies at the University of Michigan is an interdisciplinary program that draws upon faculty and courses in sociology, psychology, political science, and the Ross School of Business. It has a strong record for preparing students for successful careers at top research universities. Our students have the freedom to follow their intellectual curiosity, explore diverse interests, and develop their own unique perspective. The program focuses on research training and development to prepare students for academic careers. Most students develop expertise in a home discipline as well as a more interdisciplinary perspective on organizations. We are a small, highly selective program. All students receive a five-year funding package that covers tuition, health insurance, and a generous stipend.",,"The official university website for the University of Michigan is umich.edu.

The University of Michigan is a public research university with its flagship campus in Ann Arbor, Michigan. It also has regional campuses in Dearborn and Flint. The university offers a wide range of undergraduate and graduate programs across its various schools and colleges. You can find information about admissions, academics, news, and events on their official website.",,,,,,,4.0,,1-2%,,,,,,,,,,,,,,,,,,,,,120.0,,,,6.5,,,61.0,,84.0,,,,,,,,,,,"$35,500 annual stipend (based on 2023-2024 rate).",100%,"Fellowships, Graduate Student Instructorships (GSIs)",,,,,,,
,Master of Science in Orthodontics and Dentofacial Orthopedics,,,,,Graduate,Summer,,"May 15, 2025","August 1, 2025",,,Not Required,REQUIRED,,,,,,False,False,False,False,,False,False,False,False,False,True,False,False,False,,,,School of Dentistry,"$86,763/Year (Resident); $139,013/Year (Non-Resident)","$86,763/Year (Resident); $139,013/Year (Non-Resident)",,,,,,,"The master’s program in orthodontics and dentofacial orthopedics offers an integrated curriculum with a strong foundation in basic sciences and research, as well as a broad spectrum of clinical experiences. The three-year program provides students with the knowledge and skills necessary to diagnose and treat the full range of orthodontic problems. The program’s goal is to develop outstanding clinicians who also will be prepared for a career in academics. Students learn the importance of basing orthodontic theory and practice on scientific evidence through their own research experiences and by learning how to evaluate the research of others.",,"The official university website for the University of Michigan is umich.edu.

The University of Michigan is a public research university with its flagship campus in Ann Arbor, Michigan. It also has regional campuses in Dearborn and Flint. The university offers a wide range of undergraduate and graduate programs across its various schools and colleges. You can find information about admissions, academics, news, and events on their official website.",The Commission on Dental Accreditation has accredited the postdoctoral advanced specialty education program in orthodontics and dentofacial orthopedics.,,,,,,4.0,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,"Need-based, Merit-based",,,,,,,
,Doctor of Pharmacy,,,,,Doctoral,Fall,,July 2025,,,,Not Required,REQUIRED,,,,,,False,False,False,False,,True,False,False,False,False,True,False,False,False,,,,College of Pharmacy,19956,"Years 1-3: $39,912/year (Resident), $59,830/year (Non-Resident). Year 4 is a single Spring/Summer term: $26,550 (Resident), $39,765 (Non-Resident).",,,,,,"['Patient Care', 'Research and Industry']","The University of Michigan Doctor of Pharmacy (PharmD) program is the springboard to a rewarding career path in pharmacy. Our curriculum prepares students to be leaders in the profession and to provide the highest quality patient care. Graduates will be prepared to become licensed pharmacists and to pursue a variety of career opportunities, including community pharmacy, hospital pharmacy, managed care, the pharmaceutical industry, and government.",,"The official university website for the University of Michigan is umich.edu.

The University of Michigan is a public research university with its flagship campus in Ann Arbor, Michigan. It also has regional campuses in Dearborn and Flint. The university offers a wide range of undergraduate and graduate programs across its various schools and colleges. You can find information about admissions, academics, news, and events on their official website.","The University of Michigan College of Pharmacy’s Doctor of Pharmacy program is accredited by the Accreditation Council for Pharmacy Education, 190 South LaSalle Street, Suite 2850, Chicago, IL 60603, 312-664-3575; FAX 866-228-2631, web site www.acpe-accredit.org.",,,,,,4.0,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,,,,,84.0,,,,,,,,,,,"Ranges from $1,000 to full non-resident tuition",,Merit-based and need-based,,,,,,,
,Master of Science in Pharmaceutical Sciences,,,,,Graduate,Fall,,,,,,Not Required,REQUIRED,,,,,,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Pharmacy,55300,55300,,,,,,"['Clinical Pharmacy Translational Sciences (CPTS)', 'Medicinal Chemistry', 'Pharmaceutics (PCEU)']","The Master of Science in Pharmaceutical Sciences program at the University of Michigan College of Pharmacy is designed for students who have not had a professional pharmacy education to gain the knowledge and skills necessary for a career in the pharmaceutical industry, government, or academia. This program also provides the foundational coursework necessary for students interested in applying to the PhD program. The MS in Pharmaceutical Sciences program offers three unique tracks to prepare students for the next stage in their career. The program trains students to: Understand the process of drug discovery, development, and regulation. Gain the skills necessary to conduct research in a team environment. Appreciate the ethical conduct of research.",,"The official university website for the University of Michigan is umich.edu.

The University of Michigan is a public research university with its flagship campus in Ann Arbor, Michigan. It also has regional campuses in Dearborn and Flint. The university offers a wide range of undergraduate and graduate programs across its various schools and colleges. You can find information about admissions, academics, news, and events on their official website.",,,"Non-Resident: $3,277/credit; Resident: $2,098/credit",,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,120.0,,,,6.5,,,68.0,,84.0,,,,,,,,,,,,,Merit-based,,,,,,,
,Doctor of Philosophy in Pharmaceutical Sciences,,,,,Doctoral,Fall,,,December 1,,,Not Required,REQUIRED,,,,,,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Pharmacy,"Resident: $14,194/term; Non-Resident: $27,702/term","Resident: $14,194/term; Non-Resident: $27,702/term",,,,,,"['Clinical Pharmacokinetics and Pharmacodynamics', 'Medicinal Chemistry', 'Pharmaceutics', 'Pharmacokinetics', 'Pharmacology']","The University of Michigan College of Pharmacy’s PhD program in pharmaceutical sciences is a vibrant, interdisciplinary, and supportive community that prepares our students to be leaders in the field. Our program is highly individualized, and students have a great deal of flexibility to pursue the areas that most interest them. Our world-renowned faculty work closely with students to create a unique curriculum and research program, providing the tools students need to succeed in a variety of scientific careers. Our graduates go on to work in the pharmaceutical industry, in federal and government agencies such as the Food and Drug Administration (FDA) and the National Institutes of Health (NIH), in consulting, and in academia.",,"The official university website for the University of Michigan is umich.edu.

The University of Michigan is a public research university with its flagship campus in Ann Arbor, Michigan. It also has regional campuses in Dearborn and Flint. The university offers a wide range of undergraduate and graduate programs across its various schools and colleges. You can find information about admissions, academics, news, and events on their official website.",,"The annual stipend for the 2023–2024 academic year is $35,000.","Resident: $1,553; Non-Resident: $3,054",,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,120.0,,,,6.5,,,68.0,,84.0,,,,,,,,,,,"$35,000 annual stipend (2023-2024)","100% (Full tuition, fees, health insurance, plus a stipend)","Fellowships, training grant appointments, or Graduate Student Research Assistantships (GSRA)",,,,,,,
,Master of Arts in Philosophy,,,,,Graduate,Fall,,September 2025,"December 1, 2025",,,Not Required,REQUIRED,,,,,,True,False,False,False,,True,False,False,False,True,True,True,False,False,,,,"College of Literature, Science, and the Arts","Resident: $13,445/term; Non-Resident: $27,053/term (based on 2023-2024 rates for full-time enrollment)","Resident: $13,445/term; Non-Resident: $27,053/term (based on 2023-2024 rates for full-time enrollment)",,,,,,,"The Department of Philosophy offers a program of study leading to the Ph.D. degree. It does not have a separate master’s degree program; the M.A. is awarded to Ph.D. students after they have completed the requisite number of graduate credit hours and the distribution requirements. The department admits students only for the Ph.D. program. The Department of Philosophy offers a wide range of courses covering all the major areas of philosophy. There are particular strengths in ethics, epistemology, metaphysics, philosophy of mind, philosophy of language, philosophy of science, and political philosophy as well as in the history of philosophy, including both the early modern and ancient periods. The department fosters a climate of lively and constructive philosophical debate. Many of its students go on to have successful careers in philosophy.",,"The official university website for the University of Michigan is umich.edu.

The University of Michigan is a public research university with its flagship campus in Ann Arbor, Michigan. It also has regional campuses in Dearborn and Flint. The university offers a wide range of undergraduate and graduate programs across its various schools and colleges. You can find information about admissions, academics, news, and events on their official website.",,"All admitted students are offered a funding package which includes a stipend (e.g., $33,360 for 2023-2024) and a full tuition waiver.","Resident: $1,422 (for each additional hour after the first); Non-Resident: $2,934 (for each additional hour after the first) (based on 2023-2024 rates)",,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,120.0,,,,6.5,,,59.0,,84.0,,,,,,,,,,,"Full tuition waiver plus an annual stipend (e.g., $33,360 for 2023-2024).",100% (tuition waiver as part of the standard funding package),"Fellowships, Graduate Student Instructorships (GSI), Graduate Student Research Assistantships (GSRA)",,,,,,,
