Program name,Program Page url,Resume,StatementOfPurpose,Requirements,WritingSample,IsAnalyticalNotRequired,IsAnalyticalOptional,IsRecommendationSystemOpted,IsStemProgram,IsACTRequired,IsSATRequired,MinimumACTScore,MinimumSATScore,extraction_level,error
"Data Science, Analytics and Engineering (Computational Models and Data), Master of Arts",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,Not Required,Required,"Applicants must fulfill the requirements of both the Graduate College and the Ira A. Fulton Schools of Engineering.

Applicants are eligible to apply to the program if they have earned a bachelor's or master's degree in a related field from a regionally accredited institution. Related fields include, but are not limited to, engineering, mathematics, statistics, computer science, and data science and analytics.

Applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in the last 60 hours of their first bachelor's degree program, or applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in an applicable master's degree program.

Applicants are required to submit:
1. graduate admission application and application fee
2. official transcripts
3. personal statement
4. proof of English proficiency

Additional Application Information
An applicant whose native language is not English must provide proof of English proficiency regardless of their current residency.

The GRE is not required.",Not Required,True,False,False,False,False,False,,,program,
"Design, Master of",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
"Digital Culture, MA",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,Required,Required,"All applicants must submit an application and all required application materials by the program's application deadline. Applicants are eligible to apply to the program if they have earned a bachelor's or master's degree in any field from a regionally accredited institution. Applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in the last 60 hours of their first bachelor's degree program, or applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in an applicable master's degree program.",Not Required,True,False,False,True,False,False,,,program,
"Early Childhood Education, MA",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,Required,Required,"Applicants must fulfill the requirements of both the Graduate College and the Mary Lou Fulton Teachers College.

Applicants are eligible to apply to the program if they have earned a bachelor's or master's degree in early childhood education, special education, child development, elementary education or a related field from a regionally accredited institution.

Applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in the last 60 hours of their first bachelor's degree program, or applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in an applicable master's degree program.

All applicants must submit:
1. graduate admission application and application fee
2. official transcripts
3. resume
4. personal statement
5. two letters of recommendation
6. proof of English proficiency",Not Required,True,False,True,False,False,False,,,program,
"Economics, PhD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
"Education, MA",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
"Education Policy, PhD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,Required,Required,Applicants must fulfill the requirements of both the Graduate College and the Mary Lou Fulton Teachers College.,Required,True,False,True,True,False,False,,,program,
"Educational Leadership (Principalship), EdD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,Required,Required,"Applicants must fulfill the requirements of both the Graduate College and the Mary Lou Fulton Teachers College. Applicants are eligible to apply to the program if they have earned a master's degree in any field from a regionally accredited institution. Applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in the last 60 hours of their first bachelor's degree program, or a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in an applicable master's degree program.",Required,True,False,True,False,False,False,,,program,
"Educational Policy and Evaluation, MA",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
"Electrical Engineering, MS",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,Required,Required,"All applicants must submit:

an online Graduate College application, which includes all required materials
official transcripts
three letters of recommendation
a resume or curriculum vitae
a statement of purpose
proof of English proficiency

An applicant whose native language is not English must provide proof of English proficiency regardless of their current residency.

The GRE is not required for fall 2024 and spring 2025 admission.

Statement of Purpose: The statement of purpose should be a one- to two-page essay explaining the applicant's educational background, research interests, career goals and reasons for interest in this program.

Letters of Recommendation: Applicants must provide three letters of recommendation from individuals in a position to appraise the applicant's potential for graduate study. Preferably, letters of recommendation should come from faculty members at the applicant's previous institution.

Resume: Applicants must submit a resume or curriculum vitae that summarizes their education, awards, publications and work experience.",Not Required,True,False,True,True,False,False,,,program,
"Electrical Engineering, PhD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
"Elementary Education, MEd",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,Required,Required,"Applicants must fulfill the requirements of both the Graduate College and the Mary Lou Fulton Teachers College. Applicants are eligible to apply to the program if they have earned a bachelor's or master's degree from a regionally accredited institution. Applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in the last 60 hours of their first bachelor's degree program, or applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in an applicable master's degree program. All applicants must submit: 1. graduate admission application and application fee 2. official transcripts 3. resume 4. statement of purpose 5. three letters of recommendation 6. proof of English proficiency",Not Required,True,False,True,False,False,False,,,program,
"Engineering, PhD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
"English, MA",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,Required,Required,"Applicants must fulfill the requirements of both the Graduate College and The College of Liberal Arts and Sciences.

Applicants are eligible to apply to the program if they have earned a bachelor's or master's degree in English or a related field from a regionally accredited institution.

Applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in the last 60 hours of their first bachelor's degree program, or applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in an applicable master's degree program.

All applicants must submit:
1. graduate admission application and application fee
2. official transcripts
3. statement of purpose
4. three letters of recommendation
5. writing sample
6. curriculum vitae or resume
7. proof of English proficiency",Required,True,False,True,False,False,False,,,program,
"English, PhD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,Required,Required,"Applicants must fulfill the requirements of both the Graduate College and The College of Liberal Arts and Sciences.

Applicants are eligible to apply to the program if they have earned a bachelor's or master's degree in English or a related field from a regionally accredited institution.

Applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in the last 60 hours of their first bachelor's degree program, or applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in an applicable master's degree program.

All applicants must submit:
1. graduate admission application and application fee
2. official transcripts
3. statement of purpose
4. writing sample
5. three letters of recommendation
6. resume or curriculum vitae
7. proof of English proficiency",Required,True,False,False,False,False,False,,,program,
"Environmental and Resource Management, MS",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,Required,Required,"Applicants must fulfill the requirements of both the Graduate College and the Ira A. Fulton Schools of Engineering.

Applicants are eligible to apply to the program if they have earned a bachelor's or master's degree in engineering or a related field, such as biology, chemistry, geology, physics or mathematics from a regionally accredited institution.

Applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in the last 60 hours of their first bachelor's degree program.",Not Required,True,False,True,True,False,False,,,program,
"Environmental Engineering, Master of Science",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,Required,Required,"All applicants must submit an application and application fee, official transcripts, a resume, a statement of purpose, and three letters of recommendation. Applicants must have a bachelor's degree in engineering or a related field from a regionally accredited institution and a minimum of a 3.00 cumulative GPA (scale is 4.00 = ""A"") in the last 60 hours of a student's first bachelor's degree program.",Not Required,True,False,True,True,False,False,,,program,
"Environmental Life Sciences, PhD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
"Evolutionary Biology, PhD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,Required,Required,All applicants must meet the requirements of both the Graduate College and The College of Liberal Arts and Sciences.,Not Required,True,False,True,True,False,False,,,program,
"Film and Media Studies, MA",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
"Finance, Master of Science",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
"Gender Studies, MA",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,Required,Required,"Applicants must fulfill the requirements of both the Graduate College and The College of Liberal Arts and Sciences.

Applicants are eligible to apply to the program if they have earned a bachelor's or master's degree from a regionally accredited institution.

Applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in the last 60 hours of their first bachelor's degree program, or applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in an applicable master's degree program.

All applicants must submit:
1. graduate admission application and application fee
2. official transcripts
3. three letters of recommendation
4. statement of purpose
5. writing sample
6. resume or curriculum vitae
7. proof of English proficiency",Required,True,False,True,False,False,False,,,program,
"Geography, MA",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
"Geography, PhD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
"Geological Sciences, MS",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,Required,Required,"An applicant must have earned a bachelor's or master's degree in geology, earth sciences, geochemistry, geological engineering, or a related field from a regionally accredited institution.

Applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in the last 60 hours of their first bachelor's degree program, or applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in an applicable master's degree program.",Not Required,True,False,True,True,False,False,,,program,
"Geological Sciences, PhD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,Required,Required,"Applicants must meet all requirements of the Graduate College as well as the admission requirements of the School of Earth and Space Exploration listed below. Applicants are required to have adequate preparation in the fields of geology, chemistry, physics and mathematics. As a minimum, this includes one year of calculus and two of the following sciences: geology, chemistry, biology and physics.",Not Required,True,False,False,True,False,False,,,program,
"Global Health, MA",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,Required,Required,"Applicants must fulfill the requirements of both the Graduate College and the College of Liberal Arts and Sciences. Applicants are eligible to apply to the program if they have earned a bachelor's or master's degree from a regionally accredited institution. Applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in the last 60 hours of their first bachelor's degree program, or applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in an applicable master's degree program. All applicants must submit: 1. graduate admission application and application fee 2. official transcripts 3. curriculum vitae or resume 4. personal statement 5. three letters of recommendation 6. proof of English proficiency",Not Required,True,False,True,False,False,False,,,program,
"Global Management, Master of",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
"Graphic Design, Master of Science in Design",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,Required,Required,"Applicants must fulfill the requirements of both the Graduate College and The Design School. Applicants are eligible to apply to the program if they have earned a bachelor's or master's degree in visual communication design, graphic design or a related field from a regionally accredited institution. Applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in the last 60 hours of their first bachelor's degree program, or applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in an applicable master's degree program. All applicants must submit: 1. graduate admission application and application fee 2. official transcripts 3. portfolio 4. statement of purpose 5. three letters of recommendation 6. proof of English proficiency. Applicants must submit an online portfolio of 15 to 20 images of their creative work. The portfolio should demonstrate a high level of design expertise. The statement of purpose should be 500 to 1,000 words and describe the applicant's educational and professional background and their specific areas of interest for graduate-level study.",Not Required,True,False,,True,False,False,,,program,
"Health Care Delivery, Doctor of",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,Required,Required,"Applicants must fulfill the requirements of both the Graduate College and the Edson College of Nursing and Health Innovation.

Applicants are eligible to apply to the program if they have earned a master's or master of science degree in a health-related discipline (including but not limited to public health, nursing, medicine, health administration, health informatics, pharmacy and other allied health disciplines) from a regionally accredited institution.

Applicants must have a minimum cumulative GPA of 3.50 (scale is 4.00 = ""A"") in the last 60 hours of their first bachelor's degree program, or applicants must have a minimum cumulative GPA of 3.50 (scale is 4.00 = ""A"") in an applicable master's degree program.",Not Required,True,False,False,True,False,False,,,program,
"Higher and Postsecondary Education, MEd",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
"History, MA",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
"History, PhD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,Required,Required,"In addition to the requirements of the Graduate College, applicants must submit all of the following to the School of Historical, Philosophical and Religious Studies:

Graduate Admission Services application.
Transcripts.
Graduate Record Examinations (GRE): The GRE is not required for admission to the history PhD program.
Letters of recommendation: Three letters of recommendation are required, preferably from faculty members who know you well. Letters should speak to your academic qualifications and potential for success in graduate school.
Writing sample: A writing sample is required. It can be a paper written for a course, a chapter of an honors or master's thesis or a scholarly article. The writing sample should be no more than 35 pages, excluding bibliography, and should show your ability to conduct research and present your findings and analysis in a clear and compelling way.
Statement of purpose: A statement of purpose is required. It should be approximately 500-750 words and describe your academic background and interests, research goals, professional aspirations and the reasons why you are applying to the ASU history program. It should identify one or two faculty members with whom you would like to work.
Curriculum vitae or resume: A curriculum vitae or resume is required. It should include your academic and professional history.
Proficiency in English.

All applicants must submit an application and all supporting materials by the program's application deadline. Incomplete applications will not be considered.",Required,True,False,True,False,False,False,,,program,
"Human Systems Engineering, MS",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
"Human Systems Engineering, PhD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
"Industrial Design, Master of Science in Design",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,Required,Required,"Applicants must fulfill the requirements of both the Graduate College and the Herberger Institute for Design and the Arts.

Applicants are eligible to apply to the program if they have earned a bachelor's or master's degree in industrial design or a closely related field from a regionally accredited institution.

Applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in the last 60 hours of their first bachelor's degree program, or applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in an applicable master's degree program.

All applicants must submit:
1. a graduate application and application fee
2. official transcripts
3. a portfolio
4. a curriculum vitae or resume
5. a one- to two-page statement of purpose that describes the applicant's research interests, professional goals and reasons for wanting to join the program
6. three letters of recommendation
7. proof of English proficiency",Not Required,True,False,True,True,False,False,,,program,
"Industrial Engineering, MS",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,Required,Required,"Applicants are eligible to apply to the program if they have earned a bachelor's or master's degree in engineering, mathematics, statistics, computer science, business or a closely related field from a regionally accredited institution.

Applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in the last 60 hours of their first bachelor's degree program, or applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in an applicable master's degree program.",Not Required,True,False,True,True,False,False,,,program,
"Industrial Engineering, PhD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,Required,Required,"Applicants must meet the requirements of both the Graduate College and the Ira A. Fulton Schools of Engineering.

Applicants are eligible to apply to the program if they have earned a bachelor's or master's degree in industrial engineering or a related field from a regionally accredited institution.

Applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in the last 60 hours of their first bachelor's degree program, or applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in an applicable master's degree program.

All applicants must submit:
1. graduate admission application and application fee
2. official transcripts
3. statement of purpose
4. resume or curriculum vitae
5. three letters of recommendation
6. proof of English proficiency",Not Required,True,False,,True,False,False,,,program,
"Information Technology, MS",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,Required,Required,"All applicants must submit an ASU Graduate Admission Services application. An applicant whose native language is not English must provide proof of English proficiency regardless of current residency. Admission to the information technology MS program requires an undergraduate degree in a computing discipline, information technology, engineering or a closely related field from a regionally accredited institution, with a cumulative GPA of 3.00 (scale is 4.00 = ""A"") or higher in the last 60 hours of a bachelor's degree program.",Not Required,True,False,False,True,False,False,,,program,
"Innovation and Venture Development, MS",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,Required,Required,"Applicants must fulfill the requirements of both the Graduate College and the Ira A. Fulton Schools of Engineering.

Applicants are eligible to apply to the program if they have earned a bachelor's or master's degree in engineering, science, design, business or a related field from a regionally accredited institution.

Applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in the last 60 hours of their first bachelor's degree program, or applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in an applicable master's degree program.

Applicants are required to submit:
1. graduate admission application and application fee
2. official transcripts
3. resume
4. statement of purpose
5. three letters of recommendation
6. proof of English proficiency",Not Required,True,False,True,True,False,False,,,program,
"Integrated School-Based Mental and Behavioral Health, Graduate Certificate",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
"Interior Architecture, Master of",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
"Journalism and Mass Communication, MMC",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,Required,Required,"Applicants must fulfill the requirements of both the Graduate College and the Walter Cronkite School of Journalism and Mass Communication.

Applicants are eligible to apply to the program if they have earned a bachelor's or master's degree from a regionally accredited institution.

Applicants must have a minimum of a 3.00 cumulative GPA (scale is 4.00 = ""A"") in the last 60 hours of a student's first bachelor's degree program.

Applicants must submit the following:
*graduate admission application and application fee
*official transcripts
*statement of purpose
*three letters of recommendation
*a resume
*a writing sample
*proof of English proficiency",Required,True,False,,False,False,False,,,program,
"Justice Studies, PhD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,Required,Required,"Applicants must fulfill the requirements of both the Graduate College and The College of Liberal Arts and Sciences. Applicants are eligible to apply to the program if they have earned a bachelor's or master's degree from a regionally accredited institution. Applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in the last 60 hours of their first bachelor's degree program, or applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in an applicable master's degree program. Applicants must submit the following: graduate admission application and application fee; official transcripts; curriculum vitae; personal statement of up to three pages, double spaced, discussing why the applicant wants to pursue a PhD in justice studies at Arizona State University; three letters of recommendation from faculty or others qualified to evaluate the applicant's potential for graduate study; a writing sample of no more than 30 pages that demonstrates the applicant's writing and analytical skills",Required,True,False,False,False,False,False,,,program,
"Landscape Architecture, Master of",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,Required,Required,"All applicants must meet the minimum requirements of the Graduate College.

A portfolio is required of all applicants, regardless of background. All students must demonstrate a certain level of proficiency with computer software, including the Adobe Creative Suite, AutoCAD and 3-D modeling software such as Rhino. The admissions committee may require some students to take a summer workshop or a class to address any deficiencies.

Applicants must submit the following: an online application, official transcripts, a statement of purpose, a resume, three letters of recommendation and a portfolio.

There are two MLA program options. Track 1 is a three-year program for students without an undergraduate degree in landscape architecture, architecture or design. Track 2 is a two-year advanced program for students with an undergraduate degree in landscape architecture, architecture or design.

An undergraduate GPA of at least 3.00 (on a 4.00 scale) in the last 60 hours of the first bachelor's degree is required.",Not Required,True,False,True,True,False,False,,,program,
"Legal Studies, MLS",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,Required,Required,"Applicants must fulfill the requirements of both the Graduate College and the Sandra Day O'Connor College of Law. Applicants are eligible to apply to the program if they have earned a bachelor's or master's degree in any field from a regionally accredited institution. Applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in the last 60 hours of their first bachelor's degree program, or applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in an applicable master's degree program. All applicants must submit: graduate admission application and application fee; official transcripts; personal statement; resume or curriculum vitae; two letters of recommendation; proof of English proficiency.",Not Required,True,False,,False,False,False,,,program,
"Linguistics and Applied Linguistics, MA",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
"Linguistics and Applied Linguistics, PhD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,Required,Required,"Applicants must fulfill the requirements of both the Graduate College and The College of Liberal Arts and Sciences.

Applicants are eligible to apply to the program if they have earned a bachelor's or master's degree from a regionally accredited institution.

Applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in the last 60 hours of their first bachelor's degree program, or applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in an applicable master's degree program.

All applicants must submit:
1. graduate admission application and application fee
2. official transcripts
3. curriculum vitae
4. personal statement
5. three letters of recommendation
6. writing sample
7. proof of English proficiency",Required,True,False,True,False,False,False,,,program,
"Management, Master of Science",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,Required,Required,"Applicants must fulfill the requirements of both the Graduate College and the W. P. Carey School of Business.

Applicants are eligible to apply to the program if they have earned a bachelor's or master's degree in a nonbusiness field from a regionally accredited institution. Applicants with a bachelor's or master's degree in business are not eligible for admission to the Master of Science in management program.

Applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in the last 60 hours of their first bachelor's degree program, or applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in an applicable master's degree program.

All applicants must submit:
1. graduate admission application and application fee
2. official transcripts
3. resume or curriculum vitae
4. one-page statement of purpose
5. proof of English proficiency",Not Required,True,False,False,True,False,False,,,program,
"Marketing, Master of Science",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
"Mass Communication, PhD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
"Materials Science and Engineering, MS",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
"Materials Science and Engineering, PhD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,Required,Required,"Applicants must fulfill the requirements of both the Graduate College and the Ira A. Fulton Schools of Engineering.

Applicants are eligible to apply to the program if they have earned a bachelor's or master's degree in materials science and engineering, chemical engineering, chemistry, physics, mechanical engineering, electrical engineering, bioengineering or a closely related field from a regionally accredited institution.

Applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in the last 60 hours of their first bachelor's degree program, or applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in an applicable master's degree program.

All applicants must submit:
1. graduate admission application and application fee
2. official transcripts
3. statement of purpose
4. three letters of recommendation
5. proof of English proficiency",Not Required,True,False,False,True,False,False,,,program,
"Mathematics, MA",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,Required,Required,"An applicant must have a bachelor's degree in mathematics from a college or university of recognized standing.

All applicants must submit:
1. graduate admission application and application fee
2. official transcripts
3. statement of purpose
4. three letters of recommendation
5. resume or curriculum vitae
6. proof of English proficiency

GRE scores are not required.",Not Required,True,False,,True,False,False,,,program,
"Mathematics, PhD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
"Mechanical Engineering, MS",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,Not Required,Required,"Applicants must fulfill the requirements of both the Graduate College and the Ira A. Fulton Schools of Engineering.

Applicants are eligible to apply to the program if they have earned a bachelor's or master's degree in mechanical engineering, aerospace engineering or a closely related field from a regionally accredited institution.

Applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in the last 60 hours of their first bachelor's degree program, or applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in an applicable master's degree program.

All applicants must submit:

1. graduate admission application and application fee
2. official transcripts
3. statement of purpose
4. two letters of recommendation
5. proof of English proficiency

Additional application requirements for applicants who attended a university outside of the U.S. are available at https://admission.asu.edu/international/graduate/doctorate-masters.

GRE scores are not required.",Not Required,True,False,True,True,False,False,,,program,
"Mechanical Engineering, PhD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
"Microbiology, PhD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
