Resume,StatementOfPurpose,Requirements,WritingSample,IsAnalyticalNotRequired,IsAnalyticalOptional,IsRecommendationSystemOpted,IsStemProgram,IsACTRequired,IsSATRequired,MinimumACTScore,MinimumSATScore,extraction_level,Program name,Program Page url,error
Required,Required,"To apply for the online MPH in Populations and Health Sciences, follow the School of Public Health Steps to Apply for an MPH. Your application package will include: Online SOPHAS application. Official Transcripts. Statement of Purpose and Objectives. Reflective Essay (optional) Quantitative Experiences Statement. Resume or CV. Letters of Recommendation. Language Proficiency Requirements (only for applicants whose native language is not English). [1]

Eligible applicants will have:
- 4-year bachelor's degree conferred from a regionally accredited U.S. institution or equivalent (WES ICAP verification for international degrees) It is recommended that applicants have course experience in areas such as Biology, Chemistry, Algebra, and Statistics (or professional experience using similar quantitative skills.)
- At least one year of professional experience in any field. ... 
- Volunteer or work experience (or clearly articulated interest) in a public health-related field.
- English language proficiency. [1]",Optional,True,False,,False,False,False,,,program,Master of Public Health,https://grad.uci.edu/admissions/degree-programs/,
Not Required,Not Required,"Only students in our existing Public Health PhD program who determine that the PhD track is not fit for them, or due to extenuating circumstances are not able to continue toward the PhD would be able to earn the MS Public Health degree. Students cannot apply to the M.S. program. [11]",Not Required,True,False,False,False,False,False,,,program,Master of Science in Public Health,https://grad.uci.edu/admissions/degree-programs/,
,Required,"To be eligible to apply to the PhD, an applicant must meet the minimum academic requirements: General requirements for admission to graduate study are that the applicant hold the degree of Bachelor of Arts, Letters, Philosophy, or Science (or an acceptable equivalent) from an accredited academic institution with degree standards equivalent to those of the University of California. A minimum undergraduate grade point average of at least B (3.0 on a 4.0 scale) is required. Applicants must submit both the UCI Application for Graduate Admission and the School of Public Health Application Service (SOPHAS) application in order to be considered for admission. Evaluations of applicant files for admission to the Ph.D. program will consist of an assessment of transcripts of previous academic work, statement of purpose, letters of recommendation, and other relevant qualifications. [18]",Not Required,True,False,,True,False,False,,,program,PhD in Public Health,https://grad.uci.edu/admissions/degree-programs/,
,,,,False,False,False,False,False,False,,,program,Master of Science in Medical Science,https://grad.uci.edu/admissions/degree-programs/,
Not Required,Required,"To be considered for admission into the UCI School of Medicine, applicants must meet the following requirements. All applicants must complete the American Medical Colleges Application Service (AMCAS) application between June 1-Nov. 1, of the application year for the following year's entering class. A minimum of three years (90 semester units) of undergraduate coursework, including a minimum of one full-time year at an accredited U.S. college or university. Applicants must receive a Bachelor's degree or equivalent from a U.S. accredited college or university by the time of matriculation. All prerequisite courses listed as 'in progress' on the AMCAS application and UCI School of Medicine Secondary Application must be successfully completed by July 15 of the matriculation year. The Medical College Admissions Test (MCAT) must have been taken within the three years preceding June 1 of the application year and no later than Sept. 30 of the application year. [2]",Not Required,False,False,,True,False,False,,,program,Doctor of Medicine,https://grad.uci.edu/admissions/degree-programs/,
,,,,False,False,,False,False,False,,,program,Master of Science in Biotechnology,https://grad.uci.edu/admissions/degree-programs/,
,,,,False,False,,False,False,False,,,program,Master of Science in Ecology and Evolutionary Biology,https://grad.uci.edu/admissions/degree-programs/,
,,,,False,False,False,False,False,False,,,none,Master of Science in Genetic Counseling,https://grad.uci.edu/admissions/degree-programs/,
,Required,"Applicants are evaluated on the basis of their prior academic record and their potential for creative research and teaching, as demonstrated in submitted application materials. [4] Application materials include official university transcripts, three letters of recommendation, a Statement of Purpose, and a Personal History Statement. [4, 5] Applicants are expected to hold a Bachelor's degree in one of the Science, Technology, Engineering, and Mathematics (STEM) fields. [10] The curriculum is designed for students who have had mathematical training comparable to a standard one-year university-level calculus course and a lower-division university course in elementary differential equations and linear algebra. [5] Exceptional students not meeting these prerequisites may be admitted on the condition that they fulfill these requirements during the first fall quarter or the preceding summer. [5]",Not Required,True,False,,True,False,False,,,program,"Master of Science in Mathematical, Computational, and Systems Biology",https://grad.uci.edu/admissions/degree-programs/,
Not Required,Required,"Applicants are expected to hold a Bachelor's degree in one of the Science, Technology, Engineering, and Mathematics (STEM) fields. [8] Applicants are evaluated on the basis of their prior academic record and their potential for creative research and teaching, as demonstrated in submitted application materials (official university transcripts, letters of recommendation, GRE scores, and statement of purpose). [8]",Not Required,False,False,,True,False,False,,,program,"PhD in Mathematical, Computational, and Systems Biology",https://grad.uci.edu/admissions/degree-programs/,
Not Required,Required,"Students are admitted to the Ph.D. program only; the master's degree may be awarded upon progress to the Ph.D. [8] Application requirements for the Earth System Science graduate program include an online application, three letters of recommendation, a Statement of Purpose, and a Personal History Statement. [11]",Not Required,True,False,,True,False,False,,,program,Master of Science in Earth System Science,https://grad.uci.edu/admissions/degree-programs/,
,,,,,,,,,,,,error,PhD in Earth System Science,https://grad.uci.edu/admissions/degree-programs/,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
Required,Required,"Applicants to the Ph.D. program in Chemistry are expected to submit a Statement of Purpose, a Curriculum Vitae, and a minimum of three letters of recommendation. A Personal History Statement is optional but strongly recommended. [4] Unofficial transcripts from all institutions attended since high school are also required. [4]",Not Required,True,False,,True,False,False,,,program,Master of Science in Chemistry,https://grad.uci.edu/admissions/degree-programs/,
,,,,,,,,,,,,error,PhD in Chemistry,https://grad.uci.edu/admissions/degree-programs/,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,,error,Master of Science in Mathematics,https://grad.uci.edu/admissions/degree-programs/,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,"All applicants are required to complete the online application, pay a non-refundable application fee ($135 for U.S. Citizens and lawful U.S. Permanent Residents, and $155 for all other applicants), and upload scanned copies of transcripts from all post-secondary institutions attended. [3] Letters of recommendation are also a required component and must be submitted directly by the recommender. [3]",,False,True,,False,False,False,,,institute,PhD in Mathematics,https://grad.uci.edu/admissions/degree-programs/,
,,,,False,True,,False,False,False,,,institute,Master of Science in Physics,https://grad.uci.edu/admissions/degree-programs/,
Required,Required,"In addition to the online application and application fee, the following are required for all applicants: Transcripts from all institutions attended since high school, and three letters of recommendation. [10] Applicants whose primary language is not English are also required to demonstrate proficiency by taking the Test of English as a Foreign Language (TOEFL) or International English Language Testing System (IELTS). [10]",Not Required,True,False,,True,False,False,,,program,PhD in Physics,https://grad.uci.edu/admissions/degree-programs/,
,,,,,,,,,,,,error,"Master of Advanced Study in Criminology, Law and Society",https://grad.uci.edu/admissions/degree-programs/,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,,error,"PhD in Criminology, Law and Society",https://grad.uci.edu/admissions/degree-programs/,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,,error,Master of Legal and Forensic Psychology,https://grad.uci.edu/admissions/degree-programs/,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,,error,Master of Public Policy,https://grad.uci.edu/admissions/degree-programs/,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,False,False,False,False,False,False,,,none,PhD in Social Ecology,https://grad.uci.edu/admissions/degree-programs/,
,,,,,,,,,,,,error,Master of Urban and Regional Planning,https://grad.uci.edu/admissions/degree-programs/,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,,error,Master of Science in Cognitive Sciences,https://grad.uci.edu/admissions/degree-programs/,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,,error,PhD in Cognitive Sciences,https://grad.uci.edu/admissions/degree-programs/,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,Required,"The University of California, Irvine, does not offer a direct Master of Science in Cognitive Neuroscience program. However, students admitted to the Ph.D. program in Cognitive Sciences can earn an M.S. in Cognitive Neuroscience. [6] Standard requirements for admission to the Ph.D. program include a statement of purpose, a personal statement, official transcripts of all college coursework, and at least three letters of recommendation. [2] Suitable undergraduate degrees include those in psychology, cognitive science, biology, computer science, mathematics, statistics, engineering, physical sciences, linguistics, philosophy, or related fields. [2] While not a strict requirement for admission, it is highly desirable for applicants to have a background in mathematics equivalent to at least one year of calculus and some knowledge of computer programming. [3]",Not Required,False,True,,True,False,False,,,program,Master of Science in Cognitive Neuroscience,https://grad.uci.edu/admissions/degree-programs/,
,,,,,,,,,,,,error,Master of Arts in Economics,https://grad.uci.edu/admissions/degree-programs/,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,,error,PhD in Economics,https://grad.uci.edu/admissions/degree-programs/,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,False,False,False,False,False,False,,,none,"Master of Arts in Philosophy, Political Science, Economics",https://grad.uci.edu/admissions/degree-programs/,
,,,,,,,,,,,,error,Master of Arts in Social Science,https://grad.uci.edu/admissions/degree-programs/,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,,error,Master of Business Administration,https://grad.uci.edu/admissions/degree-programs/,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,,error,Master of Professional Accountancy,https://grad.uci.edu/admissions/degree-programs/,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
Required,Required,"Admission to the Paul Merage School of Business is granted to individuals with a strong academic background holding an undergraduate degree from a recognized institution. Applicants are evaluated based on their academic performance and leadership potential, as demonstrated through their submitted application materials. [4]

Application requirements include:
- Official transcripts from all institutions attended to earn an undergraduate degree (with English translation if applicable) [4]
- Two letters of recommendation [4]
- A current résumé [4]
- Two essays (one video and one written) [4]
- Official TOEFL or IELTS score (International students, if applicable) [4]
- While the GMAT or GRE is not required, it is recommended for applicants with an undergraduate GPA under 3.3. [4]
- $150 application fee [4]
- Interview by Invitation Only [4]",Required,True,True,,True,False,False,,,program,Master of Finance,https://grad.uci.edu/admissions/degree-programs/,
,,,,,,,,,,,,error,Master of Innovation and Entrepreneurship,https://grad.uci.edu/admissions/degree-programs/,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,,error,Master of Science in Business Analytics,https://grad.uci.edu/admissions/degree-programs/,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,,error,PhD in Management,https://grad.uci.edu/admissions/degree-programs/,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,,error,Master of Science in Biotechnology Management,https://grad.uci.edu/admissions/degree-programs/,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,,error,PhD in Computational Science,https://grad.uci.edu/admissions/degree-programs/,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,,error,Juris Doctor/Master's,https://grad.uci.edu/admissions/degree-programs/,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
Required,Required,"To apply for the J.D. program, applicants must have a bachelor's degree from an accredited institution. The application is considered complete when the following items are received: a complete application form, transcripts from all undergraduate and graduate institutions attended, a Credential Assembly Service (CAS) Law School Report, official scores from either the LSAT or GRE, a minimum of two (and no more than three) letters of recommendation, a Resume or Curriculum Vitae, a Personal Statement with a 750-word limit, and a 'Why UC Irvine Law?' essay, also with a 750-word limit. [2] Applicants interested in the concurrent J.D./Ph.D. program must submit separate applications and be admitted to both the School of Law and the graduate program of their choice. [8]",Not Required,False,False,,False,False,False,,,program,Juris Doctor/PhD,https://grad.uci.edu/admissions/degree-programs/,
,,"M.S. and Ph. D. degrees are offered in Transportation Science. Admission is limited to a small number of exceptionally talented, independent, and self-disciplined students. The deadline for application for admission is March 1 for the fall quarter. All applicants must take the Graduate Record Exam (GRE) prior to the application deadline. Applicants whose first language is not English must also submit Test of English as a Foreign Language (TOEFL) or International English Language Testing System (IELTS) scores.",,False,False,,False,False,False,,,program,Master of Science in Transportation Science,https://grad.uci.edu/admissions/degree-programs/,
,,,,False,False,False,False,False,False,,,none,PhD in Transportation Science,https://grad.uci.edu/admissions/degree-programs/,
,,,,,,,,,,,,error,Master in Management,https://grad.uci.edu/admissions/degree-programs/,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
Required,Required,"A minimum overall grade point average of 3.0 in undergraduate academic course work; Two confidential letters of recommendation; A statement of purpose (describing the applicant's goals in seeking the Master's degree); A personal history statement; A resume or curriculum vitae (noting relevant work/academic experience). [4] A B.A. or B.S., preferably in Biology, Conservation Biology, Ecology, or Environmental Science is required. [4] Undergraduate preparation should include a minimum of: One full year of biological sciences, One full year of chemistry, and One semester or quarter of calculus or statistics. [2, 4]",Not Required,True,False,,True,False,False,,,program,Master of Conservation and Restoration Science,https://grad.uci.edu/admissions/degree-programs/,
Not Required,Required,"To apply to the Master of English Program, applicants must submit an electronic application. Applications are complete when the Master of English Program has received all of the documents listed below. These documents include the University Electronic Application (with the Statement of Purpose and the Personal History Statement), three letters of recommendation, and unofficial transcripts. [2] Admission to the Master of English Program is determined by careful review of the applicants' prior academic performance, writing sample, three letters of recommendation, statement of purpose, and personal history statement. [3] A bachelor's degree with a minimum 3.0 GPA is a University prerequisite for admission, which may be waived in exceptional cases. [3] The application must include three letters of recommendation, unofficial transcripts of all academic work, and a writing sample. [3]",Required,True,False,,False,False,False,,,program,Master of English,https://grad.uci.edu/admissions/degree-programs/,
Required,Required,Applicants must submit their application and all supporting documents through the Law School Admission Council (LSAC) website.,Not Required,False,False,,False,False,False,,,program,Master of Laws,https://grad.uci.edu/admissions/degree-programs/,
,,,,,,,,,,,,error,"Master of Science, Pharmacology",https://grad.uci.edu/admissions/degree-programs/,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,True,False,,False,False,False,,,institute,Executive MBA Program,https://grad.uci.edu/admissions/degree-programs/,
