Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGreRequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,Fees,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore
,Master of Engineering in Civil and Environmental Engineering,,,,,Graduate,Fall,,,,Required,Required,Not Required,REQUIRED,"Applicants must have a bachelor’s degree or its equivalent from an accredited institution. A satisfactory scholastic average, usually a minimum grade-point average (GPA) of 3.0 (B) on a 4.0 scale, is required. The GRE is not required for the application. As part of the online application, you will also be required to submit a Personal History Statement and three letters of recommendation.",,,True,False,False,False,False,False,,True,False,False,False,False,True,True,False,False,,,,College of Engineering,"$56,128/Year","$56,128/Year",,,,,,"Energy, Civil Infrastructure and Climate; Engineering and Project Management; Environmental Engineering; GeoSystems (Geoengineering); Structural Engineering, Mechanics and Materials; Systems (Civil Systems); Transportation Engineering","The Civil and Environmental Engineering (CEE) Department offers a Master of Science (MS), a Master of Engineering (MEng), and a PhD. The Master of Science program emphasizes graduate-level research or specialized professional practice. The Master of Engineering (MEng) is a professional degree that provides students with a foundation in engineering and the business, management, and leadership skills to enter the workforce as an engineering leader. The PhD program is designed for students interested in research and teaching.",,https://grad.berkeley.edu/admissions/our-programs/,,,,True,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,7.0,,,,,90.0,,,,,,,,,,,,,Merit-based,,,,,,,
,Master of Science in Civil and Environmental Engineering,,,,,Graduate,Fall,,,,Required,Required,Not Required,REQUIRED,"A bachelor’s degree or recognized equivalent from an accredited institution; A satisfactory scholastic average, usually a minimum grade-point average (GPA) of 3.0 (B) on a 4.0 scale; Enough undergraduate training to do graduate work in your chosen field. Applicants must also provide three letters of recommendation, a Statement of Purpose, a Personal History Statement, and evidence of English language proficiency if their native language is not English.",Not Required,,True,False,False,False,False,False,,True,False,False,False,False,True,True,False,False,,,,College of Engineering,"$15,312/Year (Resident) or $30,414/Year (Non-Resident)","$15,312/Year (Resident) or $30,414/Year (Non-Resident)",,,,,,"Energy, Civil Infrastructure and Climate; Engineering and Project Management; Environmental Engineering; GeoSystems (Geoengineering); Structural Engineering, Mechanics and Materials; Systems (Civil Systems); Transportation Engineering","The Department of Civil and Environmental Engineering offers several degree programs for graduate students. The Master of Science (MS) and the Doctor of Philosophy (PhD) programs are designed for students who want to specialize in a particular technical area within civil and environmental engineering. The MS program usually takes two or three semesters of study. Students can also choose a professional degree program, the Master of Engineering (MEng). The Civil and Environmental Engineering department’s research and teaching are at the forefront of providing the data, models, and decision-making tools to manage the complexities of modern engineering systems.",,https://grad.berkeley.edu/admissions/our-programs/,,,,True,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,7.0,,,,,90.0,,,,,,,,,,,"Up to $33,000/Year plus tuition and fees",,Merit-based and Diversity-based,,,,,,,
,Doctor of Philosophy in Civil and Environmental Engineering,,,,,Doctoral,Fall,,,,Required,Required,Not Required,REQUIRED,"Applicants must have at least a 3.0 or higher-level GPA from their undergraduate institution. Required application materials include unofficial transcripts, three letters of recommendation, a statement of purpose, a personal history statement, a resume/curriculum vitae, and evidence of English language proficiency (for international applicants). A bachelor's degree or recognized equivalent from an accredited institution is required.",,,True,False,False,False,False,False,,True,False,False,False,False,True,True,False,False,,,,College of Engineering,"$21,118/Year","$21,118/Year",,,,,,"Energy, Civil Infrastructure and Climate; Engineering and Project Management; Environmental Engineering; GeoSystems (Geoengineering); Structural Engineering, Mechanics and Materials; Systems (Civil Systems); Transportation Engineering","The Department of Civil and Environmental Engineering (CEE) at UC Berkeley is a world-renowned leader in engineering education and research. We offer a wide range of graduate programs in several key areas of civil and environmental engineering. Our faculty and students work on cutting-edge research that addresses the most pressing challenges facing our society today, including climate change, urban sustainability, and resilient infrastructure. Berkeley’s CEE department is home to a vibrant and diverse community of students and faculty, and our graduates are highly sought after by employers in industry, government, and academia. Whether you’re interested in pursuing a career in research or practice, our programs will give you the skills and knowledge you need to succeed. The Doctor of Philosophy (PhD) degree is awarded as a mark of the highest achievement in preparation for a career in research and teaching. PhD students are expected to complete a series of advanced courses and to perform original and significant research leading to a dissertation.",,https://grad.berkeley.edu/admissions/our-programs/,,,,True,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,7.0,,,,,90.0,,,,,,,,,,,,,,,,,,,,
,Doctor of Philosophy in Classics,,,,,Doctoral,Fall,,September 2025,"December 2, 2025",Required,Required,Not Required,REQUIRED,"To apply to the PhD program in Classics, applicants must submit an online application through the UC Berkeley Graduate Division. Requirements include a statement of purpose, a personal history statement, three letters of recommendation, official transcripts from all post-secondary institutions attended, a writing sample of roughly 20-25 pages, and a curriculum vitae (CV). The GRE is not required for applications to the PhD in Classics.",Required,,True,False,False,False,False,False,,True,False,False,False,False,True,True,False,False,,,,College of Letters and Science,"$16,134/Year","$16,134/Year",,,,,,,"The PhD program in Classics is a five- to seven-year course of study leading to the degree of Doctor of Philosophy. The program is designed to provide students with a broad and deep knowledge of Greek and Latin language and literature, as well as the history and culture of the ancient world. Students will develop their research and teaching skills through coursework, exams, and the writing of a dissertation. The aim of the PhD program is to prepare students for careers in research and teaching at the university or college level, as well as for other professional paths that require high-level skills in analysis, communication, and research.",,https://dagrs.berkeley.edu/,,,,True,False,,4.0,3.0,6%,,,,,,,,,,,,,,,,,False,False,,,,,,,7.0,,,,,90.0,,,,,,,,,,,"Full funding (covers tuition, fees, and stipend) for 5-6 years",,"Fellowships, Graduate Student Instructor (GSI) positions, and Graduate Student Researcher (GSR) positions",,,,,,,
,Doctor of Philosophy in Comparative Literature,,,,,Doctoral,Fall,,,,Required,Required,Not Required,REQUIRED,"Applicants must have a bachelor’s degree or its equivalent from an accredited institution with a minimum grade point average of B (3.0). Required preparation includes study in three literatures, at least one of which must be an ancient language, and command of at least two foreign languages, with at least one of these usually being at an advanced level. Admission is based on the applicant's academic record, statement of purpose, personal statement, three letters of recommendation, and a writing sample. The Graduate Record Examination (GRE) is not required.",Required,,True,False,False,False,False,False,,True,False,False,False,False,True,True,False,False,,,,College of Letters & Science,"$16,564/Year","$16,564/Year",,,,,,,"The Department of Comparative Literature at Berkeley is a community of scholars and students dedicated to the study of literature and culture across national and linguistic boundaries. Our program is built on the belief that literary study is most productive when it involves the crossover between different languages, cultures, and disciplines.",,https://complit.berkeley.edu/home,,,,True,False,,4.0,3.0,6.4%,,,,,,,,,,,,,,,,,False,False,,,,,,,7.0,,,,,90.0,,,,,,,,,,,,,"Merit-based fellowships (University and Departmental), Teaching Assistantships (GSI), and Research Assistantships (GSR)",,,,,,,
,Master of Science in Computer Science,,,,,Graduate,Fall,,September 2025,"December 16, 2025",Required,Required,Not Required,REQUIRED,"A minimum GPA of 3.0 is required. Applicants for the research-oriented degrees are usually required to have an undergraduate degree in a technical discipline. Admission to the MS and PhD programs is highly competitive. Applications are evaluated by a faculty committee that takes into account the applicant's academic record, research experience, and potential for success in a research-intensive environment. Required application materials include a Statement of Purpose, Personal History Statement, Resume or Curriculum Vitae, and three letters of recommendation.",,,True,False,False,False,False,False,,True,False,False,False,False,True,True,False,False,,,,College of Engineering,"$31,320/Year","$31,320/Year",,,,,,,The Master of Science (MS) is a research-oriented degree. It is intended for students who have a master’s level of maturity in their research and wish to pursue a PhD. It can also be a terminal degree for those who wish to pursue a career in research and development in industry.,,https://grad.berkeley.edu/admissions/our-programs/,,,,True,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,7.0,,,,,90.0,,,,,,,,,,,,,Merit-based,,,,,,,
,Doctor of Philosophy in Computer Science,,,,,Doctoral,,,,,Required,Required,Not Required,REQUIRED,"Applicants must have a bachelor's degree or its equivalent from an accredited institution with a minimum Grade Point Average (GPA) of 3.0. Required application materials include official transcripts, three letters of recommendation, a Statement of Purpose, a Personal History Statement, and a Resume/CV. The GRE (Graduate Record Examination) is not required for the Computer Science PhD program and will not be considered in the review process.",Not Required,,True,False,False,False,False,False,,True,False,False,False,False,True,True,False,False,,,,,,,,,,,,,"The PhD in Computer Science is a research-based program for students who have a prior BS or MS in a technical field (e.g., Computer Science, Math, etc.) and who wish to pursue a career in research and/or academia. The focus of the PhD program is on research. Our program is ranked as one of the top in the country and our faculty is world-renowned.",,https://cicscareers.notion.site/3b9f856462b74e7e80199a4c6feaa9ac?pvs=21,,,,True,True,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,7.0,,,,,90.0,,,,,,,,,,,,,,,,,,,,
,Master of Design,,,,,Graduate,Fall,,"September 1, 2025","January 6, 2026",Required,Required,Not Required,REQUIRED,Applicants must have a bachelor’s degree or its equivalent from an accredited institution. A minimum Grade Point Average (GPA) of 3.0 (B) on a 4.0 scale is required. International students from a country where the official language is not English must also fulfill the English Language Proficiency requirement.,,,True,False,False,False,False,False,,True,False,False,False,False,True,True,False,False,,,,College of Engineering and College of Environmental Design,"$27,770/Semester","$27,770/Semester",,,,,,,"The Master of Design (MDes) at UC Berkeley is a three-semester professional graduate program that prepares students to lead the design of emerging technologies for social and technical impact. Jointly offered by the College of Engineering and the College of Environmental Design, the MDes provides an interdisciplinary curriculum that bridges technical innovation with social consciousness and creative practice. The program is designed for students who are passionate about the potential of design to address complex challenges and who want to gain the skills and knowledge to lead the design of the next generation of products, services, and environments.",,https://mobile.twstalker.com/BerkeleyBioE,,,,True,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,7.0,,,,,90.0,,,,,,,,,,,,,Merit-based,,,,,,,
,Master of Development Engineering,,,,,Graduate,,,,,Required,Required,Not Required,REQUIRED,A bachelor’s degree from an accredited institution or recognized equivalent. Minimum Grade Point Average (GPA) of 3.0. Resume or Curriculum Vitae. Three letters of recommendation. Statement of Purpose. Personal History Statement. Transcripts. English Language Proficiency (TOEFL or IELTS) if applicable. The GRE is not required.,,,True,False,False,False,False,False,,True,False,False,False,False,True,True,False,False,,,,,,,,,,,,"AI & Data Analytics; Digital Platforms; Energy, Climate & Sustainability; Health & Medical Technologies","The Master of Development Engineering (MDevEng) is a professional graduate degree designed to prepare students for careers in the private and public sectors as they work to address the most pressing global challenges. Development Engineering (DevEng) is an emerging field that integrates engineering, social sciences, and design to address development challenges through the lens of human-centered design and social impact. The program provides students with a multidisciplinary education, emphasizing the development, implementation, and scaling of technological solutions in low-resource settings. Students will learn to analyze complex problems, design sustainable and impactful interventions, and evaluate their effectiveness. The three-semester curriculum includes core coursework in development engineering, specialized tracks, and a capstone project.",,https://bpb-us-e1.wpmucdn.com/sites.gatech.edu/dist/0/2109/files/2021/09/UC-Berkeley-Development-Engineering.pdf,,,,True,True,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,7.0,,,,,90.0,,,,,,,,,,,,,,,,,,,,
,Master of Development Practice,,,,,Graduate,Fall,,,,Required,Required,Not Required,REQUIRED,"To be eligible for the Berkeley MDP, an applicant must have a Bachelor’s degree or its equivalent from an accredited institution. A typical applicant has at least two years of work experience in a field related to international development. The application requires a completed online graduate application, official transcripts, three letters of recommendation, a current resume/CV, a Statement of Purpose, and a Personal History Statement. International applicants must provide evidence of English language proficiency (TOEFL or IELTS scores). The GRE is not required.",Not Required,,True,False,False,False,False,False,,True,False,False,False,False,True,True,False,False,,,,Goldman School of Public Policy,"$30,518/Year","$30,518/Year",,,,,,,"The Master of Development Practice (MDP) at UC Berkeley is a cross-disciplinary professional degree program that prepares students to address the world’s most pressing challenges. Drawing on the expertise of the Goldman School of Public Policy and faculty from across campus, the MDP provides students with the skills and knowledge needed to become leaders in sustainable development. The program combines rigorous academic training with practical, hands-on experience through a summer internship and a capstone project. Students learn to integrate insights from across the natural sciences, social sciences, and management to develop innovative solutions to complex problems.",,https://gspp.berkeley.edu/programs/master-of-development-practice-mdp,,,,True,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,7.0,,,,,90.0,,,,,,,,,,,,,Merit-based (Departmental Fellowships),,,,,,,
,Doctor of Philosophy in Earth and Planetary Science,,,,,Doctoral,Fall,,,,Required,Required,Not Required,REQUIRED,"In addition to the University’s basic requirements for admission, the department requires three letters of recommendation and a statement of purpose. The GRE is not required. Completion of the PhD degree requires: 1) a minimum of four units of 200-level courses from four different EPS professors, 2) passing an oral qualifying examination, 3) the writing of a dissertation, and 4) a final public presentation of the research.",,,True,False,False,False,False,False,,True,False,False,False,False,True,False,False,False,,,,College of Letters & Science,"$16,284.50/Year","$16,284.50/Year",,,,,,,"Earth and Planetary Science (EPS) is a multidisciplinary field of study that focuses on the physics, chemistry, and biology of the Earth and other planets. EPS research at Berkeley involves faculty and students in the fields of atmospheric science, biogeochemistry, climate science, ecology, geochemistry, geodesy, geology, geomorphology, geophysics, glaciology, mineralogy, paleontology, planetary science, and seismology. EPS students and faculty use a wide range of tools, including laboratory experiments, field observations, remote sensing, and numerical modeling. Our department is committed to creating a diverse and inclusive environment where all students can thrive.",,https://grad.berkeley.edu/admissions/our-programs/,,,,True,True,,4.0,3.0,19.4%,,,,,,,,,,,,,,,,,False,False,,,,,,,7.0,,,,,90.0,,,,,,,,,,,"Full financial support (tuition, fees, and stipend) for five years",,"Fellowships, Graduate Student Researcher (GSR), Graduate Student Instructor (GSI)",,,,,,,
,Doctor of Philosophy in East Asian Languages and Cultures,,,,,Doctoral,Fall,,,,Required,Required,Not Required,REQUIRED,"The Department of East Asian Languages and Cultures (EALC) offers a program of study in the languages and cultures of China, Japan, and Korea, leading to the PhD. Requirements for admission include a bachelor’s degree or its equivalent from an accredited institution, a minimum grade point average (GPA) of 3.0 (B) on a 4.0 scale, and evidence of English Language Proficiency for international applicants. The GRE is not required for this program.",Required,,True,False,False,False,False,False,,True,False,False,False,False,True,True,False,False,,,,Department of East Asian Languages and Cultures,"$16,424/Year","$16,424/Year (Resident); $31,526/Year (Non-resident)",,,,,,"Chinese, Japanese, or Buddhist Studies","The Department of East Asian Languages and Cultures (EALC) offers a program of graduate study leading to the Doctor of Philosophy (PhD). The primary goal of the PhD program is to prepare students for a career in research and teaching at the university level. Students specialize in one of three areas: Chinese, Japanese, or Buddhist Studies. The department also participates in several interdisciplinary doctoral programs, including the Designated Emphasis (DE) in Film Studies, Renaissance and Early Modern Studies, Folklore, and Women, Gender, and Sexuality.",,https://grad.berkeley.edu/admissions/our-programs/,,,,True,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,7.0,,,,,90.0,,,,,,,,,,,,,"Fellowships, Graduate Student Instructorships (GSI), Research Assistantships (GSR)",,,,,,,
,Doctor of Philosophy in Economics,,,,,Doctoral,Fall,,,,,Required,GRE,REQUIRED,"The Department of Economics requires that applicants have a basic knowledge of undergraduate economics: at least one course in intermediate microeconomics, one course in intermediate macroeconomics, and one course in econometrics. We also require a strong mathematical background: at least two years of calculus, one course in linear algebra, and one course in statistics. The minimum graduate admission requirements are: A bachelor’s degree or recognized equivalent from an accredited institution; A satisfactory scholastic average, usually a minimum grade-point average (GPA) of 3.0 (B) on a 4.0 scale; and enough undergraduate training to do graduate work in your chosen field.",Not Required,,False,False,False,False,True,False,,True,False,False,False,False,True,True,False,False,,,,College of Letters & Science,,,,,,,,"Behavioral Economics, Development Economics, Econometrics, Economic History, Economic Theory, Industrial Organization, International Economics, Labor Economics, Macroeconomics, Public Economics","The PhD program at Berkeley is designed for students interested in pursuing advanced study and conducting original research in Economics. The primary objective of the graduate program is to educate students for careers in research and teaching. The program is designed to provide students with the tools and techniques of modern economic analysis, as well as to encourage them to develop their own research interests. The PhD program is a full-time, in-residence program, and is completed, on average, in 5 to 6 years. Students take core courses in their first year and then specialize in two fields of their choice during their second and third years. The remainder of the program is spent conducting original research and writing a dissertation.",,https://econ.berkeley.edu/,,"$41,000/Year",,True,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,7.0,,,,,90.0,,,,,,,,,,,"Full tuition and fees coverage plus a stipend ($41,000 for 2024-25)",100%,"Merit-based (Fellowships, Graduate Student Instructorships, and Graduate Student Research positions)",,,,,,,
,Master of Arts in Education,,,,,Graduate,Fall,,,,Required,Required,Not Required,REQUIRED,"The minimum graduate admission requirements are: (1) A bachelor’s degree or recognized equivalent from an accredited institution; (2) A satisfactory scholastic average, usually a minimum grade-point average (GPA) of 3.0 (B) on a 4.0 scale; and (3) Enough undergraduate training to do graduate work in your chosen field. Required application materials include an online application, application fee, transcripts, three letters of recommendation, statement of purpose, personal history statement, and a resume/CV.",,,True,False,False,False,False,False,,True,False,False,False,False,True,True,False,False,,,,Berkeley School of Education,,,,,,,,"Critical Studies of Race, Class, and Gender; Cultural Studies of Sport in Education; Language, Literacy, and Culture; Learning Sciences and Human Development; Policy, Politics, and Leadership; Quantitative Methods and Evaluation; Social Research Methodologies","The Berkeley School of Education offers a Master of Arts in Education for students who wish to pursue a research-focused degree. This program is designed for students who are interested in pursuing a doctoral degree in the future or who are seeking a career in educational research, policy, or practice. The MA degree is designed to provide students with a solid foundation in educational theory, research methods, and a specialized area of study. The MA degree requires students to complete a minimum of 24 units of coursework and a capstone project (either a thesis or a comprehensive examination).",,https://bse.berkeley.edu/masters-education-program,,,,True,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,7.0,,,,,90.0,,,,,,,,,,,,,"Fellowships, Graduate Student Instructorships (GSI), Graduate Student Researcherships (GSR), and Need-based grants",,,,,,,
,Doctor of Philosophy in Education,,,,,Doctoral,Fall,,,,Required,Required,Not Required,REQUIRED,"In addition to the University’s requirements for admission, applicants to the Berkeley School of Education must fulfill the following: 1. A Statement of Purpose 2. A Personal History Statement 3. Three letters of recommendation 4. Official transcripts for all college-level work 5. A current resume or curriculum vitae 6. A writing sample. The GRE is not required for the PhD in Education.",Required,,True,False,False,False,False,False,,True,False,False,False,False,True,True,False,False,,,,Berkeley School of Education,"$21,211/Year","$21,211/Year",,,,,,"Critical Studies of Race, Class, and Gender; Cultural Studies of Sport in Education; Development in Language, Literacy and Culture; Learning Sciences and Human Development; Policy, Politics, and Leadership; Quantitative Methods and Evaluation; Social and Cultural Studies; Special Education (joint program with SF State)","The Graduate School of Education offers a PhD and MA/PhD in Education with several areas of study. The doctoral program is designed to produce scholars who will conduct research and teach in universities and other research settings. The Master’s/Doctoral program is for students who do not already have a Master’s degree. Students are admitted to one of the following areas of study: Critical Studies of Race, Class, and Gender; Cultural Studies of Sport in Education; Development in Language, Literacy and Culture; Learning Sciences and Human Development; Policy, Politics, and Leadership; Quantitative Methods and Evaluation; Social and Cultural Studies; and Special Education (joint program with SF State).",,https://grad.berkeley.edu/admissions/our-programs/,,,,True,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,7.0,,,,,90.0,,,,,,,,,,,,,"Fellowships, Graduate Student Instructor (GSI) positions, and Graduate Student Researcher (GSR) positions",,,,,,,
,Doctor of Education in Education,,,,,Doctoral,Summer,,September 2025,Early December 2025,Required,Required,Not Required,REQUIRED,Requirements for admission to the LEAD EdD program include: A Master's degree from an accredited institution; A grade point average of at least 3.0 (B) or better; Evidence of professional leadership in education or a related field; Professional writing sample; Current CV/Resume; Three letters of recommendation; Statement of Purpose; and a Personal History Statement. GRE scores are not required for this program.,Required,,True,False,False,False,False,False,,True,False,False,False,False,True,True,False,False,,,,Berkeley School of Education,"$25,786/Year","$25,786/Year",,,,,,Leaders for Equity and Democracy,"The LEAD EdD program is designed for working educational leaders who are committed to disrupting systems of privilege and power to achieve more equitable outcomes for students. The program is a three-year, cohort-based, executive-style program that integrates theory, research, and practice to prepare leaders to transform educational organizations.",,https://bse.berkeley.edu/lead/faq,,,,True,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,7.0,,,,,90.0,,,,,,,,,,,,,,,,,,,,
,Master of Engineering in Electrical Engineering and Computer Sciences,,,,,Graduate,Fall,,September 2025,"January 6, 2026",Required,Required,Not Required,REQUIRED,"The minimum graduate admission requirements are: (1) A bachelor’s degree or recognized equivalent from an accredited institution; (2) A satisfactory scholastic average, usually a minimum grade-point average (GPA) of 3.0 (B) on a 4.0 scale; and (3) Enough undergraduate training to do graduate work in your chosen field. Applicants must also provide three letters of recommendation, a Statement of Purpose, a Personal History Statement, and unofficial transcripts. The GRE is not required for the M.Eng. program.",,,True,False,False,False,False,False,,True,False,False,False,False,True,True,False,False,,,,College of Engineering,"$61,000/Year","$61,000/Year",,,,,,"['Data Science and Systems', 'Physical Electronics and Integrated Circuits', 'Robotics and Embedded Software', 'Signal Processing and Communications', 'Visual Computing and Computer Graphics']","The Master of Engineering (M.Eng.) in Electrical Engineering & Computer Sciences is a professional program designed for students who plan to pursue a career in industry. The program's core curriculum consists of a capstone project and courses in leadership and technology management, which are supplemented by technical electives in the student's chosen area of concentration.",,https://grad.berkeley.edu/admissions/our-programs/,,,,,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,7.0,,,,,90.0,,,,,,,,,,,,,Merit-based (Master of Engineering Opportunity Grant),,,,,,,
,Master of Science in Electrical Engineering and Computer Sciences,,,,,Graduate,Fall,,,,Required,Required,Not Required,REQUIRED,"The minimum undergraduate grade point average (GPA) for admission is 3.0 (B) on a 4.0 scale. Applicants must submit a Statement of Purpose, a Personal History Statement, three letters of recommendation, and a current resume or curriculum vitae. The GRE is not required.",,,True,False,False,False,False,False,,True,False,False,False,False,True,True,False,False,,,,College of Engineering,"$20,271/Year","$20,271/Year",,,,,,,The Department of Electrical Engineering and Computer Sciences (EECS) offers two graduate programs in Electrical Engineering and Computer Sciences: the Master of Integrated Circuits (offered only through the Department of Electrical Engineering and Computer Sciences) and the Master of Science (MS) and Doctor of Philosophy (PhD). The Master of Science (MS) is a research-oriented degree that can be earned as a terminal degree or as the first step toward the PhD. This program is available only to students who are currently enrolled in a PhD program at UC Berkeley or who have been admitted to a PhD program at UC Berkeley. The PhD is a research-oriented degree intended for students who wish to pursue a career in research and teaching. The Master of Engineering (MEng) is a professional degree designed for students who want to enter the industry with a high level of technical expertise and a grounding in business and management.,,https://grad.berkeley.edu/admissions/our-programs/,,,,True,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,7.0,,,,,90.0,,,,,,,,,,,,,,,,,,,,
,Doctor of Philosophy in Electrical Engineering and Computer Sciences,,,,,Doctoral,Fall,,,,Required,Required,Not Required,REQUIRED,"In addition to the University’s minimum requirements, applicants must also meet the specific requirements of the EECS Department. A minimum grade point average of 3.0 (B) or better is required. The Graduate Record Examination (GRE) is not required for the PhD, MS/PhD, and MS program applications. International applicants from countries in which the official language is not English and who do not hold a bachelor's degree from a US institution must provide evidence of English language proficiency.",,,True,False,False,False,False,False,,True,False,False,False,False,True,False,False,False,,,,College of Engineering,"$15,405/Year (Resident) or $30,507/Year (Non-resident)","$15,405/Year (Resident) or $30,507/Year (Non-resident)",,,,,,"Computer Science, Electrical Engineering","The Department of Electrical Engineering and Computer Sciences (EECS) offers two graduate programs in Electrical Engineering and Computer Sciences: the Master of Science (MS) and the Doctor of Philosophy (PhD). The Master of Science (MS) is a research-oriented degree that can be earned in two semesters (Plan II, which requires a project) or three semesters (Plan I, which requires a thesis). The Doctor of Philosophy (PhD) is intended for students who desire a career in research. The program requires a minimum of two years of study, a qualifying examination, and a dissertation. Research in the department is organized into several areas: Artificial Intelligence (AI), Biosystems & Computational Biology (BIO), Communications & Networking (COMNET), Computer Architecture & Engineering (ARC), Control, Intelligent Systems, and Robotics (CIR), Database Management Systems (DBMS), Design of Electronic Systems (DES), Education (EDUC), Energy (ENE), Graphics (GR), Human-Computer Interaction (HCI), Integrated Circuits (INC), Micro/Nano Electro Mechanical Systems (MEMS), Operating Systems & Networking (OSNT), Programming Systems (PS), Scientific Computing (SCI), Security (SEC), Signal Processing (SP), Theory (THY).",,https://grad.berkeley.edu/admissions/our-programs/,,"Full funding (Tuition, fees, and monthly stipend)",,,True,,4.0,3.0,5.6%,,,,,,,,,,,,,,,,,False,False,,,,,,,7.0,,,,,90.0,,,,,,,,,,,Full funding,100%,"Fellowships, Graduate Student Researcher (GSR), and Graduate Student Instructor (GSI)",,,,,,,
,Master of Arts in Energy and Resources,,,,,Graduate,Fall,,,,Required,Required,Not Required,REQUIRED,"The Graduate Group in Energy and Resources (ERG) offers two programs of study and research: one leading to the MA and MS degrees in Energy and Resources, and the other to the PhD degree in Energy and Resources. The objective of the program is to teach students the range of knowledge and the types of analysis they will need to understand and help solve the world’s energy and resource problems. To that end, the ERG curriculum is designed to provide students with a fundamental understanding of the biological, physical, economic, and political-institutional dimensions of energy and resource issues.",,,True,True,False,False,False,False,,True,False,False,False,False,True,True,False,False,,,,Energy and Resources Group,"$16,242/Year","$16,242/Year",,,,,,,"The Energy and Resources Group (ERG) is an interdisciplinary academic graduate unit at the University of California, Berkeley. ERG’s mission is to provide education and research for a sustainable environment and a just society. To this end, ERG provides the tools to help students and researchers develop the skills to bridge disciplines and the knowledge to work across the boundaries of traditional departments. ERG students are challenged to integrate the methods of the natural and social sciences into an approach that addresses the complex challenges facing the world. ERG focuses on issues such as global climate change, sustainable development, resource governance, renewable energy, and environmental justice. ERG graduates go on to work in academia, government, non-profit organizations, and the private sector.",,https://grad.berkeley.edu/admissions/our-programs/,,,,True,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,7.0,,,,,90.0,,,,,,,,,,,,,"Merit-based, Need-based",,,,,,,
