Resume,StatementOfPurpose,Requirements,WritingSample,IsAnalyticalNotRequired,IsAnalyticalOptional,IsRecommendationSystemOpted,IsStemProgram,IsACTRequired,IsSATRequired,MinimumACTScore,MinimumSATScore,extraction_level,Program name,Program Page url,error
,,"Application to the Toulouse Graduate School requires several steps. For admission to the M.S. in Biology program, applicants must have: A bachelor's degree in Biology or a related field. A grade point average (GPA) of at least 3.0 on the last 60 hours of undergraduate work and in all previous graduate work. Official GRE scores (verbal, quantitative and analytical writing) should be submitted if the applicant's GPA is below 3.0. Official GRE scores are highly recommended for all applicants. International applicants must also meet the requirements for international admission. Prospective students are required to contact a faculty member whose research interests align with their own to discuss research opportunities and secure a faculty sponsor prior to applying to the program. A letter of support from the faculty sponsor should be uploaded with your application materials.",,False,True,,True,False,False,,,program,Master of Science in Biology,https://www.unt.edu/academics/programs/biology-masters.html,
,Required,"Graduate School Requirements: An undergraduate degree; GRE Scores: Verbal: 146, Quantitative: 144, Analytical: Not required; GPA: 3.0. Departmental Requirements: All applicants for the Biology (Teaching in the Life Sciences) M.S. degree must submit an application through the Toulouse Graduate School. In addition to meeting the Graduate School general admission requirements, applicants must also submit the following to the Department of Biological Sciences (details will be sent to the applicant once their application is received by the department): Letter of intent; Official Transcripts from all previously attended colleges and universities; Three letters of recommendation.",,True,False,,True,False,False,,,program,Master of Science in Biology (Teaching in the Life Sciences),https://tgs.unt.edu/future-students/graduate-programs.html,
Required,Required,"Graduate School Requirements (minimum)
* Bachelor's degree
* Undergraduate GPA of at least 2.8 for unconditional admission (or 3.0 on last 60 hours)
* Graduate Record Examination (GRE) scores are not required for admission.
* International applicants: Evidence of English Language Proficiency (unless exempt) and Financial Certification. More information for international applicants.

Program Requirements
* The Biology Department prefers a GPA of 3.0 or higher. Applicants with a GPA below 3.0 are strongly encouraged to provide additional supporting documents beyond the minimum to demonstrate their ability to succeed in the graduate program (e.g., strong letters of recommendation, publication record, excellent GRE scores, etc.).",Not Required,True,True,False,True,False,False,,,program,Master of Science in Biology with a concentration in Computational Life Science,https://tgs.unt.edu/future-students/graduate-programs.html,
Required,Required,"Applicants must meet the general admission requirements for the Graduate School and the following program requirements: GPA of 3.0 or better in the last 60 undergraduate credit hours (excluding developmental coursework). Official GRE scores. There is no minimum score requirement; however, competitive applicants typically score in the 50th percentile or higher on the Verbal and Quantitative sections and 3.5 or higher on the Analytical Writing section. Statement of Purpose that includes specific details regarding the applicant's research interests, experience, and why they want to pursue the MS with a concentration in Sub-Antarctic Biocultural Conservation degree at the University of North Texas. Three letters of recommendation submitted directly from the evaluator. Completed application to the Graduate School. Applicants whose native language is not English must submit a TOEFL score of at least 79 (internet-based) or an IELTS score of at least 6.5. This requirement may be waived for international applicants who have received a bachelor’s or master’s degree from an accredited institution in the United States or from a country where English is the official language. A current résumé or curriculum vitae (CV).",,False,False,,True,False,False,,,program,Master of Science in Biology with a concentration in Sub-Antarctic Biocultural Conservation,https://catalog.unt.edu/preview_program.php?catoid=36&poid=17163&returnto=4032&print,
Required,Required,"Admission to the Master of Science program in Biomedical Engineering is open to qualified students holding a bachelor’s degree in engineering or a closely related field from an accredited institution. Applicants must meet the admission requirements of the Toulouse Graduate School and the Department of Biomedical Engineering. Applicants must have: A minimum undergraduate GPA of 3.0 (on a 4.0 scale) in the last 60 hours of undergraduate work and in any previous graduate work. Official GRE general test scores. Transcripts from all colleges and universities attended. Three letters of recommendation. A personal statement describing background, interests and goals. A resume or curriculum vitae (CV). TOEFL/IELTS scores, if applicable. Additional requirements for international students (see International Admissions). Applicants with an undergraduate GPA below 3.0 may be considered for conditional admission. Please refer to the Toulouse Graduate School website for additional information.",Not Required,False,False,True,True,False,False,,,program,Master of Science in Biomedical Engineering,https://catalog.unt.edu/preview_program.php?catoid=36&poid=17224&returnto=4032,
,,"For unconditional admission to the master’s program in business analytics, applicants must satisfy the admission requirements of the Toulouse Graduate School and hold a bachelor’s degree with a minimum 3.0 GPA in the last 60 hours of undergraduate work and in all work completed for a master’s degree. Students who hold a bachelor’s degree from an accredited university in a related field such as engineering, computer science, mathematics, statistics or business are eligible to apply. Applicants whose backgrounds are in other fields may be admitted after a review of their prior academic work. In addition to the general admission requirements of the Toulouse Graduate School, applicants must have a minimum GMAT score of 500 or a minimum GRE score of 300 (quantitative plus verbal). Applicants with a master’s degree from a U.S. accredited university may have the GMAT/GRE requirement waived. GMAT/GRE scores are waived for applicants with a terminal degree (Ph.D., M.D., J.D., etc.) from an accredited institution.",,False,True,False,True,False,False,,,program,Master of Science in Business Analytics,https://catalog.illinois.edu/graduate/bus/business-analytics-ms/,
,,"Admission to the master's program is open to students with an undergraduate degree in chemistry from an accredited institution. Students with degrees in related fields may be admitted on a provisional basis with a requirement to complete undergraduate coursework as determined by the department. Applicants must satisfy the admission requirements for the Toulouse Graduate School and the following departmental requirements: Applicants must have a minimum 3.0 GPA in the last 60 undergraduate hours and a 3.0 in undergraduate chemistry courses. A Graduate Record Examination (GRE) score report is required for unconditional admission. Applicants with exceptional academic records may be admitted conditionally without a GRE score if the undergraduate GPA is 3.5 or higher and 3.5 or higher in chemistry courses. GRE scores are good for 5 years. All applicants must submit two letters of recommendation. It is the applicant’s responsibility to contact their recommenders and request that the letters be sent to the department. All international students must satisfy TOEFL/IELTS requirements. For more information on the admission process, please contact the Graduate Advisor or consult the department website.",,False,True,,True,False,False,,,program,Master of Science in Chemistry,https://catalog.unt.edu/preview_program.php?catoid=36&poid=17009&returnto=4027,
Required,Required,"Applicants must meet the admission requirements for the Toulouse Graduate School and the College of Engineering. In addition to meeting the standard requirements, applicants must also provide: Official Transcripts, Statement of Purpose, Résumé, and Three letters of recommendation. GRE scores are waived for admission. International applicants must meet the UNT international admission requirements.",Not Required,True,False,True,True,False,False,,,program,Master of Science in Computer Engineering,https://www.unt.edu/academics/programs/computer-engineering-masters.html,
,,"In addition to the general admission requirements of the Toulouse Graduate School, applicants for the Master of Science in Computer Science must meet the following requirements:
Applicants must provide official scores for the GRE General Test, taken within the last five years. There are no minimum GRE scores required for admission to the MS program. However, students who score below the 30th percentile on any of the three sections (verbal, quantitative, analytical writing) will be denied regular admission and will be subject to conditional admission, as described below, or denied admission.
Applicants for the Master of Science in Computer Science must hold a bachelor’s degree in computer science or a closely related field from an accredited institution. Applicants with a bachelor’s degree in other fields may be admitted to the program on a conditional basis, with the condition being that they complete undergraduate foundation courses specified by the department and earn a minimum grade of B in each. The number of such courses will depend on the applicant’s background.
Applicants must have earned a minimum GPA of 3.0 (on a 4.0 scale) in the last 60 hours of undergraduate work.
International students must satisfy the TOEFL requirement as stated in the Admission section of the Toulouse Graduate School catalog.",,False,False,,True,False,False,,,program,Master of Science in Computer Science,https://catalog.unt.edu/preview_program.php?catoid=36&poid=17017&returnto=4045,
Required,Required,"Applicants must have a bachelor's degree from an accredited institution. A cumulative GPA of 3.0 or higher in the last 60 hours of undergraduate coursework, or a 3.0 GPA on previous graduate coursework, is preferred. Applicants with a lower GPA may be conditionally admitted. Applicants must submit official transcripts from all colleges and universities attended. Applicants must submit three letters of recommendation. Applicants must submit a statement of purpose. Applicants must submit a resume/CV. Applicants must meet minimum admission requirements for the Toulouse Graduate School. The GRE is not required for admission to the MS in Counseling Program.",,True,False,,False,False,False,,,program,Master of Science in Counseling,https://tgs.unt.edu/future-students/graduate-programs.html,
,,"Applicants must meet the general admission requirements for the Barbra L. & G. Brint Ryan College of Business and for the Toulouse Graduate School and departmental requirements. Students must have satisfied the minimum course requirements for a major in criminal justice at UNT, or a related field (e.g., sociology, political science, psychology, public administration). Students with baccalaureate degrees in other fields (e.g., business, history) are encouraged to apply, but may be required to take up to 12 semester credit hours of undergraduate criminal justice courses (e.g., CJUS 3100, CJUS 3200, CJUS 3300, CJUS 3400) prior to being unconditionally admitted to the program. An applicant must have a 3.0 GPA in the last 60 hours of undergraduate work OR a combined verbal and quantitative GRE score of 290. All applicants must meet the UNT English Language Proficiency requirements as outlined on the UNT International Admissions website.",,True,False,False,True,False,False,,,program,Master of Science in Criminal Justice with a concentration in Justice Policy and Administration,https://catalog.unt.edu/preview_program.php?catoid=36&poid=17240,
Required,Required,"Applicants must meet the general admission requirements for the Toulouse Graduate School and the following program requirements: Applicants for the Master of Science in Criminal Justice, Theory and Research Concentration, must submit the following materials directly to the Department of Criminal Justice through the UNT graduate school application portal: Official academic transcripts from all colleges and universities attended. All transcripts must be received by the Toulouse Graduate School prior to acceptance. Graduate Record Examination (GRE) scores. Applicants must take the GRE within five years of the application date. The analytical writing portion of the GRE is not considered in the admission decision. A statement of purpose (1,000-1,500 words) addressing the following: Research interests, including a brief summary of a research problem the applicant would like to explore if admitted to the program. Explanation of how the applicant’s academic and/or professional background prepares them to successfully conduct graduate-level research. Explanation of how the applicant’s skills, experience, and research interests align with the program’s mission and faculty expertise. A current curriculum vitae (CV) or resume detailing prior education, academic/professional work experience, publications, presentations, and any research activities. A writing sample, such as a master’s thesis, a published article, or a research paper that demonstrates research and writing capabilities related to criminal justice. Letters of Recommendation (3) from individuals who can speak to the applicant’s academic and research abilities. At least two letters must be from academic sources.",Required,True,False,,False,False,False,,,program,Master of Science in Criminal Justice with a concentration in Theory and Research,https://catalog.unt.edu/preview_program.php?catoid=36&poid=17241&returnto=4050,
,,,,False,False,False,False,False,False,,,program,Master of Science in Cybersecurity,https://www.nu.edu/degrees/cybersecurity-and-technology/programs/master-of-science-in-cyber-security/,
Required,Required,"All applicants must meet the UNT Texas Graduate School admission requirements. Admission to the MS in Data Engineering program is competitive. Meeting the minimum requirements does not guarantee admission.

Applicants must also meet the following requirements:
*   A bachelor’s degree in computer science, software engineering, information technology, computer engineering, or a closely related field from an accredited institution. Applicants with an undergraduate degree in other fields may be considered for conditional admission.
*   Undergraduate GPA of at least 3.0 on a 4.0 scale.
*   A Statement of Purpose
*   A Resume/CV
*   Three letters of recommendation
*   GRE General Test is required. International students who have a 4-year degree from a U.S. institution are exempt from the GRE. Also, if an applicant has a previous graduate degree from a U.S. institution, they are exempt from the GRE.
*   International applicants must also meet the graduate admission requirements for international applicants. This includes proof of English language proficiency. Please visit the UNT International page for more details.

Provisional Admission:
Applicants who do not meet all regular admission requirements but demonstrate potential for success in graduate study may be considered for provisional admission.",,False,False,Required,True,False,False,,,program,Master of Science in Data Engineering,https://tgs.unt.edu/future-students/graduate-programs.html,
,Required,"Admission to the Master of Science in Data Science program requires students to meet the general requirements for admission to the UNT Toulouse Graduate School. Admission to the Master of Science in Data Science program is a competitive process and is based on a holistic review of all application materials, including prior academic performance, professional and research experience, statement of purpose, and recommendation letters.",,True,False,,True,False,False,,,program,Master of Science in Data Science,https://informationscience.unt.edu/programs/masters/ms-ds/index.html,
Required,Required,"Admission to the master's program in Design with concentrations in Communication Design, Design Research, or Interaction Design is determined by the faculty based on review of the following documents:
1. Official transcripts
2. Official GRE scores. There is no minimum score required, but competitive applicants typically score above the 50th percentile on the Verbal and Quantitative sections.
3. Statement of purpose. A statement outlining your reasons for pursuing graduate study, your research interests, and your career goals (2-3 pages recommended).
4. Portfolio. A portfolio of recent work (10-20 pieces submitted through an online service such as SlideRoom; detailed instructions will be provided after you apply).
5. Resume or curriculum vitae. A current resume or curriculum vitae outlining your education, work experience, accomplishments, and skills.
6. Three letters of recommendation.

Please note that this program does not accept applications for Spring or Summer admission. All applications are considered for Fall admission only. The application deadline for Fall admission is February 15. The admissions committee begins to review applications in late February. You will be notified of an admission decision by April 15.",Not Required,False,False,,False,False,False,,,program,Master of Science in Design with a concentration in Interaction Design,https://tgs.unt.edu/future-students/graduate-programs.html,
Required,Required,"UNT's accelerated online Master of Science in Digital Communication Analytics program is designed for students with or without a communication background, providing the skills to address organizational and societal communication challenges.

Application requirements for this program include:
*   Official transcripts: A bachelor's degree from an accredited institution with a minimum 3.0 GPA in the last 60 hours of undergraduate work.
*   Statement of Purpose: A well-written, one-page personal statement describing your interest in the program and how it aligns with your career goals.
*   Letters of Recommendation: Two letters of recommendation from academic or professional references who can speak to your abilities and potential for success in a graduate program.
*   Resume: A current resume highlighting your professional experience, academic achievements, and any relevant skills.
*   International Applicants: In addition to the above, international applicants must meet specific requirements regarding English language proficiency and financial certification. Refer to the UNT International Admissions website for more details.",,True,False,True,True,False,False,,,program,Master of Science in Digital Communication Analytics,https://online.unt.edu/programs/accelerated/digital-communication-analytics.html,
,Required,"Admission to the master's degree program in Early Childhood Education is a two-step process. Students must be admitted to the Toulouse Graduate School and to the College of Education Early Childhood Education program.
Requirements for Admission to the Toulouse Graduate School:
Applicants must meet the general admission requirements of the Toulouse Graduate School. Applicants whose undergraduate degree is not in education or related areas may be required to take up to 12 semester hours of deficiency coursework related to education, as determined by the faculty advisor. Students must have a 3.0 grade point average (GPA) in the last 60 undergraduate semester hours. Applicants must submit a statement of intent to the department faculty. Students who do not meet the GPA requirement may be provisionally admitted if they submit a composite GRE score of 292 (verbal plus quantitative) with a 3.0 on the analytical writing portion (on the revised GRE) or a 950 composite score on the verbal and quantitative portions of the prior GRE and achieve a 3.0 GPA in the first 12 hours of graduate coursework.
Requirements for Admission to the Early Childhood Education Program:
Applicants must be admitted to the Toulouse Graduate School. Applicants for the M.S. in Early Childhood Education must have a bachelor's degree from an accredited institution. Applicants are required to submit a written essay that includes the following: Reasons for applying to the graduate program in Early Childhood Education; A brief biographical sketch; Professional and personal goals; How the graduate degree will help the applicant meet these goals; Future plans relative to the field; Applicant's strengths and weaknesses. Applicants must submit three letters of recommendation concerning academic and professional qualifications on the forms provided by the department. A personal interview may be requested by the program coordinator.",Required,False,True,False,False,False,False,,,program,Master of Science in Early Childhood Education,https://catalog.unt.edu/preview_entity.php?catoid=37&ent_oid=3926&returnto=4268,
,Required,"Applying for admission to the UNT Economics M.S. degree requires a baccalaureate degree from an accredited institution. Applicants must submit official transcripts, GRE scores (the general test verbal, quantitative and analytical sections are required), and three letters of recommendation to the Toulouse Graduate School. In addition, applicants should submit a statement of purpose outlining career goals, research interests, and why they want to pursue an M.S. in Economics at UNT. International applicants must also meet the requirements of the Toulouse Graduate School for admission. International applicants whose native language is not English must provide proof of English proficiency by submitting scores from the TOEFL or IELTS examinations.",,False,False,,True,False,False,,,program,Master of Science in Economics,https://www.unt.edu/academics/programs/economics-masters.html,
Required,Required,"Applications for admission to the Master of Science in Educational Psychology program are reviewed by the Department of Educational Psychology. In addition to the requirements of the Toulouse Graduate School, applicants must meet the following program requirements:
*   A cumulative undergraduate GPA of 3.0 or better from an accredited institution. Applicants with a GPA below 3.0 may be considered for probationary admission based on the program coordinator's recommendation.
*   A graduate GPA of 3.4 or better, if applicable.
*   Submission of official GRE scores (Verbal, Quantitative, and Analytical Writing) taken within the last five years. Scores for applicants with a GPA of 3.5 or higher (undergraduate or graduate) may be waived with the recommendation of the program coordinator.
*   Submission of a statement of purpose that explains the applicant’s interest in the field and the program, as well as career aspirations.
*   Submission of a current résumé or curriculum vitae.
*   Three letters of recommendation from individuals knowledgeable about the applicant’s academic abilities and potential for success in graduate school. Letters of recommendation are submitted electronically through the application system.",,False,False,,False,False,False,,,program,Master of Science in Educational Psychology,https://tgs.unt.edu/future-students/graduate-programs.html,
,,"General Admissions Requirements: A bachelor's degree from an accredited institution recognized by UNT, official transcripts from all higher education institutions attended, Graduate Record Examinations (GRE) General Test Scores (Note: Many departments have specific requirements or waivers for the GRE. Check with your program for details.), proof of English Language Proficiency (for international applicants), application for Admission, and application fee.",,False,False,,False,False,False,,,program,Master of Science in Electrical Engineering,https://tgs.unt.edu/future-students/graduate-programs.html,
Required,Required,"Applicants must meet the general admission requirements for the Graduate School, as well as the following program-specific requirements:
Undergraduate degree: A bachelor's degree from an accredited institution.
Undergraduate GPA: A minimum GPA of 3.0 in the last 60 hours of undergraduate work.
GRE: The Graduate Record Examination (GRE) is not required for admission.
Letters of Recommendation: Three letters of recommendation are required.
Statement of Purpose: A statement of purpose is required.
Resume/CV: A resume or curriculum vitae (CV) is required.
Transcripts: Official transcripts from all colleges and universities attended.
Additional requirements apply for international applicants, including English proficiency and financial certification.",,True,False,,False,False,False,,,program,Master of Science in Emergency Management and Disaster Science,https://tgs.unt.edu/future-students/graduate-programs.html,
Required,Required,"Admission to the Master of Science in Engineering Management (MSEM) program is offered through the Toulouse Graduate School. In addition to the graduate school's general admission requirements, applicants must provide: Resume (or CV), Statement of Purpose, Three Letters of Recommendation, Official GRE Scores (optional based on the applicant's academic history), and Official Transcripts (from all previously attended institutions).",Not Required,True,True,True,True,False,False,,,program,Master of Science in Engineering Management,https://engineering.unt.edu/me/graduate/programs.html,
Required,Required,"Admission to the Master of Science program in Environmental Science requires a bachelor's degree in a natural science (e.g., biology, chemistry, geology, physics, geography), engineering (e.g., environmental, civil, mechanical, chemical), or closely related field (e.g., public health, public administration, business management) from an accredited institution. Applicants must meet the general admission requirements for the Graduate School, as well as the following program-specific requirements: Undergraduate GPA of 3.0 (on a 4.0 scale) on the last 60 hours of undergraduate work. Satisfactory scores on the GRE General Test (Verbal, Quantitative and Analytical Writing sections). The GRE will be waived for applicants with a GPA of 3.5 or higher on the last 60 hours of undergraduate work. Three letters of recommendation. A statement of purpose (one to two pages) addressing the applicant's interest in environmental science, career goals and research interests. A current résumé. International applicants must fulfill the same requirements as domestic applicants, with the following additions: Test of English as a Foreign Language (TOEFL) or International English Language Testing System (IELTS) scores, as required by the UNT Toulouse Graduate School. Submission of official transcripts and degree certificates (if applicable) in both the original language and in English, along with professional evaluations, if applicable, to the UNT Toulouse Graduate School. Documentation of financial support.",Not Required,True,False,,True,False,False,,,program,Master of Science in Environmental Science,https://catalog.unt.edu/preview_program.php?catoid=36&poid=17053,
Required,Required,"Applicants must meet the general requirements for admission to the UNT Graduate School, including Official transcripts from all universities attended, as well as the following program-specific requirements. Program-specific requirements for the M.S. in Finance program: GMAT or GRE required. (For details on waivers, see the G. Brint Ryan College of Business website.) The applicant must have earned a bachelor’s degree with a minimum 2.8 GPA over the last 60 hours of undergraduate coursework, or a minimum 3.0 GPA over the last 30 hours of undergraduate coursework. The applicant must have successfully completed prerequisite coursework, including calculus and statistics, and a minimum of 18 hours of business courses from an AACSB-accredited program, with a minimum 3.0 GPA in those courses. A Statement of Purpose, A Resume, Two letters of recommendation are required. (These can be waived in some cases.)",,False,False,,True,False,False,,,program,Master of Science in Finance,https://tgs.unt.edu/future-students/graduate-programs.html,
Required,Required,Applicants must meet the general requirements for admission to the Graduate School as well as the following departmental requirements: Baccalaureate degree from an accredited institution. Undergraduate GPA of 3.0 or better for the last 60 hours of undergraduate coursework (exceptions may be granted). GRE Scores are no longer required for admission to the Master of Science in Geography program. Three letters of recommendation submitted directly from the evaluator. Statement of Purpose that describes academic interests and career goals. Resume or curriculum vitae (CV).,,True,False,,True,False,False,,,program,Master of Science in Geography,https://class.unt.edu/geography/degrees-certificates/graduate-programs/index.html,
Required,Required,"Admission to the master's program in Geography is based on the following: A bachelor's degree in geography or a related field (e.g., environmental science, political science, computer science, urban planning, geology) from an accredited institution. Minimum undergraduate GPA of 3.0 on a 4.0 scale for the last 60 hours of undergraduate coursework and in any previous graduate coursework. Submission of all required documents to the Toulouse Graduate School by the stated deadlines. Applicants are required to submit an online application through ApplyTexas (applytexas.org) or the Common App along with the application fee. Official transcripts from all universities and colleges attended. Three letters of recommendation from individuals familiar with the applicant's academic and professional capabilities. Statement of Purpose: An essay (1-2 pages) describing the applicant's academic and professional background, research interests, and career goals, specifically addressing how the M.S. in Geography aligns with these aspirations. Resume or Curriculum Vitae (CV) demonstrating relevant academic, professional, and research experience. GRE Scores (optional): While not required, applicants may submit GRE scores to support their application. Strong GRE scores (Verbal, Quantitative, and Analytical Writing) can enhance an application, especially for those with GPAs slightly below the recommended minimum or limited academic experience in geography or related fields. For international applicants, proof of English language proficiency (e.g., TOEFL, IELTS, PTE, Duolingo English Test) is required. Specific score requirements can be found on the Toulouse Graduate School website.",,True,True,True,True,False,False,,,program,Master of Science in Geography with a Concentration in Data Analytics,https://tgs.unt.edu/future-students/graduate-programs.html,
Required,Required,A bachelor's degree in geography or a related field; minimum 3.0 GPA for the last 60 undergraduate hours. Official transcripts from all colleges and universities attended. Official GRE scores. Three letters of recommendation. A statement of purpose regarding your interest in the program and career goals. A writing sample (10-15 pages). A resume/CV. Contact the department prior to applying.,Required,False,False,False,True,False,False,,,program,Master of Science in Geography with a Concentration in Technical Communication,https://tgs.unt.edu/future-students/graduate-programs.html,
Required,Required,"Admission to the M.S. in Health Data Analytics program is a two-step process. First, apply to the UNT Toulouse Graduate School. Second, apply to the Department of Biological Sciences. To apply for the M.S. in Health Data Analytics, you will need to meet the following requirements: A bachelor’s degree from an accredited institution. An undergraduate GPA of 3.0 or higher. One official transcript from each institution previously attended. Three letters of recommendation. A statement of purpose (500 words or less). A resume or curriculum vitae. International applicants have additional requirements.",,True,False,,True,False,False,,,program,Master of Science in Health Data Analytics,https://online.unt.edu/programs/graduate/health-data-analytics.html,
Required,Required,Applicants must meet the general requirements for admission to the Graduate School. Applicants must hold a bachelor’s degree from an accredited institution. A minimum GPA of 3.0 in the last 60 undergraduate hours. No GRE requirement for admission to the M.S. in Health Informatics program. International students must meet the English Language Proficiency requirements. Statement of Purpose. 3 Letters of Recommendation. Resume/Vita.,Not Required,True,False,True,False,False,False,,,program,Master of Science in Health Informatics,https://tgs.unt.edu/future-students/graduate-programs.html,
,,,,,,,,,,,,error,Master of Science in Health Services Administration,https://tgs.unt.edu/future-students/graduate-programs.html,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Required,Required,"An undergraduate degree from an accredited institution in hospitality management, business, science, technology, engineering, mathematics, or related fields. International applicants must meet the university's English language proficiency requirements. Official transcripts from all universities attended. Graduate Record Examination (GRE) scores, if the applicant's cumulative GPA is below 3.0. CV/Resume. Statement of Purpose. Two letters of recommendation from former professors or supervisors. International applicants must provide proof of English language proficiency.",Not Required,False,True,True,True,False,False,,,program,Master of Science in Hospitality and Tourism Data Analytics,https://cmht.unt.edu/academics/hospitality-management-graduate-certificate/index.html,
Required,Required,"Applicants must meet the general admission requirements for the Toulouse Graduate School. A minimum undergraduate GPA of 3.0 on a 4.0 scale for the last 60 hours of undergraduate work is required; lower GPA applicants may be conditionally admitted based on a holistic review of all application materials. Required documents include three letters of recommendation, a statement of purpose outlining academic and professional goals, a current resume or curriculum vitae (CV) detailing academic and professional experience, and official transcripts from all previously attended colleges and universities. The GRE or GMAT is not required for admission. Additional requirements apply for international applicants, including English proficiency scores.",,True,True,True,False,False,False,,,program,Master of Science in Hospitality Management,https://tgs.unt.edu/future-students/graduate-programs.html,
Required,Required,"Applicants must meet the general admission requirements of the Toulouse Graduate School. In addition, applicants must meet the following program-specific requirements:
*   A bachelor’s degree in hospitality management or a closely related field.
*   A GPA of at least 3.0 (on a 4.0 scale) in the last 60 hours of undergraduate coursework.
*   Submission of official GRE or GMAT scores. (While GRE/GMAT scores are normally required, the Department of Hospitality and Tourism Management will review exceptional applications without a GRE/GMAT score, or waive the GRE/GMAT requirement, if the applicant has extensive work experience in the hospitality industry (5+ years in a management position).)
*   A statement of purpose (written essay – 250 to 500 words in length) describing the applicant’s professional goals and how the M.S. in Hospitality Management program will help achieve those goals.
*   A current professional resume or CV.
*   Three letters of recommendation.
*   International students must also demonstrate English Language Proficiency and provide a credential evaluation.",Not Required,False,True,,False,False,False,,,program,Master of Science in Hospitality Management (online),https://tgs.unt.edu/future-students/graduate-programs.html,
Required,Required,"To be admitted to the Information Science program, prospective graduate students must meet the general requirements for admission to the UNT Toulouse Graduate School and additional requirements of the College of Information.",Not Required,True,True,,True,False,False,,,program,Master of Science in Information Science,https://tgs.unt.edu/future-students/graduate-programs.html,
Required,Required,"A completed online graduate application, a non-refundable application fee, official transcripts from all universities and colleges attended, minimum GPA of 3.0 on a 4.0 scale in the last 60 undergraduate credit hours (or 3.0 overall GPA), or 3.0 in previous graduate coursework. Departmental requirements include a Statement of Purpose outlining your academic and career goals (including what area of information science you wish to study: Archival Studies, Health Informatics, Information Science, or Library Science, if pursuing the MS in Information Science) and explaining why you are interested in pursuing the MSIS at UNT, and a current résumé or CV. Official GRE scores are not required for admission for Fall 2024 and beyond.",,True,True,,False,False,False,,,program,Master of Science in Information Science with a concentration in Archival Studies,https://tgs.unt.edu/future-students/graduate-programs.html,
Required,Required,All applicants must meet the UNT Texas Graduate School admission requirements. Specific requirements: GRE is not required for admission. Undergraduate GPA of 3.0 or higher in the last 60 undergraduate hours. Three letters of recommendation from individuals knowledgeable of the applicant’s academic and/or professional qualifications. A written statement of purpose (approximately 500 words). Resume or curriculum vitae (CV).,,True,False,False,True,False,False,,,program,Master of Science in Information Science with a concentration in Health Librarianship,https://tgs.unt.edu/future-students/graduate-programs.html,
Required,Required,"Applicants to the M.S. in Information Science program should apply directly to the Toulouse Graduate School through the ApplyTexas application.
In addition to the requirements for admission to the Toulouse Graduate School, applicants for admission to the M.S. in Information Science program must meet the following departmental requirements:
*   A current resume or curriculum vitae
*   Statement of Purpose — The statement of purpose should address an applicant’s reasons for pursuing an M.S. in Information Science and how this degree will help the applicant meet career goals. The statement should also address the applicant’s experience in the field of information science and related fields, as well as areas of interest in the program. Students may also include the optional concentration they intend to pursue and how their interest aligns with the concentration’s curriculum and career path. The statement should not exceed 1000 words in length.
*   Two letters of recommendation from individuals who are qualified to comment on the applicant’s academic and/or professional potential.
*   Scores from the Graduate Record Examination (GRE) are waived for applicants with a bachelor’s degree from a regionally accredited institution within the United States with an undergraduate GPA of 3.0 or higher. For applicants who do not meet the GPA requirement, the GRE general test is still required.
*   Additional information for international applicants and those with international credentials may be found on the International Graduate Student Admissions website.",Not Required,True,False,True,False,False,False,,,program,Master of Science in Information Science with a concentration in Information Organization,https://tgs.unt.edu/future-students/graduate-programs.html,
Not Required,Required,"General admission requirements to the Toulouse Graduate School are published in the Graduate Admissions section of this catalog. In addition to these requirements, applicants to the M.S. in Information Science program are required to have: Baccalaureate degree from an accredited institution. Undergraduate GPA of 3.0 or better on a 4.0 scale for the last 60 hours of undergraduate work. Two letters of recommendation from individuals able to assess the applicant's academic or professional capabilities. Statement of Purpose. Graduate Record Examination (GRE) scores (verbal, quantitative, analytical writing) are optional. If submitted, the scores should be within the last five years and taken for the following reasons: Applicant's GPA does not meet the minimum requirement. Applicant's academic record is weak. Applicant wishes to be considered for department scholarships and/or assistantships. International applicants must provide proof of English language proficiency.",Not Required,True,True,True,True,False,False,,,program,Master of Science in Information Science with a concentration in Information Systems,https://catalog.unt.edu/preview_program.php?catoid=36&poid=17311&returnto=4046,
Required,Required,"Students must meet the following to be considered for admission to the Master of Science in Information Science program. Students applying for admission to the graduate program must have a minimum GPA of 3.0 in the last 60 undergraduate credit hours (or in a previously earned master's degree). Applicants must include unofficial transcripts with their application to be evaluated for admission. Official transcripts will be required if admitted. Applicants whose native language is not English must submit a TOEFL score of at least 79 on the internet-based test (iBT), a TOEFL Essentials score of at least 8.5, an IELTS score of at least 6.0, a PTE Academic score of at least 53, or Duolingo score of 100.",,True,True,,True,False,False,,,program,Master of Science in Information Science with a concentration in Knowledge Management,https://tgs.unt.edu/future-students/graduate-programs.html,
